current[mA],power[mW],voltage[V],mpd_current[mA]
1,-0.025,0.7666,-7.458e-05
2,-0.000,0.7843,-8.836e-05
3,-0.000,0.7974,-9.948e-05
4,0.025,0.8083,-0.0001115
5,-0.000,0.8177,-0.0001222
6,-0.000,0.8260,-0.0001325
7,-0.000,0.8339,-0.0001425
8,0.025,0.8409,-0.0001527
9,0.025,0.8474,-0.0001625
10,0.025,0.8534,-0.0001735
11,0.025,0.8593,-0.0001849
12,0.049,0.8648,-0.0001969
13,0.074,0.8702,-0.0002102
14,-0.000,0.8753,-0.0002245
15,0.074,0.8801,-0.0002395
16,0.074,0.8849,-0.000257
17,0.049,0.8896,-0.0002758
18,0.098,0.8940,-0.0002962
19,0.074,0.8984,-0.0003193
20,0.098,0.9027,-0.0003454
21,0.123,0.9067,-0.0003765
22,0.197,0.9107,-0.0004735
23,0.590,0.9136,-0.001144
24,1.180,0.9163,-0.001954
25,1.721,0.9190,-0.00275
26,2.139,0.9218,-0.003504
27,2.730,0.9245,-0.004214
28,3.123,0.9273,-0.004937
29,3.590,0.9302,-0.005634
30,4.033,0.9330,-0.006297
31,4.476,0.9358,-0.006955
32,4.894,0.9387,-0.007598
33,5.312,0.9415,-0.00823
34,5.681,0.9443,-0.008851
35,6.050,0.9472,-0.009465
36,6.492,0.9500,-0.0101
37,6.935,0.9528,-0.01071
38,7.353,0.9556,-0.01129
39,7.722,0.9585,-0.0119
40,8.115,0.9614,-0.01247
41,8.460,0.9641,-0.01306
42,8.779,0.9670,-0.01364
43,9.173,0.9697,-0.01422
44,9.542,0.9725,-0.01479
45,9.984,0.9753,-0.01536
46,10.304,0.9781,-0.01594
47,10.673,0.9808,-0.01648
48,11.042,0.9836,-0.01705
49,11.411,0.9864,-0.0176
50,11.804,0.9890,-0.01816
51,12.173,0.9919,-0.01872
52,12.542,0.9946,-0.01927
53,12.886,0.9973,-0.01982
54,13.231,1.0000,-0.02035
55,13.526,1.0027,-0.02092
56,13.870,1.0054,-0.02144
57,14.264,1.0081,-0.02199
58,14.657,1.0108,-0.02253
59,14.928,1.0134,-0.02308
60,15.321,1.0161,-0.02361
61,15.665,1.0187,-0.02414
62,16.034,1.0213,-0.02465
63,16.354,1.0239,-0.02517
64,16.698,1.0265,-0.02573
65,17.043,1.0291,-0.02624
66,17.362,1.0316,-0.02677
67,17.682,1.0342,-0.02729
68,18.051,1.0367,-0.02779
69,18.371,1.0393,-0.02834
70,18.789,1.0419,-0.02884
71,19.059,1.0443,-0.02935
72,19.428,1.0468,-0.02988
73,19.772,1.0493,-0.03035
74,20.092,1.0518,-0.03089
75,20.412,1.0543,-0.03137
76,20.756,1.0568,-0.03191
77,21.027,1.0593,-0.03237
78,21.395,1.0618,-0.03292
79,21.715,1.0641,-0.0334
80,22.059,1.0666,-0.03394
81,22.404,1.0691,-0.03444
82,22.699,1.0714,-0.03492
83,23.019,1.0739,-0.03546
84,23.412,1.0762,-0.03597
85,23.683,1.0786,-0.03646
86,23.953,1.0810,-0.03694
87,24.273,1.0834,-0.03745
88,24.642,1.0857,-0.03797
89,24.937,1.0881,-0.0384
90,25.330,1.0904,-0.03899
91,25.601,1.0927,-0.03944
92,25.920,1.0951,-0.03989
93,26.265,1.0973,-0.04041
94,26.535,1.0997,-0.04086
95,26.880,1.1019,-0.04137
96,27.199,1.1042,-0.04186
97,27.494,1.1065,-0.04228
98,27.790,1.1087,-0.04279
99,28.109,1.1110,-0.04332
100,28.478,1.1133,-0.04376
101,28.749,1.1155,-0.04426
102,29.068,1.1177,-0.04474
103,29.388,1.1199,-0.04518
104,29.683,1.1221,-0.04562
105,29.954,1.1243,-0.04613
106,30.298,1.1265,-0.04659
107,30.568,1.1286,-0.04712
108,30.864,1.1308,-0.04753
109,31.257,1.1329,-0.04801
110,31.503,1.1351,-0.04847
111,31.847,1.1372,-0.04894
112,32.093,1.1393,-0.04941
113,32.413,1.1415,-0.04986
114,32.757,1.1436,-0.05032
115,33.003,1.1458,-0.05086
116,33.298,1.1479,-0.05134
117,33.643,1.1500,-0.05175
118,33.913,1.1521,-0.0522
119,34.257,1.1542,-0.05268
120,34.503,1.1563,-0.05309
121,34.823,1.1583,-0.05361
122,35.143,1.1604,-0.054
123,35.438,1.1624,-0.05451
124,35.733,1.1645,-0.05489
125,35.979,1.1664,-0.05538
126,36.274,1.1684,-0.05586
127,36.594,1.1705,-0.0563
128,36.864,1.1725,-0.05678
129,37.110,1.1745,-0.05718
130,37.430,1.1765,-0.05759
131,37.749,1.1785,-0.0581
132,37.995,1.1805,-0.05849
133,38.340,1.1824,-0.05901
134,38.610,1.1845,-0.05937
135,38.856,1.1863,-0.05989
136,39.176,1.1883,-0.06029
137,39.446,1.1903,-0.0607
138,39.717,1.1921,-0.06114
139,40.037,1.1941,-0.06163
140,40.332,1.1960,-0.06204
141,40.651,1.1979,-0.06245
142,40.824,1.1998,-0.06287
143,41.168,1.2017,-0.06329
144,41.438,1.2036,-0.06374
145,41.709,1.2055,-0.06421
146,41.979,1.2073,-0.06459
147,42.225,1.2092,-0.06497
148,42.545,1.2111,-0.06547
149,42.840,1.2129,-0.06584
150,43.061,1.2148,-0.06631
151,43.332,1.2167,-0.06674
152,43.627,1.2185,-0.0672
153,43.922,1.2203,-0.06762
154,44.168,1.2222,-0.06803
155,44.488,1.2239,-0.06844
156,44.734,1.2258,-0.06878
157,44.980,1.2276,-0.06928
158,45.250,1.2293,-0.06968
159,45.595,1.2311,-0.07007
160,45.865,1.2330,-0.07052
161,46.062,1.2347,-0.07086
162,46.332,1.2365,-0.07127
163,46.603,1.2383,-0.07178
164,46.873,1.2400,-0.07216
165,47.144,1.2417,-0.07251
166,47.341,1.2435,-0.07296
167,47.660,1.2452,-0.07338
168,47.882,1.2469,-0.07377
169,48.201,1.2487,-0.07415
170,48.447,1.2504,-0.07449
171,48.718,1.2521,-0.07503
172,48.939,1.2539,-0.07541
173,49.234,1.2556,-0.07582
174,49.456,1.2572,-0.07617
175,49.751,1.2590,-0.07658
176,49.972,1.2606,-0.07697
177,50.243,1.2623,-0.07738
178,50.488,1.2640,-0.07773
179,50.734,1.2657,-0.07813
180,51.029,1.2673,-0.07857
181,51.300,1.2690,-0.07889
182,51.570,1.2707,-0.07929
183,51.743,1.2723,-0.0797
184,51.989,1.2739,-0.08008
185,52.259,1.2756,-0.08045
186,52.480,1.2772,-0.08086
187,52.776,1.2789,-0.08126
188,53.021,1.2805,-0.08162
189,53.267,1.2821,-0.08198
190,53.538,1.2837,-0.08246
191,53.759,1.2854,-0.08271
192,53.907,1.2869,-0.08314
193,54.251,1.2885,-0.0835
194,54.497,1.2901,-0.08389
195,54.718,1.2917,-0.08429
196,54.940,1.2933,-0.08466
197,55.210,1.2949,-0.08501
198,55.407,1.2965,-0.08541
199,55.677,1.2980,-0.08578
200,55.923,1.2996,-0.08612
201,56.145,1.3011,-0.08648
202,56.391,1.3027,-0.0868
203,56.587,1.3042,-0.08722
204,56.883,1.3058,-0.08755
205,57.055,1.3073,-0.0879
206,57.301,1.3088,-0.08824
207,57.571,1.3104,-0.08869
208,57.792,1.3119,-0.08895
209,58.014,1.3134,-0.08936
210,58.284,1.3149,-0.08971
211,58.456,1.3164,-0.09
212,58.702,1.3179,-0.0904
213,58.948,1.3194,-0.09071
214,59.219,1.3209,-0.09119
215,59.391,1.3224,-0.09152
216,59.588,1.3239,-0.09184
217,59.858,1.3254,-0.09226
218,60.080,1.3269,-0.09255
219,60.301,1.3283,-0.09296
220,60.547,1.3298,-0.09326
221,60.768,1.3313,-0.09363
222,61.014,1.3327,-0.09393
223,61.186,1.3342,-0.09422
224,61.432,1.3357,-0.09458
225,61.653,1.3371,-0.09494
226,61.875,1.3386,-0.09536
227,62.047,1.3401,-0.09567
228,62.317,1.3415,-0.09602
229,62.539,1.3429,-0.09629
230,62.736,1.3444,-0.09674
231,62.981,1.3458,-0.09697
232,63.227,1.3472,-0.09733
233,63.400,1.3486,-0.09767
234,63.645,1.3500,-0.09799
235,63.818,1.3515,-0.09827
236,64.039,1.3529,-0.09856
237,64.236,1.3543,-0.09901
238,64.432,1.3557,-0.09928
239,64.728,1.3571,-0.09964
240,64.924,1.3585,-0.1
241,65.121,1.3599,-0.1003
242,65.392,1.3613,-0.1006
243,65.490,1.3626,-0.1009
244,65.711,1.3640,-0.1013
245,65.883,1.3654,-0.1017
246,66.105,1.3668,-0.1019
247,66.351,1.3682,-0.1022
248,66.523,1.3696,-0.1027
249,66.818,1.3709,-0.1029
250,66.965,1.3722,-0.1031
251,67.138,1.3736,-0.1035
252,67.384,1.3749,-0.1038
253,67.580,1.3763,-0.1041
254,67.752,1.3776,-0.1044
255,68.023,1.3790,-0.1047
256,68.170,1.3803,-0.105
257,68.416,1.3817,-0.1054
258,68.589,1.3830,-0.1057
259,68.810,1.3843,-0.1059
260,68.933,1.3856,-0.1063
261,69.154,1.3870,-0.1065
262,69.400,1.3883,-0.1068
263,69.621,1.3896,-0.1071
264,69.769,1.3909,-0.1075
265,69.917,1.3922,-0.1078
266,70.113,1.3936,-0.108
267,70.335,1.3949,-0.1083
268,70.581,1.3962,-0.1086
269,70.753,1.3975,-0.1089
270,70.949,1.3988,-0.1092
271,71.171,1.4001,-0.1095
272,71.318,1.4013,-0.1098
273,71.515,1.4026,-0.1101
274,71.687,1.4039,-0.1104
275,71.859,1.4052,-0.1107
276,72.081,1.4065,-0.111
277,72.204,1.4078,-0.1113
278,72.450,1.4090,-0.1116
279,72.646,1.4103,-0.1118
280,72.843,1.4116,-0.1122
281,72.941,1.4128,-0.1124
282,73.187,1.4141,-0.1126
283,73.384,1.4153,-0.1129
284,73.532,1.4166,-0.1132
285,73.753,1.4178,-0.1135
286,73.876,1.4191,-0.1137
287,74.073,1.4203,-0.1141
288,74.245,1.4216,-0.1144
289,74.442,1.4228,-0.1146
290,74.565,1.4240,-0.1149
291,74.761,1.4253,-0.1151
292,74.983,1.4264,-0.1154
293,75.155,1.4277,-0.1156
294,75.327,1.4289,-0.1159
295,75.450,1.4302,-0.1162
296,75.622,1.4314,-0.1166
297,75.819,1.4326,-0.1167
298,76.065,1.4338,-0.1171
299,76.188,1.4350,-0.1173
300,76.286,1.4362,-0.1176
301,76.532,1.4374,-0.1178
302,76.680,1.4387,-0.118
303,76.852,1.4399,-0.1183
304,76.999,1.4410,-0.1185
305,77.147,1.4422,-0.1189
306,77.343,1.4435,-0.1192
307,77.516,1.4446,-0.1194
308,77.639,1.4458,-0.1196
309,77.885,1.4470,-0.1198
310,78.007,1.4482,-0.1202
311,78.204,1.4494,-0.1204
312,78.352,1.4506,-0.1206
313,78.499,1.4517,-0.1209
314,78.622,1.4529,-0.1211
315,78.794,1.4541,-0.1214
316,78.991,1.4552,-0.1216
317,79.139,1.4564,-0.1218
318,79.286,1.4576,-0.1221
319,79.409,1.4587,-0.1223
320,79.532,1.4599,-0.1226
321,79.754,1.4610,-0.1228
322,79.877,1.4622,-0.1231
323,80.073,1.4633,-0.1233
324,80.270,1.4644,-0.1237
325,80.442,1.4656,-0.1239
326,80.516,1.4667,-0.1241
