current[mA],power[mW],voltage[V],mpd_current[mA]
66,19.797,0.9883,-0.04024
67,20.117,0.9905,-0.04104
68,20.608,0.9926,-0.04188
69,20.928,0.9947,-0.04272
70,21.322,0.9967,-0.04349
71,21.641,0.9987,-0.04435
72,22.109,1.0009,-0.04517
73,22.478,1.0030,-0.046
74,22.822,1.0050,-0.04677
75,23.215,1.0071,-0.04759
76,23.584,1.0091,-0.04844
77,23.978,1.0111,-0.04931
78,24.297,1.0132,-0.05014
79,24.715,1.0152,-0.05093
80,25.109,1.0173,-0.05176
81,25.502,1.0193,-0.05256
82,25.822,1.0213,-0.05341
83,26.216,1.0233,-0.05421
84,26.634,1.0254,-0.05504
85,27.027,1.0273,-0.05583
86,27.298,1.0294,-0.05662
87,27.691,1.0314,-0.05743
88,28.035,1.0333,-0.05818
89,28.429,1.0353,-0.05904
90,28.847,1.0373,-0.05982
91,29.191,1.0393,-0.06054
92,29.486,1.0412,-0.06138
93,29.880,1.0432,-0.06217
94,30.298,1.0452,-0.06291
95,30.642,1.0471,-0.06369
96,30.962,1.0490,-0.06448
97,31.282,1.0510,-0.06526
98,31.675,1.0529,-0.06603
99,32.069,1.0548,-0.06687
100,32.388,1.0567,-0.06761
101,32.757,1.0587,-0.06837
102,33.126,1.0606,-0.06917
103,33.446,1.0625,-0.06992
104,33.815,1.0644,-0.07079
105,34.110,1.0663,-0.07154
106,34.528,1.0682,-0.07227
107,34.823,1.0701,-0.07297
108,35.241,1.0719,-0.0738
109,35.536,1.0738,-0.07457
110,35.905,1.0757,-0.07535
111,36.274,1.0776,-0.07609
112,36.569,1.0795,-0.07684
113,36.987,1.0813,-0.07762
114,37.258,1.0832,-0.07833
115,37.602,1.0851,-0.0791
116,37.946,1.0869,-0.07975
117,38.291,1.0887,-0.08049
118,38.659,1.0906,-0.08133
119,38.955,1.0924,-0.08206
120,39.323,1.0942,-0.08276
121,39.643,1.0961,-0.08357
122,39.987,1.0979,-0.0843
123,40.307,1.0997,-0.08498
124,40.701,1.1016,-0.08572
125,41.094,1.1034,-0.08654
126,41.340,1.1051,-0.08725
127,41.684,1.1069,-0.088
128,42.029,1.1087,-0.08875
129,42.373,1.1105,-0.0895
130,42.717,1.1123,-0.09017
131,43.037,1.1141,-0.09093
132,43.406,1.1159,-0.09166
133,43.652,1.1176,-0.09234
134,44.045,1.1194,-0.09312
135,44.365,1.1211,-0.09379
136,44.660,1.1229,-0.09449
137,44.955,1.1246,-0.0952
138,45.299,1.1264,-0.09589
139,45.521,1.1281,-0.09669
140,45.939,1.1299,-0.09732
141,46.185,1.1316,-0.09793
142,46.603,1.1333,-0.09865
143,46.923,1.1350,-0.09951
144,47.168,1.1368,-0.1001
145,47.537,1.1385,-0.1008
146,47.882,1.1402,-0.1014
147,48.128,1.1419,-0.1022
148,48.496,1.1436,-0.103
149,48.792,1.1453,-0.1035
150,49.160,1.1469,-0.1043
151,49.456,1.1487,-0.105
152,49.751,1.1504,-0.1057
153,50.070,1.1521,-0.1064
154,50.341,1.1537,-0.1071
155,50.636,1.1554,-0.1077
156,50.980,1.1571,-0.1085
157,51.325,1.1588,-0.1091
158,51.620,1.1604,-0.1098
159,51.890,1.1620,-0.1104
160,52.210,1.1637,-0.1111
161,52.530,1.1654,-0.1118
162,52.776,1.1670,-0.1125
163,53.095,1.1687,-0.1132
164,53.390,1.1703,-0.1138
165,53.759,1.1719,-0.1144
166,54.030,1.1736,-0.115
167,54.300,1.1751,-0.1158
168,54.571,1.1768,-0.1164
169,54.915,1.1785,-0.1171
170,55.235,1.1800,-0.1177
171,55.505,1.1816,-0.1185
172,55.751,1.1833,-0.119
173,56.096,1.1848,-0.1197
174,56.391,1.1864,-0.1204
175,56.710,1.1880,-0.121
176,56.956,1.1896,-0.1216
177,57.178,1.1912,-0.1223
178,57.522,1.1928,-0.1229
179,57.768,1.1943,-0.1235
180,58.112,1.1960,-0.1241
181,58.383,1.1975,-0.1248
182,58.678,1.1990,-0.1254
183,58.973,1.2006,-0.126
184,59.243,1.2021,-0.1266
185,59.514,1.2037,-0.1272
186,59.760,1.2053,-0.1278
187,60.104,1.2068,-0.1285
188,60.375,1.2084,-0.1292
189,60.621,1.2100,-0.1297
190,60.940,1.2114,-0.1303
191,61.162,1.2130,-0.131
192,61.457,1.2146,-0.1316
193,61.727,1.2160,-0.1322
194,62.072,1.2176,-0.1328
195,62.317,1.2191,-0.1333
196,62.588,1.2206,-0.134
197,62.858,1.2221,-0.1345
198,63.104,1.2236,-0.1351
199,63.400,1.2251,-0.1358
200,63.670,1.2267,-0.1364
201,63.941,1.2282,-0.137
202,64.236,1.2296,-0.1375
203,64.457,1.2311,-0.1381
204,64.777,1.2326,-0.1386
205,65.023,1.2341,-0.1392
206,65.244,1.2356,-0.1399
207,65.514,1.2371,-0.1404
208,65.834,1.2385,-0.141
209,66.031,1.2400,-0.1416
210,66.277,1.2415,-0.1423
211,66.621,1.2429,-0.1427
212,66.916,1.2444,-0.1434
213,67.113,1.2458,-0.1439
214,67.384,1.2473,-0.1444
215,67.679,1.2487,-0.1451
216,67.851,1.2502,-0.1456
217,68.170,1.2516,-0.1461
218,68.416,1.2530,-0.1467
219,68.662,1.2545,-0.1472
220,68.884,1.2559,-0.1478
221,69.105,1.2573,-0.1484
222,69.425,1.2588,-0.1489
223,69.695,1.2602,-0.1496
224,69.917,1.2616,-0.1501
225,70.138,1.2630,-0.1506
226,70.408,1.2645,-0.1511
227,70.654,1.2659,-0.1518
228,70.876,1.2673,-0.1523
229,71.195,1.2687,-0.1528
230,71.368,1.2701,-0.1534
231,71.613,1.2715,-0.1539
232,71.859,1.2729,-0.1545
233,72.130,1.2743,-0.155
234,72.400,1.2757,-0.1555
235,72.646,1.2771,-0.156
236,72.892,1.2785,-0.1566
237,73.163,1.2798,-0.1571
238,73.360,1.2813,-0.1576
239,73.581,1.2826,-0.1582
240,73.827,1.2840,-0.1587
241,73.999,1.2854,-0.1591
242,74.294,1.2868,-0.1597
243,74.515,1.2881,-0.1602
244,74.810,1.2895,-0.1607
245,75.032,1.2909,-0.1613
246,75.229,1.2922,-0.1618
247,75.474,1.2935,-0.1622
248,75.671,1.2949,-0.1627
249,75.917,1.2962,-0.1631
250,76.188,1.2976,-0.1637
251,76.360,1.2989,-0.1641
252,76.606,1.3002,-0.1647
253,76.827,1.3016,-0.1651
254,77.073,1.3029,-0.1657
255,77.319,1.3042,-0.1663
256,77.540,1.3055,-0.1667
257,77.786,1.3068,-0.1673
258,77.983,1.3082,-0.1678
259,78.253,1.3095,-0.1683
260,78.450,1.3108,-0.1687
261,78.647,1.3121,-0.1693
262,78.868,1.3135,-0.1697
263,79.090,1.3147,-0.1702
264,79.311,1.3160,-0.1707
265,79.508,1.3174,-0.1712
266,79.754,1.3186,-0.1717
267,80.024,1.3199,-0.1722
268,80.221,1.3212,-0.1726
269,80.344,1.3225,-0.1731
270,80.614,1.3238,-0.1735
271,80.811,1.3251,-0.174
272,81.057,1.3264,-0.1745
273,81.278,1.3277,-0.1749
274,81.475,1.3290,-0.1753
275,81.623,1.3302,-0.1758
276,81.893,1.3315,-0.1763
277,82.114,1.3328,-0.1769
278,82.336,1.3340,-0.1772
279,82.582,1.3353,-0.1776
280,82.705,1.3365,-0.1783
281,82.926,1.3378,-0.1786
282,83.123,1.3390,-0.179
283,83.344,1.3403,-0.1796
284,83.541,1.3416,-0.18
285,83.787,1.3428,-0.1805
286,84.008,1.3441,-0.1808
287,84.180,1.3453,-0.1812
288,84.377,1.3466,-0.1817
289,84.549,1.3478,-0.1821
290,84.795,1.3490,-0.1825
291,84.893,1.3503,-0.183
292,85.139,1.3515,-0.1835
293,85.336,1.3527,-0.1839
294,85.557,1.3540,-0.1843
295,85.730,1.3552,-0.1847
296,85.951,1.3565,-0.1852
297,86.123,1.3577,-0.1857
298,86.295,1.3589,-0.186
299,86.590,1.3601,-0.1865
300,86.713,1.3614,-0.1869
301,87.008,1.3625,-0.1872
302,87.131,1.3638,-0.1877
303,87.279,1.3650,-0.1882
304,87.500,1.3662,-0.1885
305,87.746,1.3674,-0.189
306,87.820,1.3686,-0.1893
307,88.066,1.3698,-0.1898
308,88.263,1.3710,-0.1901
309,88.435,1.3722,-0.1905
310,88.582,1.3734,-0.191
311,88.804,1.3746,-0.1914
312,88.927,1.3758,-0.1918
313,89.197,1.3769,-0.1922
314,89.345,1.3781,-0.1925
315,89.492,1.3793,-0.1928
316,89.689,1.3804,-0.1933
317,89.910,1.3816,-0.1938
318,90.107,1.3828,-0.1942
319,90.156,1.3840,-0.1945
320,90.427,1.3852,-0.195
321,90.623,1.3863,-0.1954
322,90.820,1.3874,-0.1957
323,90.968,1.3886,-0.1961
324,91.140,1.3898,-0.1964
325,91.337,1.3909,-0.1968
326,91.484,1.3921,-0.1973
327,91.681,1.3932,-0.1975
328,91.804,1.3944,-0.1979
329,92.025,1.3956,-0.1985
330,92.197,1.3967,-0.1988
331,92.394,1.3979,-0.1992
332,92.517,1.3990,-0.1997
333,92.689,1.4001,-0.1998
334,92.886,1.4013,-0.2003
335,93.058,1.4024,-0.2007
336,93.157,1.4036,-0.2011
337,93.353,1.4047,-0.2015
338,93.525,1.4058,-0.2017
339,93.698,1.4070,-0.2021
340,93.894,1.4081,-0.2024
341,93.943,1.4092,-0.2027
342,94.214,1.4103,-0.203
343,94.337,1.4115,-0.2034
344,94.485,1.4126,-0.2038
345,94.681,1.4137,-0.2042
346,94.829,1.4148,-0.2047
347,94.976,1.4160,-0.205
348,95.222,1.4171,-0.2053
349,95.321,1.4182,-0.2057
350,95.468,1.4193,-0.206
351,95.640,1.4204,-0.2064
352,95.813,1.4215,-0.2066
353,95.911,1.4226,-0.207
354,96.108,1.4237,-0.2074
355,96.255,1.4248,-0.2078
356,96.378,1.4259,-0.208
357,96.599,1.4270,-0.2084
358,96.722,1.4281,-0.2087
359,96.845,1.4291,-0.2091
360,96.968,1.4302,-0.2094
361,97.214,1.4313,-0.2096
362,97.337,1.4324,-0.2099
363,97.436,1.4335,-0.2105
364,97.583,1.4346,-0.2106
365,97.780,1.4357,-0.2109
366,97.878,1.4367,-0.2113
367,98.075,1.4378,-0.2117
368,98.198,1.4389,-0.2119
369,98.395,1.4400,-0.2121
370,98.493,1.4410,-0.2125
371,98.567,1.4421,-0.2128
372,98.739,1.4431,-0.2131
373,98.985,1.4442,-0.2135
374,99.108,1.4453,-0.2137
375,99.280,1.4463,-0.2141
376,99.329,1.4474,-0.2143
377,99.477,1.4484,-0.2147
378,99.674,1.4495,-0.215
379,99.723,1.4506,-0.2153
380,99.870,1.4516,-0.2157
381,100.042,1.4527,-0.216
382,100.165,1.4537,-0.2163
383,100.337,1.4548,-0.2165
384,100.436,1.4558,-0.2168
385,100.608,1.4569,-0.2173
386,100.731,1.4579,-0.2175
387,100.903,1.4590,-0.2176
388,100.928,1.4600,-0.2181
389,101.124,1.4610,-0.2183
390,101.248,1.4620,-0.2184
391,101.395,1.4631,-0.2188
392,101.493,1.4641,-0.219
393,101.690,1.4651,-0.2193
394,101.813,1.4662,-0.2197
395,101.936,1.4672,-0.2201
396,102.010,1.4682,-0.2203
397,102.157,1.4692,-0.2207
398,102.305,1.4703,-0.2209
399,102.428,1.4713,-0.2212
400,102.575,1.4723,-0.2215
401,102.674,1.4733,-0.2216
402,102.772,1.4743,-0.2217
403,102.969,1.4753,-0.2222
404,103.043,1.4764,-0.2224
405,103.166,1.4774,-0.2226
406,103.215,1.4784,-0.223
407,103.387,1.4794,-0.2232
408,103.485,1.4804,-0.2235
409,103.682,1.4814,-0.2237
410,103.756,1.4824,-0.2242
411,103.830,1.4834,-0.2243
412,103.953,1.4844,-0.2246
413,104.125,1.4854,-0.2248
414,104.174,1.4864,-0.2251
415,104.371,1.4873,-0.2254
416,104.420,1.4884,-0.2255
417,104.543,1.4893,-0.226
418,104.764,1.4903,-0.226
419,104.863,1.4913,-0.2263
420,105.010,1.4923,-0.2265
421,105.059,1.4933,-0.2267
422,105.158,1.4943,-0.227
423,105.231,1.4953,-0.2272
424,105.305,1.4962,-0.2276
425,105.477,1.4972,-0.2278
426,105.551,1.4982,-0.2281
427,105.748,1.4991,-0.2283
428,105.822,1.5001,-0.2285
429,105.871,1.5011,-0.2289
430,106.068,1.5021,-0.2291
431,106.092,1.5030,-0.2293
432,106.215,1.5040,-0.2296
433,106.363,1.5050,-0.2297
434,106.436,1.5059,-0.2299
435,106.609,1.5069,-0.2301
436,106.658,1.5079,-0.2303
437,106.707,1.5088,-0.2304
438,106.855,1.5098,-0.2307
439,106.978,1.5107,-0.231
440,107.125,1.5117,-0.2313
441,107.125,1.5126,-0.2316
442,107.248,1.5136,-0.2318
443,107.371,1.5146,-0.232
444,107.445,1.5155,-0.2322
445,107.543,1.5165,-0.2324
446,107.666,1.5174,-0.2326
447,107.740,1.5183,-0.2327
448,107.814,1.5193,-0.2328
449,107.986,1.5202,-0.233
450,108.035,1.5212,-0.2332
451,108.158,1.5221,-0.2334
452,108.207,1.5230,-0.2338
453,108.330,1.5239,-0.2341
454,108.453,1.5249,-0.2344
455,108.527,1.5258,-0.2345
456,108.576,1.5267,-0.2347
457,108.699,1.5277,-0.235
458,108.847,1.5286,-0.2352
459,108.896,1.5295,-0.2352
460,108.994,1.5305,-0.2355
461,109.068,1.5314,-0.2356
462,109.142,1.5323,-0.2358
463,109.191,1.5332,-0.2359
464,109.314,1.5341,-0.2361
465,109.412,1.5350,-0.2363
466,109.511,1.5359,-0.2366
467,109.633,1.5369,-0.2369
468,109.683,1.5378,-0.2371
469,109.732,1.5387,-0.2371
470,109.929,1.5396,-0.2374
471,109.904,1.5405,-0.2377
472,109.953,1.5414,-0.2377
473,110.125,1.5423,-0.238
474,110.199,1.5432,-0.238
475,110.273,1.5441,-0.2382
476,110.371,1.5450,-0.2384
477,110.445,1.5459,-0.2386
478,110.543,1.5468,-0.2387
479,110.617,1.5477,-0.239
480,110.691,1.5486,-0.239
481,110.839,1.5495,-0.2393
482,110.839,1.5504,-0.2396
483,110.962,1.5513,-0.2398
484,111.011,1.5522,-0.2401
485,111.109,1.5531,-0.24
486,111.207,1.5540,-0.2402
487,111.158,1.5549,-0.2403
488,111.257,1.5557,-0.2405
489,111.453,1.5566,-0.2405
490,111.478,1.5575,-0.2407
491,111.478,1.5584,-0.2408
492,111.576,1.5593,-0.2409
493,111.675,1.5601,-0.2412
494,111.773,1.5610,-0.2414
495,111.798,1.5619,-0.2415
496,111.847,1.5628,-0.2417
497,111.970,1.5636,-0.2419
498,111.994,1.5645,-0.2421
499,112.068,1.5654,-0.2422
500,112.068,1.5662,-0.2423
