current[mA],power[mW],voltage[V],mpd_current[mA]
140,42.570,1.1660,-0.09717
141,42.889,1.1678,-0.09783
142,43.160,1.1695,-0.0984
143,43.430,1.1712,-0.09913
144,43.775,1.1730,-0.09982
145,44.021,1.1747,-0.1004
146,44.242,1.1763,-0.1011
147,44.537,1.1780,-0.1017
148,44.832,1.1798,-0.1025
149,45.103,1.1814,-0.1031
150,45.324,1.1831,-0.1037
151,45.644,1.1848,-0.1044
152,45.890,1.1864,-0.105
153,46.185,1.1881,-0.1056
154,46.455,1.1898,-0.1062
155,46.726,1.1914,-0.1068
156,47.021,1.1931,-0.1075
157,47.316,1.1947,-0.1081
158,47.513,1.1964,-0.1088
159,47.832,1.1980,-0.1093
160,48.103,1.1996,-0.11
161,48.324,1.2012,-0.1106
162,48.619,1.2029,-0.1112
163,48.865,1.2045,-0.1118
164,49.136,1.2060,-0.1124
165,49.431,1.2077,-0.1131
166,49.652,1.2092,-0.1137
167,49.997,1.2108,-0.1144
168,50.193,1.2124,-0.1149
169,50.439,1.2140,-0.1156
170,50.734,1.2155,-0.1162
171,50.956,1.2171,-0.1167
172,51.251,1.2187,-0.1174
173,51.497,1.2203,-0.118
174,51.693,1.2218,-0.1185
175,52.013,1.2234,-0.1191
176,52.235,1.2248,-0.1197
177,52.505,1.2264,-0.1202
178,52.677,1.2279,-0.1208
179,53.021,1.2294,-0.1214
180,53.267,1.2309,-0.122
181,53.538,1.2325,-0.1225
182,53.784,1.2340,-0.1233
183,54.005,1.2355,-0.1237
184,54.251,1.2370,-0.1244
185,54.522,1.2385,-0.1251
186,54.768,1.2401,-0.1255
187,54.989,1.2415,-0.1261
188,55.259,1.2430,-0.1268
189,55.481,1.2445,-0.1273
190,55.727,1.2459,-0.1278
191,55.997,1.2474,-0.1284
192,56.169,1.2489,-0.129
193,56.464,1.2504,-0.1295
194,56.661,1.2518,-0.13
195,56.883,1.2533,-0.1306
196,57.128,1.2547,-0.1312
197,57.424,1.2562,-0.1316
198,57.645,1.2576,-0.1323
199,57.842,1.2590,-0.1327
200,58.137,1.2605,-0.1334
201,58.358,1.2619,-0.134
202,58.555,1.2633,-0.1345
203,58.801,1.2647,-0.1351
204,58.997,1.2661,-0.1356
205,59.268,1.2675,-0.1361
206,59.489,1.2689,-0.1367
207,59.711,1.2704,-0.1373
208,60.006,1.2717,-0.1377
209,60.178,1.2732,-0.1383
210,60.448,1.2746,-0.1388
211,60.596,1.2759,-0.1392
212,60.891,1.2773,-0.1399
213,61.039,1.2787,-0.1403
214,61.285,1.2800,-0.1408
215,61.530,1.2814,-0.1413
216,61.752,1.2828,-0.1419
217,61.998,1.2841,-0.1424
218,62.219,1.2855,-0.1431
219,62.490,1.2868,-0.1435
220,62.662,1.2882,-0.144
221,63.006,1.2896,-0.1446
222,63.129,1.2909,-0.1451
223,63.350,1.2923,-0.1456
224,63.572,1.2936,-0.1461
225,63.744,1.2950,-0.1466
226,63.990,1.2963,-0.147
227,64.211,1.2976,-0.1476
228,64.408,1.2989,-0.148
229,64.629,1.3002,-0.1485
230,64.850,1.3016,-0.149
231,65.121,1.3029,-0.1496
232,65.269,1.3042,-0.1499
233,65.465,1.3055,-0.1504
234,65.687,1.3068,-0.151
235,65.883,1.3081,-0.1515
236,66.105,1.3094,-0.152
237,66.252,1.3107,-0.1525
238,66.498,1.3120,-0.153
239,66.695,1.3133,-0.1535
240,66.941,1.3145,-0.1539
241,67.138,1.3158,-0.1544
242,67.384,1.3171,-0.1549
243,67.556,1.3184,-0.1553
244,67.752,1.3196,-0.1557
245,67.998,1.3209,-0.1563
246,68.146,1.3221,-0.1567
247,68.367,1.3234,-0.1571
248,68.589,1.3247,-0.1576
249,68.736,1.3259,-0.1581
250,68.982,1.3272,-0.1586
251,69.154,1.3284,-0.1591
252,69.302,1.3297,-0.1596
253,69.548,1.3310,-0.16
254,69.769,1.3322,-0.1606
255,69.917,1.3334,-0.161
256,70.113,1.3347,-0.1614
257,70.335,1.3359,-0.1618
258,70.531,1.3371,-0.1622
259,70.704,1.3384,-0.1627
260,70.900,1.3396,-0.1631
261,71.097,1.3408,-0.1635
262,71.269,1.3420,-0.1641
263,71.490,1.3432,-0.1644
264,71.638,1.3444,-0.1649
265,71.909,1.3457,-0.1653
266,72.056,1.3469,-0.1658
267,72.277,1.3481,-0.1663
268,72.425,1.3493,-0.1668
269,72.646,1.3504,-0.1671
270,72.892,1.3517,-0.1676
271,72.991,1.3528,-0.1681
272,73.187,1.3540,-0.1684
273,73.384,1.3552,-0.1689
274,73.532,1.3564,-0.1693
275,73.753,1.3576,-0.1697
276,73.950,1.3588,-0.1701
277,74.097,1.3599,-0.1705
278,74.245,1.3611,-0.1711
279,74.442,1.3623,-0.1715
280,74.663,1.3635,-0.1718
281,74.860,1.3646,-0.1723
282,74.958,1.3658,-0.1727
283,75.179,1.3670,-0.1732
284,75.352,1.3681,-0.1736
285,75.474,1.3693,-0.1739
286,75.696,1.3704,-0.1744
287,75.843,1.3716,-0.1747
288,76.040,1.3727,-0.1751
289,76.237,1.3739,-0.1754
290,76.384,1.3750,-0.1759
291,76.581,1.3761,-0.1762
292,76.778,1.3773,-0.1767
293,76.901,1.3784,-0.177
294,77.024,1.3795,-0.1774
295,77.245,1.3807,-0.1778
296,77.417,1.3818,-0.1783
297,77.565,1.3829,-0.1786
298,77.737,1.3841,-0.1791
299,77.934,1.3852,-0.1796
300,78.057,1.3863,-0.1798
301,78.278,1.3874,-0.1803
302,78.401,1.3885,-0.1806
303,78.622,1.3896,-0.181
304,78.721,1.3907,-0.1814
305,78.893,1.3918,-0.1817
306,79.065,1.3930,-0.1821
307,79.237,1.3941,-0.1825
308,79.409,1.3952,-0.1829
309,79.557,1.3963,-0.1832
310,79.704,1.3974,-0.1837
311,79.827,1.3985,-0.1841
312,80.049,1.3996,-0.1845
313,80.172,1.4006,-0.1848
314,80.319,1.4018,-0.1853
315,80.516,1.4029,-0.1855
316,80.639,1.4039,-0.1859
317,80.811,1.4050,-0.1863
318,80.934,1.4061,-0.1866
319,81.106,1.4071,-0.1869
320,81.278,1.4083,-0.1874
321,81.426,1.4093,-0.1878
322,81.623,1.4104,-0.1881
323,81.696,1.4115,-0.1885
324,81.844,1.4125,-0.1889
325,82.065,1.4136,-0.1893
326,82.164,1.4146,-0.1896
327,82.336,1.4157,-0.19
328,82.459,1.4167,-0.1902
329,82.655,1.4178,-0.1906
330,82.803,1.4188,-0.1909
331,82.951,1.4199,-0.1911
332,83.074,1.4210,-0.1916
333,83.246,1.4220,-0.1919
334,83.369,1.4230,-0.1924
335,83.541,1.4241,-0.1928
336,83.639,1.4251,-0.193
337,83.811,1.4262,-0.1934
338,83.959,1.4272,-0.1938
339,84.156,1.4282,-0.1942
340,84.205,1.4292,-0.1945
341,84.377,1.4303,-0.1947
342,84.549,1.4313,-0.1952
343,84.647,1.4323,-0.1954
344,84.869,1.4333,-0.1958
345,84.992,1.4344,-0.1961
346,85.041,1.4354,-0.1963
347,85.238,1.4364,-0.1966
348,85.361,1.4374,-0.197
349,85.557,1.4384,-0.1974
350,85.680,1.4394,-0.1977
351,85.779,1.4404,-0.1981
352,85.975,1.4414,-0.1984
353,86.074,1.4424,-0.1987
354,86.172,1.4434,-0.1991
355,86.344,1.4445,-0.1995
356,86.467,1.4454,-0.1996
357,86.566,1.4465,-0.1999
358,86.713,1.4474,-0.2002
359,86.812,1.4484,-0.2004
360,86.959,1.4494,-0.2007
361,87.107,1.4504,-0.201
362,87.205,1.4514,-0.2012
363,87.328,1.4523,-0.2018
364,87.500,1.4533,-0.202
365,87.574,1.4543,-0.2024
366,87.697,1.4553,-0.2027
367,87.795,1.4563,-0.2032
368,88.017,1.4572,-0.2033
369,88.090,1.4582,-0.2036
370,88.189,1.4592,-0.2039
371,88.336,1.4602,-0.2042
372,88.410,1.4611,-0.2044
373,88.582,1.4621,-0.2046
374,88.730,1.4630,-0.2049
375,88.828,1.4640,-0.2052
376,89.000,1.4650,-0.2056
377,89.050,1.4659,-0.2059
378,89.197,1.4669,-0.2062
379,89.271,1.4679,-0.2066
380,89.468,1.4688,-0.2069
381,89.566,1.4697,-0.2073
382,89.714,1.4707,-0.2075
383,89.812,1.4716,-0.2078
384,89.935,1.4726,-0.208
385,90.009,1.4735,-0.2081
386,90.181,1.4745,-0.2084
387,90.230,1.4754,-0.2086
388,90.353,1.4764,-0.2089
389,90.451,1.4773,-0.2092
390,90.599,1.4782,-0.2096
391,90.746,1.4792,-0.2098
392,90.820,1.4801,-0.2102
393,90.894,1.4810,-0.2104
394,91.066,1.4819,-0.2108
395,91.165,1.4828,-0.2111
396,91.287,1.4838,-0.2114
397,91.361,1.4847,-0.2117
398,91.509,1.4856,-0.2118
399,91.656,1.4866,-0.212
400,91.681,1.4874,-0.2123
401,91.804,1.4884,-0.2124
402,91.951,1.4893,-0.2128
403,92.025,1.4902,-0.213
404,92.173,1.4911,-0.2133
405,92.197,1.4920,-0.2136
406,92.296,1.4929,-0.2139
407,92.443,1.4938,-0.2142
408,92.493,1.4947,-0.2145
409,92.665,1.4956,-0.2146
410,92.714,1.4965,-0.2149
411,92.886,1.4974,-0.2151
412,92.960,1.4983,-0.2152
413,93.083,1.4992,-0.2156
414,93.206,1.5001,-0.2158
415,93.279,1.5010,-0.216
416,93.279,1.5019,-0.2163
417,93.452,1.5028,-0.2165
418,93.599,1.5036,-0.2168
419,93.698,1.5045,-0.2171
420,93.771,1.5054,-0.2173
421,93.870,1.5063,-0.2175
422,93.968,1.5072,-0.2178
423,93.993,1.5081,-0.218
424,94.116,1.5089,-0.2181
425,94.288,1.5098,-0.2184
426,94.337,1.5107,-0.2186
427,94.435,1.5115,-0.2188
428,94.509,1.5124,-0.219
429,94.607,1.5133,-0.2194
430,94.681,1.5141,-0.2195
431,94.730,1.5150,-0.2197
432,94.903,1.5158,-0.2201
433,94.952,1.5167,-0.2202
434,95.099,1.5176,-0.2206
435,95.124,1.5184,-0.2208
436,95.271,1.5193,-0.221
437,95.345,1.5201,-0.2211
438,95.419,1.5209,-0.2213
439,95.517,1.5218,-0.2215
440,95.591,1.5227,-0.2217
441,95.665,1.5235,-0.2219
442,95.763,1.5244,-0.2221
443,95.837,1.5252,-0.2223
444,95.935,1.5260,-0.2226
445,96.058,1.5269,-0.2227
446,96.108,1.5277,-0.2229
447,96.132,1.5285,-0.2231
448,96.304,1.5294,-0.2232
449,96.378,1.5302,-0.2235
450,96.403,1.5310,-0.2237
451,96.550,1.5319,-0.2239
452,96.599,1.5327,-0.2242
453,96.673,1.5335,-0.2244
454,96.722,1.5343,-0.2245
455,96.845,1.5352,-0.2247
456,96.895,1.5360,-0.2249
457,97.018,1.5368,-0.225
458,97.141,1.5376,-0.2253
459,97.190,1.5384,-0.2255
460,97.239,1.5393,-0.2256
461,97.288,1.5401,-0.2258
462,97.386,1.5409,-0.226
463,97.485,1.5417,-0.2262
464,97.559,1.5425,-0.2264
465,97.632,1.5433,-0.2266
466,97.657,1.5441,-0.2266
467,97.731,1.5449,-0.227
468,97.878,1.5457,-0.227
469,97.927,1.5465,-0.2274
470,97.952,1.5473,-0.2273
471,98.100,1.5481,-0.2275
472,98.149,1.5489,-0.2277
473,98.198,1.5497,-0.2278
474,98.247,1.5505,-0.228
475,98.296,1.5513,-0.2282
476,98.419,1.5521,-0.2283
477,98.493,1.5529,-0.2283
478,98.567,1.5536,-0.2287
479,98.616,1.5544,-0.2288
480,98.665,1.5552,-0.229
481,98.764,1.5560,-0.2291
482,98.764,1.5568,-0.2293
483,98.837,1.5575,-0.2295
484,98.911,1.5583,-0.2295
485,98.985,1.5591,-0.2296
486,99.083,1.5599,-0.2298
487,99.083,1.5606,-0.2299
488,99.157,1.5614,-0.23
489,99.231,1.5621,-0.2303
490,99.329,1.5629,-0.2304
491,99.305,1.5637,-0.2305
492,99.501,1.5644,-0.2308
493,99.477,1.5652,-0.2309
494,99.501,1.5659,-0.2309
495,99.575,1.5667,-0.231
496,99.674,1.5675,-0.2312
497,99.698,1.5682,-0.2313
498,99.821,1.5690,-0.2313
499,99.870,1.5697,-0.2315
500,99.895,1.5705,-0.2316
