current[mA],power[mW],voltage[V],mpd_current[mA]
71,22.158,1.0260,-0.05688
72,22.527,1.0283,-0.05785
73,22.871,1.0306,-0.05877
74,23.289,1.0329,-0.05968
75,23.584,1.0352,-0.0607
76,23.928,1.0375,-0.06163
77,24.347,1.0398,-0.06259
78,24.691,1.0421,-0.06353
79,24.986,1.0444,-0.06443
80,25.404,1.0466,-0.06541
81,25.724,1.0489,-0.06633
82,26.068,1.0510,-0.06723
83,26.437,1.0532,-0.06814
84,26.806,1.0555,-0.06906
85,27.126,1.0576,-0.07
86,27.494,1.0597,-0.07091
87,27.814,1.0620,-0.07186
88,28.134,1.0641,-0.07273
89,28.503,1.0663,-0.07368
90,28.847,1.0684,-0.07465
91,29.191,1.0706,-0.07548
92,29.511,1.0727,-0.07642
93,29.831,1.0748,-0.07737
94,30.175,1.0769,-0.07819
95,30.544,1.0791,-0.07904
96,30.864,1.0811,-0.07999
97,31.159,1.0832,-0.08083
98,31.528,1.0852,-0.08171
99,31.847,1.0873,-0.08262
100,32.216,1.0894,-0.08353
101,32.536,1.0914,-0.08444
102,32.880,1.0935,-0.08525
103,33.175,1.0955,-0.08611
104,33.520,1.0975,-0.08698
105,33.913,1.0996,-0.08794
106,34.134,1.1015,-0.08874
107,34.552,1.1035,-0.08958
108,34.848,1.1055,-0.09047
109,35.118,1.1075,-0.09139
110,35.487,1.1095,-0.09215
111,35.807,1.1113,-0.09307
112,36.126,1.1133,-0.09388
113,36.421,1.1153,-0.09478
114,36.766,1.1172,-0.09565
115,37.085,1.1192,-0.09646
116,37.405,1.1211,-0.09732
117,37.700,1.1230,-0.09812
118,38.020,1.1249,-0.09893
119,38.315,1.1268,-0.09986
120,38.610,1.1287,-0.1006
121,38.955,1.1306,-0.1014
122,39.299,1.1324,-0.1023
123,39.643,1.1343,-0.1031
124,39.840,1.1361,-0.104
125,40.209,1.1380,-0.1047
126,40.578,1.1399,-0.1056
127,40.848,1.1417,-0.1064
128,41.119,1.1435,-0.1073
129,41.438,1.1453,-0.108
130,41.733,1.1471,-0.1088
131,42.029,1.1489,-0.1097
132,42.324,1.1507,-0.1104
133,42.643,1.1525,-0.1112
134,42.963,1.1543,-0.112
135,43.258,1.1561,-0.1128
136,43.529,1.1579,-0.1136
137,43.848,1.1596,-0.1144
138,44.144,1.1613,-0.1152
139,44.414,1.1631,-0.116
140,44.685,1.1649,-0.1168
141,44.980,1.1666,-0.1175
142,45.299,1.1683,-0.1183
143,45.570,1.1700,-0.119
144,45.890,1.1717,-0.1199
145,46.209,1.1735,-0.1207
146,46.480,1.1752,-0.1215
147,46.800,1.1769,-0.1222
148,47.045,1.1786,-0.123
149,47.291,1.1803,-0.1237
150,47.587,1.1819,-0.1245
151,47.882,1.1836,-0.1253
152,48.226,1.1853,-0.1259
153,48.472,1.1870,-0.1268
154,48.742,1.1886,-0.1275
155,49.013,1.1903,-0.1283
156,49.333,1.1919,-0.129
157,49.628,1.1936,-0.1297
158,49.849,1.1952,-0.1304
159,50.169,1.1968,-0.1312
160,50.439,1.1984,-0.132
161,50.734,1.2001,-0.1327
162,50.980,1.2017,-0.1334
163,51.251,1.2033,-0.1342
164,51.521,1.2049,-0.135
165,51.816,1.2065,-0.1357
166,52.087,1.2081,-0.1363
167,52.357,1.2096,-0.1371
168,52.603,1.2113,-0.1379
169,52.923,1.2128,-0.1386
170,53.144,1.2144,-0.1393
171,53.440,1.2160,-0.14
172,53.759,1.2175,-0.1407
173,53.931,1.2191,-0.1414
174,54.251,1.2206,-0.142
175,54.497,1.2222,-0.1428
176,54.792,1.2237,-0.1436
177,54.964,1.2253,-0.1442
178,55.284,1.2268,-0.1449
179,55.530,1.2283,-0.1456
180,55.800,1.2299,-0.1462
181,56.071,1.2313,-0.147
182,56.268,1.2328,-0.1477
183,56.538,1.2343,-0.1484
184,56.809,1.2358,-0.149
185,57.055,1.2373,-0.1497
186,57.301,1.2388,-0.1505
187,57.596,1.2403,-0.1511
188,57.842,1.2418,-0.1518
189,58.063,1.2433,-0.1524
190,58.284,1.2447,-0.153
191,58.579,1.2462,-0.1537
192,58.850,1.2477,-0.1544
193,59.120,1.2491,-0.1552
194,59.342,1.2506,-0.1557
195,59.563,1.2521,-0.1564
196,59.834,1.2535,-0.157
197,60.080,1.2549,-0.1577
198,60.350,1.2563,-0.1583
199,60.645,1.2577,-0.159
200,60.817,1.2592,-0.1597
201,61.063,1.2607,-0.1604
202,61.309,1.2620,-0.161
203,61.580,1.2635,-0.1616
204,61.801,1.2649,-0.1623
205,62.022,1.2663,-0.1628
206,62.268,1.2677,-0.1635
207,62.539,1.2692,-0.1641
208,62.686,1.2705,-0.1647
209,62.981,1.2719,-0.1654
210,63.203,1.2733,-0.166
211,63.473,1.2747,-0.1667
212,63.670,1.2761,-0.1673
213,63.891,1.2774,-0.1679
214,64.137,1.2788,-0.1686
215,64.359,1.2801,-0.1691
216,64.580,1.2815,-0.1697
217,64.875,1.2829,-0.1704
218,65.047,1.2842,-0.1711
219,65.269,1.2856,-0.1716
220,65.588,1.2870,-0.1722
221,65.760,1.2883,-0.1728
222,66.006,1.2896,-0.1734
223,66.228,1.2910,-0.174
224,66.400,1.2923,-0.1745
225,66.670,1.2936,-0.1751
226,66.867,1.2950,-0.1758
227,67.088,1.2963,-0.1764
228,67.359,1.2976,-0.1768
229,67.556,1.2990,-0.1775
230,67.826,1.3003,-0.1782
231,67.949,1.3015,-0.1787
232,68.220,1.3028,-0.1793
233,68.466,1.3041,-0.18
234,68.662,1.3054,-0.1805
235,68.834,1.3067,-0.1811
236,69.105,1.3081,-0.1816
237,69.277,1.3094,-0.1822
238,69.498,1.3107,-0.1829
239,69.744,1.3120,-0.1832
240,69.892,1.3132,-0.1837
241,70.138,1.3145,-0.1845
242,70.335,1.3158,-0.1849
243,70.605,1.3171,-0.1853
244,70.802,1.3183,-0.1861
245,71.023,1.3196,-0.1867
246,71.195,1.3208,-0.1871
247,71.466,1.3221,-0.1878
248,71.663,1.3234,-0.1883
249,71.859,1.3246,-0.1888
250,72.032,1.3258,-0.1894
251,72.302,1.3271,-0.19
252,72.450,1.3283,-0.1906
253,72.622,1.3296,-0.191
254,72.818,1.3308,-0.1916
255,73.040,1.3320,-0.1921
256,73.212,1.3333,-0.1926
257,73.482,1.3345,-0.1933
258,73.679,1.3357,-0.1938
259,73.925,1.3370,-0.1943
260,74.024,1.3382,-0.1949
261,74.245,1.3394,-0.1954
262,74.442,1.3406,-0.1959
263,74.638,1.3418,-0.1964
264,74.884,1.3431,-0.197
265,75.081,1.3443,-0.1976
266,75.204,1.3455,-0.1979
267,75.425,1.3467,-0.1986
268,75.622,1.3479,-0.199
269,75.770,1.3491,-0.1996
270,75.991,1.3503,-0.2
271,76.237,1.3515,-0.2005
272,76.360,1.3526,-0.2009
273,76.581,1.3538,-0.2017
274,76.778,1.3551,-0.2021
275,76.975,1.3562,-0.2025
276,77.098,1.3574,-0.2031
277,77.319,1.3585,-0.2035
278,77.540,1.3597,-0.2041
279,77.712,1.3609,-0.2047
280,77.909,1.3621,-0.2051
281,78.057,1.3632,-0.2055
282,78.229,1.3644,-0.206
283,78.450,1.3655,-0.2066
284,78.598,1.3667,-0.2069
285,78.819,1.3678,-0.2074
286,78.991,1.3690,-0.2079
287,79.188,1.3701,-0.2084
288,79.360,1.3713,-0.2089
289,79.532,1.3724,-0.2094
290,79.704,1.3735,-0.2099
291,79.827,1.3747,-0.2105
292,80.049,1.3758,-0.2109
293,80.172,1.3769,-0.2113
294,80.393,1.3781,-0.2117
295,80.614,1.3792,-0.2122
296,80.737,1.3804,-0.2126
297,80.934,1.3815,-0.213
298,81.082,1.3826,-0.2136
299,81.303,1.3837,-0.2141
300,81.450,1.3849,-0.2144
301,81.598,1.3860,-0.2149
302,81.819,1.3870,-0.2153
303,82.016,1.3882,-0.2158
304,82.090,1.3893,-0.2164
305,82.262,1.3904,-0.2169
306,82.434,1.3915,-0.2173
307,82.606,1.3926,-0.2178
308,82.803,1.3937,-0.2182
309,82.951,1.3948,-0.2186
310,83.147,1.3959,-0.2189
311,83.246,1.3970,-0.2192
312,83.467,1.3981,-0.2197
313,83.639,1.3991,-0.2201
314,83.762,1.4002,-0.2205
315,83.959,1.4013,-0.221
316,84.131,1.4024,-0.2215
317,84.254,1.4034,-0.222
318,84.475,1.4045,-0.2225
319,84.574,1.4056,-0.2229
320,84.795,1.4067,-0.2233
321,84.893,1.4077,-0.2237
322,85.090,1.4088,-0.2243
323,85.213,1.4099,-0.2245
324,85.385,1.4109,-0.2249
325,85.508,1.4120,-0.2253
326,85.705,1.4130,-0.2255
327,85.803,1.4141,-0.226
328,85.975,1.4152,-0.2264
329,86.172,1.4162,-0.2269
330,86.295,1.4172,-0.2274
331,86.443,1.4183,-0.2278
332,86.566,1.4193,-0.2283
333,86.689,1.4204,-0.2286
334,86.910,1.4214,-0.2292
335,87.082,1.4225,-0.2294
336,87.156,1.4235,-0.2298
337,87.353,1.4245,-0.2301
338,87.500,1.4256,-0.2304
339,87.623,1.4266,-0.2309
340,87.820,1.4276,-0.231
341,87.894,1.4287,-0.2314
342,88.041,1.4296,-0.2319
343,88.213,1.4307,-0.2322
344,88.336,1.4317,-0.2328
345,88.533,1.4327,-0.2333
346,88.656,1.4338,-0.2336
347,88.828,1.4348,-0.2341
348,88.927,1.4358,-0.2344
349,89.025,1.4368,-0.2349
350,89.173,1.4378,-0.2352
351,89.394,1.4388,-0.2354
352,89.492,1.4398,-0.2356
353,89.640,1.4408,-0.2359
354,89.763,1.4418,-0.2363
355,89.910,1.4428,-0.2365
356,90.058,1.4438,-0.2371
357,90.205,1.4447,-0.2375
358,90.328,1.4457,-0.2379
359,90.402,1.4467,-0.2383
360,90.623,1.4477,-0.2386
361,90.722,1.4487,-0.239
362,90.845,1.4497,-0.2395
363,90.992,1.4507,-0.2398
364,91.115,1.4517,-0.2399
365,91.214,1.4526,-0.2404
366,91.337,1.4536,-0.2405
367,91.533,1.4546,-0.2409
368,91.583,1.4556,-0.2413
369,91.755,1.4565,-0.2415
370,91.902,1.4575,-0.2421
371,92.025,1.4585,-0.2425
372,92.173,1.4594,-0.2428
373,92.271,1.4604,-0.2432
374,92.370,1.4614,-0.2436
375,92.493,1.4623,-0.2439
376,92.566,1.4633,-0.2442
377,92.738,1.4642,-0.2445
378,92.812,1.4652,-0.2447
379,92.984,1.4662,-0.2451
380,93.157,1.4671,-0.2452
381,93.206,1.4681,-0.2456
382,93.329,1.4690,-0.246
383,93.501,1.4700,-0.2463
384,93.599,1.4709,-0.2467
385,93.747,1.4719,-0.2472
386,93.796,1.4728,-0.2473
387,93.968,1.4737,-0.2478
388,94.042,1.4746,-0.2481
389,94.239,1.4756,-0.2482
390,94.362,1.4765,-0.2486
391,94.435,1.4774,-0.2489
392,94.558,1.4783,-0.2491
393,94.706,1.4793,-0.2494
394,94.804,1.4802,-0.2497
395,94.878,1.4811,-0.2501
396,94.976,1.4821,-0.2503
397,95.148,1.4829,-0.2507
398,95.222,1.4838,-0.2509
399,95.345,1.4848,-0.2512
400,95.468,1.4857,-0.2517
401,95.517,1.4866,-0.2519
402,95.665,1.4875,-0.2521
403,95.763,1.4884,-0.2524
404,95.862,1.4893,-0.2527
405,95.935,1.4902,-0.2529
406,96.132,1.4911,-0.2533
407,96.206,1.4920,-0.2536
408,96.280,1.4929,-0.2538
409,96.452,1.4938,-0.2542
410,96.427,1.4947,-0.2544
411,96.698,1.4956,-0.2549
412,96.673,1.4965,-0.2551
413,96.821,1.4974,-0.2552
414,96.944,1.4983,-0.2554
415,97.067,1.4992,-0.2559
416,97.141,1.5000,-0.256
417,97.263,1.5009,-0.2564
418,97.362,1.5018,-0.2566
419,97.386,1.5027,-0.2568
420,97.460,1.5035,-0.2573
421,97.632,1.5044,-0.2574
422,97.706,1.5053,-0.2577
423,97.854,1.5062,-0.2579
424,97.977,1.5071,-0.2582
425,98.026,1.5079,-0.2583
426,98.124,1.5088,-0.2585
427,98.124,1.5097,-0.2588
428,98.272,1.5105,-0.2591
429,98.370,1.5114,-0.2591
430,98.518,1.5122,-0.2596
431,98.567,1.5131,-0.2597
432,98.739,1.5139,-0.26
433,98.739,1.5148,-0.2603
434,98.813,1.5156,-0.2606
435,98.911,1.5165,-0.2609
436,99.034,1.5174,-0.2612
437,99.108,1.5182,-0.2614
438,99.231,1.5190,-0.2614
439,99.329,1.5199,-0.2616
440,99.378,1.5208,-0.2618
441,99.501,1.5216,-0.2621
442,99.551,1.5224,-0.2624
443,99.600,1.5233,-0.2628
444,99.747,1.5241,-0.2629
445,99.821,1.5249,-0.2631
446,99.944,1.5257,-0.2635
447,99.993,1.5266,-0.2638
448,100.092,1.5274,-0.2639
449,100.116,1.5283,-0.2643
450,100.190,1.5291,-0.264
451,100.337,1.5299,-0.2642
452,100.362,1.5307,-0.2643
453,100.510,1.5315,-0.2646
454,100.559,1.5324,-0.265
455,100.657,1.5332,-0.2653
456,100.780,1.5340,-0.2655
457,100.756,1.5348,-0.2658
458,100.879,1.5356,-0.2661
459,100.977,1.5364,-0.2662
460,101.100,1.5372,-0.2663
461,101.124,1.5380,-0.2665
462,101.248,1.5388,-0.2666
463,101.248,1.5397,-0.2666
464,101.346,1.5405,-0.2667
465,101.420,1.5413,-0.267
466,101.543,1.5421,-0.2672
467,101.616,1.5429,-0.2675
468,101.616,1.5437,-0.2677
469,101.739,1.5445,-0.2681
470,101.862,1.5453,-0.2683
471,101.838,1.5461,-0.2685
472,101.985,1.5468,-0.2685
473,102.010,1.5476,-0.2688
474,102.133,1.5484,-0.2686
475,102.157,1.5492,-0.2688
476,102.231,1.5499,-0.2688
477,102.231,1.5507,-0.2691
478,102.329,1.5515,-0.2694
479,102.354,1.5523,-0.2698
480,102.551,1.5531,-0.2699
481,102.575,1.5538,-0.27
482,102.600,1.5546,-0.2703
483,102.723,1.5554,-0.2705
484,102.723,1.5562,-0.2707
485,102.846,1.5570,-0.2707
486,102.846,1.5577,-0.2708
487,102.944,1.5585,-0.2708
488,103.018,1.5592,-0.2709
489,103.043,1.5600,-0.2711
490,103.092,1.5608,-0.2712
491,103.215,1.5615,-0.2715
492,103.264,1.5623,-0.2718
493,103.289,1.5630,-0.2719
494,103.412,1.5638,-0.2722
495,103.436,1.5645,-0.2723
496,103.485,1.5653,-0.2723
497,103.608,1.5660,-0.2726
498,103.608,1.5668,-0.2726
499,103.657,1.5675,-0.2727
500,103.707,1.5683,-0.2728
