current[mA],power[mW],voltage[V],mpd_current[mA]
264,76.065,1.3664,-0.1842
265,76.286,1.3676,-0.1846
266,76.458,1.3689,-0.1851
267,76.630,1.3701,-0.1856
268,76.827,1.3714,-0.1862
269,77.048,1.3726,-0.1865
270,77.294,1.3739,-0.1871
271,77.466,1.3752,-0.1876
272,77.712,1.3763,-0.188
273,77.811,1.3776,-0.1886
274,78.007,1.3788,-0.189
275,78.180,1.3801,-0.1895
276,78.450,1.3813,-0.1901
277,78.647,1.3825,-0.1903
278,78.819,1.3837,-0.1908
279,79.016,1.3850,-0.1913
280,79.262,1.3861,-0.1916
281,79.335,1.3874,-0.1921
282,79.581,1.3886,-0.1926
283,79.778,1.3898,-0.193
284,79.950,1.3910,-0.1935
285,80.172,1.3922,-0.1939
286,80.319,1.3934,-0.1946
287,80.442,1.3946,-0.1948
288,80.663,1.3958,-0.1954
289,80.860,1.3970,-0.1959
290,81.082,1.3982,-0.1963
291,81.229,1.3994,-0.1968
292,81.401,1.4005,-0.1971
293,81.598,1.4017,-0.1976
294,81.770,1.4029,-0.198
295,81.942,1.4041,-0.1983
296,82.090,1.4053,-0.1987
297,82.287,1.4065,-0.1992
298,82.508,1.4076,-0.1996
299,82.705,1.4087,-0.2001
300,82.828,1.4099,-0.2006
301,82.951,1.4110,-0.2009
302,83.197,1.4122,-0.2015
303,83.320,1.4134,-0.2019
304,83.516,1.4145,-0.2023
305,83.713,1.4157,-0.2027
306,83.885,1.4168,-0.2029
307,83.959,1.4180,-0.2035
308,84.156,1.4191,-0.2038
309,84.402,1.4203,-0.2041
310,84.525,1.4214,-0.2047
311,84.672,1.4225,-0.2049
312,84.893,1.4237,-0.2055
313,85.016,1.4248,-0.2059
314,85.262,1.4259,-0.2063
315,85.361,1.4271,-0.2069
316,85.508,1.4282,-0.2073
317,85.705,1.4293,-0.2076
318,85.877,1.4305,-0.208
319,86.000,1.4316,-0.2083
320,86.221,1.4327,-0.2089
321,86.320,1.4338,-0.209
322,86.541,1.4349,-0.2094
323,86.689,1.4360,-0.2098
324,86.836,1.4371,-0.2101
325,86.935,1.4382,-0.2106
326,87.205,1.4393,-0.2109
327,87.279,1.4404,-0.2114
328,87.426,1.4415,-0.2118
329,87.648,1.4426,-0.2123
330,87.795,1.4437,-0.2128
331,87.894,1.4447,-0.2129
332,88.041,1.4458,-0.2134
333,88.213,1.4469,-0.2139
334,88.410,1.4480,-0.2141
335,88.558,1.4491,-0.2144
336,88.681,1.4501,-0.2147
337,88.804,1.4512,-0.215
338,89.050,1.4523,-0.2154
339,89.173,1.4533,-0.2157
340,89.320,1.4545,-0.216
341,89.468,1.4555,-0.2164
342,89.591,1.4566,-0.2168
343,89.689,1.4576,-0.2174
344,89.837,1.4587,-0.2177
345,90.082,1.4598,-0.2181
346,90.181,1.4608,-0.2184
347,90.304,1.4619,-0.2187
348,90.451,1.4629,-0.219
349,90.623,1.4640,-0.2192
350,90.746,1.4651,-0.2196
351,90.894,1.4660,-0.2199
352,91.115,1.4671,-0.2201
353,91.214,1.4682,-0.2205
354,91.312,1.4692,-0.221
355,91.460,1.4702,-0.2212
356,91.607,1.4713,-0.2217
357,91.755,1.4723,-0.2221
358,91.853,1.4733,-0.2225
359,92.025,1.4744,-0.2229
360,92.173,1.4754,-0.2232
361,92.296,1.4764,-0.2234
362,92.443,1.4774,-0.2237
363,92.542,1.4785,-0.2241
364,92.714,1.4795,-0.2243
365,92.837,1.4805,-0.2245
366,93.009,1.4815,-0.2248
367,93.157,1.4826,-0.225
368,93.206,1.4835,-0.2255
369,93.353,1.4846,-0.2259
370,93.550,1.4856,-0.2262
371,93.648,1.4866,-0.2266
372,93.747,1.4875,-0.227
373,93.845,1.4886,-0.2274
374,93.968,1.4895,-0.2276
375,94.165,1.4906,-0.2279
376,94.312,1.4916,-0.2281
377,94.435,1.4926,-0.2284
378,94.534,1.4935,-0.2285
379,94.657,1.4945,-0.2288
380,94.755,1.4955,-0.229
381,94.927,1.4965,-0.2292
382,95.075,1.4975,-0.2296
383,95.124,1.4984,-0.23
384,95.247,1.4994,-0.2304
385,95.419,1.5004,-0.2306
386,95.567,1.5014,-0.2311
387,95.640,1.5024,-0.2314
388,95.788,1.5033,-0.2316
389,95.886,1.5043,-0.2319
390,96.009,1.5052,-0.2321
391,96.132,1.5062,-0.2323
392,96.206,1.5072,-0.2325
393,96.403,1.5082,-0.2328
394,96.477,1.5091,-0.233
395,96.649,1.5101,-0.2333
396,96.673,1.5110,-0.2336
397,96.796,1.5120,-0.2338
398,96.944,1.5129,-0.2343
399,97.042,1.5139,-0.2346
400,97.190,1.5148,-0.235
401,97.313,1.5158,-0.2352
402,97.386,1.5167,-0.2354
403,97.509,1.5177,-0.2356
404,97.608,1.5186,-0.2357
405,97.755,1.5196,-0.236
406,97.805,1.5205,-0.2361
407,97.854,1.5214,-0.2365
408,98.100,1.5224,-0.2366
409,98.149,1.5233,-0.237
410,98.247,1.5242,-0.2373
411,98.370,1.5252,-0.2375
412,98.518,1.5261,-0.2378
413,98.616,1.5270,-0.2381
414,98.690,1.5279,-0.2384
415,98.837,1.5288,-0.2386
416,98.887,1.5298,-0.2388
417,99.083,1.5307,-0.2389
418,99.108,1.5316,-0.239
419,99.206,1.5325,-0.2395
420,99.354,1.5334,-0.2397
421,99.403,1.5343,-0.2399
422,99.575,1.5353,-0.2401
423,99.600,1.5361,-0.2404
424,99.698,1.5371,-0.2407
425,99.821,1.5380,-0.241
426,99.895,1.5389,-0.2412
427,100.042,1.5398,-0.2415
428,100.042,1.5407,-0.2417
429,100.215,1.5416,-0.2418
430,100.264,1.5425,-0.242
431,100.460,1.5433,-0.2423
432,100.510,1.5442,-0.2424
433,100.633,1.5451,-0.2426
434,100.706,1.5460,-0.2428
435,100.829,1.5469,-0.2429
436,100.854,1.5478,-0.2434
437,101.001,1.5487,-0.2434
438,101.075,1.5495,-0.2439
439,101.124,1.5504,-0.2439
440,101.223,1.5513,-0.2441
441,101.321,1.5522,-0.2443
442,101.444,1.5530,-0.2445
443,101.567,1.5539,-0.2445
444,101.641,1.5548,-0.2449
445,101.739,1.5557,-0.2451
446,101.838,1.5566,-0.2453
447,101.912,1.5574,-0.2455
448,102.010,1.5582,-0.2458
449,102.084,1.5591,-0.246
450,102.157,1.5600,-0.246
451,102.256,1.5608,-0.2464
452,102.379,1.5617,-0.2465
453,102.354,1.5625,-0.2466
454,102.477,1.5634,-0.2469
455,102.551,1.5642,-0.247
456,102.600,1.5651,-0.2471
457,102.723,1.5659,-0.2474
458,102.871,1.5668,-0.2476
459,102.871,1.5676,-0.2476
460,102.969,1.5684,-0.2479
461,103.043,1.5693,-0.2481
462,103.166,1.5701,-0.2482
463,103.190,1.5710,-0.2483
464,103.289,1.5718,-0.2487
465,103.313,1.5726,-0.2488
466,103.485,1.5735,-0.2489
467,103.485,1.5743,-0.2489
468,103.608,1.5751,-0.2492
469,103.682,1.5760,-0.2493
470,103.731,1.5768,-0.2496
471,103.879,1.5776,-0.2498
472,103.903,1.5785,-0.2498
473,103.977,1.5793,-0.2501
474,104.026,1.5801,-0.2501
475,104.125,1.5809,-0.2504
476,104.199,1.5817,-0.2505
477,104.322,1.5826,-0.2506
478,104.371,1.5834,-0.2508
479,104.469,1.5842,-0.2508
480,104.444,1.5850,-0.251
481,104.543,1.5858,-0.251
482,104.617,1.5866,-0.2513
483,104.740,1.5874,-0.2514
484,104.740,1.5882,-0.2515
485,104.813,1.5890,-0.2517
486,104.863,1.5898,-0.2519
487,104.985,1.5906,-0.2521
488,105.059,1.5914,-0.2521
489,105.084,1.5922,-0.2523
490,105.182,1.5930,-0.2523
491,105.256,1.5938,-0.2524
492,105.305,1.5946,-0.2525
493,105.379,1.5954,-0.2526
494,105.404,1.5961,-0.2528
495,105.453,1.5970,-0.253
496,105.551,1.5977,-0.2531
497,105.649,1.5985,-0.2534
498,105.625,1.5993,-0.2534
499,105.748,1.6000,-0.2536
500,105.920,1.6008,-0.2537
