current[mA],power[mW],voltage[V],mpd_current[mA]
1,-0.000,0.7628,-7.816e-05
2,-0.000,0.7799,-9.253e-05
3,0.049,0.7921,-0.000105
4,-0.000,0.8022,-0.0001191
5,0.025,0.8109,-0.0001318
6,-0.025,0.8183,-0.000145
7,0.025,0.8251,-0.0001589
8,0.025,0.8315,-0.0001736
9,-0.000,0.8370,-0.0001889
10,-0.000,0.8424,-0.0002063
11,0.049,0.8476,-0.0002256
12,0.049,0.8523,-0.0002467
13,0.049,0.8568,-0.0002701
14,0.025,0.8612,-0.0002974
15,0.074,0.8653,-0.000337
16,0.246,0.8687,-0.0007605
17,0.689,0.8713,-0.001691
18,1.107,0.8737,-0.002608
19,1.475,0.8761,-0.003559
20,1.992,0.8787,-0.004523
21,2.361,0.8811,-0.005386
22,2.754,0.8836,-0.006295
23,3.172,0.8860,-0.007184
24,3.590,0.8884,-0.008027
25,3.935,0.8908,-0.008886
26,4.304,0.8933,-0.009752
27,4.746,0.8956,-0.01057
28,5.115,0.8981,-0.0114
29,5.509,0.9005,-0.01222
30,5.853,0.9029,-0.013
31,6.246,0.9053,-0.01378
32,6.689,0.9077,-0.01456
33,7.058,0.9100,-0.01529
34,7.476,0.9124,-0.01604
35,7.796,0.9149,-0.01679
36,8.165,0.9172,-0.01749
37,8.509,0.9195,-0.0182
38,8.878,0.9219,-0.01887
39,9.271,0.9242,-0.01954
40,9.640,0.9266,-0.02019
41,9.984,0.9290,-0.02083
42,10.304,0.9313,-0.02148
43,10.673,0.9337,-0.02211
44,10.993,0.9360,-0.02268
45,11.091,0.9389,-0.02148
46,11.509,0.9410,-0.02215
47,11.976,0.9430,-0.02305
48,12.345,0.9450,-0.02396
49,12.862,0.9470,-0.02484
50,13.231,0.9490,-0.02569
51,13.624,0.9511,-0.02659
52,14.042,0.9531,-0.02748
53,14.510,0.9552,-0.02832
54,14.903,0.9571,-0.02919
55,15.321,0.9592,-0.03008
56,15.739,0.9612,-0.03093
57,16.157,0.9632,-0.0318
58,16.526,0.9653,-0.03267
59,16.993,0.9673,-0.03349
60,17.338,0.9692,-0.03434
61,17.780,0.9713,-0.03523
62,18.149,0.9733,-0.03607
63,18.518,0.9753,-0.03687
64,18.936,0.9773,-0.03771
65,19.379,0.9792,-0.03853
66,19.723,0.9812,-0.0394
67,20.190,0.9833,-0.04025
68,20.535,0.9852,-0.04106
69,20.928,0.9872,-0.04185
70,21.297,0.9892,-0.04271
71,21.715,0.9911,-0.04353
72,22.084,0.9931,-0.04436
73,22.478,0.9950,-0.04514
74,22.871,0.9970,-0.04601
75,23.240,0.9989,-0.04684
76,23.609,1.0009,-0.04762
77,23.953,1.0029,-0.0484
78,24.371,1.0048,-0.04926
79,24.740,1.0067,-0.05007
80,25.134,1.0086,-0.05087
81,25.527,1.0106,-0.0517
82,25.945,1.0124,-0.05247
83,26.289,1.0144,-0.05329
84,26.609,1.0163,-0.05411
85,27.003,1.0181,-0.05491
86,27.421,1.0200,-0.0557
87,27.740,1.0219,-0.05648
88,28.109,1.0238,-0.05725
89,28.478,1.0257,-0.05807
90,28.872,1.0276,-0.05887
91,29.191,1.0294,-0.05966
92,29.609,1.0313,-0.06044
93,29.954,1.0332,-0.06123
94,30.323,1.0350,-0.062
95,30.716,1.0369,-0.06278
96,31.085,1.0388,-0.06359
97,31.429,1.0406,-0.06436
98,31.774,1.0424,-0.06506
99,32.142,1.0443,-0.06593
100,32.536,1.0460,-0.06666
101,32.880,1.0479,-0.06749
102,33.274,1.0497,-0.06823
103,33.520,1.0515,-0.06904
104,33.938,1.0533,-0.06984
105,34.307,1.0551,-0.07059
106,34.626,1.0569,-0.0713
107,34.946,1.0587,-0.07212
108,35.315,1.0604,-0.07287
109,35.659,1.0622,-0.07359
110,36.003,1.0640,-0.07436
111,36.372,1.0658,-0.07507
112,36.790,1.0676,-0.07594
113,37.036,1.0693,-0.07665
114,37.430,1.0711,-0.07738
115,37.774,1.0728,-0.07809
116,38.118,1.0746,-0.07885
117,38.438,1.0763,-0.07959
118,38.807,1.0780,-0.08031
119,39.176,1.0798,-0.08109
120,39.496,1.0815,-0.08182
121,39.889,1.0833,-0.08259
122,40.160,1.0850,-0.08329
123,40.528,1.0867,-0.08407
124,40.873,1.0884,-0.08478
125,41.217,1.0901,-0.08559
126,41.488,1.0918,-0.08616
127,41.832,1.0935,-0.08694
128,42.250,1.0952,-0.08769
129,42.545,1.0969,-0.08848
130,42.865,1.0986,-0.08926
131,43.160,1.1003,-0.08995
132,43.553,1.1019,-0.09068
133,43.922,1.1037,-0.09141
134,44.242,1.1054,-0.09208
135,44.512,1.1070,-0.09274
136,44.931,1.1086,-0.09353
137,45.176,1.1103,-0.09425
138,45.496,1.1120,-0.09495
139,45.840,1.1136,-0.09569
140,46.136,1.1153,-0.09635
141,46.480,1.1168,-0.097
142,46.849,1.1185,-0.09771
143,47.144,1.1201,-0.09842
144,47.488,1.1218,-0.09912
145,47.759,1.1234,-0.09983
146,48.103,1.1250,-0.1006
147,48.447,1.1266,-0.1012
148,48.718,1.1282,-0.1019
149,49.037,1.1298,-0.1026
150,49.431,1.1314,-0.1033
151,49.677,1.1330,-0.104
152,50.046,1.1346,-0.1047
153,50.341,1.1362,-0.1054
154,50.661,1.1378,-0.1061
155,50.956,1.1393,-0.1068
156,51.251,1.1409,-0.1075
157,51.521,1.1425,-0.1081
158,51.866,1.1441,-0.1088
159,52.185,1.1457,-0.1094
160,52.554,1.1473,-0.1102
161,52.874,1.1488,-0.1108
162,53.169,1.1503,-0.1115
163,53.489,1.1519,-0.1121
164,53.808,1.1534,-0.1127
165,54.030,1.1549,-0.1134
166,54.325,1.1565,-0.1142
167,54.620,1.1580,-0.1148
168,55.013,1.1596,-0.1154
169,55.259,1.1611,-0.1161
170,55.604,1.1626,-0.1167
171,55.874,1.1641,-0.1174
172,56.243,1.1657,-0.1181
173,56.489,1.1672,-0.1188
174,56.735,1.1687,-0.1195
175,57.079,1.1702,-0.1201
176,57.325,1.1717,-0.1207
177,57.694,1.1732,-0.1213
178,57.965,1.1747,-0.1219
179,58.235,1.1762,-0.1225
180,58.481,1.1776,-0.1232
181,58.875,1.1790,-0.1238
182,59.071,1.1805,-0.1244
183,59.465,1.1821,-0.125
184,59.711,1.1835,-0.1256
185,60.055,1.1849,-0.1263
186,60.202,1.1864,-0.1269
187,60.522,1.1879,-0.1275
188,60.817,1.1893,-0.1282
189,61.088,1.1908,-0.1288
190,61.383,1.1922,-0.1295
191,61.653,1.1937,-0.1302
192,61.949,1.1951,-0.1307
193,62.244,1.1966,-0.1314
194,62.514,1.1980,-0.1319
195,62.834,1.1994,-0.1326
196,63.055,1.2009,-0.1332
197,63.350,1.2023,-0.1338
198,63.621,1.2037,-0.1344
199,63.965,1.2051,-0.1349
200,64.211,1.2066,-0.1355
201,64.457,1.2080,-0.1361
202,64.752,1.2093,-0.1368
203,65.047,1.2108,-0.1374
204,65.318,1.2122,-0.1379
205,65.564,1.2136,-0.1385
206,65.883,1.2150,-0.1392
207,66.129,1.2164,-0.1396
208,66.326,1.2177,-0.1403
209,66.695,1.2191,-0.1409
210,66.990,1.2205,-0.1415
211,67.187,1.2219,-0.1421
212,67.482,1.2233,-0.1427
213,67.777,1.2247,-0.1433
214,67.949,1.2260,-0.1439
215,68.220,1.2274,-0.1444
216,68.564,1.2287,-0.145
217,68.810,1.2301,-0.1456
218,69.080,1.2314,-0.1463
219,69.302,1.2328,-0.1465
220,69.597,1.2342,-0.1472
221,69.794,1.2355,-0.1478
222,70.089,1.2369,-0.1483
223,70.359,1.2382,-0.1489
224,70.605,1.2395,-0.1495
225,70.876,1.2408,-0.1501
226,71.122,1.2422,-0.1506
227,71.368,1.2435,-0.1513
228,71.687,1.2448,-0.1517
229,71.859,1.2462,-0.1524
230,72.154,1.2475,-0.1529
231,72.425,1.2488,-0.1534
232,72.696,1.2501,-0.154
233,72.917,1.2514,-0.1546
234,73.138,1.2527,-0.155
235,73.384,1.2541,-0.1555
236,73.679,1.2554,-0.1561
237,73.950,1.2567,-0.1566
238,74.171,1.2580,-0.1573
239,74.392,1.2593,-0.1577
240,74.614,1.2605,-0.1583
241,74.884,1.2618,-0.1589
242,75.106,1.2631,-0.1594
243,75.376,1.2644,-0.1599
244,75.622,1.2657,-0.1604
245,75.868,1.2670,-0.161
246,76.138,1.2682,-0.1616
247,76.335,1.2695,-0.162
248,76.557,1.2708,-0.1626
249,76.827,1.2720,-0.1631
250,77.098,1.2733,-0.1636
251,77.319,1.2746,-0.164
252,77.491,1.2758,-0.1646
253,77.762,1.2771,-0.1651
254,78.007,1.2783,-0.1656
255,78.229,1.2796,-0.1661
256,78.499,1.2809,-0.1665
257,78.721,1.2821,-0.1671
258,78.893,1.2833,-0.1676
259,79.139,1.2845,-0.1682
260,79.409,1.2858,-0.1687
261,79.680,1.2870,-0.1691
262,79.901,1.2883,-0.1696
263,80.098,1.2895,-0.1702
264,80.270,1.2907,-0.1709
265,80.491,1.2920,-0.1713
266,80.762,1.2932,-0.1717
267,81.032,1.2944,-0.1723
268,81.229,1.2957,-0.1726
269,81.426,1.2968,-0.1732
270,81.672,1.2980,-0.1736
271,81.844,1.2993,-0.1741
272,82.041,1.3005,-0.1745
273,82.360,1.3017,-0.175
274,82.533,1.3029,-0.1754
275,82.803,1.3041,-0.176
276,83.000,1.3053,-0.1765
277,83.246,1.3065,-0.1769
278,83.442,1.3077,-0.1775
279,83.615,1.3088,-0.1779
280,83.861,1.3100,-0.1784
281,84.082,1.3112,-0.1788
282,84.279,1.3124,-0.1794
283,84.500,1.3136,-0.1797
284,84.672,1.3148,-0.1802
285,84.918,1.3160,-0.1807
286,85.115,1.3171,-0.1811
287,85.287,1.3183,-0.1816
288,85.557,1.3195,-0.182
289,85.705,1.3206,-0.1825
290,85.975,1.3218,-0.1829
291,86.197,1.3229,-0.1835
292,86.369,1.3241,-0.1838
293,86.566,1.3253,-0.1842
294,86.787,1.3264,-0.1848
295,87.008,1.3276,-0.1852
296,87.181,1.3287,-0.1857
297,87.328,1.3299,-0.1861
298,87.599,1.3310,-0.1865
299,87.771,1.3322,-0.1869
300,87.992,1.3333,-0.1873
301,88.189,1.3345,-0.1878
302,88.386,1.3356,-0.1882
303,88.631,1.3367,-0.1885
304,88.779,1.3378,-0.1891
305,89.025,1.3390,-0.1895
306,89.197,1.3402,-0.19
307,89.345,1.3413,-0.1904
308,89.541,1.3424,-0.1908
309,89.738,1.3435,-0.1912
310,89.959,1.3446,-0.1917
311,90.156,1.3457,-0.1921
312,90.353,1.3469,-0.1925
313,90.525,1.3480,-0.1928
314,90.771,1.3491,-0.1933
315,90.894,1.3502,-0.1938
316,91.091,1.3513,-0.194
317,91.337,1.3524,-0.1943
318,91.460,1.3535,-0.1947
319,91.681,1.3546,-0.1953
320,91.878,1.3557,-0.1956
321,92.050,1.3568,-0.1961
322,92.222,1.3579,-0.1964
323,92.419,1.3590,-0.1968
324,92.615,1.3601,-0.1972
325,92.763,1.3612,-0.1977
326,92.911,1.3623,-0.1981
327,93.132,1.3634,-0.1984
328,93.255,1.3644,-0.1988
329,93.525,1.3655,-0.1992
330,93.722,1.3666,-0.1996
331,93.870,1.3677,-0.1999
332,93.968,1.3687,-0.2004
333,94.189,1.3698,-0.2007
334,94.337,1.3709,-0.2011
335,94.558,1.3720,-0.2015
336,94.706,1.3730,-0.2019
337,94.878,1.3741,-0.2023
338,95.099,1.3752,-0.2025
339,95.271,1.3762,-0.2029
340,95.394,1.3773,-0.2035
341,95.591,1.3783,-0.2038
342,95.788,1.3794,-0.2042
343,95.935,1.3804,-0.2045
344,96.083,1.3815,-0.2049
345,96.304,1.3825,-0.2052
346,96.427,1.3836,-0.2056
347,96.649,1.3846,-0.2059
348,96.796,1.3857,-0.2062
349,96.870,1.3867,-0.2067
350,97.116,1.3878,-0.2069
351,97.239,1.3888,-0.2073
352,97.509,1.3899,-0.2077
353,97.559,1.3909,-0.208
354,97.731,1.3919,-0.2085
355,97.854,1.3930,-0.2087
356,98.100,1.3940,-0.209
357,98.223,1.3950,-0.2096
358,98.419,1.3961,-0.2098
359,98.542,1.3971,-0.2102
360,98.690,1.3981,-0.2105
361,98.862,1.3991,-0.2109
362,98.985,1.4001,-0.2111
363,99.157,1.4011,-0.2113
364,99.329,1.4022,-0.2117
365,99.477,1.4032,-0.2121
366,99.624,1.4042,-0.2125
367,99.747,1.4052,-0.2128
368,99.969,1.4062,-0.2131
369,100.116,1.4072,-0.2135
370,100.239,1.4082,-0.2138
371,100.436,1.4092,-0.214
372,100.534,1.4102,-0.2145
373,100.682,1.4112,-0.2148
374,100.879,1.4122,-0.2152
375,100.952,1.4132,-0.2153
376,101.124,1.4142,-0.2157
377,101.248,1.4152,-0.2159
378,101.444,1.4162,-0.2162
379,101.543,1.4172,-0.2166
380,101.666,1.4181,-0.2168
381,101.838,1.4191,-0.2173
382,102.034,1.4201,-0.2176
383,102.133,1.4211,-0.2179
384,102.305,1.4221,-0.218
385,102.403,1.4231,-0.2184
386,102.551,1.4240,-0.2187
387,102.748,1.4250,-0.2191
388,102.846,1.4260,-0.2192
389,102.920,1.4269,-0.2196
390,103.141,1.4279,-0.2199
