current[mA],power[mW],voltage[V],mpd_current[mA]
94,28.454,1.0880,-0.1006
95,28.724,1.0902,-0.1016
96,29.093,1.0924,-0.1027
97,29.363,1.0944,-0.1037
98,29.634,1.0965,-0.1048
99,29.978,1.0985,-0.1059
100,30.224,1.1005,-0.1068
101,30.495,1.1026,-0.1079
102,30.839,1.1047,-0.109
103,31.085,1.1067,-0.11
104,31.355,1.1087,-0.111
105,31.700,1.1108,-0.112
106,31.995,1.1128,-0.113
107,32.265,1.1148,-0.1141
108,32.634,1.1167,-0.1151
109,32.880,1.1187,-0.116
110,33.200,1.1207,-0.117
111,33.421,1.1225,-0.1181
112,33.765,1.1245,-0.1191
113,33.987,1.1264,-0.1201
114,34.282,1.1283,-0.1211
115,34.577,1.1302,-0.1221
116,34.872,1.1321,-0.1231
117,35.118,1.1340,-0.124
118,35.389,1.1359,-0.1251
119,35.684,1.1378,-0.1261
120,35.905,1.1396,-0.127
121,36.225,1.1415,-0.128
122,36.471,1.1433,-0.1289
123,36.766,1.1451,-0.1299
124,37.012,1.1469,-0.1308
125,37.307,1.1487,-0.1318
126,37.602,1.1505,-0.1328
127,37.848,1.1523,-0.1338
128,38.143,1.1542,-0.1346
129,38.389,1.1559,-0.1355
130,38.586,1.1577,-0.1365
131,38.930,1.1595,-0.1374
132,39.176,1.1611,-0.1383
133,39.471,1.1629,-0.1393
134,39.668,1.1646,-0.1401
135,39.963,1.1664,-0.1411
136,40.184,1.1681,-0.1421
137,40.504,1.1698,-0.1429
138,40.701,1.1715,-0.1438
139,40.947,1.1731,-0.1448
140,41.217,1.1749,-0.1457
141,41.512,1.1765,-0.1466
142,41.758,1.1783,-0.1475
143,42.004,1.1799,-0.1483
144,42.250,1.1816,-0.1493
145,42.520,1.1832,-0.1502
146,42.766,1.1848,-0.1511
147,43.061,1.1864,-0.152
148,43.258,1.1881,-0.1529
149,43.553,1.1897,-0.1537
150,43.750,1.1913,-0.1545
151,43.971,1.1929,-0.1554
152,44.217,1.1945,-0.1563
153,44.488,1.1961,-0.1571
154,44.709,1.1977,-0.1579
155,44.955,1.1992,-0.1587
156,45.201,1.2008,-0.1596
157,45.496,1.2024,-0.1605
158,45.693,1.2039,-0.1614
159,45.939,1.2055,-0.1621
160,46.185,1.2070,-0.1629
161,46.431,1.2086,-0.1638
162,46.652,1.2101,-0.1648
163,46.873,1.2116,-0.1655
164,47.119,1.2131,-0.1663
165,47.341,1.2146,-0.1672
166,47.611,1.2162,-0.1681
167,47.783,1.2176,-0.1688
168,48.054,1.2192,-0.1697
169,48.251,1.2207,-0.1705
170,48.521,1.2221,-0.1714
171,48.693,1.2236,-0.172
172,48.964,1.2251,-0.1729
173,49.185,1.2265,-0.1737
174,49.382,1.2280,-0.1744
175,49.603,1.2295,-0.1752
176,49.849,1.2309,-0.176
177,50.046,1.2324,-0.1767
178,50.292,1.2338,-0.1774
179,50.513,1.2352,-0.1782
180,50.784,1.2366,-0.179
181,51.005,1.2380,-0.1798
182,51.177,1.2395,-0.1806
183,51.398,1.2409,-0.1814
184,51.644,1.2423,-0.1821
185,51.890,1.2437,-0.183
186,52.087,1.2451,-0.1838
187,52.308,1.2464,-0.1844
188,52.505,1.2479,-0.1854
189,52.702,1.2493,-0.1861
190,52.972,1.2506,-0.1868
191,53.169,1.2520,-0.1876
192,53.390,1.2534,-0.1883
193,53.587,1.2547,-0.189
194,53.735,1.2561,-0.1897
195,54.030,1.2574,-0.1903
196,54.177,1.2588,-0.191
197,54.448,1.2601,-0.1918
198,54.571,1.2614,-0.1924
199,54.891,1.2628,-0.1932
200,55.013,1.2641,-0.1938
201,55.186,1.2654,-0.1946
202,55.407,1.2667,-0.1953
203,55.677,1.2681,-0.1959
204,55.825,1.2694,-0.1968
205,56.071,1.2707,-0.1976
206,56.268,1.2720,-0.1982
207,56.464,1.2733,-0.199
208,56.637,1.2746,-0.1998
209,56.833,1.2759,-0.2004
210,57.005,1.2772,-0.2011
211,57.251,1.2784,-0.2018
212,57.399,1.2797,-0.2025
213,57.596,1.2810,-0.2031
214,57.817,1.2822,-0.2037
215,58.038,1.2835,-0.2044
216,58.210,1.2848,-0.2049
217,58.432,1.2861,-0.2057
218,58.604,1.2873,-0.2062
219,58.752,1.2885,-0.2068
220,58.973,1.2898,-0.2076
221,59.194,1.2911,-0.2084
222,59.342,1.2922,-0.2089
223,59.588,1.2935,-0.2096
224,59.784,1.2948,-0.2104
225,59.957,1.2959,-0.2111
226,60.202,1.2972,-0.2118
227,60.325,1.2984,-0.2124
228,60.547,1.2996,-0.2131
229,60.719,1.3008,-0.2137
230,60.866,1.3020,-0.2143
231,61.112,1.3032,-0.2149
232,61.260,1.3045,-0.2156
233,61.408,1.3057,-0.2161
234,61.653,1.3069,-0.2165
235,61.776,1.3081,-0.2173
236,62.022,1.3092,-0.2178
237,62.194,1.3104,-0.2184
238,62.342,1.3116,-0.219
239,62.490,1.3128,-0.2197
240,62.736,1.3139,-0.2202
241,62.883,1.3151,-0.221
242,63.055,1.3163,-0.2217
243,63.227,1.3175,-0.2223
244,63.400,1.3186,-0.2229
245,63.547,1.3198,-0.2236
246,63.768,1.3209,-0.2243
247,63.916,1.3221,-0.2249
248,64.088,1.3232,-0.2254
249,64.285,1.3243,-0.226
250,64.457,1.3255,-0.2266
251,64.629,1.3266,-0.2269
252,64.728,1.3277,-0.2276
253,64.949,1.3289,-0.2281
254,65.146,1.3300,-0.2285
255,65.293,1.3312,-0.229
256,65.539,1.3323,-0.2298
257,65.637,1.3334,-0.2302
258,65.810,1.3345,-0.2309
259,65.957,1.3357,-0.2315
260,66.154,1.3367,-0.2322
261,66.326,1.3378,-0.2329
262,66.449,1.3390,-0.2334
263,66.572,1.3400,-0.2338
264,66.793,1.3412,-0.2347
265,66.965,1.3422,-0.2351
266,67.088,1.3433,-0.2356
267,67.236,1.3445,-0.2362
268,67.408,1.3455,-0.2366
269,67.580,1.3466,-0.237
270,67.728,1.3477,-0.2376
271,67.900,1.3488,-0.238
272,68.072,1.3498,-0.2385
273,68.244,1.3509,-0.2391
274,68.416,1.3520,-0.2396
275,68.539,1.3530,-0.2402
276,68.712,1.3541,-0.2406
277,68.859,1.3551,-0.2413
278,69.031,1.3562,-0.2419
279,69.203,1.3573,-0.2424
280,69.277,1.3583,-0.2429
281,69.449,1.3594,-0.2435
282,69.646,1.3604,-0.2442
283,69.818,1.3615,-0.2446
284,69.941,1.3625,-0.2451
285,70.089,1.3636,-0.2456
286,70.212,1.3646,-0.246
287,70.433,1.3656,-0.2464
288,70.531,1.3667,-0.2469
289,70.679,1.3677,-0.2472
290,70.851,1.3687,-0.2478
291,71.048,1.3698,-0.2481
292,71.122,1.3708,-0.2486
293,71.294,1.3718,-0.2492
294,71.490,1.3728,-0.2498
295,71.564,1.3738,-0.2504
296,71.736,1.3749,-0.2509
297,71.835,1.3759,-0.2513
298,71.982,1.3769,-0.2519
299,72.154,1.3779,-0.2524
300,72.327,1.3789,-0.2529
301,72.425,1.3799,-0.2533
302,72.671,1.3809,-0.2538
303,72.769,1.3819,-0.2543
304,72.892,1.3829,-0.2547
305,73.015,1.3839,-0.255
306,73.163,1.3849,-0.2554
307,73.261,1.3858,-0.2558
308,73.409,1.3868,-0.2562
309,73.581,1.3879,-0.2567
310,73.704,1.3888,-0.2571
311,73.851,1.3898,-0.2577
312,73.950,1.3908,-0.2582
313,74.097,1.3917,-0.2587
314,74.245,1.3927,-0.2589
315,74.368,1.3937,-0.2597
316,74.540,1.3947,-0.2602
317,74.688,1.3956,-0.2606
318,74.786,1.3966,-0.2612
319,75.007,1.3975,-0.2616
320,75.106,1.3985,-0.2618
321,75.155,1.3995,-0.2622
322,75.302,1.4004,-0.2626
323,75.474,1.4014,-0.263
324,75.548,1.4023,-0.2633
325,75.720,1.4033,-0.2637
326,75.868,1.4042,-0.2642
327,75.942,1.4051,-0.2645
328,76.138,1.4061,-0.2648
329,76.188,1.4071,-0.2655
330,76.360,1.4080,-0.266
331,76.507,1.4089,-0.2664
332,76.680,1.4099,-0.2669
333,76.729,1.4108,-0.2672
334,76.876,1.4117,-0.2678
335,76.950,1.4126,-0.268
336,77.048,1.4136,-0.2686
337,77.221,1.4145,-0.269
338,77.343,1.4154,-0.2692
339,77.442,1.4163,-0.2696
340,77.565,1.4173,-0.2699
341,77.639,1.4182,-0.2702
342,77.811,1.4191,-0.2706
343,77.958,1.4200,-0.2708
344,78.081,1.4209,-0.2714
345,78.204,1.4218,-0.2718
346,78.327,1.4227,-0.272
347,78.426,1.4236,-0.2725
348,78.499,1.4245,-0.273
349,78.672,1.4254,-0.2734
350,78.794,1.4263,-0.2738
351,78.917,1.4272,-0.2743
352,79.016,1.4281,-0.2747
353,79.139,1.4290,-0.275
354,79.213,1.4299,-0.2753
355,79.409,1.4308,-0.2757
356,79.483,1.4317,-0.2758
357,79.606,1.4326,-0.2764
358,79.729,1.4335,-0.2767
359,79.827,1.4343,-0.2768
360,79.926,1.4352,-0.2771
361,80.073,1.4361,-0.2775
362,80.147,1.4369,-0.2778
363,80.270,1.4378,-0.2781
364,80.344,1.4387,-0.2787
365,80.491,1.4396,-0.279
366,80.639,1.4405,-0.2795
367,80.713,1.4413,-0.28
368,80.762,1.4422,-0.2802
369,80.959,1.4431,-0.2806
370,81.082,1.4439,-0.281
371,81.131,1.4448,-0.2813
372,81.278,1.4456,-0.2814
373,81.377,1.4465,-0.2817
374,81.450,1.4474,-0.2819
375,81.598,1.4482,-0.282
376,81.647,1.4491,-0.2825
377,81.770,1.4499,-0.2828
378,81.918,1.4507,-0.2829
379,82.016,1.4516,-0.2835
380,82.090,1.4524,-0.2838
381,82.188,1.4533,-0.2843
382,82.311,1.4541,-0.2846
383,82.385,1.4549,-0.2849
384,82.483,1.4558,-0.2854
385,82.606,1.4566,-0.2856
386,82.705,1.4575,-0.2858
387,82.828,1.4583,-0.2861
388,82.926,1.4591,-0.2862
389,83.024,1.4599,-0.2864
390,83.123,1.4608,-0.2868
391,83.197,1.4616,-0.287
392,83.295,1.4624,-0.2872
393,83.369,1.4632,-0.2875
394,83.516,1.4640,-0.2877
395,83.639,1.4649,-0.288
396,83.639,1.4657,-0.2884
397,83.713,1.4665,-0.2888
398,83.861,1.4673,-0.2891
399,83.984,1.4682,-0.2896
400,84.033,1.4690,-0.2898
401,84.156,1.4698,-0.2902
402,84.254,1.4706,-0.2906
403,84.352,1.4713,-0.2906
404,84.451,1.4722,-0.2907
405,84.549,1.4730,-0.291
406,84.623,1.4738,-0.2912
407,84.795,1.4746,-0.2914
408,84.844,1.4754,-0.2916
409,84.844,1.4762,-0.2918
410,84.992,1.4770,-0.2921
411,85.090,1.4778,-0.2923
412,85.213,1.4786,-0.2928
413,85.262,1.4793,-0.2931
414,85.361,1.4801,-0.2933
415,85.385,1.4809,-0.2936
416,85.508,1.4817,-0.2939
417,85.582,1.4825,-0.2943
418,85.705,1.4833,-0.2945
419,85.853,1.4841,-0.2946
420,85.853,1.4849,-0.2948
421,85.926,1.4856,-0.2949
422,86.074,1.4864,-0.2951
423,86.123,1.4872,-0.2953
424,86.197,1.4879,-0.2955
425,86.320,1.4887,-0.2959
426,86.394,1.4895,-0.2959
427,86.492,1.4902,-0.2961
428,86.566,1.4910,-0.2963
429,86.615,1.4918,-0.2967
430,86.713,1.4926,-0.2971
431,86.762,1.4933,-0.2974
432,86.910,1.4941,-0.2976
433,86.910,1.4948,-0.2977
434,86.984,1.4956,-0.2981
435,87.131,1.4963,-0.2982
436,87.205,1.4971,-0.2985
437,87.328,1.4979,-0.2987
438,87.353,1.4986,-0.2989
439,87.426,1.4993,-0.299
440,87.500,1.5001,-0.2991
441,87.599,1.5008,-0.2991
442,87.672,1.5016,-0.2992
443,87.746,1.5023,-0.2997
444,87.820,1.5031,-0.2998
445,87.943,1.5038,-0.3
446,87.967,1.5046,-0.3003
447,88.017,1.5053,-0.3005
448,88.115,1.5060,-0.3007
449,88.238,1.5068,-0.301
450,88.263,1.5075,-0.3012
451,88.386,1.5083,-0.3013
452,88.386,1.5090,-0.3014
453,88.459,1.5097,-0.3015
454,88.558,1.5104,-0.3016
455,88.631,1.5112,-0.3018
456,88.730,1.5119,-0.302
457,88.779,1.5126,-0.3022
458,88.853,1.5133,-0.3023
459,88.853,1.5140,-0.3024
460,89.000,1.5147,-0.3026
461,89.123,1.5155,-0.3029
462,89.148,1.5162,-0.3032
463,89.148,1.5169,-0.3034
464,89.222,1.5176,-0.3034
465,89.345,1.5183,-0.3034
466,89.418,1.5190,-0.3037
467,89.468,1.5197,-0.3038
468,89.541,1.5204,-0.3038
469,89.566,1.5211,-0.304
470,89.664,1.5218,-0.3041
471,89.714,1.5226,-0.3042
472,89.861,1.5233,-0.3043
473,89.861,1.5240,-0.3045
474,89.861,1.5247,-0.3047
475,90.058,1.5254,-0.3048
476,90.009,1.5260,-0.305
477,90.082,1.5267,-0.3052
478,90.205,1.5274,-0.3052
479,90.205,1.5281,-0.3053
480,90.230,1.5288,-0.3056
481,90.328,1.5295,-0.3058
482,90.353,1.5302,-0.3058
483,90.451,1.5309,-0.3057
484,90.525,1.5315,-0.306
485,90.623,1.5322,-0.3059
486,90.648,1.5329,-0.3061
487,90.746,1.5336,-0.3061
488,90.820,1.5343,-0.3063
489,90.869,1.5350,-0.3065
490,90.894,1.5357,-0.3067
491,90.968,1.5363,-0.3068
492,91.017,1.5370,-0.3068
493,91.066,1.5377,-0.307
494,91.091,1.5383,-0.3073
495,91.189,1.5390,-0.3071
496,91.238,1.5397,-0.3073
497,91.238,1.5403,-0.3074
498,91.361,1.5410,-0.3074
499,91.435,1.5417,-0.3075
500,91.460,1.5424,-0.3076
