current[mA],power[mW],voltage[V],mpd_current[mA]
328,76.114,1.4479,-0.178
329,76.212,1.4488,-0.1781
330,76.360,1.4497,-0.1783
331,76.434,1.4507,-0.1786
332,76.630,1.4516,-0.1787
333,76.729,1.4525,-0.179
334,76.827,1.4534,-0.1792
335,76.950,1.4543,-0.1794
336,77.098,1.4552,-0.1798
337,77.196,1.4562,-0.1801
338,77.319,1.4571,-0.1803
339,77.491,1.4580,-0.1805
340,77.589,1.4589,-0.1808
341,77.712,1.4599,-0.181
342,77.835,1.4607,-0.1813
343,77.909,1.4616,-0.1814
344,78.106,1.4625,-0.1817
345,78.204,1.4634,-0.1818
346,78.376,1.4643,-0.1821
347,78.426,1.4652,-0.1822
348,78.549,1.4661,-0.1824
349,78.721,1.4670,-0.1827
350,78.794,1.4679,-0.1828
351,78.942,1.4688,-0.1831
352,78.991,1.4697,-0.1834
353,79.114,1.4706,-0.1836
354,79.262,1.4714,-0.1839
355,79.385,1.4723,-0.1841
356,79.532,1.4732,-0.1842
357,79.581,1.4741,-0.1845
358,79.754,1.4749,-0.1848
359,79.827,1.4758,-0.1849
360,79.975,1.4767,-0.1851
361,80.098,1.4775,-0.1852
362,80.221,1.4784,-0.1854
363,80.344,1.4793,-0.1857
364,80.393,1.4802,-0.1859
365,80.467,1.4810,-0.1861
366,80.688,1.4819,-0.1863
367,80.762,1.4827,-0.1866
368,80.885,1.4836,-0.1867
369,81.008,1.4844,-0.187
370,81.106,1.4853,-0.1871
371,81.131,1.4862,-0.1874
372,81.278,1.4870,-0.1875
373,81.352,1.4878,-0.1877
374,81.549,1.4887,-0.1879
375,81.573,1.4895,-0.1881
376,81.696,1.4904,-0.1881
377,81.770,1.4912,-0.1884
378,81.942,1.4921,-0.1885
379,81.991,1.4929,-0.1888
380,82.188,1.4937,-0.189
381,82.237,1.4946,-0.1892
382,82.360,1.4954,-0.1894
383,82.483,1.4962,-0.1895
384,82.533,1.4971,-0.1898
385,82.655,1.4979,-0.1898
386,82.754,1.4987,-0.1901
387,82.852,1.4996,-0.1902
388,82.951,1.5004,-0.1903
389,83.024,1.5012,-0.1906
390,83.197,1.5020,-0.1907
391,83.221,1.5028,-0.1909
392,83.320,1.5036,-0.1911
393,83.492,1.5045,-0.1913
394,83.516,1.5053,-0.1916
395,83.688,1.5061,-0.1916
396,83.738,1.5069,-0.1918
397,83.811,1.5077,-0.192
398,83.959,1.5085,-0.1922
399,84.008,1.5093,-0.1923
400,84.082,1.5101,-0.1926
401,84.156,1.5109,-0.1927
402,84.279,1.5117,-0.1928
403,84.426,1.5125,-0.1929
404,84.451,1.5133,-0.1931
405,84.549,1.5141,-0.1932
406,84.697,1.5149,-0.1935
407,84.746,1.5157,-0.1935
408,84.844,1.5165,-0.1938
409,84.918,1.5173,-0.194
410,84.992,1.5181,-0.1941
411,85.090,1.5189,-0.1941
412,85.189,1.5196,-0.1945
413,85.238,1.5204,-0.1945
414,85.361,1.5212,-0.1948
415,85.484,1.5220,-0.1947
416,85.508,1.5228,-0.1951
417,85.607,1.5236,-0.1952
418,85.680,1.5243,-0.1954
419,85.779,1.5251,-0.1956
420,85.902,1.5259,-0.1957
421,85.951,1.5267,-0.1959
