current[mA],power[mW],voltage[V],mpd_current[mA]
372,84.402,1.4136,-0.257
373,84.549,1.4145,-0.2574
374,84.623,1.4153,-0.2575
375,84.795,1.4161,-0.2579
376,84.918,1.4169,-0.2582
377,84.967,1.4177,-0.2585
378,85.066,1.4185,-0.2588
379,85.238,1.4193,-0.2592
380,85.311,1.4202,-0.2593
381,85.484,1.4210,-0.2598
382,85.533,1.4218,-0.26
383,85.705,1.4226,-0.2603
384,85.779,1.4234,-0.2606
385,85.926,1.4242,-0.2609
386,85.951,1.4250,-0.2613
387,86.123,1.4258,-0.2615
388,86.172,1.4266,-0.2617
389,86.320,1.4274,-0.262
390,86.443,1.4282,-0.2624
391,86.541,1.4290,-0.2626
392,86.664,1.4298,-0.263
393,86.762,1.4306,-0.2632
394,86.885,1.4314,-0.2635
395,86.959,1.4322,-0.264
396,87.033,1.4330,-0.2642
397,87.156,1.4337,-0.2644
398,87.254,1.4345,-0.2647
399,87.377,1.4353,-0.2649
400,87.426,1.4361,-0.2652
401,87.525,1.4368,-0.2654
402,87.672,1.4377,-0.2656
403,87.722,1.4384,-0.2659
404,87.869,1.4392,-0.2661
405,87.967,1.4400,-0.2665
406,88.090,1.4407,-0.2666
407,88.189,1.4415,-0.267
408,88.238,1.4423,-0.2674
409,88.410,1.4430,-0.2676
410,88.509,1.4438,-0.2678
411,88.533,1.4446,-0.2681
412,88.631,1.4453,-0.2684
413,88.754,1.4461,-0.2686
414,88.877,1.4469,-0.2689
415,88.951,1.4476,-0.2692
416,89.123,1.4484,-0.2692
417,89.123,1.4491,-0.2694
418,89.271,1.4499,-0.2697
419,89.345,1.4507,-0.2699
420,89.443,1.4514,-0.2701
421,89.566,1.4522,-0.2705
422,89.615,1.4529,-0.2706
423,89.714,1.4537,-0.2711
424,89.787,1.4544,-0.2712
425,89.910,1.4552,-0.2717
426,89.984,1.4559,-0.2718
427,90.082,1.4567,-0.2721
428,90.181,1.4574,-0.2724
429,90.205,1.4581,-0.2724
430,90.378,1.4588,-0.2725
431,90.402,1.4596,-0.2728
432,90.525,1.4603,-0.2732
433,90.599,1.4611,-0.2732
434,90.673,1.4618,-0.2733
435,90.796,1.4625,-0.2737
436,90.894,1.4633,-0.2739
437,90.968,1.4640,-0.2743
438,91.017,1.4647,-0.2746
439,91.091,1.4654,-0.2748
440,91.238,1.4662,-0.2751
441,91.287,1.4669,-0.2754
442,91.410,1.4676,-0.2757
443,91.509,1.4683,-0.2756
444,91.583,1.4690,-0.2759
445,91.656,1.4698,-0.2761
446,91.755,1.4705,-0.276
447,91.829,1.4712,-0.2764
448,91.902,1.4719,-0.2765
449,91.951,1.4726,-0.2767
450,92.050,1.4733,-0.2769
451,92.148,1.4741,-0.2771
452,92.222,1.4748,-0.2773
453,92.296,1.4755,-0.2777
454,92.419,1.4762,-0.2778
455,92.419,1.4769,-0.2782
456,92.517,1.4776,-0.2784
457,92.591,1.4783,-0.2786
458,92.738,1.4790,-0.2788
459,92.689,1.4797,-0.2789
460,92.788,1.4804,-0.2792
461,92.861,1.4811,-0.2792
462,92.960,1.4818,-0.2794
463,93.058,1.4825,-0.2794
464,93.132,1.4832,-0.2795
465,93.181,1.4838,-0.28
466,93.255,1.4846,-0.2802
467,93.279,1.4852,-0.2805
468,93.427,1.4859,-0.2806
469,93.525,1.4866,-0.2809
470,93.575,1.4873,-0.2811
471,93.648,1.4880,-0.2813
472,93.722,1.4887,-0.2816
473,93.796,1.4893,-0.2818
474,93.821,1.4900,-0.2818
475,93.968,1.4907,-0.282
476,93.943,1.4914,-0.2822
477,94.017,1.4921,-0.2822
478,94.140,1.4928,-0.2824
479,94.189,1.4934,-0.2828
480,94.263,1.4941,-0.2828
481,94.411,1.4948,-0.283
482,94.435,1.4955,-0.2834
483,94.534,1.4961,-0.2834
484,94.558,1.4968,-0.2837
485,94.632,1.4975,-0.2838
486,94.681,1.4981,-0.284
487,94.755,1.4988,-0.2843
488,94.853,1.4994,-0.2845
489,94.829,1.5001,-0.2848
490,94.952,1.5008,-0.2847
491,94.976,1.5014,-0.2849
492,95.050,1.5021,-0.2851
493,95.124,1.5028,-0.2851
494,95.222,1.5034,-0.2853
495,95.271,1.5041,-0.2854
496,95.271,1.5048,-0.2857
497,95.394,1.5054,-0.2858
498,95.468,1.5061,-0.2859
499,95.542,1.5067,-0.2863
500,95.517,1.5074,-0.2862
