current[mA],power[mW],voltage[V],mpd_current[mA]
1,-0.000,0.7647,-7.787e-05
2,-0.025,0.7817,-9.245e-05
3,0.025,0.7932,-0.0001053
4,0.025,0.8033,-0.0001196
5,-0.000,0.8119,-0.000133
6,0.025,0.8193,-0.0001457
7,-0.000,0.8259,-0.0001597
8,-0.000,0.8322,-0.0001742
9,0.025,0.8378,-0.0001892
10,0.049,0.8432,-0.0002058
11,0.049,0.8483,-0.0002244
12,0.074,0.8530,-0.000245
13,0.074,0.8574,-0.0003662
14,0.344,0.8602,-0.00125
15,0.664,0.8625,-0.002275
16,1.033,0.8650,-0.003313
17,1.451,0.8674,-0.004364
18,1.795,0.8698,-0.005383
19,2.139,0.8723,-0.006421
20,2.484,0.8748,-0.007439
21,2.754,0.8771,-0.00843
22,3.148,0.8795,-0.009456
23,3.443,0.8820,-0.0105
24,3.812,0.8844,-0.01148
25,4.156,0.8868,-0.0125
26,4.500,0.8891,-0.01355
27,4.795,0.8915,-0.01452
28,5.091,0.8939,-0.0155
29,5.484,0.8962,-0.01651
30,5.804,0.8985,-0.01748
31,6.123,0.9009,-0.01847
32,6.468,0.9032,-0.01947
33,6.763,0.9054,-0.02041
34,7.083,0.9078,-0.02144
35,7.378,0.9101,-0.02241
36,7.771,0.9124,-0.02339
37,8.091,0.9146,-0.02437
38,8.386,0.9169,-0.02534
39,8.779,0.9192,-0.02635
40,9.075,0.9215,-0.0273
41,9.370,0.9237,-0.02827
42,9.714,0.9260,-0.02926
43,10.058,0.9283,-0.03021
44,10.304,0.9304,-0.03118
45,10.649,0.9327,-0.03215
46,11.017,0.9350,-0.03312
47,11.263,0.9371,-0.03407
48,11.608,0.9393,-0.03506
49,11.952,0.9415,-0.03605
50,12.222,0.9437,-0.03695
51,12.567,0.9459,-0.03794
52,12.862,0.9481,-0.0389
53,13.182,0.9502,-0.03983
54,13.526,0.9524,-0.04083
55,13.846,0.9546,-0.04178
56,14.141,0.9567,-0.04273
57,14.460,0.9588,-0.04367
58,14.731,0.9610,-0.04463
59,15.051,0.9631,-0.04555
60,15.321,0.9652,-0.0465
61,15.690,0.9673,-0.04748
62,16.010,0.9694,-0.0484
63,16.305,0.9716,-0.04931
64,16.624,0.9736,-0.0503
65,16.920,0.9757,-0.05123
66,17.215,0.9778,-0.05215
67,17.534,0.9799,-0.05313
68,17.854,0.9819,-0.05398
69,18.149,0.9840,-0.05495
70,18.420,0.9861,-0.05586
71,18.739,0.9881,-0.05677
72,19.035,0.9901,-0.05769
73,19.354,0.9921,-0.05859
74,19.649,0.9941,-0.05951
75,19.969,0.9961,-0.06044
76,20.313,0.9981,-0.06135
77,20.510,1.0002,-0.06229
78,20.854,1.0023,-0.06319
79,21.125,1.0042,-0.06409
80,21.445,1.0063,-0.06503
81,21.764,1.0082,-0.06597
82,22.059,1.0101,-0.06683
83,22.355,1.0121,-0.06772
84,22.674,1.0141,-0.06866
85,22.920,1.0160,-0.0696
86,23.240,1.0180,-0.07049
87,23.486,1.0199,-0.07141
88,23.855,1.0219,-0.07224
89,24.101,1.0238,-0.07318
90,24.445,1.0257,-0.07409
91,24.691,1.0276,-0.07497
92,24.986,1.0296,-0.07586
93,25.281,1.0315,-0.07674
94,25.527,1.0334,-0.07756
95,25.896,1.0353,-0.07849
96,26.142,1.0372,-0.0794
97,26.412,1.0390,-0.08024
