current[mA],power[mW],voltage[V],mpd_current[mA]
108,35.192,1.0669,-0.1064
109,35.585,1.0688,-0.1076
110,35.856,1.0706,-0.1086
111,36.200,1.0725,-0.1095
112,36.569,1.0744,-0.1105
113,36.864,1.0762,-0.1115
114,37.184,1.0781,-0.1125
115,37.504,1.0799,-0.1136
116,37.848,1.0818,-0.1145
117,38.241,1.0837,-0.1155
118,38.512,1.0855,-0.1165
119,38.905,1.0873,-0.1175
120,39.225,1.0891,-0.1184
121,39.496,1.0910,-0.1193
122,39.864,1.0928,-0.1204
123,40.184,1.0946,-0.1213
124,40.504,1.0964,-0.1224
125,40.799,1.0982,-0.1233
126,41.119,1.0999,-0.1243
127,41.463,1.1018,-0.1253
128,41.807,1.1036,-0.1263
129,42.152,1.1053,-0.1273
130,42.447,1.1071,-0.1282
131,42.791,1.1088,-0.1292
132,43.111,1.1106,-0.1302
133,43.455,1.1124,-0.1311
134,43.725,1.1142,-0.1321
135,44.021,1.1159,-0.1331
136,44.340,1.1177,-0.1339
137,44.685,1.1194,-0.1348
138,44.955,1.1211,-0.1359
139,45.275,1.1229,-0.1367
140,45.595,1.1246,-0.1376
141,45.890,1.1263,-0.1385
142,46.209,1.1280,-0.1394
143,46.529,1.1297,-0.1404
144,46.800,1.1314,-0.1413
145,47.168,1.1332,-0.1423
146,47.513,1.1349,-0.1432
147,47.783,1.1366,-0.1441
148,48.128,1.1383,-0.145
149,48.373,1.1400,-0.1459
150,48.693,1.1417,-0.1469
151,48.988,1.1434,-0.1479
152,49.308,1.1450,-0.1487
153,49.554,1.1467,-0.1496
154,49.947,1.1483,-0.1506
155,50.218,1.1500,-0.1515
156,50.562,1.1517,-0.1523
157,50.857,1.1533,-0.1533
158,51.029,1.1549,-0.1542
159,51.423,1.1566,-0.1549
160,51.669,1.1582,-0.1558
161,52.013,1.1599,-0.1566
162,52.308,1.1616,-0.1576
163,52.628,1.1632,-0.1584
164,52.898,1.1648,-0.1593
165,53.218,1.1664,-0.1602
166,53.489,1.1681,-0.161
167,53.759,1.1696,-0.162
168,54.054,1.1712,-0.1628
169,54.325,1.1729,-0.1638
170,54.620,1.1745,-0.1646
171,54.915,1.1761,-0.1655
172,55.186,1.1777,-0.1664
173,55.481,1.1792,-0.1672
174,55.800,1.1808,-0.168
175,56.120,1.1824,-0.1688
176,56.391,1.1840,-0.1698
177,56.686,1.1856,-0.1704
178,56.956,1.1871,-0.1712
179,57.227,1.1887,-0.1722
180,57.473,1.1903,-0.1729
181,57.792,1.1918,-0.1736
182,58.014,1.1934,-0.1745
183,58.358,1.1949,-0.1753
184,58.579,1.1964,-0.1761
185,58.850,1.1980,-0.177
186,59.145,1.1995,-0.1779
187,59.416,1.2010,-0.1786
188,59.661,1.2026,-0.1795
189,59.957,1.2042,-0.1803
190,60.202,1.2056,-0.1812
191,60.571,1.2071,-0.1819
192,60.817,1.2087,-0.1827
193,61.063,1.2102,-0.1836
194,61.334,1.2117,-0.1844
195,61.629,1.2132,-0.1852
196,61.850,1.2147,-0.186
197,62.194,1.2162,-0.1866
198,62.490,1.2177,-0.1874
199,62.686,1.2192,-0.1881
200,62.932,1.2207,-0.189
201,63.203,1.2222,-0.1897
202,63.498,1.2236,-0.1905
203,63.744,1.2251,-0.1913
204,64.064,1.2266,-0.192
205,64.309,1.2281,-0.1928
206,64.531,1.2295,-0.1937
207,64.752,1.2310,-0.1944
208,65.072,1.2325,-0.1952
209,65.293,1.2339,-0.196
210,65.613,1.2354,-0.1968
211,65.859,1.2368,-0.1975
212,66.080,1.2383,-0.1982
213,66.326,1.2397,-0.1989
214,66.646,1.2411,-0.1997
215,66.867,1.2426,-0.2003
216,67.088,1.2440,-0.201
217,67.359,1.2454,-0.2018
218,67.629,1.2469,-0.2024
219,67.802,1.2483,-0.2031
220,68.097,1.2497,-0.2039
221,68.318,1.2512,-0.2045
222,68.638,1.2526,-0.2054
223,68.859,1.2540,-0.2061
224,69.105,1.2554,-0.2069
225,69.351,1.2568,-0.2077
226,69.671,1.2582,-0.2084
227,69.818,1.2596,-0.2092
228,70.113,1.2610,-0.2099
229,70.359,1.2624,-0.2106
230,70.507,1.2637,-0.2112
231,70.851,1.2651,-0.212
232,71.023,1.2665,-0.2126
233,71.318,1.2679,-0.2132
234,71.540,1.2693,-0.2139
235,71.761,1.2706,-0.2146
236,72.056,1.2720,-0.2152
237,72.228,1.2734,-0.2158
238,72.474,1.2747,-0.2166
239,72.696,1.2761,-0.2172
240,72.966,1.2775,-0.218
241,73.187,1.2788,-0.2186
242,73.458,1.2802,-0.2193
243,73.655,1.2815,-0.2201
244,73.876,1.2829,-0.221
245,74.171,1.2842,-0.2214
246,74.392,1.2856,-0.2223
247,74.565,1.2869,-0.223
248,74.860,1.2882,-0.2236
249,75.106,1.2896,-0.2241
250,75.229,1.2909,-0.2249
251,75.499,1.2921,-0.2255
252,75.720,1.2935,-0.226
253,75.991,1.2949,-0.2266
254,76.237,1.2961,-0.2272
255,76.409,1.2974,-0.2277
256,76.630,1.2988,-0.2285
257,76.876,1.3001,-0.2291
258,77.122,1.3014,-0.2297
259,77.319,1.3027,-0.2303
260,77.540,1.3040,-0.231
261,77.786,1.3053,-0.2318
262,77.934,1.3066,-0.2325
263,78.155,1.3079,-0.2332
264,78.401,1.3092,-0.2338
265,78.647,1.3104,-0.2344
266,78.770,1.3117,-0.2352
267,79.065,1.3130,-0.2356
268,79.311,1.3143,-0.2361
269,79.458,1.3156,-0.2366
270,79.729,1.3168,-0.2372
271,79.877,1.3181,-0.2379
272,80.196,1.3194,-0.2385
273,80.319,1.3207,-0.239
274,80.565,1.3219,-0.2396
275,80.762,1.3232,-0.2402
276,80.959,1.3244,-0.2409
277,81.155,1.3257,-0.2415
278,81.352,1.3269,-0.2422
279,81.573,1.3282,-0.2429
280,81.795,1.3294,-0.2435
281,81.942,1.3307,-0.2439
282,82.213,1.3319,-0.2447
283,82.434,1.3332,-0.2452
284,82.680,1.3344,-0.2456
285,82.778,1.3356,-0.2463
286,83.024,1.3368,-0.2467
287,83.246,1.3381,-0.2472
288,83.418,1.3393,-0.2477
289,83.615,1.3405,-0.2483
290,83.836,1.3418,-0.2489
291,83.984,1.3430,-0.2494
292,84.229,1.3442,-0.25
293,84.451,1.3454,-0.2507
294,84.647,1.3466,-0.2513
295,84.844,1.3478,-0.2518
296,84.992,1.3490,-0.2525
297,85.189,1.3502,-0.2531
298,85.434,1.3514,-0.2535
299,85.582,1.3526,-0.2541
300,85.828,1.3538,-0.2546
301,85.926,1.3550,-0.2551
302,86.197,1.3562,-0.2556
303,86.295,1.3574,-0.256
304,86.517,1.3585,-0.2565
305,86.689,1.3598,-0.2571
306,86.910,1.3610,-0.2575
307,87.082,1.3621,-0.2581
308,87.279,1.3633,-0.2586
309,87.476,1.3645,-0.2592
310,87.672,1.3657,-0.2599
311,87.820,1.3668,-0.2604
312,88.066,1.3680,-0.2609
313,88.213,1.3691,-0.2615
314,88.410,1.3703,-0.262
315,88.582,1.3715,-0.2625
316,88.804,1.3726,-0.263
317,88.976,1.3738,-0.2635
318,89.148,1.3749,-0.2638
319,89.320,1.3761,-0.2643
320,89.517,1.3772,-0.2647
321,89.714,1.3783,-0.2652
322,89.886,1.3796,-0.2656
323,90.009,1.3807,-0.2663
324,90.181,1.3818,-0.2667
325,90.328,1.3830,-0.2672
326,90.501,1.3841,-0.2679
327,90.697,1.3852,-0.2683
328,90.919,1.3864,-0.2688
329,91.017,1.3876,-0.2694
330,91.337,1.3887,-0.2699
331,91.460,1.3898,-0.2702
332,91.607,1.3909,-0.2708
333,91.779,1.3920,-0.2711
334,91.902,1.3932,-0.2717
335,92.124,1.3943,-0.272
336,92.247,1.3954,-0.2727
337,92.493,1.3965,-0.2729
338,92.542,1.3977,-0.2733
339,92.788,1.3987,-0.2739
340,93.009,1.3999,-0.2744
341,93.132,1.4009,-0.2748
342,93.304,1.4020,-0.2754
343,93.378,1.4032,-0.2758
344,93.599,1.4043,-0.2762
345,93.771,1.4054,-0.2766
346,93.919,1.4065,-0.2771
347,94.042,1.4076,-0.2774
348,94.214,1.4087,-0.2779
349,94.411,1.4098,-0.2784
350,94.534,1.4109,-0.2789
351,94.706,1.4120,-0.2793
352,94.853,1.4130,-0.2796
353,95.075,1.4141,-0.2803
354,95.222,1.4152,-0.2806
355,95.345,1.4163,-0.2811
356,95.542,1.4173,-0.2816
357,95.640,1.4184,-0.2821
358,95.813,1.4195,-0.2823
359,95.960,1.4206,-0.2826
360,96.108,1.4217,-0.283
361,96.280,1.4227,-0.2834
362,96.378,1.4238,-0.2838
363,96.526,1.4249,-0.2843
364,96.747,1.4259,-0.2846
365,96.919,1.4270,-0.2851
366,97.067,1.4280,-0.2857
367,97.190,1.4291,-0.2861
368,97.362,1.4302,-0.2865
369,97.436,1.4312,-0.2871
370,97.682,1.4323,-0.2874
371,97.805,1.4333,-0.2878
372,97.878,1.4343,-0.288
373,98.075,1.4354,-0.2885
374,98.173,1.4364,-0.2886
375,98.346,1.4374,-0.289
376,98.493,1.4385,-0.2895
377,98.665,1.4395,-0.2898
378,98.788,1.4406,-0.2903
379,98.936,1.4416,-0.2906
380,99.133,1.4426,-0.2911
381,99.206,1.4437,-0.2916
382,99.354,1.4447,-0.2922
383,99.501,1.4458,-0.2925
384,99.674,1.4468,-0.2929
385,99.723,1.4478,-0.2933
386,99.895,1.4488,-0.2937
387,100.042,1.4499,-0.2936
388,100.239,1.4509,-0.2942
389,100.288,1.4519,-0.2944
390,100.436,1.4529,-0.2949
391,100.559,1.4539,-0.2951
392,100.731,1.4549,-0.2954
393,100.829,1.4559,-0.2958
394,100.928,1.4569,-0.2963
395,101.100,1.4580,-0.2967
396,101.174,1.4589,-0.2973
397,101.420,1.4599,-0.2977
398,101.543,1.4609,-0.298
399,101.641,1.4619,-0.2983
400,101.788,1.4629,-0.2986
401,101.936,1.4639,-0.2989
402,101.985,1.4649,-0.2992
403,102.157,1.4659,-0.2994
404,102.256,1.4669,-0.2997
405,102.329,1.4679,-0.3
406,102.477,1.4689,-0.3003
407,102.575,1.4699,-0.3006
408,102.797,1.4709,-0.301
409,102.895,1.4718,-0.3014
410,103.043,1.4728,-0.3018
411,103.166,1.4738,-0.3023
412,103.289,1.4748,-0.3027
413,103.362,1.4757,-0.3032
414,103.510,1.4767,-0.3033
415,103.682,1.4777,-0.3038
416,103.731,1.4787,-0.3039
417,103.879,1.4797,-0.3042
418,103.977,1.4806,-0.3046
419,104.125,1.4816,-0.3044
420,104.223,1.4826,-0.305
421,104.371,1.4835,-0.3052
422,104.420,1.4845,-0.3056
423,104.567,1.4854,-0.306
424,104.666,1.4864,-0.3063
425,104.789,1.4873,-0.3069
426,104.985,1.4883,-0.3072
427,105.035,1.4892,-0.3075
428,105.158,1.4902,-0.3077
429,105.231,1.4911,-0.3082
430,105.379,1.4921,-0.3083
431,105.502,1.4931,-0.3085
432,105.625,1.4940,-0.3087
433,105.699,1.4950,-0.3089
434,105.822,1.4959,-0.3092
435,105.945,1.4968,-0.3094
436,106.043,1.4978,-0.3097
437,106.117,1.4987,-0.3102
438,106.264,1.4996,-0.3104
439,106.338,1.5006,-0.3109
440,106.412,1.5015,-0.3111
441,106.559,1.5024,-0.3115
442,106.732,1.5033,-0.3117
443,106.732,1.5043,-0.312
444,106.879,1.5052,-0.3123
445,107.027,1.5062,-0.3124
446,107.076,1.5071,-0.3127
447,107.224,1.5080,-0.3129
448,107.297,1.5089,-0.3131
449,107.420,1.5098,-0.3134
450,107.519,1.5107,-0.3137
451,107.592,1.5117,-0.3138
452,107.740,1.5126,-0.3141
453,107.789,1.5135,-0.3146
454,107.887,1.5145,-0.3146
455,108.035,1.5153,-0.3153
456,108.133,1.5163,-0.3155
457,108.183,1.5172,-0.3157
458,108.305,1.5181,-0.3158
459,108.453,1.5190,-0.3161
460,108.551,1.5199,-0.3163
461,108.625,1.5208,-0.3165
462,108.674,1.5217,-0.3167
463,108.797,1.5226,-0.3168
464,108.920,1.5235,-0.3172
465,108.945,1.5244,-0.3174
466,109.019,1.5252,-0.3175
467,109.215,1.5261,-0.318
468,109.265,1.5270,-0.318
469,109.363,1.5279,-0.3183
470,109.535,1.5288,-0.3186
471,109.511,1.5297,-0.3188
472,109.535,1.5306,-0.3192
473,109.683,1.5315,-0.3194
474,109.806,1.5324,-0.3194
475,109.879,1.5332,-0.3198
476,109.978,1.5341,-0.3198
477,110.052,1.5350,-0.3202
478,110.101,1.5359,-0.3202
479,110.248,1.5367,-0.3205
480,110.273,1.5376,-0.3208
481,110.371,1.5385,-0.3211
482,110.470,1.5394,-0.3211
483,110.568,1.5402,-0.3214
484,110.691,1.5411,-0.3216
485,110.740,1.5420,-0.322
486,110.888,1.5428,-0.3222
487,110.937,1.5437,-0.3224
488,110.912,1.5446,-0.3227
489,111.035,1.5454,-0.3228
490,111.109,1.5463,-0.3229
491,111.232,1.5472,-0.3231
492,111.281,1.5480,-0.3233
493,111.355,1.5489,-0.3234
494,111.503,1.5497,-0.3238
495,111.552,1.5506,-0.3237
496,111.626,1.5514,-0.3239
497,111.650,1.5523,-0.3243
498,111.822,1.5531,-0.3244
499,111.822,1.5540,-0.3247
500,111.847,1.5548,-0.3248
