current[mA],power[mW],voltage[V],mpd_current[mA]
308,82.557,1.3929,-0.2674
309,82.754,1.3941,-0.2679
310,82.877,1.3952,-0.2686
311,83.098,1.3964,-0.2689
312,83.246,1.3975,-0.2696
313,83.467,1.3985,-0.2701
314,83.565,1.3997,-0.2706
315,83.688,1.4008,-0.2713
316,83.885,1.4019,-0.2718
317,84.057,1.4030,-0.272
318,84.254,1.4042,-0.2726
319,84.451,1.4053,-0.2729
320,84.574,1.4064,-0.2735
321,84.697,1.4074,-0.2738
322,84.893,1.4086,-0.2744
323,85.041,1.4097,-0.2749
324,85.213,1.4108,-0.2754
325,85.410,1.4119,-0.2761
326,85.582,1.4130,-0.2763
327,85.680,1.4140,-0.277
328,85.828,1.4151,-0.2776
329,86.025,1.4163,-0.278
330,86.221,1.4173,-0.2786
331,86.320,1.4184,-0.2791
332,86.443,1.4195,-0.2793
333,86.689,1.4205,-0.2799
334,86.762,1.4217,-0.2802
335,86.935,1.4227,-0.2805
336,87.082,1.4238,-0.2811
337,87.230,1.4248,-0.2814
338,87.377,1.4259,-0.2819
339,87.525,1.4270,-0.2826
340,87.672,1.4280,-0.283
341,87.869,1.4291,-0.2836
342,87.967,1.4301,-0.2839
343,88.115,1.4312,-0.2844
344,88.238,1.4323,-0.2848
345,88.386,1.4333,-0.2852
346,88.558,1.4344,-0.2855
347,88.754,1.4354,-0.2859
348,88.853,1.4364,-0.2863
349,88.951,1.4375,-0.2867
350,89.148,1.4385,-0.2871
351,89.271,1.4396,-0.2876
352,89.418,1.4406,-0.2881
353,89.541,1.4416,-0.2886
354,89.714,1.4426,-0.289
355,89.837,1.4437,-0.2896
356,89.984,1.4447,-0.2898
357,90.082,1.4457,-0.2902
358,90.255,1.4468,-0.2907
359,90.378,1.4478,-0.2909
360,90.501,1.4488,-0.2913
361,90.673,1.4498,-0.2918
362,90.820,1.4508,-0.2921
363,90.919,1.4518,-0.2923
364,91.042,1.4529,-0.2928
365,91.238,1.4538,-0.2933
366,91.337,1.4549,-0.2938
367,91.435,1.4559,-0.2943
368,91.607,1.4569,-0.2947
369,91.829,1.4579,-0.2952
370,91.853,1.4589,-0.2956
371,91.927,1.4599,-0.2959
372,92.148,1.4609,-0.2962
373,92.222,1.4619,-0.2964
374,92.320,1.4628,-0.2967
375,92.542,1.4639,-0.2972
376,92.640,1.4648,-0.2974
377,92.738,1.4658,-0.298
378,92.911,1.4668,-0.2984
379,93.034,1.4678,-0.2988
380,93.132,1.4688,-0.2993
381,93.206,1.4697,-0.2995
382,93.353,1.4707,-0.2998
383,93.525,1.4717,-0.3004
384,93.575,1.4727,-0.3006
385,93.722,1.4737,-0.3011
386,93.894,1.4746,-0.3013
387,93.919,1.4756,-0.3017
388,94.165,1.4766,-0.3016
389,94.263,1.4775,-0.3021
390,94.288,1.4785,-0.3027
391,94.411,1.4795,-0.3029
392,94.558,1.4804,-0.3035
393,94.657,1.4814,-0.3037
394,94.780,1.4823,-0.3041
395,94.903,1.4833,-0.3045
396,94.976,1.4842,-0.3047
397,95.099,1.4852,-0.305
398,95.222,1.4861,-0.3054
399,95.321,1.4870,-0.3056
400,95.468,1.4880,-0.3058
401,95.542,1.4889,-0.3062
402,95.616,1.4899,-0.3066
403,95.788,1.4908,-0.3067
404,95.886,1.4917,-0.3073
405,96.058,1.4927,-0.3075
406,96.108,1.4936,-0.3079
407,96.231,1.4946,-0.3082
408,96.329,1.4955,-0.3084
409,96.477,1.4964,-0.3086
410,96.550,1.4973,-0.3089
411,96.624,1.4983,-0.3092
412,96.698,1.4992,-0.3096
413,96.821,1.5001,-0.3099
414,96.968,1.5010,-0.3103
415,97.067,1.5019,-0.3106
416,97.141,1.5029,-0.3107
417,97.239,1.5038,-0.3113
418,97.362,1.5047,-0.3114
419,97.460,1.5056,-0.3116
420,97.509,1.5065,-0.3119
421,97.706,1.5074,-0.3122
422,97.780,1.5083,-0.3125
423,97.854,1.5093,-0.3128
424,97.952,1.5101,-0.3132
425,98.100,1.5110,-0.3134
426,98.173,1.5119,-0.3137
427,98.296,1.5128,-0.3139
428,98.296,1.5137,-0.3144
429,98.444,1.5146,-0.3143
430,98.518,1.5155,-0.3148
431,98.567,1.5164,-0.3148
432,98.690,1.5173,-0.3153
433,98.837,1.5182,-0.3154
434,98.862,1.5191,-0.3156
435,99.010,1.5199,-0.316
436,99.133,1.5208,-0.3162
437,99.182,1.5217,-0.3165
438,99.305,1.5226,-0.3167
439,99.354,1.5235,-0.3169
440,99.428,1.5243,-0.3174
441,99.477,1.5252,-0.3176
442,99.600,1.5260,-0.3176
443,99.674,1.5269,-0.318
444,99.796,1.5278,-0.3181
445,99.821,1.5287,-0.3183
446,99.919,1.5295,-0.3186
447,100.042,1.5304,-0.3187
448,100.042,1.5312,-0.3192
449,100.190,1.5321,-0.3193
450,100.264,1.5329,-0.3197
451,100.313,1.5338,-0.3199
452,100.436,1.5347,-0.3202
453,100.510,1.5355,-0.3204
454,100.633,1.5364,-0.3204
455,100.706,1.5372,-0.3207
456,100.780,1.5380,-0.3208
457,100.829,1.5389,-0.321
458,100.854,1.5397,-0.3212
459,100.977,1.5406,-0.3213
460,101.124,1.5414,-0.3217
461,101.100,1.5422,-0.322
462,101.174,1.5431,-0.322
463,101.248,1.5439,-0.3223
464,101.321,1.5447,-0.3225
465,101.444,1.5456,-0.3227
466,101.444,1.5464,-0.3229
467,101.493,1.5472,-0.3229
468,101.592,1.5481,-0.3231
469,101.764,1.5489,-0.3232
470,101.788,1.5497,-0.3236
471,101.788,1.5505,-0.3237
472,101.961,1.5513,-0.3239
473,101.961,1.5521,-0.3242
474,102.059,1.5530,-0.3244
475,102.157,1.5538,-0.3247
476,102.157,1.5546,-0.3247
477,102.231,1.5554,-0.3248
478,102.280,1.5562,-0.3249
479,102.403,1.5570,-0.3251
480,102.477,1.5578,-0.3252
481,102.526,1.5586,-0.3252
482,102.575,1.5594,-0.3255
483,102.600,1.5602,-0.3259
484,102.698,1.5610,-0.326
485,102.748,1.5618,-0.3264
486,102.797,1.5626,-0.3264
487,102.846,1.5634,-0.3263
488,102.895,1.5642,-0.3265
489,102.944,1.5650,-0.3267
490,103.043,1.5657,-0.3268
491,103.117,1.5665,-0.3269
492,103.166,1.5673,-0.3269
493,103.215,1.5681,-0.3272
494,103.264,1.5689,-0.3273
495,103.338,1.5697,-0.3277
496,103.362,1.5705,-0.3278
497,103.412,1.5712,-0.3279
498,103.485,1.5720,-0.3279
499,103.485,1.5728,-0.328
500,103.608,1.5736,-0.3281
