current[mA],power[mW],voltage[V],mpd_current[mA]
323,79.139,1.3940,-0.2488
324,79.237,1.3949,-0.2492
325,79.385,1.3958,-0.2496
326,79.532,1.3967,-0.2502
327,79.606,1.3976,-0.2506
328,79.803,1.3985,-0.2509
329,79.926,1.3995,-0.2514
330,80.049,1.4004,-0.2518
331,80.221,1.4013,-0.2519
332,80.368,1.4022,-0.2524
333,80.442,1.4031,-0.2527
334,80.565,1.4040,-0.2531
335,80.737,1.4049,-0.2534
336,80.885,1.4058,-0.254
337,81.032,1.4067,-0.2543
338,81.131,1.4076,-0.2546
339,81.254,1.4085,-0.2549
340,81.377,1.4094,-0.2554
341,81.524,1.4103,-0.2558
342,81.696,1.4112,-0.2562
343,81.770,1.4121,-0.2566
344,81.942,1.4130,-0.2569
345,82.041,1.4139,-0.2572
346,82.164,1.4147,-0.2578
347,82.336,1.4156,-0.2582
348,82.434,1.4165,-0.2584
349,82.508,1.4174,-0.2587
350,82.606,1.4183,-0.259
351,82.803,1.4191,-0.2592
352,82.951,1.4200,-0.2597
353,83.024,1.4209,-0.26
354,83.147,1.4217,-0.2603
355,83.270,1.4226,-0.2607
356,83.418,1.4234,-0.261
357,83.492,1.4243,-0.2614
358,83.639,1.4251,-0.2617
359,83.762,1.4260,-0.2621
360,83.910,1.4269,-0.2623
361,83.984,1.4277,-0.2628
362,84.106,1.4285,-0.2631
363,84.229,1.4294,-0.2634
364,84.328,1.4303,-0.2637
365,84.475,1.4311,-0.264
366,84.598,1.4319,-0.2643
367,84.746,1.4328,-0.2646
368,84.795,1.4336,-0.2648
369,84.918,1.4345,-0.2653
370,85.041,1.4353,-0.2655
371,85.213,1.4361,-0.2659
372,85.262,1.4369,-0.2663
373,85.385,1.4378,-0.2665
374,85.508,1.4386,-0.2668
375,85.557,1.4394,-0.2672
376,85.705,1.4403,-0.2675
377,85.828,1.4411,-0.2679
378,85.902,1.4419,-0.2681
379,86.074,1.4427,-0.2684
380,86.148,1.4435,-0.269
381,86.271,1.4444,-0.2689
382,86.344,1.4452,-0.2694
383,86.443,1.4460,-0.2697
384,86.590,1.4468,-0.27
385,86.639,1.4476,-0.2702
386,86.787,1.4484,-0.2706
387,86.885,1.4492,-0.2708
388,86.959,1.4500,-0.2711
389,87.131,1.4508,-0.2713
390,87.181,1.4516,-0.2717
391,87.303,1.4524,-0.2721
392,87.426,1.4532,-0.2721
393,87.451,1.4540,-0.2726
394,87.648,1.4548,-0.2729
395,87.746,1.4556,-0.2731
396,87.845,1.4564,-0.2735
397,87.918,1.4572,-0.2735
398,88.017,1.4580,-0.2741
399,88.115,1.4588,-0.2742
400,88.213,1.4596,-0.2744
401,88.336,1.4603,-0.2749
402,88.410,1.4611,-0.275
403,88.509,1.4619,-0.2753
404,88.631,1.4627,-0.2756
405,88.656,1.4634,-0.2758
406,88.730,1.4642,-0.276
407,88.877,1.4650,-0.2764
408,88.976,1.4658,-0.2766
409,89.074,1.4665,-0.2768
410,89.197,1.4673,-0.2771
411,89.222,1.4681,-0.2774
412,89.394,1.4688,-0.2777
413,89.468,1.4696,-0.2779
414,89.517,1.4704,-0.2781
415,89.591,1.4711,-0.2786
416,89.738,1.4719,-0.2786
417,89.837,1.4726,-0.2789
418,89.910,1.4734,-0.2791
419,90.009,1.4741,-0.2792
420,90.132,1.4749,-0.2795
421,90.205,1.4756,-0.2799
422,90.304,1.4764,-0.2799
423,90.378,1.4771,-0.2801
424,90.501,1.4779,-0.2805
425,90.501,1.4786,-0.2808
426,90.648,1.4794,-0.2809
427,90.771,1.4801,-0.2812
428,90.869,1.4808,-0.2815
429,90.845,1.4816,-0.2817
430,90.992,1.4823,-0.282
431,91.066,1.4830,-0.2823
432,91.165,1.4838,-0.2825
433,91.263,1.4845,-0.2827
434,91.287,1.4853,-0.2829
435,91.361,1.4860,-0.283
436,91.460,1.4867,-0.2833
437,91.607,1.4875,-0.2835
438,91.656,1.4882,-0.2836
439,91.779,1.4889,-0.2837
440,91.853,1.4896,-0.2839
441,91.902,1.4903,-0.2843
442,91.976,1.4910,-0.2845
443,92.050,1.4918,-0.2846
444,92.148,1.4925,-0.2851
445,92.222,1.4932,-0.2852
446,92.320,1.4939,-0.2855
447,92.370,1.4946,-0.2858
448,92.468,1.4953,-0.2858
449,92.542,1.4961,-0.286
450,92.566,1.4968,-0.2862
451,92.665,1.4975,-0.2862
452,92.738,1.4982,-0.2865
453,92.837,1.4988,-0.2865
454,92.911,1.4995,-0.287
455,93.009,1.5003,-0.2871
456,93.058,1.5010,-0.2872
457,93.107,1.5017,-0.2876
458,93.206,1.5024,-0.2877
459,93.230,1.5030,-0.2881
460,93.353,1.5037,-0.2882
461,93.427,1.5044,-0.2883
