current[mA],power[mW],voltage[V],mpd_current[mA]
1,-0.000,0.7623,-8.049e-05
2,-0.000,0.7802,-9.717e-05
3,-0.000,0.7921,-0.0001111
4,-0.000,0.8023,-0.0001265
5,-0.025,0.8108,-0.0001406
6,0.025,0.8182,-0.0001547
7,0.025,0.8252,-0.0001693
8,0.025,0.8313,-0.0001848
9,0.025,0.8370,-0.0002009
10,0.049,0.8425,-0.0002187
11,-0.000,0.8476,-0.0002378
12,0.025,0.8523,-0.0002588
13,0.049,0.8569,-0.0002822
14,0.049,0.8613,-0.0003087
15,0.074,0.8654,-0.0003471
16,0.295,0.8686,-0.0008816
17,0.762,0.8709,-0.001878
18,1.156,0.8731,-0.002865
19,1.574,0.8754,-0.003852
20,2.041,0.8777,-0.004854
21,2.410,0.8800,-0.005786
22,2.803,0.8822,-0.006784
23,3.246,0.8845,-0.007744
24,3.615,0.8868,-0.008692
25,4.033,0.8891,-0.009657
26,4.476,0.8914,-0.01066
27,4.771,0.8937,-0.0116
28,5.189,0.8960,-0.01255
29,5.582,0.8983,-0.01352
30,5.951,0.9005,-0.01445
31,6.369,0.9028,-0.01541
32,6.738,0.9051,-0.01636
33,7.132,0.9073,-0.01724
34,7.501,0.9096,-0.01822
35,7.870,0.9119,-0.01914
36,8.263,0.9141,-0.02006
37,8.632,0.9164,-0.021
38,8.927,0.9186,-0.02193
39,9.370,0.9208,-0.02284
40,9.689,0.9230,-0.02378
41,10.083,0.9252,-0.02469
42,10.452,0.9275,-0.02563
43,10.821,0.9297,-0.02655
44,11.165,0.9319,-0.02746
45,11.509,0.9341,-0.0284
46,11.903,0.9363,-0.02932
47,12.247,0.9384,-0.03018
48,12.591,0.9406,-0.0311
49,13.034,0.9428,-0.03205
50,13.378,0.9449,-0.03293
51,13.698,0.9471,-0.03383
52,14.067,0.9493,-0.03474
53,14.460,0.9514,-0.0356
54,14.780,0.9535,-0.03654
55,15.149,0.9557,-0.03743
56,15.444,0.9578,-0.03835
57,15.813,0.9599,-0.03925
58,16.182,0.9621,-0.04013
59,16.477,0.9641,-0.04098
60,16.895,0.9662,-0.04188
61,17.239,0.9684,-0.04282
62,17.559,0.9704,-0.04366
63,17.952,0.9725,-0.04452
64,18.248,0.9746,-0.04545
65,18.592,0.9767,-0.04632
66,18.961,0.9787,-0.04722
67,19.354,0.9808,-0.0481
68,19.625,0.9828,-0.049
69,19.944,0.9849,-0.04982
70,20.363,0.9870,-0.05078
71,20.731,0.9889,-0.05159
72,21.002,0.9910,-0.05249
73,21.322,0.9929,-0.05332
74,21.715,0.9950,-0.05421
75,22.084,0.9970,-0.05508
76,22.379,0.9990,-0.05597
77,22.723,1.0011,-0.05684
78,23.043,1.0031,-0.05766
79,23.412,1.0050,-0.0585
80,23.781,1.0071,-0.05939
81,24.101,1.0091,-0.06027
82,24.371,1.0110,-0.06112
83,24.691,1.0130,-0.06193
84,25.060,1.0149,-0.06277
85,25.404,1.0169,-0.06366
86,25.724,1.0189,-0.06449
87,26.093,1.0208,-0.06531
88,26.412,1.0227,-0.06616
89,26.757,1.0247,-0.06699
90,27.076,1.0266,-0.06785
91,27.371,1.0285,-0.06868
92,27.667,1.0304,-0.06957
93,28.060,1.0324,-0.07033
94,28.380,1.0342,-0.07118
95,28.675,1.0361,-0.07199
96,29.044,1.0380,-0.07283
97,29.363,1.0399,-0.07371
98,29.708,1.0418,-0.07453
99,30.003,1.0437,-0.07534
100,30.347,1.0455,-0.07623
101,30.667,1.0474,-0.07698
102,30.987,1.0493,-0.07792
103,31.306,1.0511,-0.07867
104,31.577,1.0530,-0.07947
105,31.946,1.0548,-0.0803
106,32.241,1.0566,-0.08112
107,32.610,1.0585,-0.08194
108,32.856,1.0603,-0.08273
109,33.175,1.0621,-0.0835
110,33.520,1.0639,-0.08436
111,33.790,1.0657,-0.08517
112,34.159,1.0675,-0.0859
113,34.454,1.0694,-0.08669
114,34.749,1.0711,-0.08751
115,35.093,1.0729,-0.08829
116,35.389,1.0747,-0.08907
117,35.708,1.0765,-0.08985
118,35.979,1.0783,-0.0907
119,36.348,1.0800,-0.09143
120,36.618,1.0818,-0.09221
121,36.963,1.0836,-0.09296
122,37.282,1.0853,-0.09378
123,37.528,1.0871,-0.09461
124,37.897,1.0888,-0.09536
125,38.168,1.0906,-0.09619
126,38.438,1.0923,-0.09698
127,38.807,1.0940,-0.0977
128,39.102,1.0958,-0.09854
129,39.397,1.0975,-0.09926
130,39.668,1.0992,-0.1
131,40.012,1.1010,-0.1009
132,40.307,1.1026,-0.1016
133,40.627,1.1044,-0.1024
134,40.922,1.1061,-0.1031
135,41.168,1.1077,-0.1039
136,41.438,1.1095,-0.1046
137,41.783,1.1112,-0.1054
138,42.053,1.1128,-0.1061
139,42.422,1.1145,-0.1068
140,42.742,1.1162,-0.1076
141,42.988,1.1178,-0.1083
142,43.234,1.1195,-0.1091
143,43.578,1.1211,-0.1098
144,43.799,1.1228,-0.1105
145,44.094,1.1245,-0.1113
146,44.439,1.1261,-0.112
147,44.685,1.1277,-0.1128
148,45.004,1.1294,-0.1135
149,45.299,1.1310,-0.1142
150,45.595,1.1326,-0.115
151,45.890,1.1343,-0.1157
152,46.185,1.1359,-0.1165
153,46.431,1.1375,-0.1172
154,46.750,1.1391,-0.118
155,47.021,1.1407,-0.1187
156,47.365,1.1423,-0.1195
157,47.611,1.1439,-0.1201
158,47.857,1.1455,-0.1208
