current[mA],power[mW],voltage[V],mpd_current[mA]
138,42.914,1.1051,-0.137
139,43.184,1.1067,-0.1379
140,43.480,1.1084,-0.1389
141,43.775,1.1100,-0.1399
142,44.094,1.1116,-0.1407
143,44.316,1.1132,-0.1417
144,44.734,1.1148,-0.1426
145,44.931,1.1164,-0.1436
146,45.275,1.1180,-0.1444
147,45.521,1.1196,-0.1455
148,45.840,1.1212,-0.1465
149,46.136,1.1227,-0.1473
150,46.431,1.1243,-0.1482
151,46.701,1.1258,-0.1491
152,46.996,1.1274,-0.1499
153,47.291,1.1289,-0.1509
154,47.562,1.1305,-0.1518
155,47.857,1.1320,-0.1528
156,48.078,1.1336,-0.1536
157,48.472,1.1351,-0.1544
158,48.669,1.1366,-0.1552
159,49.013,1.1381,-0.1561
160,49.234,1.1397,-0.157
161,49.529,1.1411,-0.1578
162,49.849,1.1427,-0.1587
163,50.095,1.1442,-0.1595
164,50.341,1.1457,-0.1604
165,50.661,1.1472,-0.1612
166,50.931,1.1487,-0.1621
167,51.226,1.1501,-0.163
168,51.546,1.1517,-0.1638
169,51.816,1.1531,-0.1648
170,52.013,1.1546,-0.1656
171,52.308,1.1561,-0.1665
172,52.579,1.1576,-0.1674
173,52.825,1.1590,-0.1682
174,53.095,1.1605,-0.1691
175,53.366,1.1620,-0.1699
176,53.636,1.1634,-0.1706
177,53.907,1.1649,-0.1715
178,54.177,1.1664,-0.1725
179,54.423,1.1678,-0.1732
180,54.768,1.1692,-0.174
181,54.964,1.1706,-0.1748
182,55.235,1.1721,-0.1756
183,55.481,1.1735,-0.1764
184,55.800,1.1749,-0.1772
185,56.022,1.1763,-0.178
186,56.317,1.1778,-0.1789
187,56.563,1.1791,-0.1797
188,56.858,1.1806,-0.1804
189,57.128,1.1820,-0.1813
190,57.325,1.1833,-0.1819
191,57.620,1.1848,-0.1828
192,57.891,1.1862,-0.1837
193,58.088,1.1875,-0.1844
194,58.358,1.1890,-0.1852
195,58.629,1.1904,-0.1861
196,58.899,1.1917,-0.1868
197,59.194,1.1931,-0.1877
198,59.342,1.1945,-0.1884
199,59.661,1.1958,-0.1893
200,59.932,1.1972,-0.19
201,60.153,1.1985,-0.1908
202,60.375,1.1999,-0.1915
203,60.694,1.2013,-0.1923
204,60.940,1.2026,-0.1933
205,61.137,1.2040,-0.1938
206,61.383,1.2053,-0.1946
207,61.678,1.2067,-0.1954
208,61.924,1.2080,-0.1961
209,62.194,1.2093,-0.1968
210,62.391,1.2106,-0.1975
211,62.637,1.2120,-0.1983
212,62.908,1.2133,-0.199
213,63.178,1.2147,-0.1997
214,63.375,1.2159,-0.2005
215,63.645,1.2172,-0.2013
216,63.891,1.2186,-0.2021
217,64.088,1.2199,-0.2027
218,64.359,1.2212,-0.2035
219,64.605,1.2225,-0.2043
220,64.850,1.2238,-0.2051
221,65.047,1.2251,-0.2058
222,65.318,1.2263,-0.2065
223,65.514,1.2276,-0.2073
224,65.760,1.2289,-0.208
225,66.006,1.2302,-0.2087
226,66.252,1.2315,-0.2094
227,66.547,1.2328,-0.2101
228,66.720,1.2340,-0.2108
229,66.965,1.2353,-0.2115
230,67.187,1.2366,-0.2122
231,67.433,1.2378,-0.2127
232,67.629,1.2391,-0.2134
233,67.826,1.2404,-0.2141
234,68.146,1.2416,-0.2148
235,68.343,1.2429,-0.2155
236,68.564,1.2442,-0.2163
237,68.736,1.2454,-0.217
238,69.031,1.2466,-0.2177
239,69.228,1.2479,-0.2184
240,69.449,1.2491,-0.2193
241,69.744,1.2504,-0.2199
242,69.941,1.2516,-0.2208
243,70.138,1.2528,-0.2214
244,70.433,1.2541,-0.2221
245,70.605,1.2553,-0.2228
246,70.802,1.2565,-0.2234
247,71.048,1.2577,-0.2241
248,71.245,1.2590,-0.2246
249,71.466,1.2602,-0.2253
250,71.712,1.2614,-0.2259
251,71.884,1.2626,-0.2264
252,72.154,1.2638,-0.227
253,72.327,1.2650,-0.2277
254,72.646,1.2662,-0.2283
255,72.892,1.2674,-0.229
256,73.015,1.2686,-0.2297
257,73.187,1.2698,-0.2304
258,73.433,1.2710,-0.2311
259,73.630,1.2722,-0.2318
260,73.851,1.2733,-0.2324
261,74.073,1.2745,-0.2332
262,74.294,1.2757,-0.2339
263,74.491,1.2769,-0.2345
264,74.638,1.2780,-0.2352
265,74.909,1.2792,-0.2359
266,75.130,1.2804,-0.2363
267,75.401,1.2816,-0.237
268,75.548,1.2827,-0.2376
269,75.794,1.2838,-0.2381
270,75.991,1.2850,-0.2387
271,76.212,1.2862,-0.2392
272,76.434,1.2873,-0.2397
273,76.581,1.2885,-0.2404
274,76.778,1.2897,-0.241
275,77.024,1.2908,-0.2416
276,77.171,1.2919,-0.2422
277,77.442,1.2931,-0.2429
278,77.589,1.2942,-0.2436
279,77.835,1.2954,-0.2443
280,78.032,1.2965,-0.245
281,78.180,1.2977,-0.2456
282,78.401,1.2988,-0.2463
283,78.573,1.2999,-0.2469
284,78.794,1.3010,-0.2473
285,78.991,1.3022,-0.2479
286,79.188,1.3033,-0.2483
287,79.409,1.3044,-0.249
288,79.532,1.3055,-0.2495
289,79.852,1.3066,-0.2501
290,79.999,1.3078,-0.2505
291,80.172,1.3089,-0.251
292,80.344,1.3100,-0.2515
293,80.541,1.3111,-0.2521
294,80.737,1.3122,-0.2528
295,81.032,1.3133,-0.2534
296,81.106,1.3144,-0.254
297,81.328,1.3155,-0.2547
298,81.524,1.3166,-0.2552
299,81.696,1.3177,-0.2559
300,81.893,1.3188,-0.2565
301,82.090,1.3198,-0.2571
302,82.287,1.3210,-0.2576
303,82.434,1.3220,-0.258
304,82.606,1.3231,-0.2587
305,82.901,1.3242,-0.259
306,83.024,1.3253,-0.2595
307,83.246,1.3263,-0.2601
308,83.344,1.3274,-0.2605
309,83.565,1.3285,-0.2611
310,83.713,1.3296,-0.2616
311,83.959,1.3307,-0.2621
312,84.106,1.3317,-0.2626
313,84.229,1.3328,-0.2632
314,84.500,1.3339,-0.2638
315,84.647,1.3349,-0.2644
316,84.844,1.3360,-0.265
317,84.992,1.3371,-0.2656
318,85.139,1.3381,-0.2661
319,85.336,1.3392,-0.2667
320,85.533,1.3402,-0.2671
321,85.730,1.3412,-0.2676
322,85.828,1.3423,-0.2681
323,86.049,1.3434,-0.2684
324,86.197,1.3444,-0.2689
325,86.394,1.3454,-0.2695
326,86.590,1.3465,-0.27
327,86.738,1.3475,-0.2703
328,86.885,1.3485,-0.2707
329,87.082,1.3496,-0.2713
330,87.254,1.3506,-0.2718
331,87.451,1.3516,-0.2723
332,87.574,1.3527,-0.273
333,87.845,1.3537,-0.2735
334,87.943,1.3547,-0.274
335,88.090,1.3558,-0.2745
336,88.263,1.3568,-0.275
337,88.386,1.3578,-0.2754
338,88.582,1.3588,-0.2759
339,88.804,1.3598,-0.2764
340,88.927,1.3609,-0.2768
341,89.099,1.3619,-0.2773
342,89.246,1.3628,-0.2776
343,89.443,1.3639,-0.2781
344,89.640,1.3649,-0.2785
345,89.763,1.3659,-0.2789
346,89.861,1.3669,-0.2795
347,90.033,1.3679,-0.2798
348,90.230,1.3689,-0.2802
349,90.402,1.3699,-0.2808
350,90.550,1.3709,-0.2814
351,90.697,1.3719,-0.2818
352,90.845,1.3729,-0.2822
353,90.992,1.3739,-0.2828
354,91.189,1.3748,-0.2832
355,91.287,1.3759,-0.2837
356,91.509,1.3768,-0.2841
357,91.583,1.3778,-0.2846
358,91.829,1.3788,-0.285
359,91.927,1.3798,-0.2853
360,92.074,1.3807,-0.2856
361,92.271,1.3817,-0.2862
362,92.394,1.3827,-0.2863
363,92.493,1.3837,-0.2868
364,92.689,1.3847,-0.2873
365,92.886,1.3856,-0.2876
366,92.984,1.3866,-0.2881
367,93.157,1.3876,-0.2886
368,93.255,1.3885,-0.289
369,93.476,1.3895,-0.2897
370,93.575,1.3905,-0.29
371,93.698,1.3914,-0.2906
372,93.894,1.3924,-0.291
373,94.116,1.3934,-0.2912
374,94.165,1.3943,-0.2917
375,94.312,1.3953,-0.292
376,94.435,1.3962,-0.2921
377,94.583,1.3972,-0.2926
378,94.706,1.3981,-0.2929
379,94.903,1.3991,-0.2934
380,95.026,1.4000,-0.2936
381,95.124,1.4009,-0.294
382,95.271,1.4019,-0.2945
383,95.444,1.4029,-0.2947
384,95.567,1.4038,-0.2954
385,95.763,1.4048,-0.2958
386,95.862,1.4057,-0.2963
387,95.960,1.4066,-0.2967
388,96.181,1.4076,-0.2972
389,96.304,1.4085,-0.2975
390,96.452,1.4095,-0.2979
391,96.550,1.4104,-0.2983
392,96.722,1.4113,-0.2984
393,96.821,1.4122,-0.2987
394,96.968,1.4131,-0.2991
395,97.116,1.4141,-0.2992
396,97.190,1.4150,-0.2995
397,97.288,1.4159,-0.2999
398,97.509,1.4168,-0.3004
399,97.608,1.4178,-0.3007
400,97.780,1.4187,-0.3012
401,97.878,1.4196,-0.3017
402,98.001,1.4205,-0.3021
403,98.173,1.4214,-0.3024
404,98.247,1.4224,-0.303
405,98.370,1.4233,-0.3031
406,98.419,1.4242,-0.3036
407,98.567,1.4251,-0.3037
408,98.739,1.4260,-0.3042
409,98.936,1.4269,-0.3044
410,99.010,1.4278,-0.3044
411,99.206,1.4287,-0.305
412,99.255,1.4296,-0.3051
413,99.354,1.4305,-0.3054
414,99.501,1.4314,-0.3058
415,99.674,1.4323,-0.3061
416,99.747,1.4332,-0.3065
417,99.895,1.4341,-0.307
418,99.993,1.4350,-0.3073
419,100.116,1.4359,-0.3078
420,100.264,1.4367,-0.3081
421,100.411,1.4376,-0.3083
422,100.436,1.4385,-0.3086
423,100.633,1.4394,-0.3091
424,100.756,1.4403,-0.3092
425,100.854,1.4412,-0.3093
426,101.001,1.4421,-0.3096
427,101.100,1.4430,-0.3099
428,101.223,1.4439,-0.3102
429,101.346,1.4447,-0.3103
430,101.444,1.4455,-0.3108
431,101.518,1.4465,-0.3111
432,101.616,1.4473,-0.3116
433,101.764,1.4482,-0.312
434,101.862,1.4491,-0.3122
435,102.034,1.4499,-0.3125
436,102.157,1.4508,-0.3128
437,102.231,1.4517,-0.3132
438,102.354,1.4525,-0.3132
439,102.453,1.4534,-0.3136
440,102.625,1.4543,-0.3136
441,102.674,1.4551,-0.314
442,102.821,1.4560,-0.3142
443,102.871,1.4568,-0.3144
444,103.043,1.4577,-0.3148
445,103.092,1.4586,-0.3151
446,103.239,1.4594,-0.3153
447,103.289,1.4603,-0.3158
448,103.412,1.4611,-0.3161
449,103.510,1.4620,-0.3164
450,103.657,1.4628,-0.3167
451,103.780,1.4637,-0.3168
452,103.879,1.4645,-0.3171
453,103.977,1.4653,-0.3173
454,103.977,1.4662,-0.3176
455,104.125,1.4671,-0.3178
456,104.248,1.4679,-0.3177
457,104.346,1.4687,-0.3182
458,104.444,1.4696,-0.3183
459,104.518,1.4704,-0.3187
460,104.690,1.4713,-0.319
461,104.764,1.4721,-0.3193
462,104.813,1.4729,-0.3194
463,104.961,1.4738,-0.3197
464,105.035,1.4746,-0.3199
465,105.084,1.4754,-0.3203
466,105.231,1.4763,-0.3203
467,105.354,1.4770,-0.3206
468,105.428,1.4779,-0.3207
469,105.551,1.4787,-0.3211
470,105.551,1.4795,-0.3213
471,105.699,1.4804,-0.3214
472,105.822,1.4812,-0.3217
473,105.871,1.4820,-0.322
474,105.994,1.4828,-0.322
475,106.068,1.4836,-0.3223
476,106.117,1.4845,-0.3226
477,106.264,1.4853,-0.3227
478,106.314,1.4861,-0.323
479,106.412,1.4869,-0.3232
480,106.486,1.4877,-0.3233
481,106.559,1.4885,-0.3234
482,106.707,1.4893,-0.3236
483,106.756,1.4901,-0.3239
484,106.855,1.4909,-0.3241
485,106.928,1.4917,-0.3244
486,107.051,1.4925,-0.3244
487,107.150,1.4933,-0.3248
488,107.150,1.4941,-0.325
489,107.297,1.4950,-0.3253
490,107.445,1.4957,-0.3253
491,107.420,1.4965,-0.3254
492,107.519,1.4973,-0.3257
493,107.666,1.4981,-0.3258
494,107.691,1.4989,-0.326
495,107.814,1.4997,-0.3262
496,107.838,1.5005,-0.3262
497,107.961,1.5013,-0.3266
498,108.060,1.5021,-0.3267
499,108.109,1.5029,-0.3269
500,108.232,1.5036,-0.3273
