current[mA],power[mW],voltage[V],mpd_current[mA]
141,45.742,1.1297,-0.1049
142,46.037,1.1314,-0.1055
143,46.332,1.1330,-0.1063
144,46.603,1.1348,-0.1071
145,46.947,1.1365,-0.1078
146,47.242,1.1382,-0.1085
147,47.537,1.1400,-0.1092
148,47.808,1.1417,-0.1099
149,48.152,1.1433,-0.1107
150,48.472,1.1450,-0.1115
151,48.742,1.1467,-0.1121
152,49.087,1.1483,-0.1128
153,49.357,1.1500,-0.1137
154,49.652,1.1518,-0.1143
155,49.947,1.1534,-0.115
156,50.267,1.1550,-0.1157
157,50.562,1.1567,-0.1164
158,50.907,1.1584,-0.1172
159,51.103,1.1600,-0.1178
160,51.497,1.1617,-0.1185
161,51.792,1.1633,-0.1193
162,52.038,1.1650,-0.12
163,52.333,1.1666,-0.1206
164,52.628,1.1682,-0.1213
165,52.948,1.1699,-0.122
166,53.194,1.1714,-0.1227
167,53.538,1.1730,-0.1234
168,53.759,1.1747,-0.1241
169,54.104,1.1763,-0.1248
170,54.399,1.1779,-0.1254
171,54.645,1.1795,-0.1262
172,54.964,1.1811,-0.1268
173,55.235,1.1827,-0.1274
174,55.505,1.1843,-0.1282
175,55.800,1.1858,-0.1288
176,56.022,1.1874,-0.1294
177,56.341,1.1890,-0.1302
178,56.563,1.1906,-0.1309
179,56.858,1.1922,-0.1315
180,57.128,1.1937,-0.1321
181,57.424,1.1953,-0.1329
182,57.669,1.1968,-0.1334
183,58.014,1.1984,-0.1342
184,58.260,1.2000,-0.1347
185,58.481,1.2015,-0.1355
186,58.776,1.2031,-0.1361
187,59.071,1.2045,-0.1366
188,59.293,1.2061,-0.1374
189,59.612,1.2076,-0.138
190,59.883,1.2091,-0.1386
191,60.104,1.2106,-0.1392
192,60.375,1.2122,-0.1399
193,60.645,1.2137,-0.1405
194,60.891,1.2152,-0.1412
195,61.211,1.2168,-0.1419
196,61.457,1.2183,-0.1424
197,61.703,1.2198,-0.143
198,62.047,1.2213,-0.1437
199,62.268,1.2227,-0.1442
200,62.514,1.2243,-0.1449
201,62.736,1.2258,-0.1456
202,63.006,1.2272,-0.1462
203,63.350,1.2288,-0.1468
204,63.572,1.2303,-0.1474
205,63.768,1.2317,-0.148
206,64.039,1.2332,-0.1487
207,64.334,1.2347,-0.1493
208,64.555,1.2361,-0.1498
209,64.777,1.2375,-0.1504
210,65.047,1.2390,-0.1511
211,65.293,1.2405,-0.1518
212,65.588,1.2419,-0.1523
213,65.883,1.2434,-0.1529
214,66.056,1.2448,-0.1535
215,66.351,1.2462,-0.1541
216,66.597,1.2476,-0.1547
217,66.793,1.2491,-0.1552
218,67.088,1.2505,-0.1559
219,67.334,1.2520,-0.1564
220,67.482,1.2534,-0.1571
221,67.728,1.2548,-0.1577
222,68.023,1.2562,-0.1581
223,68.269,1.2576,-0.1588
224,68.490,1.2591,-0.1593
225,68.736,1.2604,-0.1599
226,69.007,1.2618,-0.1605
227,69.228,1.2633,-0.161
228,69.474,1.2647,-0.1616
229,69.720,1.2661,-0.1622
230,69.892,1.2675,-0.1628
231,70.162,1.2689,-0.1634
232,70.408,1.2702,-0.1638
233,70.654,1.2716,-0.1643
234,70.851,1.2730,-0.1649
235,71.072,1.2744,-0.1654
236,71.294,1.2757,-0.1661
237,71.540,1.2771,-0.1667
238,71.786,1.2785,-0.1672
239,72.007,1.2799,-0.1676
240,72.228,1.2812,-0.1683
241,72.425,1.2826,-0.1688
242,72.696,1.2840,-0.1692
243,72.892,1.2853,-0.1698
244,73.089,1.2866,-0.1704
245,73.335,1.2879,-0.171
246,73.532,1.2893,-0.1714
247,73.802,1.2907,-0.172
248,73.999,1.2920,-0.1725
249,74.196,1.2934,-0.1731
250,74.417,1.2947,-0.1736
251,74.663,1.2960,-0.1742
252,74.909,1.2973,-0.1747
253,75.204,1.2987,-0.1752
254,75.352,1.3000,-0.1758
255,75.597,1.3013,-0.1763
256,75.794,1.3026,-0.1768
257,75.991,1.3039,-0.1773
258,76.237,1.3052,-0.1778
259,76.458,1.3066,-0.1784
260,76.655,1.3079,-0.1789
261,76.852,1.3092,-0.1793
262,77.024,1.3105,-0.1799
263,77.270,1.3118,-0.1803
264,77.442,1.3131,-0.181
265,77.712,1.3144,-0.1814
266,77.860,1.3157,-0.1819
267,78.032,1.3170,-0.1824
268,78.278,1.3182,-0.1828
269,78.549,1.3195,-0.1833
270,78.745,1.3208,-0.1838
271,78.893,1.3221,-0.1843
272,79.114,1.3233,-0.1848
273,79.335,1.3246,-0.1853
274,79.557,1.3259,-0.1859
275,79.704,1.3271,-0.1864
276,79.950,1.3284,-0.1868
277,80.098,1.3297,-0.1873
278,80.319,1.3309,-0.1878
279,80.467,1.3322,-0.1882
280,80.688,1.3335,-0.1886
281,80.885,1.3347,-0.1891
282,81.082,1.3359,-0.1896
283,81.303,1.3372,-0.19
284,81.524,1.3384,-0.1905
285,81.672,1.3397,-0.1909
286,81.893,1.3409,-0.1913
287,82.041,1.3421,-0.1918
288,82.237,1.3434,-0.1923
289,82.483,1.3446,-0.1928
290,82.606,1.3458,-0.1932
291,82.803,1.3471,-0.1937
292,82.951,1.3482,-0.1941
293,83.172,1.3495,-0.1946
294,83.344,1.3507,-0.1949
295,83.516,1.3519,-0.1955
296,83.762,1.3531,-0.1958
297,83.934,1.3543,-0.1962
298,84.082,1.3555,-0.1966
299,84.180,1.3567,-0.1971
300,84.426,1.3579,-0.1975
301,84.647,1.3591,-0.1981
302,84.844,1.3603,-0.1986
303,84.967,1.3615,-0.199
304,85.115,1.3627,-0.1996
305,85.385,1.3639,-0.1998
306,85.459,1.3651,-0.2004
307,85.730,1.3662,-0.2006
308,85.902,1.3674,-0.201
309,86.049,1.3686,-0.2014
310,86.221,1.3698,-0.2018
311,86.369,1.3710,-0.2023
312,86.566,1.3722,-0.2026
313,86.738,1.3733,-0.203
314,86.885,1.3745,-0.2034
315,87.058,1.3757,-0.2038
316,87.254,1.3768,-0.2043
317,87.377,1.3780,-0.2047
318,87.599,1.3792,-0.2052
319,87.722,1.3803,-0.2057
320,87.894,1.3815,-0.206
321,88.017,1.3826,-0.2064
322,88.164,1.3838,-0.2067
323,88.361,1.3849,-0.2072
324,88.533,1.3860,-0.2076
325,88.705,1.3872,-0.2079
326,88.877,1.3884,-0.2082
327,89.074,1.3895,-0.2086
328,89.271,1.3907,-0.2089
329,89.345,1.3918,-0.2094
330,89.517,1.3929,-0.2098
331,89.689,1.3941,-0.2102
332,89.861,1.3952,-0.2107
333,89.984,1.3963,-0.2113
334,90.205,1.3975,-0.2116
335,90.304,1.3986,-0.2119
336,90.476,1.3997,-0.2123
337,90.599,1.4008,-0.2126
338,90.722,1.4019,-0.2129
339,90.919,1.4030,-0.2134
340,91.066,1.4041,-0.2135
341,91.214,1.4053,-0.214
342,91.312,1.4064,-0.2143
343,91.533,1.4075,-0.2148
344,91.681,1.4086,-0.2151
345,91.853,1.4097,-0.2156
346,91.976,1.4108,-0.2159
347,92.124,1.4120,-0.2163
348,92.271,1.4130,-0.2167
349,92.419,1.4141,-0.2171
350,92.591,1.4152,-0.2173
351,92.689,1.4163,-0.2178
352,92.861,1.4174,-0.218
353,93.107,1.4185,-0.2182
354,93.132,1.4196,-0.2185
355,93.329,1.4207,-0.219
356,93.427,1.4218,-0.2193
357,93.550,1.4228,-0.2196
358,93.747,1.4239,-0.22
359,93.870,1.4249,-0.2205
360,93.993,1.4260,-0.2207
361,94.140,1.4271,-0.2212
362,94.288,1.4282,-0.2215
363,94.386,1.4292,-0.2217
364,94.558,1.4303,-0.2222
365,94.607,1.4314,-0.2224
366,94.780,1.4325,-0.2227
367,94.927,1.4335,-0.223
368,95.099,1.4345,-0.2233
369,95.198,1.4356,-0.2236
370,95.370,1.4366,-0.2239
371,95.419,1.4377,-0.2243
372,95.640,1.4388,-0.2246
373,95.739,1.4398,-0.225
374,95.862,1.4409,-0.2253
375,95.985,1.4419,-0.2256
376,96.108,1.4430,-0.226
377,96.255,1.4440,-0.2263
378,96.378,1.4450,-0.2265
379,96.477,1.4461,-0.2268
380,96.649,1.4471,-0.2271
381,96.796,1.4481,-0.2274
382,96.895,1.4492,-0.2275
383,97.018,1.4502,-0.2279
384,97.116,1.4512,-0.2282
385,97.288,1.4523,-0.2285
386,97.362,1.4533,-0.2288
387,97.559,1.4543,-0.2292
388,97.682,1.4554,-0.2296
389,97.805,1.4564,-0.2298
390,97.903,1.4574,-0.2302
391,98.026,1.4584,-0.2304
392,98.223,1.4594,-0.2309
393,98.272,1.4604,-0.231
394,98.419,1.4614,-0.2313
395,98.518,1.4625,-0.2317
396,98.616,1.4635,-0.2319
397,98.714,1.4645,-0.2322
398,98.788,1.4655,-0.2325
399,98.960,1.4665,-0.2326
400,99.083,1.4675,-0.2329
401,99.182,1.4685,-0.2332
402,99.305,1.4695,-0.2335
403,99.403,1.4705,-0.2338
404,99.501,1.4715,-0.2342
405,99.674,1.4725,-0.2344
406,99.747,1.4734,-0.2348
407,99.870,1.4745,-0.2348
408,99.993,1.4754,-0.2351
409,100.116,1.4764,-0.2355
410,100.190,1.4774,-0.2358
411,100.387,1.4784,-0.236
412,100.485,1.4794,-0.2362
413,100.559,1.4804,-0.2364
414,100.633,1.4813,-0.2368
415,100.706,1.4823,-0.2369
416,100.829,1.4833,-0.2371
417,100.879,1.4843,-0.2374
418,101.075,1.4852,-0.2376
419,101.100,1.4862,-0.2377
420,101.272,1.4872,-0.2383
421,101.370,1.4881,-0.2385
422,101.469,1.4891,-0.2389
423,101.543,1.4901,-0.2391
424,101.690,1.4910,-0.2392
425,101.764,1.4920,-0.2396
426,101.862,1.4929,-0.2397
427,101.985,1.4939,-0.24
428,102.084,1.4949,-0.2401
429,102.108,1.4958,-0.2402
430,102.256,1.4968,-0.2405
431,102.305,1.4977,-0.2407
432,102.428,1.4987,-0.2411
433,102.551,1.4996,-0.2412
434,102.600,1.5006,-0.2415
435,102.723,1.5015,-0.2417
436,102.846,1.5025,-0.242
437,102.895,1.5034,-0.2423
438,102.993,1.5043,-0.2425
439,103.043,1.5052,-0.2425
440,103.166,1.5062,-0.2429
441,103.313,1.5071,-0.243
442,103.338,1.5081,-0.2432
443,103.436,1.5090,-0.2433
444,103.535,1.5099,-0.2435
445,103.584,1.5108,-0.2437
446,103.731,1.5118,-0.2439
447,103.805,1.5127,-0.2442
448,103.903,1.5136,-0.2444
449,104.002,1.5145,-0.2448
450,104.051,1.5154,-0.245
451,104.051,1.5163,-0.245
452,104.248,1.5173,-0.2453
453,104.322,1.5182,-0.2456
454,104.395,1.5191,-0.2456
455,104.469,1.5200,-0.2457
456,104.567,1.5209,-0.2459
457,104.641,1.5219,-0.246
458,104.666,1.5228,-0.2464
459,104.813,1.5237,-0.2465
460,104.912,1.5246,-0.2467
461,104.912,1.5255,-0.2468
462,105.010,1.5264,-0.2473
463,105.108,1.5273,-0.2474
464,105.207,1.5281,-0.2477
465,105.231,1.5291,-0.2478
466,105.281,1.5300,-0.2478
467,105.379,1.5309,-0.248
468,105.453,1.5317,-0.2482
469,105.527,1.5326,-0.2482
470,105.600,1.5335,-0.2484
471,105.674,1.5344,-0.2485
472,105.748,1.5353,-0.2488
473,105.871,1.5362,-0.2491
474,105.871,1.5371,-0.2492
475,105.969,1.5380,-0.2495
476,106.018,1.5388,-0.2494
477,106.141,1.5397,-0.2497
478,106.191,1.5406,-0.2499
479,106.289,1.5415,-0.2498
480,106.264,1.5423,-0.25
481,106.387,1.5432,-0.2501
482,106.436,1.5441,-0.2502
483,106.510,1.5449,-0.2503
484,106.535,1.5458,-0.2505
485,106.584,1.5467,-0.2508
486,106.682,1.5475,-0.2511
487,106.781,1.5484,-0.2513
488,106.781,1.5493,-0.2514
489,106.879,1.5501,-0.2514
490,106.928,1.5510,-0.2515
491,106.953,1.5518,-0.2516
492,107.076,1.5527,-0.2516
493,107.100,1.5536,-0.2517
494,107.174,1.5544,-0.2518
495,107.150,1.5552,-0.252
496,107.322,1.5561,-0.252
497,107.322,1.5570,-0.2522
498,107.346,1.5578,-0.2525
499,107.396,1.5586,-0.2526
500,107.494,1.5595,-0.2528
