current[mA],power[mW],voltage[V],mpd_current[mA]
1,-0.025,0.7620,-8.088e-05
2,-0.000,0.7799,-9.659e-05
3,-0.000,0.7923,-0.0001097
4,-0.000,0.8023,-0.0001246
5,0.025,0.8108,-0.0001378
6,-0.000,0.8182,-0.0001514
7,0.025,0.8250,-0.0001656
8,-0.000,0.8312,-0.0001806
9,0.025,0.8369,-0.0001967
10,-0.000,0.8423,-0.0002145
11,0.049,0.8474,-0.000234
12,0.049,0.8522,-0.0002553
13,0.074,0.8567,-0.0002831
14,0.147,0.8606,-0.0006238
15,0.516,0.8632,-0.001696
16,1.008,0.8655,-0.002913
17,1.426,0.8679,-0.004075
18,1.844,0.8703,-0.005202
19,2.238,0.8727,-0.006356
20,2.656,0.8751,-0.007545
21,3.099,0.8775,-0.008668
22,3.492,0.8798,-0.00984
23,3.836,0.8823,-0.01104
24,4.279,0.8846,-0.01216
25,4.648,0.8870,-0.01329
26,5.091,0.8894,-0.01445
27,5.509,0.8916,-0.01557
28,5.828,0.8940,-0.01672
29,6.271,0.8964,-0.01787
30,6.665,0.8987,-0.01901
31,7.058,0.9010,-0.02013
32,7.476,0.9033,-0.02127
33,7.845,0.9056,-0.02238
34,8.263,0.9079,-0.02354
35,8.607,0.9102,-0.02463
36,9.025,0.9125,-0.02574
37,9.419,0.9148,-0.0269
38,9.837,0.9170,-0.02798
39,10.132,0.9193,-0.02913
40,10.550,0.9215,-0.03021
41,10.944,0.9237,-0.03129
42,11.386,0.9260,-0.03246
43,11.731,0.9283,-0.03357
44,12.099,0.9304,-0.03465
45,12.542,0.9326,-0.03573
46,12.911,0.9349,-0.03687
47,13.280,0.9371,-0.03795
48,13.649,0.9393,-0.03902
49,14.116,0.9414,-0.04017
50,14.411,0.9436,-0.0412
51,14.755,0.9458,-0.04232
52,15.149,0.9480,-0.04343
53,15.493,0.9501,-0.04445
54,15.887,0.9523,-0.04557
55,16.231,0.9544,-0.04666
56,16.600,0.9565,-0.04772
57,17.043,0.9587,-0.04881
58,17.411,0.9608,-0.0499
59,17.780,0.9629,-0.05095
60,18.100,0.9650,-0.05204
61,18.469,0.9671,-0.05308
62,18.862,0.9692,-0.05418
63,19.256,0.9714,-0.05526
64,19.625,0.9735,-0.05631
65,19.969,0.9755,-0.05737
66,20.338,0.9776,-0.05844
67,20.756,0.9797,-0.0595
68,21.051,0.9817,-0.06051
69,21.469,0.9837,-0.06159
70,21.814,0.9858,-0.06269
71,22.182,0.9879,-0.06377
72,22.527,0.9899,-0.06478
73,22.896,0.9919,-0.0658
74,23.289,0.9939,-0.06683
75,23.609,0.9959,-0.06793
76,24.002,0.9979,-0.06895
77,24.371,1.0000,-0.06996
78,24.691,1.0021,-0.07099
79,25.060,1.0040,-0.0721
80,25.404,1.0060,-0.07311
81,25.798,1.0080,-0.07415
82,26.191,1.0099,-0.07518
83,26.486,1.0120,-0.07617
84,26.781,1.0139,-0.0772
85,27.175,1.0158,-0.07821
86,27.519,1.0178,-0.07924
87,27.937,1.0197,-0.08027
88,28.232,1.0216,-0.08124
89,28.552,1.0236,-0.0823
90,28.921,1.0256,-0.0833
91,29.339,1.0274,-0.08435
92,29.683,1.0293,-0.08533
93,30.027,1.0313,-0.08635
94,30.347,1.0331,-0.08738
95,30.667,1.0351,-0.08838
96,31.060,1.0370,-0.0894
97,31.380,1.0388,-0.09032
98,31.774,1.0407,-0.09135
99,32.044,1.0426,-0.09238
100,32.388,1.0445,-0.09335
101,32.733,1.0463,-0.09436
102,33.151,1.0482,-0.0953
103,33.446,1.0500,-0.09628
104,33.765,1.0519,-0.09725
105,34.184,1.0537,-0.09834
106,34.479,1.0556,-0.09924
107,34.823,1.0575,-0.1002
108,35.118,1.0593,-0.1012
109,35.487,1.0611,-0.1022
110,35.782,1.0629,-0.1032
111,36.151,1.0647,-0.1041
112,36.471,1.0665,-0.1051
113,36.815,1.0684,-0.106
114,37.159,1.0701,-0.107
115,37.504,1.0719,-0.1079
116,37.774,1.0737,-0.1089
117,38.168,1.0755,-0.1099
118,38.487,1.0773,-0.1109
119,38.782,1.0791,-0.1118
120,39.176,1.0808,-0.1127
121,39.471,1.0826,-0.1137
122,39.791,1.0843,-0.1147
123,40.135,1.0861,-0.1156
124,40.455,1.0879,-0.1165
125,40.824,1.0897,-0.1176
126,41.094,1.0914,-0.1185
127,41.438,1.0931,-0.1194
128,41.709,1.0949,-0.1203
129,42.053,1.0965,-0.1213
130,42.422,1.0983,-0.1222
131,42.668,1.1000,-0.1232
132,42.988,1.1017,-0.124
133,43.357,1.1034,-0.125
134,43.676,1.1052,-0.1259
135,44.045,1.1069,-0.1268
136,44.291,1.1086,-0.1278
137,44.611,1.1103,-0.1287
138,44.906,1.1119,-0.1295
139,45.226,1.1137,-0.1305
140,45.570,1.1153,-0.1314
141,45.840,1.1170,-0.1322
142,46.185,1.1187,-0.1332
143,46.529,1.1203,-0.1341
144,46.800,1.1220,-0.135
145,47.095,1.1236,-0.1359
146,47.365,1.1252,-0.1368
147,47.783,1.1269,-0.1377
148,48.078,1.1285,-0.1386
149,48.275,1.1302,-0.1395
150,48.644,1.1318,-0.1404
151,48.964,1.1335,-0.1414
152,49.259,1.1350,-0.1423
153,49.554,1.1367,-0.1431
154,49.849,1.1383,-0.1439
155,50.193,1.1399,-0.1449
156,50.415,1.1415,-0.1457
157,50.784,1.1431,-0.1466
158,51.103,1.1447,-0.1474
159,51.349,1.1463,-0.1484
160,51.669,1.1479,-0.1492
161,51.915,1.1495,-0.15
162,52.235,1.1510,-0.1509
163,52.530,1.1526,-0.1517
164,52.825,1.1542,-0.1525
165,53.120,1.1558,-0.1534
166,53.440,1.1574,-0.1543
167,53.685,1.1589,-0.1552
168,54.005,1.1605,-0.156
169,54.325,1.1621,-0.1568
170,54.669,1.1636,-0.1577
171,54.915,1.1652,-0.1585
172,55.210,1.1667,-0.1594
173,55.481,1.1683,-0.1603
174,55.751,1.1698,-0.161
175,56.071,1.1714,-0.162
176,56.317,1.1728,-0.1628
177,56.661,1.1744,-0.1637
178,56.907,1.1759,-0.1645
179,57.153,1.1774,-0.1653
180,57.497,1.1789,-0.1661
181,57.719,1.1804,-0.1668
182,58.014,1.1819,-0.1677
183,58.284,1.1834,-0.1685
184,58.604,1.1849,-0.1693
185,58.875,1.1864,-0.1701
186,59.170,1.1879,-0.1708
187,59.465,1.1894,-0.1716
188,59.661,1.1908,-0.1725
189,60.006,1.1923,-0.1733
190,60.301,1.1938,-0.1741
191,60.547,1.1953,-0.1749
192,60.817,1.1967,-0.1757
193,61.112,1.1982,-0.1766
194,61.408,1.1997,-0.1773
195,61.580,1.2011,-0.1782
196,61.924,1.2026,-0.1791
197,62.145,1.2040,-0.1797
198,62.440,1.2054,-0.1805
199,62.613,1.2069,-0.1814
200,62.957,1.2084,-0.1822
201,63.301,1.2098,-0.1829
202,63.522,1.2112,-0.1836
203,63.768,1.2127,-0.1844
204,64.088,1.2141,-0.185
205,64.309,1.2155,-0.1859
206,64.531,1.2169,-0.1866
207,64.900,1.2184,-0.1873
208,65.121,1.2198,-0.188
209,65.342,1.2212,-0.1889
210,65.613,1.2226,-0.1895
211,65.859,1.2240,-0.1903
212,66.178,1.2254,-0.1912
213,66.424,1.2268,-0.1919
214,66.621,1.2282,-0.1928
215,66.867,1.2296,-0.1935
216,67.236,1.2309,-0.1942
217,67.433,1.2323,-0.1951
218,67.703,1.2337,-0.1957
219,67.875,1.2351,-0.1966
220,68.195,1.2365,-0.1972
221,68.441,1.2379,-0.198
222,68.662,1.2393,-0.1986
223,68.957,1.2406,-0.1994
224,69.154,1.2420,-0.2001
225,69.474,1.2433,-0.2008
226,69.744,1.2447,-0.2015
227,69.941,1.2460,-0.2021
228,70.212,1.2474,-0.203
229,70.384,1.2487,-0.2037
230,70.679,1.2501,-0.2043
231,70.974,1.2514,-0.205
232,71.220,1.2528,-0.2058
233,71.417,1.2541,-0.2065
234,71.687,1.2554,-0.2072
235,71.884,1.2567,-0.2079
236,72.130,1.2581,-0.2088
237,72.351,1.2594,-0.2095
238,72.597,1.2607,-0.2101
239,72.892,1.2620,-0.2109
240,73.089,1.2633,-0.2116
241,73.310,1.2646,-0.2122
242,73.581,1.2660,-0.2127
243,73.851,1.2673,-0.2136
244,74.073,1.2686,-0.2142
245,74.294,1.2699,-0.2149
246,74.540,1.2712,-0.2154
247,74.810,1.2725,-0.216
248,74.983,1.2738,-0.2168
249,75.253,1.2750,-0.2174
250,75.401,1.2764,-0.2181
251,75.696,1.2776,-0.219
252,75.893,1.2789,-0.2195
253,76.114,1.2802,-0.2202
254,76.384,1.2814,-0.221
255,76.655,1.2827,-0.2216
256,76.827,1.2840,-0.2223
257,77.073,1.2852,-0.223
258,77.294,1.2865,-0.2237
259,77.491,1.2878,-0.2245
260,77.737,1.2890,-0.225
261,77.983,1.2903,-0.2254
262,78.204,1.2916,-0.2262
263,78.376,1.2928,-0.2269
264,78.598,1.2941,-0.2272
265,78.794,1.2953,-0.2279
266,79.016,1.2966,-0.2286
267,79.286,1.2978,-0.2293
268,79.483,1.2990,-0.2299
269,79.729,1.3003,-0.2308
270,79.950,1.3015,-0.2313
271,80.147,1.3027,-0.2318
272,80.344,1.3040,-0.2326
273,80.590,1.3052,-0.2333
274,80.811,1.3065,-0.234
275,81.032,1.3077,-0.2345
276,81.254,1.3089,-0.2353
277,81.426,1.3101,-0.2358
278,81.623,1.3113,-0.2362
279,81.893,1.3125,-0.2369
280,82.041,1.3137,-0.2374
281,82.360,1.3149,-0.2379
282,82.459,1.3162,-0.2385
283,82.705,1.3174,-0.2391
284,82.901,1.3186,-0.2397
285,83.123,1.3198,-0.2402
286,83.369,1.3210,-0.241
287,83.492,1.3221,-0.2417
288,83.738,1.3234,-0.2423
289,83.934,1.3245,-0.243
290,84.156,1.3257,-0.2436
291,84.352,1.3269,-0.2442
292,84.574,1.3281,-0.2447
293,84.795,1.3293,-0.2453
294,84.943,1.3304,-0.246
295,85.189,1.3316,-0.2464
296,85.361,1.3328,-0.2469
297,85.459,1.3339,-0.2475
298,85.754,1.3351,-0.248
299,85.975,1.3363,-0.2484
300,86.172,1.3375,-0.2491
301,86.369,1.3386,-0.2497
302,86.566,1.3398,-0.2502
303,86.762,1.3410,-0.2508
304,86.935,1.3421,-0.2514
305,87.131,1.3433,-0.252
306,87.303,1.3444,-0.2526
307,87.451,1.3456,-0.2531
308,87.697,1.3467,-0.2539
309,87.894,1.3479,-0.2544
310,88.090,1.3490,-0.2549
311,88.312,1.3501,-0.2555
312,88.509,1.3513,-0.2562
313,88.681,1.3524,-0.2564
314,88.828,1.3536,-0.257
315,89.074,1.3547,-0.2575
316,89.173,1.3558,-0.258
317,89.418,1.3570,-0.2584
318,89.591,1.3581,-0.2591
319,89.763,1.3592,-0.2597
320,89.984,1.3603,-0.2601
321,90.132,1.3615,-0.2608
322,90.378,1.3626,-0.2613
323,90.525,1.3637,-0.2619
324,90.697,1.3648,-0.2624
325,90.919,1.3659,-0.263
326,91.066,1.3671,-0.2636
327,91.189,1.3681,-0.2639
328,91.410,1.3693,-0.2646
329,91.583,1.3704,-0.265
330,91.730,1.3715,-0.2654
331,91.951,1.3726,-0.2661
332,92.148,1.3737,-0.2664
333,92.271,1.3747,-0.267
334,92.542,1.3759,-0.2673
335,92.640,1.3770,-0.268
336,92.861,1.3780,-0.2684
337,93.009,1.3791,-0.2689
338,93.181,1.3802,-0.2693
339,93.329,1.3813,-0.2699
340,93.476,1.3824,-0.2703
341,93.648,1.3835,-0.2708
342,93.796,1.3845,-0.2714
343,94.042,1.3857,-0.272
344,94.239,1.3867,-0.2725
345,94.386,1.3878,-0.273
346,94.558,1.3889,-0.2736
347,94.706,1.3900,-0.274
348,94.829,1.3910,-0.2744
349,95.001,1.3921,-0.2749
350,95.222,1.3932,-0.2753
351,95.419,1.3942,-0.2757
352,95.444,1.3953,-0.2763
353,95.714,1.3964,-0.2768
354,95.911,1.3974,-0.2771
355,95.960,1.3984,-0.2778
356,96.181,1.3995,-0.2782
357,96.329,1.4005,-0.2787
358,96.501,1.4016,-0.2792
359,96.599,1.4026,-0.2797
360,96.796,1.4037,-0.2801
361,96.944,1.4047,-0.2805
362,97.067,1.4058,-0.2813
363,97.288,1.4068,-0.2814
364,97.436,1.4079,-0.282
365,97.559,1.4089,-0.2825
366,97.755,1.4100,-0.2828
367,97.903,1.4110,-0.2833
368,98.026,1.4120,-0.2836
369,98.223,1.4130,-0.2839
370,98.321,1.4141,-0.2843
371,98.518,1.4151,-0.2848
372,98.739,1.4161,-0.2853
373,98.813,1.4172,-0.2856
374,98.985,1.4182,-0.2861
375,99.157,1.4192,-0.2866
376,99.255,1.4202,-0.2871
377,99.452,1.4212,-0.2876
378,99.600,1.4222,-0.2881
379,99.723,1.4233,-0.2884
380,99.796,1.4242,-0.2888
381,99.993,1.4252,-0.2892
382,100.116,1.4263,-0.2896
383,100.264,1.4272,-0.2898
384,100.387,1.4283,-0.2903
385,100.534,1.4293,-0.2905
386,100.657,1.4303,-0.2909
387,100.854,1.4313,-0.2914
388,101.001,1.4323,-0.2917
389,101.124,1.4332,-0.2921
390,101.174,1.4343,-0.2927
391,101.395,1.4352,-0.2931
392,101.518,1.4362,-0.2936
393,101.690,1.4372,-0.2942
394,101.813,1.4382,-0.2944
395,101.912,1.4392,-0.2948
396,102.084,1.4402,-0.2952
397,102.157,1.4412,-0.2955
398,102.403,1.4422,-0.2957
399,102.502,1.4431,-0.2962
400,102.625,1.4441,-0.2964
401,102.723,1.4451,-0.2968
402,102.920,1.4461,-0.2971
403,102.993,1.4470,-0.2974
404,103.092,1.4480,-0.298
405,103.264,1.4490,-0.2986
406,103.338,1.4499,-0.2988
407,103.510,1.4509,-0.2992
408,103.657,1.4519,-0.2997
409,103.756,1.4528,-0.3002
410,103.953,1.4538,-0.3004
411,104.026,1.4548,-0.3007
412,104.174,1.4557,-0.3008
413,104.272,1.4567,-0.3012
414,104.420,1.4577,-0.3015
415,104.543,1.4586,-0.3019
416,104.641,1.4596,-0.3021
417,104.813,1.4605,-0.3026
418,104.912,1.4614,-0.3029
419,105.108,1.4624,-0.3032
420,105.207,1.4633,-0.3038
421,105.305,1.4643,-0.3042
422,105.428,1.4652,-0.3045
423,105.551,1.4662,-0.305
424,105.649,1.4671,-0.3052
425,105.773,1.4681,-0.3056
426,105.920,1.4690,-0.306
427,106.018,1.4699,-0.3062
428,106.117,1.4709,-0.3063
429,106.215,1.4718,-0.3065
430,106.363,1.4727,-0.3069
431,106.461,1.4736,-0.307
432,106.633,1.4746,-0.3075
433,106.682,1.4755,-0.3077
434,106.855,1.4764,-0.3083
435,106.855,1.4773,-0.3086
436,107.027,1.4783,-0.3089
437,107.174,1.4792,-0.3093
438,107.297,1.4801,-0.3094
439,107.346,1.4810,-0.3099
440,107.494,1.4820,-0.3103
441,107.641,1.4829,-0.3104
442,107.666,1.4838,-0.3107
443,107.838,1.4847,-0.311
444,107.912,1.4856,-0.3113
445,108.060,1.4866,-0.3116
446,108.158,1.4875,-0.3115
447,108.305,1.4884,-0.3122
448,108.305,1.4893,-0.3125
449,108.478,1.4902,-0.3129
450,108.601,1.4911,-0.313
451,108.699,1.4920,-0.3134
452,108.773,1.4929,-0.3137
453,108.847,1.4938,-0.3139
454,109.019,1.4947,-0.3142
455,109.019,1.4956,-0.3145
456,109.166,1.4964,-0.3147
457,109.240,1.4973,-0.3151
458,109.363,1.4982,-0.3152
459,109.535,1.4991,-0.3154
460,109.584,1.5000,-0.3158
461,109.683,1.5009,-0.3161
462,109.757,1.5018,-0.3164
463,109.855,1.5027,-0.3165
464,110.002,1.5035,-0.3169
465,110.027,1.5044,-0.3172
466,110.199,1.5053,-0.3175
467,110.224,1.5062,-0.3178
468,110.371,1.5071,-0.318
469,110.470,1.5079,-0.3181
470,110.543,1.5088,-0.3184
471,110.642,1.5097,-0.3186
472,110.716,1.5106,-0.3188
473,110.888,1.5114,-0.3191
474,110.937,1.5123,-0.3194
475,111.060,1.5132,-0.3196
476,111.134,1.5140,-0.3198
477,111.207,1.5149,-0.3201
478,111.281,1.5158,-0.3204
479,111.380,1.5166,-0.3207
480,111.552,1.5175,-0.3207
481,111.601,1.5183,-0.3211
482,111.650,1.5192,-0.3214
483,111.798,1.5201,-0.3215
484,111.822,1.5209,-0.3218
485,111.896,1.5217,-0.3222
486,112.019,1.5226,-0.3221
487,112.117,1.5235,-0.3224
488,112.265,1.5243,-0.3225
489,112.314,1.5252,-0.3228
490,112.339,1.5260,-0.3231
491,112.412,1.5268,-0.3233
492,112.535,1.5277,-0.3235
493,112.585,1.5286,-0.3237
494,112.683,1.5293,-0.3237
495,112.732,1.5302,-0.3242
496,112.806,1.5311,-0.3243
497,112.953,1.5318,-0.3245
498,113.003,1.5327,-0.3247
499,113.076,1.5335,-0.325
500,113.150,1.5344,-0.3249
