current[mA],power[mW],voltage[V],mpd_current[mA]
108,34.675,1.1143,-0.08352
109,34.995,1.1163,-0.08427
110,35.290,1.1184,-0.08507
111,35.635,1.1204,-0.08577
112,35.930,1.1224,-0.08658
113,36.299,1.1244,-0.08739
114,36.594,1.1264,-0.08822
115,36.913,1.1284,-0.08891
116,37.184,1.1305,-0.0898
117,37.528,1.1324,-0.09057
118,37.848,1.1344,-0.09136
119,38.118,1.1363,-0.09208
120,38.487,1.1382,-0.09291
121,38.758,1.1402,-0.09368
122,39.102,1.1422,-0.09447
123,39.397,1.1441,-0.09519
124,39.668,1.1460,-0.09595
125,40.012,1.1479,-0.09675
126,40.307,1.1499,-0.09746
127,40.676,1.1518,-0.09818
128,40.873,1.1536,-0.09896
129,41.242,1.1555,-0.09967
130,41.561,1.1574,-0.1004
131,41.906,1.1593,-0.1011
132,42.176,1.1611,-0.1019
133,42.447,1.1630,-0.1025
134,42.668,1.1648,-0.1033
135,43.086,1.1667,-0.1041
136,43.283,1.1685,-0.1049
137,43.603,1.1703,-0.1056
138,43.922,1.1721,-0.1063
139,44.217,1.1740,-0.1071
140,44.537,1.1758,-0.1079
141,44.783,1.1775,-0.1085
142,45.078,1.1793,-0.1093
143,45.373,1.1811,-0.11
144,45.644,1.1829,-0.1106
145,45.988,1.1846,-0.1113
146,46.185,1.1864,-0.112
147,46.529,1.1882,-0.1128
148,46.824,1.1899,-0.1134
149,47.119,1.1917,-0.1141
150,47.365,1.1934,-0.1149
151,47.636,1.1951,-0.1155
152,47.955,1.1968,-0.1162
153,48.275,1.1986,-0.117
154,48.496,1.2003,-0.1176
155,48.792,1.2020,-0.1183
156,49.136,1.2037,-0.119
157,49.357,1.2054,-0.1197
158,49.652,1.2071,-0.1204
159,49.923,1.2087,-0.1212
160,50.169,1.2104,-0.1218
161,50.439,1.2121,-0.1225
162,50.759,1.2137,-0.1232
163,51.029,1.2154,-0.1238
164,51.275,1.2170,-0.1245
165,51.521,1.2187,-0.1251
166,51.816,1.2203,-0.1257
167,52.038,1.2219,-0.1264
168,52.333,1.2236,-0.127
169,52.653,1.2252,-0.1278
170,52.923,1.2268,-0.1284
171,53.144,1.2285,-0.1291
172,53.489,1.2301,-0.1297
173,53.685,1.2317,-0.1303
174,54.005,1.2332,-0.1311
175,54.177,1.2349,-0.1317
176,54.522,1.2364,-0.1324
177,54.792,1.2380,-0.1331
178,55.013,1.2396,-0.1336
179,55.235,1.2411,-0.1343
180,55.481,1.2427,-0.1349
181,55.751,1.2442,-0.1356
182,56.071,1.2458,-0.1362
183,56.292,1.2474,-0.1369
184,56.563,1.2489,-0.1375
185,56.809,1.2505,-0.138
186,57.055,1.2520,-0.1387
187,57.301,1.2535,-0.1393
188,57.596,1.2551,-0.1398
189,57.792,1.2566,-0.1406
190,58.063,1.2581,-0.1412
191,58.333,1.2596,-0.1419
192,58.579,1.2611,-0.1424
193,58.801,1.2626,-0.1429
194,59.071,1.2641,-0.1436
195,59.366,1.2656,-0.1443
196,59.563,1.2671,-0.1448
197,59.735,1.2686,-0.1455
198,60.104,1.2701,-0.1462
199,60.252,1.2715,-0.1467
200,60.571,1.2730,-0.1472
201,60.842,1.2745,-0.1478
202,61.014,1.2760,-0.1484
203,61.309,1.2774,-0.1491
204,61.506,1.2789,-0.1496
205,61.703,1.2803,-0.1501
206,61.973,1.2817,-0.1507
207,62.268,1.2832,-0.1513
208,62.465,1.2846,-0.1519
209,62.686,1.2860,-0.1525
210,62.981,1.2875,-0.1531
211,63.178,1.2889,-0.1537
212,63.375,1.2903,-0.1542
213,63.670,1.2918,-0.155
214,63.891,1.2931,-0.1554
215,64.113,1.2946,-0.156
216,64.309,1.2959,-0.1566
217,64.506,1.2974,-0.1572
218,64.801,1.2987,-0.1577
219,64.998,1.3001,-0.1583
220,65.244,1.3015,-0.1588
221,65.514,1.3029,-0.1594
222,65.711,1.3042,-0.1599
223,65.957,1.3056,-0.1603
224,66.178,1.3070,-0.161
225,66.375,1.3083,-0.1615
226,66.547,1.3097,-0.1621
227,66.842,1.3111,-0.1627
228,67.064,1.3124,-0.1632
229,67.211,1.3137,-0.1638
230,67.482,1.3152,-0.1643
231,67.703,1.3165,-0.1648
232,67.925,1.3178,-0.1654
233,68.097,1.3192,-0.1659
234,68.343,1.3205,-0.1665
235,68.564,1.3218,-0.1669
236,68.859,1.3232,-0.1675
237,69.007,1.3245,-0.1679
238,69.253,1.3258,-0.1685
239,69.474,1.3272,-0.1691
240,69.695,1.3284,-0.1696
241,69.843,1.3298,-0.1701
242,70.064,1.3311,-0.1705
243,70.261,1.3324,-0.171
244,70.531,1.3337,-0.1716
245,70.753,1.3350,-0.1722
246,70.925,1.3363,-0.1726
247,71.146,1.3376,-0.1732
248,71.368,1.3389,-0.1737
249,71.515,1.3401,-0.1741
250,71.761,1.3414,-0.1747
251,71.958,1.3427,-0.1751
252,72.179,1.3440,-0.1757
253,72.376,1.3453,-0.1762
254,72.548,1.3465,-0.1766
255,72.769,1.3478,-0.177
256,72.991,1.3491,-0.1775
257,73.163,1.3503,-0.178
258,73.360,1.3516,-0.1786
259,73.605,1.3528,-0.1791
260,73.827,1.3541,-0.1795
261,74.024,1.3553,-0.1799
262,74.146,1.3566,-0.1805
263,74.343,1.3578,-0.181
264,74.540,1.3591,-0.1815
265,74.761,1.3603,-0.182
266,74.983,1.3615,-0.1824
267,75.179,1.3628,-0.183
268,75.352,1.3640,-0.1833
269,75.474,1.3652,-0.1838
270,75.720,1.3664,-0.1843
271,75.991,1.3677,-0.1847
272,76.065,1.3688,-0.1852
273,76.286,1.3701,-0.1856
274,76.434,1.3713,-0.1861
275,76.680,1.3725,-0.1866
276,76.852,1.3737,-0.1871
277,76.999,1.3749,-0.1876
278,77.221,1.3761,-0.188
279,77.417,1.3773,-0.1884
280,77.614,1.3785,-0.189
281,77.811,1.3797,-0.1892
282,77.958,1.3809,-0.1898
283,78.155,1.3821,-0.1902
284,78.352,1.3833,-0.1907
285,78.450,1.3844,-0.1911
286,78.721,1.3856,-0.1915
287,78.893,1.3868,-0.192
288,79.065,1.3880,-0.1924
289,79.335,1.3891,-0.1928
290,79.458,1.3903,-0.1933
291,79.631,1.3915,-0.1937
292,79.803,1.3926,-0.194
293,79.975,1.3938,-0.1945
294,80.073,1.3949,-0.195
295,80.295,1.3961,-0.1955
296,80.541,1.3972,-0.1957
297,80.663,1.3984,-0.1963
298,80.811,1.3995,-0.1966
299,80.983,1.4007,-0.1971
300,81.205,1.4018,-0.1974
301,81.401,1.4030,-0.1979
302,81.549,1.4041,-0.1982
303,81.672,1.4053,-0.1988
304,81.844,1.4064,-0.1991
305,82.041,1.4075,-0.1996
306,82.237,1.4087,-0.2
307,82.385,1.4098,-0.2005
308,82.582,1.4109,-0.2008
309,82.705,1.4120,-0.2012
310,82.926,1.4131,-0.2015
311,83.098,1.4143,-0.2019
312,83.172,1.4154,-0.2023
313,83.369,1.4165,-0.2026
314,83.516,1.4176,-0.203
315,83.713,1.4187,-0.2035
316,83.836,1.4198,-0.2039
317,84.008,1.4209,-0.2042
318,84.205,1.4220,-0.2046
319,84.352,1.4231,-0.2052
320,84.475,1.4242,-0.2054
321,84.647,1.4253,-0.2058
322,84.820,1.4264,-0.2062
323,84.967,1.4275,-0.2066
324,85.090,1.4285,-0.2072
325,85.238,1.4297,-0.2074
326,85.385,1.4308,-0.2078
327,85.582,1.4318,-0.2081
328,85.730,1.4329,-0.2085
329,85.926,1.4340,-0.2089
330,86.025,1.4350,-0.2092
331,86.221,1.4361,-0.2096
332,86.369,1.4372,-0.2099
333,86.492,1.4382,-0.2102
334,86.689,1.4393,-0.2107
335,86.787,1.4404,-0.211
336,86.935,1.4414,-0.2115
337,87.107,1.4425,-0.2118
338,87.303,1.4436,-0.2122
339,87.377,1.4446,-0.2126
340,87.500,1.4457,-0.2129
341,87.746,1.4467,-0.2132
342,87.795,1.4478,-0.2135
343,88.017,1.4488,-0.2141
344,88.164,1.4498,-0.2142
345,88.238,1.4509,-0.2144
346,88.410,1.4519,-0.2149
347,88.558,1.4530,-0.2153
348,88.730,1.4540,-0.2156
349,88.853,1.4550,-0.2159
350,88.976,1.4561,-0.2163
351,89.123,1.4571,-0.2166
352,89.246,1.4581,-0.217
353,89.468,1.4591,-0.2173
354,89.517,1.4601,-0.2176
355,89.664,1.4612,-0.218
356,89.886,1.4622,-0.2183
357,89.935,1.4632,-0.2188
358,90.156,1.4642,-0.219
359,90.255,1.4652,-0.2193
360,90.378,1.4663,-0.2196
361,90.501,1.4673,-0.22
362,90.648,1.4683,-0.2202
363,90.771,1.4693,-0.2206
364,90.943,1.4703,-0.2208
365,91.042,1.4713,-0.2213
366,91.115,1.4723,-0.2216
367,91.312,1.4733,-0.2218
368,91.435,1.4743,-0.2223
369,91.484,1.4753,-0.2225
370,91.656,1.4763,-0.2228
371,91.755,1.4772,-0.2232
372,91.927,1.4782,-0.2234
373,92.074,1.4792,-0.2236
374,92.222,1.4802,-0.2239
375,92.320,1.4812,-0.2243
376,92.517,1.4822,-0.2244
377,92.640,1.4831,-0.2247
378,92.689,1.4841,-0.2251
379,92.837,1.4851,-0.2254
380,92.960,1.4861,-0.2257
381,93.083,1.4870,-0.2261
382,93.206,1.4880,-0.2266
383,93.304,1.4889,-0.2268
384,93.402,1.4899,-0.2271
385,93.599,1.4909,-0.2273
386,93.673,1.4918,-0.2275
387,93.796,1.4928,-0.2278
388,93.919,1.4937,-0.2281
389,94.066,1.4947,-0.2282
390,94.140,1.4957,-0.2286
391,94.337,1.4966,-0.229
392,94.435,1.4976,-0.2292
393,94.534,1.4985,-0.2295
394,94.632,1.4995,-0.23
395,94.730,1.5004,-0.2303
396,94.804,1.5013,-0.2305
397,95.001,1.5023,-0.2308
398,95.124,1.5032,-0.231
399,95.222,1.5042,-0.2314
400,95.345,1.5051,-0.2316
401,95.444,1.5060,-0.2317
402,95.517,1.5070,-0.232
403,95.591,1.5079,-0.2321
404,95.714,1.5088,-0.2325
405,95.911,1.5098,-0.2327
406,95.960,1.5107,-0.2329
407,96.132,1.5116,-0.2332
408,96.231,1.5125,-0.2335
409,96.280,1.5134,-0.2339
410,96.354,1.5144,-0.2341
411,96.501,1.5153,-0.2344
412,96.575,1.5162,-0.2346
413,96.772,1.5171,-0.2348
414,96.796,1.5180,-0.2351
415,96.919,1.5189,-0.2352
416,96.968,1.5198,-0.2355
417,97.141,1.5207,-0.2356
418,97.239,1.5216,-0.2359
419,97.288,1.5225,-0.236
420,97.411,1.5234,-0.2365
421,97.534,1.5243,-0.2366
422,97.657,1.5252,-0.237
423,97.780,1.5261,-0.2373
424,97.805,1.5270,-0.2374
425,97.927,1.5279,-0.2377
426,98.050,1.5288,-0.2379
427,98.124,1.5296,-0.2382
428,98.223,1.5306,-0.2381
429,98.370,1.5314,-0.2384
430,98.419,1.5323,-0.2388
431,98.542,1.5332,-0.2389
432,98.591,1.5341,-0.2391
433,98.714,1.5350,-0.2394
434,98.837,1.5358,-0.2396
435,98.862,1.5367,-0.2398
436,98.960,1.5376,-0.24
437,99.108,1.5385,-0.2404
438,99.206,1.5393,-0.2406
439,99.280,1.5402,-0.2409
440,99.428,1.5411,-0.241
441,99.354,1.5419,-0.241
442,99.575,1.5428,-0.2415
443,99.649,1.5436,-0.2414
444,99.649,1.5445,-0.2415
445,99.772,1.5453,-0.2418
446,99.919,1.5462,-0.242
447,99.993,1.5471,-0.2423
448,100.018,1.5479,-0.2424
449,100.116,1.5488,-0.2426
450,100.190,1.5496,-0.243
451,100.264,1.5504,-0.2432
452,100.387,1.5513,-0.2434
453,100.485,1.5521,-0.2435
454,100.584,1.5530,-0.2437
455,100.706,1.5538,-0.244
456,100.706,1.5547,-0.244
457,100.805,1.5555,-0.2441
458,100.952,1.5564,-0.2444
459,100.977,1.5572,-0.2445
460,101.051,1.5580,-0.2448
461,101.124,1.5588,-0.245
462,101.198,1.5597,-0.2452
463,101.321,1.5605,-0.2455
464,101.395,1.5613,-0.2457
465,101.469,1.5621,-0.2459
466,101.518,1.5630,-0.2459
467,101.567,1.5638,-0.2461
468,101.715,1.5646,-0.2463
469,101.764,1.5654,-0.2464
470,101.813,1.5662,-0.2464
471,101.912,1.5670,-0.2467
472,102.010,1.5679,-0.2468
473,102.059,1.5687,-0.247
474,102.157,1.5695,-0.2473
475,102.231,1.5703,-0.2475
476,102.280,1.5711,-0.2475
477,102.329,1.5719,-0.2479
478,102.453,1.5727,-0.248
479,102.575,1.5735,-0.248
480,102.551,1.5743,-0.2481
481,102.674,1.5751,-0.2483
482,102.723,1.5759,-0.2484
483,102.772,1.5767,-0.2485
484,102.846,1.5775,-0.2487
485,102.871,1.5782,-0.2489
486,102.944,1.5790,-0.2491
487,103.092,1.5798,-0.2493
488,103.092,1.5806,-0.2496
489,103.166,1.5814,-0.2496
490,103.313,1.5822,-0.2497
491,103.338,1.5830,-0.2497
492,103.436,1.5837,-0.2498
493,103.436,1.5845,-0.25
494,103.485,1.5853,-0.25
495,103.535,1.5861,-0.2502
496,103.707,1.5869,-0.2505
497,103.682,1.5876,-0.2505
498,103.756,1.5884,-0.2509
499,103.805,1.5891,-0.2511
500,103.879,1.5899,-0.251
