current[mA],power[mW],voltage[V],mpd_current[mA]
187,54.866,1.2419,-0.1697
188,55.112,1.2432,-0.1704
189,55.333,1.2446,-0.1711
190,55.554,1.2459,-0.1717
191,55.776,1.2473,-0.1725
192,56.022,1.2487,-0.1732
193,56.292,1.2500,-0.1738
194,56.440,1.2513,-0.1744
195,56.637,1.2527,-0.1751
196,56.858,1.2540,-0.1758
197,57.128,1.2553,-0.1765
198,57.350,1.2566,-0.1773
199,57.497,1.2579,-0.1779
200,57.743,1.2592,-0.1787
201,57.989,1.2606,-0.1793
202,58.235,1.2618,-0.1801
203,58.456,1.2631,-0.1806
204,58.604,1.2644,-0.1813
205,58.825,1.2657,-0.1819
206,59.071,1.2670,-0.1826
207,59.293,1.2683,-0.1831
208,59.489,1.2695,-0.1839
209,59.711,1.2708,-0.1845
210,59.957,1.2721,-0.1849
211,60.080,1.2734,-0.1855
212,60.276,1.2746,-0.1863
213,60.571,1.2759,-0.1868
214,60.694,1.2771,-0.1875
215,61.014,1.2784,-0.188
216,61.211,1.2796,-0.1887
217,61.358,1.2809,-0.1894
218,61.580,1.2821,-0.1901
219,61.801,1.2833,-0.1907
220,62.047,1.2845,-0.1915
221,62.194,1.2858,-0.1921
222,62.391,1.2870,-0.1927
223,62.539,1.2882,-0.1933
224,62.809,1.2894,-0.194
225,63.006,1.2906,-0.1945
226,63.203,1.2918,-0.1951
227,63.424,1.2930,-0.1956
228,63.621,1.2942,-0.1961
229,63.793,1.2954,-0.1967
230,63.990,1.2966,-0.1972
231,64.211,1.2978,-0.1978
232,64.408,1.2990,-0.1983
233,64.555,1.3002,-0.199
234,64.777,1.3013,-0.1994
235,64.998,1.3025,-0.2001
236,65.170,1.3037,-0.2007
237,65.342,1.3049,-0.2014
238,65.564,1.3060,-0.202
239,65.810,1.3072,-0.2026
240,65.957,1.3083,-0.2033
241,66.178,1.3095,-0.2039
242,66.301,1.3106,-0.2044
243,66.523,1.3118,-0.205
244,66.744,1.3130,-0.2056
245,66.867,1.3141,-0.206
246,67.064,1.3152,-0.2067
247,67.261,1.3164,-0.2071
248,67.482,1.3175,-0.2075
249,67.629,1.3186,-0.208
250,67.826,1.3197,-0.2086
251,67.998,1.3208,-0.2091
252,68.170,1.3219,-0.2097
253,68.367,1.3231,-0.2103
254,68.539,1.3242,-0.2108
255,68.785,1.3253,-0.2115
256,68.859,1.3264,-0.2119
257,69.031,1.3275,-0.2125
258,69.253,1.3286,-0.2132
259,69.474,1.3297,-0.2137
260,69.621,1.3308,-0.2142
261,69.744,1.3319,-0.2149
262,70.015,1.3330,-0.2153
263,70.187,1.3340,-0.2158
264,70.285,1.3351,-0.2163
265,70.458,1.3362,-0.2168
266,70.630,1.3373,-0.2172
267,70.851,1.3384,-0.2178
268,70.999,1.3395,-0.2182
269,71.195,1.3405,-0.2186
270,71.318,1.3416,-0.2192
271,71.466,1.3427,-0.2196
272,71.663,1.3437,-0.22
273,71.884,1.3448,-0.2206
274,72.032,1.3458,-0.2211
275,72.179,1.3469,-0.2218
276,72.351,1.3479,-0.2223
277,72.548,1.3490,-0.2229
278,72.671,1.3500,-0.2233
279,72.868,1.3510,-0.2239
280,73.040,1.3521,-0.2245
281,73.138,1.3531,-0.2249
282,73.360,1.3541,-0.2253
283,73.433,1.3552,-0.2257
284,73.655,1.3562,-0.2261
285,73.851,1.3573,-0.2267
286,73.950,1.3583,-0.2271
287,74.146,1.3593,-0.2274
288,74.269,1.3603,-0.2279
289,74.442,1.3613,-0.2284
290,74.638,1.3623,-0.2288
291,74.810,1.3634,-0.2293
292,75.007,1.3644,-0.2299
293,75.081,1.3654,-0.2303
294,75.179,1.3664,-0.2309
295,75.450,1.3674,-0.2313
296,75.524,1.3684,-0.232
297,75.696,1.3694,-0.2324
298,75.868,1.3704,-0.2328
299,75.942,1.3713,-0.2333
300,76.188,1.3723,-0.2337
301,76.335,1.3733,-0.2341
302,76.409,1.3743,-0.2345
303,76.581,1.3753,-0.235
304,76.778,1.3762,-0.2352
305,76.950,1.3773,-0.2356
306,77.048,1.3782,-0.2362
307,77.196,1.3792,-0.2364
308,77.393,1.3801,-0.2369
309,77.442,1.3812,-0.2374
310,77.614,1.3821,-0.2378
311,77.835,1.3831,-0.2385
312,77.934,1.3840,-0.2388
313,78.081,1.3850,-0.2393
314,78.229,1.3860,-0.2397
315,78.376,1.3869,-0.2402
316,78.524,1.3879,-0.2406
317,78.622,1.3888,-0.241
318,78.844,1.3898,-0.2415
319,78.991,1.3907,-0.2418
320,79.114,1.3916,-0.2423
321,79.213,1.3926,-0.2425
322,79.360,1.3935,-0.2428
323,79.458,1.3945,-0.2433
324,79.631,1.3954,-0.2436
325,79.778,1.3963,-0.244
326,79.901,1.3973,-0.2444
327,80.073,1.3982,-0.2448
328,80.172,1.3991,-0.2453
329,80.245,1.4000,-0.2456
330,80.467,1.4009,-0.2461
331,80.565,1.4019,-0.2466
332,80.688,1.4028,-0.2471
333,80.860,1.4037,-0.2475
334,81.008,1.4046,-0.2478
335,81.082,1.4055,-0.2482
336,81.254,1.4064,-0.2486
337,81.426,1.4074,-0.2489
338,81.475,1.4083,-0.2493
339,81.623,1.4091,-0.2497
340,81.746,1.4100,-0.2498
