current[mA],power[mW],voltage[V],mpd_current[mA]
1,-0.000,0.7644,-8.062e-05
2,-0.049,0.7841,-9.778e-05
3,-0.049,0.7976,-0.000113
4,-0.000,0.8094,-0.0001292
5,0.025,0.8192,-0.0001441
6,-0.000,0.8276,-0.0001587
7,-0.000,0.8356,-0.0001743
8,-0.000,0.8429,-0.0001907
9,0.025,0.8498,-0.0002079
10,0.025,0.8561,-0.0002264
11,0.049,0.8622,-0.000246
12,0.049,0.8678,-0.0002677
13,0.025,0.8733,-0.000292
14,0.074,0.8787,-0.0003197
15,0.049,0.8837,-0.0003498
16,0.098,0.8887,-0.0003938
17,0.393,0.8927,-0.0009826
18,0.861,0.8958,-0.002075
19,1.475,0.8989,-0.00322
20,1.992,0.9021,-0.004312
21,2.435,0.9052,-0.005369
22,2.877,0.9084,-0.006402
23,3.369,0.9116,-0.007454
24,3.836,0.9147,-0.008492
25,4.254,0.9179,-0.009549
26,4.746,0.9211,-0.01058
27,5.189,0.9243,-0.01159
28,5.632,0.9274,-0.01259
29,6.001,0.9306,-0.01361
30,6.468,0.9336,-0.01458
31,6.910,0.9367,-0.01558
32,7.329,0.9400,-0.0166
33,7.771,0.9430,-0.01758
34,8.115,0.9461,-0.01857
35,8.558,0.9492,-0.01955
36,9.001,0.9522,-0.02051
37,9.394,0.9553,-0.0215
38,9.714,0.9583,-0.02245
39,10.230,0.9613,-0.02342
40,10.599,0.9644,-0.02439
41,10.968,0.9673,-0.02534
42,11.362,0.9703,-0.02632
43,11.706,0.9733,-0.02724
44,12.149,0.9761,-0.02819
45,12.567,0.9790,-0.02915
46,12.960,0.9819,-0.03012
47,13.280,0.9848,-0.031
48,13.673,0.9876,-0.03194
49,14.067,0.9905,-0.03289
50,14.460,0.9933,-0.0338
51,14.829,0.9962,-0.03472
52,15.272,0.9989,-0.03567
53,15.616,1.0019,-0.03657
54,15.960,1.0046,-0.03746
55,16.329,1.0073,-0.03839
56,16.723,1.0101,-0.03931
57,17.116,1.0128,-0.04019
58,17.461,1.0155,-0.04112
59,17.830,1.0182,-0.042
60,18.174,1.0209,-0.0429
61,18.518,1.0235,-0.04378
62,18.961,1.0262,-0.04466
63,19.280,1.0288,-0.04559
64,19.625,1.0315,-0.04643
65,20.018,1.0340,-0.04734
66,20.363,1.0366,-0.04823
67,20.707,1.0392,-0.04909
68,21.027,1.0417,-0.04994
69,21.346,1.0443,-0.05083
70,21.789,1.0469,-0.05176
71,22.084,1.0494,-0.05254
72,22.428,1.0519,-0.05346
73,22.846,1.0543,-0.05425
74,23.166,1.0568,-0.05515
75,23.510,1.0593,-0.05599
76,23.830,1.0617,-0.05681
77,24.174,1.0641,-0.05765
78,24.543,1.0666,-0.05847
79,24.912,1.0689,-0.05931
80,25.183,1.0713,-0.06018
81,25.552,1.0737,-0.06093
82,25.920,1.0760,-0.06177
83,26.289,1.0784,-0.06263
84,26.560,1.0808,-0.06345
85,26.880,1.0831,-0.06421
86,27.248,1.0854,-0.06501
87,27.519,1.0877,-0.06589
88,27.839,1.0899,-0.06664
89,28.257,1.0922,-0.06743
90,28.552,1.0945,-0.06823
91,28.847,1.0967,-0.069
92,29.142,1.0990,-0.06981
93,29.511,1.1012,-0.07065
94,29.855,1.1034,-0.07141
95,30.200,1.1057,-0.07225
96,30.495,1.1079,-0.073
97,30.790,1.1100,-0.07382
98,31.109,1.1122,-0.0746
99,31.454,1.1144,-0.07533
100,31.724,1.1165,-0.07607
101,32.019,1.1187,-0.07679
102,32.364,1.1207,-0.07762
103,32.683,1.1229,-0.07834
104,33.003,1.1250,-0.07916
105,33.249,1.1271,-0.07983
106,33.593,1.1291,-0.08057
107,33.913,1.1312,-0.08127
108,34.184,1.1332,-0.08204
109,34.528,1.1353,-0.08284
110,34.749,1.1373,-0.08357
111,35.093,1.1393,-0.08425
112,35.413,1.1414,-0.08501
113,35.733,1.1434,-0.08572
114,36.003,1.1454,-0.08648
115,36.274,1.1474,-0.08719
116,36.618,1.1494,-0.08792
117,36.889,1.1513,-0.08859
118,37.159,1.1532,-0.08933
119,37.430,1.1552,-0.09002
120,37.725,1.1571,-0.09072
121,37.995,1.1591,-0.09144
122,38.315,1.1611,-0.09216
123,38.635,1.1629,-0.09285
124,38.905,1.1649,-0.09355
125,39.200,1.1668,-0.09424
126,39.471,1.1686,-0.09497
127,39.766,1.1705,-0.09561
128,40.061,1.1724,-0.09623
129,40.283,1.1742,-0.09691
130,40.627,1.1761,-0.09761
131,40.873,1.1780,-0.09828
