current[mA],power[mW],voltage[V],mpd_current[mA]
1,0.025,0.7593,-7.524e-05
2,-0.000,0.7778,-9.043e-05
3,-0.025,0.7905,-0.0001039
4,-0.000,0.8009,-0.0001178
5,-0.025,0.8095,-0.0001304
6,-0.000,0.8170,-0.0001427
7,-0.000,0.8241,-0.0001554
8,0.025,0.8304,-0.0001694
9,0.025,0.8361,-0.000185
10,0.025,0.8415,-0.0002009
11,0.074,0.8465,-0.0002194
12,0.025,0.8513,-0.0002394
13,0.049,0.8559,-0.0002617
14,0.049,0.8604,-0.0002869
15,0.098,0.8643,-0.0003172
16,0.147,0.8682,-0.0004734
17,0.615,0.8706,-0.001354
18,1.082,0.8727,-0.002342
19,1.525,0.8749,-0.003333
20,2.017,0.8771,-0.004316
21,2.459,0.8793,-0.005262
22,2.877,0.8816,-0.006261
23,3.320,0.8838,-0.00719
24,3.763,0.8860,-0.008129
25,4.131,0.8882,-0.009073
26,4.574,0.8905,-0.01005
27,4.992,0.8927,-0.01096
28,5.410,0.8949,-0.01191
29,5.853,0.8972,-0.01283
30,6.197,0.8994,-0.01375
31,6.665,0.9016,-0.01467
32,7.033,0.9039,-0.01562
33,7.451,0.9062,-0.01652
34,7.820,0.9084,-0.01743
35,8.263,0.9106,-0.01836
36,8.656,0.9128,-0.01922
37,9.025,0.9150,-0.02014
38,9.419,0.9172,-0.02104
39,9.837,0.9194,-0.02196
40,10.206,0.9216,-0.02285
41,10.599,0.9238,-0.02374
42,11.017,0.9259,-0.02466
43,11.362,0.9282,-0.02555
44,11.731,0.9303,-0.02643
45,12.149,0.9325,-0.02733
46,12.542,0.9347,-0.02823
47,12.862,0.9368,-0.02912
48,13.231,0.9390,-0.03002
49,13.673,0.9412,-0.03092
50,14.067,0.9433,-0.03179
51,14.387,0.9455,-0.03268
52,14.755,0.9476,-0.03358
53,15.124,0.9497,-0.03439
54,15.567,0.9518,-0.03532
55,15.862,0.9539,-0.03621
56,16.256,0.9560,-0.03706
57,16.600,0.9581,-0.03794
58,16.969,0.9602,-0.0388
59,17.411,0.9623,-0.03969
60,17.731,0.9644,-0.04059
61,18.100,0.9665,-0.04142
62,18.518,0.9685,-0.04229
63,18.862,0.9706,-0.04315
64,19.231,0.9727,-0.04403
65,19.576,0.9747,-0.04488
66,19.920,0.9767,-0.04575
67,20.289,0.9788,-0.0466
68,20.608,0.9808,-0.04745
69,21.002,0.9829,-0.04831
70,21.322,0.9849,-0.0492
71,21.715,0.9868,-0.05003
72,22.109,0.9889,-0.05087
73,22.428,0.9909,-0.05175
74,22.846,0.9929,-0.05257
75,23.166,0.9949,-0.05341
76,23.461,0.9968,-0.05422
77,23.879,0.9988,-0.05513
78,24.174,1.0009,-0.05599
79,24.494,1.0028,-0.05681
80,24.863,1.0047,-0.05765
81,25.183,1.0067,-0.05849
82,25.601,1.0086,-0.05929
83,25.920,1.0106,-0.06013
84,26.289,1.0125,-0.06097
