current[mA],power[mW],voltage[V],mpd_current[mA]
1,-0.000,0.7635,-8.621e-05
2,-0.025,0.7807,-0.000104
3,-0.025,0.7927,-0.0001206
4,0.025,0.8026,-0.0001363
5,0.049,0.8113,-0.0001518
6,-0.000,0.8186,-0.0001667
7,0.025,0.8252,-0.0001825
8,-0.000,0.8315,-0.0001989
9,0.074,0.8371,-0.0002162
10,0.025,0.8425,-0.0002351
11,0.049,0.8476,-0.0002553
12,0.049,0.8523,-0.0002769
13,0.049,0.8568,-0.0003017
14,0.049,0.8612,-0.0003299
15,0.098,0.8653,-0.000369
16,0.246,0.8687,-0.0008149
17,0.664,0.8710,-0.001938
18,1.082,0.8732,-0.003065
19,1.451,0.8755,-0.004234
20,1.918,0.8778,-0.005376
21,2.287,0.8801,-0.006494
22,2.705,0.8824,-0.00767
23,3.099,0.8847,-0.008787
24,3.492,0.8869,-0.009874
25,3.886,0.8892,-0.01103
26,4.254,0.8915,-0.01216
27,4.673,0.8938,-0.01327
28,5.017,0.8960,-0.01436
29,5.435,0.8983,-0.01548
30,5.804,0.9005,-0.01655
31,6.148,0.9028,-0.01766
32,6.615,0.9051,-0.01878
33,6.960,0.9073,-0.01986
34,7.304,0.9095,-0.02093
35,7.697,0.9118,-0.02204
36,8.042,0.9139,-0.02309
37,8.435,0.9162,-0.0242
38,8.804,0.9184,-0.02524
39,9.148,0.9206,-0.0263
40,9.566,0.9228,-0.02735
41,9.862,0.9249,-0.02841
42,10.280,0.9272,-0.0295
43,10.649,0.9294,-0.03057
44,10.968,0.9315,-0.03163
45,11.362,0.9337,-0.03269
46,11.755,0.9360,-0.0337
47,12.075,0.9380,-0.03475
48,12.419,0.9402,-0.0358
49,12.788,0.9424,-0.03684
50,13.108,0.9445,-0.03786
51,13.501,0.9467,-0.03891
52,13.895,0.9488,-0.03996
53,14.214,0.9509,-0.04096
54,14.583,0.9530,-0.04197
55,14.952,0.9551,-0.043
56,15.247,0.9572,-0.04402
57,15.592,0.9593,-0.04501
58,15.985,0.9614,-0.04605
59,16.354,0.9635,-0.04705
60,16.674,0.9655,-0.04809
61,16.969,0.9676,-0.04909
62,17.411,0.9696,-0.05011
63,17.707,0.9717,-0.0511
64,18.075,0.9738,-0.05209
65,18.395,0.9758,-0.05306
66,18.690,0.9778,-0.05411
67,19.108,0.9799,-0.0551
68,19.477,0.9819,-0.05603
69,19.797,0.9839,-0.05707
70,20.141,0.9860,-0.05799
71,20.486,0.9879,-0.05893
72,20.830,0.9899,-0.06002
73,21.125,0.9919,-0.06093
74,21.494,0.9939,-0.06197
75,21.863,0.9959,-0.06291
76,22.182,0.9978,-0.06383
77,22.576,0.9998,-0.0648
78,22.871,1.0019,-0.06581
79,23.191,1.0039,-0.06674
80,23.535,1.0058,-0.06771
81,23.855,1.0078,-0.06866
82,24.174,1.0097,-0.0696
83,24.543,1.0117,-0.07058
84,24.888,1.0136,-0.07145
85,25.183,1.0155,-0.07237
86,25.502,1.0174,-0.07335
87,25.920,1.0193,-0.07427
88,26.166,1.0212,-0.07522
89,26.535,1.0232,-0.07613
90,26.855,1.0251,-0.0771
91,27.224,1.0269,-0.07804
