current[mA],power[mW],voltage[V],mpd_current[mA]
1,-0.025,0.7598,-8.277e-05
2,0.025,0.7802,-9.95e-05
3,-0.000,0.7924,-0.0001164
4,-0.025,0.8025,-0.0001323
5,-0.000,0.8113,-0.0001475
6,0.025,0.8188,-0.0001627
7,-0.000,0.8257,-0.0001783
8,-0.000,0.8319,-0.0001948
9,0.049,0.8377,-0.000212
10,0.074,0.8432,-0.0002309
11,0.025,0.8483,-0.0002517
12,0.049,0.8532,-0.0002733
13,0.049,0.8578,-0.0003013
14,0.049,0.8623,-0.0003298
15,0.098,0.8665,-0.000368
16,0.270,0.8700,-0.0007422
17,0.713,0.8723,-0.001767
18,1.205,0.8744,-0.002817
19,1.697,0.8768,-0.003879
20,2.164,0.8790,-0.004926
21,2.607,0.8814,-0.005963
22,3.148,0.8837,-0.007011
23,3.541,0.8860,-0.008032
24,4.009,0.8882,-0.009053
25,4.427,0.8906,-0.01008
26,4.771,0.8929,-0.01109
27,5.287,0.8952,-0.01208
28,5.656,0.8975,-0.01307
29,6.099,0.8998,-0.01409
30,6.566,0.9021,-0.01508
31,6.984,0.9044,-0.01605
32,7.378,0.9067,-0.01706
33,7.771,0.9090,-0.01805
34,8.189,0.9113,-0.01903
35,8.583,0.9137,-0.02003
36,9.025,0.9159,-0.02102
37,9.419,0.9182,-0.02201
38,9.788,0.9204,-0.02298
39,10.230,0.9228,-0.02394
40,10.575,0.9250,-0.02493
41,10.993,0.9273,-0.02592
42,11.435,0.9296,-0.0269
43,11.829,0.9318,-0.02786
44,12.247,0.9340,-0.02886
45,12.591,0.9363,-0.02983
46,13.009,0.9385,-0.03078
47,13.378,0.9407,-0.03173
48,13.796,0.9429,-0.03271
49,14.165,0.9452,-0.03365
50,14.559,0.9473,-0.03458
51,14.977,0.9495,-0.03556
52,15.370,0.9517,-0.03652
53,15.690,0.9539,-0.03747
54,16.108,0.9561,-0.03844
55,16.502,0.9583,-0.03939
56,16.870,0.9605,-0.04033
57,17.264,0.9626,-0.04131
58,17.608,0.9648,-0.04225
59,18.026,0.9670,-0.04313
60,18.395,0.9691,-0.04413
61,18.789,0.9712,-0.04503
62,19.158,0.9733,-0.046
63,19.526,0.9755,-0.04693
64,19.846,0.9776,-0.04788
65,20.289,0.9797,-0.04883
66,20.682,0.9818,-0.04978
67,21.027,0.9839,-0.05068
68,21.395,0.9860,-0.05162
69,21.814,0.9881,-0.05256
70,22.158,0.9902,-0.05353
71,22.551,0.9923,-0.05442
72,22.945,0.9944,-0.05535
73,23.314,0.9964,-0.05624
74,23.658,0.9985,-0.0572
75,24.002,1.0006,-0.05816
76,24.371,1.0027,-0.05904
77,24.765,1.0047,-0.05996
78,25.060,1.0067,-0.06087
79,25.502,1.0087,-0.06176
80,25.822,1.0108,-0.0627
81,26.216,1.0128,-0.06354
82,26.584,1.0147,-0.06444
83,26.880,1.0168,-0.06534
84,27.273,1.0188,-0.06629
85,27.617,1.0207,-0.0672
86,27.962,1.0227,-0.06811
87,28.355,1.0247,-0.06894
88,28.699,1.0267,-0.0698
89,29.019,1.0286,-0.07075
90,29.437,1.0307,-0.07166
91,29.781,1.0326,-0.07253
92,30.126,1.0345,-0.07341
93,30.544,1.0365,-0.07432
94,30.814,1.0384,-0.07519
95,31.183,1.0404,-0.07617
96,31.552,1.0424,-0.07704
97,31.896,1.0442,-0.07788
98,32.241,1.0461,-0.07879
99,32.610,1.0481,-0.07965
100,32.905,1.0499,-0.08052
101,33.323,1.0519,-0.08138
102,33.692,1.0538,-0.08231
103,33.987,1.0557,-0.08319
104,34.331,1.0576,-0.08404
105,34.626,1.0594,-0.08487
106,35.020,1.0613,-0.08578
107,35.413,1.0632,-0.08659
108,35.684,1.0650,-0.08744
109,36.053,1.0669,-0.08825
110,36.421,1.0688,-0.08915
111,36.766,1.0706,-0.08998
112,37.085,1.0724,-0.09094
113,37.405,1.0743,-0.09173
114,37.774,1.0761,-0.09251
115,38.143,1.0780,-0.09343
116,38.413,1.0798,-0.09427
117,38.807,1.0816,-0.09516
118,39.028,1.0834,-0.09602
119,39.446,1.0852,-0.09684
120,39.766,1.0870,-0.09769
121,40.086,1.0888,-0.09848
122,40.405,1.0906,-0.09938
123,40.774,1.0924,-0.1002
124,41.069,1.0942,-0.101
125,41.389,1.0960,-0.1019
126,41.709,1.0977,-0.1026
127,42.053,1.0995,-0.1036
128,42.422,1.1013,-0.1043
129,42.717,1.1030,-0.1051
130,43.061,1.1048,-0.106
131,43.406,1.1065,-0.1067
132,43.701,1.1083,-0.1076
133,44.021,1.1100,-0.1084
134,44.389,1.1118,-0.1092
135,44.635,1.1135,-0.11
136,44.931,1.1152,-0.1108
137,45.324,1.1169,-0.1116
138,45.619,1.1186,-0.1124
139,45.963,1.1203,-0.1133
140,46.234,1.1220,-0.114
141,46.554,1.1237,-0.1148
142,46.923,1.1254,-0.1157
143,47.193,1.1271,-0.1165
144,47.513,1.1287,-0.1173
145,47.832,1.1304,-0.118
146,48.103,1.1321,-0.1189
147,48.472,1.1338,-0.1196
148,48.767,1.1355,-0.1204
149,49.111,1.1371,-0.1211
150,49.382,1.1388,-0.122
151,49.652,1.1405,-0.1227
152,49.947,1.1421,-0.1234
153,50.292,1.1437,-0.1242
154,50.562,1.1454,-0.125
155,50.857,1.1470,-0.1258
156,51.226,1.1486,-0.1265
157,51.497,1.1503,-0.1273
158,51.816,1.1519,-0.1279
159,52.112,1.1535,-0.1288
160,52.431,1.1551,-0.1295
161,52.751,1.1568,-0.1303
162,52.997,1.1583,-0.131
163,53.341,1.1600,-0.1318
164,53.562,1.1615,-0.1326
165,53.882,1.1631,-0.1333
166,54.153,1.1647,-0.1342
167,54.522,1.1663,-0.1348
168,54.792,1.1679,-0.1357
169,55.063,1.1695,-0.1364
170,55.358,1.1710,-0.137
171,55.677,1.1726,-0.1378
172,55.973,1.1742,-0.1385
173,56.243,1.1757,-0.1393
174,56.514,1.1773,-0.14
175,56.809,1.1789,-0.1407
176,57.030,1.1804,-0.1414
177,57.424,1.1819,-0.1422
178,57.669,1.1835,-0.1429
179,57.965,1.1850,-0.1436
180,58.260,1.1865,-0.1444
181,58.506,1.1880,-0.1451
182,58.801,1.1896,-0.1458
183,59.047,1.1911,-0.1465
184,59.317,1.1926,-0.1472
185,59.612,1.1941,-0.1479
186,59.957,1.1956,-0.1487
187,60.227,1.1971,-0.1493
188,60.448,1.1987,-0.1501
189,60.817,1.2001,-0.1507
190,61.039,1.2017,-0.1515
191,61.285,1.2032,-0.1521
