current[mA],power[mW],voltage[V],mpd_current[mA]
186,58.407,1.1736,-0.1372
187,58.653,1.1750,-0.1377
188,58.924,1.1764,-0.1384
189,59.194,1.1778,-0.1391
190,59.465,1.1792,-0.1398
191,59.711,1.1806,-0.1404
192,60.055,1.1820,-0.141
193,60.252,1.1834,-0.1417
194,60.547,1.1848,-0.1424
195,60.817,1.1862,-0.143
196,61.088,1.1876,-0.1435
197,61.334,1.1889,-0.144
198,61.678,1.1903,-0.1448
199,61.899,1.1917,-0.1455
200,62.170,1.1931,-0.146
201,62.391,1.1944,-0.1466
202,62.686,1.1958,-0.1473
203,62.932,1.1972,-0.148
204,63.227,1.1985,-0.1486
205,63.424,1.1999,-0.1493
206,63.744,1.2012,-0.1499
207,63.990,1.2026,-0.1505
208,64.236,1.2039,-0.1512
209,64.506,1.2052,-0.1518
210,64.728,1.2066,-0.1524
211,64.973,1.2079,-0.153
212,65.219,1.2092,-0.1537
213,65.564,1.2105,-0.1543
214,65.834,1.2118,-0.1549
215,66.031,1.2132,-0.1553
216,66.301,1.2145,-0.156
217,66.523,1.2158,-0.1567
218,66.842,1.2171,-0.1571
219,67.088,1.2184,-0.1578
220,67.261,1.2197,-0.1584
221,67.506,1.2211,-0.1589
222,67.802,1.2223,-0.1596
223,67.974,1.2236,-0.1601
224,68.220,1.2249,-0.1609
225,68.515,1.2262,-0.1614
226,68.761,1.2275,-0.162
227,69.031,1.2287,-0.1626
228,69.302,1.2300,-0.1631
229,69.523,1.2313,-0.1638
230,69.769,1.2326,-0.1643
231,70.015,1.2339,-0.1648
232,70.261,1.2351,-0.1654
233,70.408,1.2364,-0.166
234,70.704,1.2376,-0.1666
235,71.023,1.2389,-0.1673
236,71.146,1.2402,-0.1677
237,71.392,1.2414,-0.1682
238,71.613,1.2427,-0.1688
239,71.909,1.2439,-0.1694
240,72.154,1.2452,-0.17
241,72.400,1.2465,-0.1707
242,72.597,1.2477,-0.1711
243,72.818,1.2489,-0.1717
244,73.040,1.2501,-0.1722
245,73.310,1.2514,-0.1728
246,73.507,1.2526,-0.1733
247,73.778,1.2538,-0.1738
248,73.950,1.2551,-0.1745
249,74.196,1.2563,-0.1749
250,74.442,1.2575,-0.1755
251,74.638,1.2587,-0.1759
252,74.884,1.2599,-0.1767
253,75.106,1.2611,-0.1771
254,75.401,1.2623,-0.1777
255,75.597,1.2635,-0.1782
256,75.794,1.2648,-0.179
257,76.016,1.2660,-0.1795
258,76.188,1.2671,-0.1798
259,76.458,1.2684,-0.1806
260,76.655,1.2695,-0.1809
261,76.925,1.2707,-0.1815
262,77.147,1.2719,-0.182
263,77.368,1.2731,-0.1825
264,77.516,1.2743,-0.183
265,77.786,1.2754,-0.1835
266,78.032,1.2766,-0.1839
267,78.229,1.2778,-0.1844
268,78.475,1.2790,-0.1851
269,78.622,1.2801,-0.1856
270,78.868,1.2813,-0.1861
271,79.065,1.2825,-0.1867
272,79.286,1.2836,-0.1872
273,79.557,1.2848,-0.1877
274,79.754,1.2859,-0.1883
275,79.950,1.2871,-0.1888
276,80.196,1.2882,-0.1893
277,80.368,1.2894,-0.1899
278,80.541,1.2906,-0.1904
279,80.811,1.2917,-0.1908
280,81.008,1.2929,-0.1913
281,81.205,1.2940,-0.1917
282,81.352,1.2952,-0.1922
283,81.598,1.2963,-0.1926
284,81.795,1.2974,-0.1931
285,81.967,1.2986,-0.1936
286,82.164,1.2997,-0.194
287,82.385,1.3008,-0.1945
288,82.582,1.3019,-0.1952
289,82.803,1.3031,-0.1956
290,83.000,1.3042,-0.1962
291,83.221,1.3053,-0.1967
292,83.418,1.3064,-0.1973
293,83.565,1.3076,-0.1978
294,83.836,1.3087,-0.1982
295,83.984,1.3098,-0.1987
296,84.254,1.3109,-0.1991
297,84.451,1.3120,-0.1997
298,84.623,1.3131,-0.2
299,84.844,1.3142,-0.2004
300,84.992,1.3153,-0.2008
301,85.189,1.3164,-0.2012
302,85.385,1.3175,-0.2017
303,85.582,1.3186,-0.202
304,85.705,1.3197,-0.2024
305,86.000,1.3208,-0.2029
306,86.148,1.3218,-0.2036
307,86.344,1.3230,-0.2041
308,86.615,1.3240,-0.2044
309,86.787,1.3251,-0.2052
310,86.885,1.3262,-0.2054
311,87.107,1.3273,-0.2059
312,87.279,1.3284,-0.2065
313,87.500,1.3294,-0.2069
314,87.672,1.3305,-0.2073
315,87.869,1.3316,-0.2077
316,87.992,1.3326,-0.208
317,88.213,1.3337,-0.2083
318,88.410,1.3348,-0.2087
319,88.533,1.3358,-0.2091
320,88.705,1.3369,-0.2096
321,89.000,1.3379,-0.21
322,89.123,1.3390,-0.2105
323,89.295,1.3400,-0.211
324,89.443,1.3411,-0.2115
325,89.714,1.3422,-0.2122
326,89.837,1.3432,-0.2126
327,89.984,1.3442,-0.2129
328,90.181,1.3453,-0.2134
329,90.353,1.3463,-0.2138
330,90.574,1.3474,-0.2142
331,90.648,1.3484,-0.2146
332,90.894,1.3495,-0.215
333,91.091,1.3505,-0.2152
334,91.287,1.3515,-0.2156
335,91.435,1.3526,-0.216
336,91.558,1.3536,-0.2163
337,91.779,1.3546,-0.2166
338,91.927,1.3556,-0.2173
339,92.099,1.3567,-0.2177
340,92.197,1.3577,-0.2181
341,92.394,1.3587,-0.2187
342,92.615,1.3597,-0.2191
343,92.763,1.3608,-0.2194
344,92.984,1.3618,-0.22
345,93.132,1.3628,-0.2203
346,93.279,1.3638,-0.2207
347,93.476,1.3648,-0.221
348,93.550,1.3658,-0.2214
349,93.796,1.3668,-0.2217
350,93.943,1.3679,-0.222
351,94.091,1.3689,-0.2224
352,94.214,1.3699,-0.2228
353,94.411,1.3709,-0.2231
354,94.583,1.3718,-0.2235
355,94.730,1.3728,-0.224
356,94.853,1.3738,-0.2244
357,95.026,1.3748,-0.2247
358,95.198,1.3758,-0.2251
359,95.394,1.3768,-0.2256
360,95.542,1.3778,-0.2259
361,95.739,1.3788,-0.2263
362,95.862,1.3798,-0.2266
363,95.985,1.3807,-0.227
364,96.181,1.3818,-0.2274
365,96.280,1.3827,-0.2276
366,96.452,1.3837,-0.228
367,96.624,1.3847,-0.2284
368,96.772,1.3857,-0.2287
369,96.870,1.3866,-0.229
370,97.091,1.3876,-0.2294
371,97.190,1.3886,-0.2298
372,97.337,1.3895,-0.2301
373,97.509,1.3905,-0.2305
374,97.608,1.3914,-0.231
375,97.854,1.3924,-0.2313
376,97.952,1.3934,-0.2317
377,98.075,1.3944,-0.232
378,98.272,1.3953,-0.2323
379,98.370,1.3963,-0.2328
380,98.518,1.3973,-0.2329
381,98.690,1.3982,-0.2333
382,98.788,1.3991,-0.2334
383,98.985,1.4001,-0.2338
384,99.083,1.4010,-0.2345
385,99.255,1.4020,-0.2346
386,99.403,1.4029,-0.2349
387,99.526,1.4039,-0.2355
388,99.723,1.4048,-0.2357
389,99.846,1.4058,-0.2359
390,99.944,1.4067,-0.2364
391,100.092,1.4077,-0.2367
392,100.264,1.4086,-0.237
393,100.362,1.4095,-0.2372
394,100.436,1.4105,-0.2377
395,100.633,1.4114,-0.2378
396,100.731,1.4124,-0.238
397,100.903,1.4133,-0.2386
398,101.051,1.4142,-0.2387
399,101.248,1.4151,-0.2392
400,101.321,1.4161,-0.2396
401,101.420,1.4170,-0.24
402,101.567,1.4179,-0.2402
403,101.715,1.4188,-0.2405
404,101.912,1.4198,-0.2408
405,101.985,1.4207,-0.241
406,102.133,1.4216,-0.2413
407,102.256,1.4225,-0.2416
408,102.379,1.4234,-0.2418
409,102.551,1.4243,-0.2422
410,102.575,1.4252,-0.2424
411,102.748,1.4262,-0.2427
412,102.821,1.4270,-0.2431
413,103.043,1.4280,-0.2435
414,103.141,1.4289,-0.2437
415,103.215,1.4298,-0.244
416,103.387,1.4307,-0.2443
417,103.535,1.4316,-0.2446
418,103.657,1.4325,-0.2449
419,103.805,1.4334,-0.2451
420,103.928,1.4343,-0.2452
421,104.002,1.4352,-0.2457
422,104.125,1.4361,-0.246
423,104.149,1.4370,-0.2461
424,104.346,1.4379,-0.2464
425,104.469,1.4387,-0.2467
426,104.543,1.4396,-0.2469
427,104.715,1.4405,-0.2474
428,104.838,1.4414,-0.2476
429,104.985,1.4423,-0.2479
430,105.133,1.4432,-0.2482
431,105.207,1.4441,-0.2484
432,105.305,1.4449,-0.2488
433,105.428,1.4458,-0.2489
434,105.477,1.4467,-0.2493
435,105.674,1.4475,-0.2494
436,105.748,1.4484,-0.2495
437,105.871,1.4493,-0.2499
438,105.969,1.4502,-0.25
439,106.117,1.4510,-0.2502
440,106.191,1.4519,-0.2505
441,106.338,1.4528,-0.2508
442,106.436,1.4537,-0.2508
443,106.535,1.4545,-0.2515
444,106.707,1.4554,-0.2516
445,106.781,1.4563,-0.2519
446,106.928,1.4571,-0.2522
447,106.953,1.4580,-0.2524
448,107.125,1.4588,-0.2527
449,107.199,1.4597,-0.2529
