current[mA],power[mW],voltage[V],mpd_current[mA]
186,56.464,1.2330,-0.1754
187,56.710,1.2345,-0.1761
188,56.907,1.2360,-0.1769
189,57.202,1.2375,-0.1777
190,57.448,1.2389,-0.1784
191,57.645,1.2404,-0.1792
192,57.915,1.2419,-0.18
193,58.210,1.2433,-0.1808
194,58.407,1.2448,-0.1815
195,58.678,1.2463,-0.1823
196,58.875,1.2477,-0.1832
197,59.120,1.2492,-0.1839
198,59.391,1.2507,-0.1846
199,59.612,1.2521,-0.1853
200,59.883,1.2535,-0.1859
201,60.129,1.2549,-0.1868
202,60.325,1.2564,-0.1874
203,60.571,1.2578,-0.1881
204,60.817,1.2592,-0.1888
205,61.039,1.2606,-0.1896
206,61.260,1.2620,-0.1904
207,61.555,1.2635,-0.1911
208,61.752,1.2649,-0.1918
209,61.924,1.2663,-0.1926
210,62.219,1.2677,-0.1933
211,62.465,1.2690,-0.194
212,62.686,1.2704,-0.1948
213,62.883,1.2718,-0.1954
214,63.104,1.2731,-0.1961
215,63.375,1.2745,-0.1967
216,63.572,1.2759,-0.1974
217,63.793,1.2772,-0.1982
218,64.014,1.2786,-0.1989
219,64.260,1.2800,-0.1996
220,64.457,1.2814,-0.2002
221,64.654,1.2827,-0.2008
222,64.875,1.2840,-0.2016
223,65.170,1.2854,-0.2024
224,65.318,1.2868,-0.203
225,65.588,1.2881,-0.2037
226,65.834,1.2894,-0.2045
227,66.006,1.2908,-0.205
228,66.178,1.2921,-0.2058
229,66.400,1.2934,-0.2064
230,66.646,1.2948,-0.207
231,66.916,1.2960,-0.2078
232,67.088,1.2974,-0.2084
233,67.310,1.2987,-0.209
234,67.482,1.3000,-0.2097
235,67.752,1.3013,-0.2102
236,67.900,1.3027,-0.211
237,68.121,1.3039,-0.2116
238,68.343,1.3052,-0.2123
239,68.564,1.3065,-0.213
240,68.834,1.3078,-0.2136
241,69.007,1.3091,-0.2142
242,69.228,1.3104,-0.2148
243,69.400,1.3116,-0.2155
244,69.621,1.3129,-0.2161
245,69.818,1.3142,-0.2167
246,69.990,1.3154,-0.2173
247,70.187,1.3167,-0.2181
248,70.359,1.3179,-0.2186
249,70.605,1.3192,-0.2192
250,70.802,1.3205,-0.2199
251,70.999,1.3217,-0.2204
252,71.245,1.3230,-0.2212
253,71.392,1.3242,-0.2218
254,71.613,1.3254,-0.2223
255,71.859,1.3267,-0.223
256,72.032,1.3279,-0.2236
257,72.179,1.3291,-0.2241
258,72.450,1.3304,-0.2248
259,72.671,1.3317,-0.2253
260,72.843,1.3329,-0.2259
261,73.015,1.3341,-0.2265
262,73.212,1.3353,-0.2271
263,73.384,1.3365,-0.2277
264,73.605,1.3377,-0.2283
265,73.778,1.3389,-0.229
266,73.974,1.3401,-0.2298
267,74.171,1.3414,-0.2301
268,74.319,1.3426,-0.2308
269,74.491,1.3437,-0.2313
270,74.712,1.3450,-0.2319
271,74.958,1.3462,-0.2325
272,75.081,1.3474,-0.2329
273,75.204,1.3485,-0.2334
274,75.425,1.3497,-0.234
275,75.573,1.3509,-0.2347
276,75.794,1.3521,-0.2353
277,75.991,1.3533,-0.2357
278,76.188,1.3544,-0.2365
279,76.384,1.3556,-0.2371
280,76.557,1.3568,-0.2376
281,76.704,1.3579,-0.2382
282,76.925,1.3591,-0.2387
283,77.073,1.3602,-0.2391
284,77.294,1.3614,-0.2396
285,77.393,1.3626,-0.2402
286,77.614,1.3637,-0.2405
287,77.712,1.3649,-0.2412
288,77.909,1.3661,-0.2418
289,78.106,1.3672,-0.2423
290,78.303,1.3684,-0.2429
291,78.426,1.3695,-0.2435
292,78.647,1.3706,-0.244
293,78.819,1.3718,-0.2446
294,78.991,1.3729,-0.2451
295,79.163,1.3740,-0.2457
296,79.311,1.3752,-0.2461
297,79.483,1.3763,-0.2466
298,79.655,1.3774,-0.2472
299,79.803,1.3785,-0.2475
300,79.975,1.3797,-0.2481
301,80.196,1.3808,-0.2486
302,80.319,1.3819,-0.2491
303,80.491,1.3830,-0.2498
304,80.713,1.3841,-0.2502
305,80.836,1.3852,-0.2508
306,80.959,1.3864,-0.2513
307,81.205,1.3875,-0.252
308,81.254,1.3886,-0.2523
309,81.500,1.3897,-0.253
310,81.696,1.3908,-0.2532
311,81.795,1.3919,-0.2537
312,81.942,1.3929,-0.2543
313,82.065,1.3940,-0.2549
314,82.262,1.3951,-0.2551
315,82.459,1.3962,-0.2557
316,82.533,1.3973,-0.2561
317,82.754,1.3984,-0.2566
318,82.951,1.3995,-0.2571
319,83.074,1.4005,-0.2576
320,83.246,1.4016,-0.2581
321,83.295,1.4027,-0.2587
322,83.516,1.4038,-0.2591
323,83.713,1.4048,-0.2595
324,83.811,1.4059,-0.2601
325,83.959,1.4069,-0.2605
326,84.106,1.4080,-0.2609
327,84.328,1.4091,-0.2613
328,84.451,1.4101,-0.2619
329,84.623,1.4112,-0.2623
330,84.721,1.4122,-0.2628
331,84.869,1.4133,-0.2634
332,85.016,1.4144,-0.2636
333,85.139,1.4154,-0.2643
334,85.311,1.4164,-0.2647
335,85.459,1.4175,-0.2651
336,85.582,1.4185,-0.2655
337,85.705,1.4196,-0.2659
338,85.828,1.4206,-0.2665
339,86.049,1.4216,-0.2669
340,86.148,1.4226,-0.2673
341,86.271,1.4237,-0.2678
342,86.418,1.4247,-0.2683
343,86.590,1.4257,-0.2687
344,86.689,1.4268,-0.2692
345,86.787,1.4278,-0.2694
346,87.008,1.4288,-0.2699
347,87.082,1.4299,-0.2702
348,87.205,1.4308,-0.2708
349,87.451,1.4319,-0.2711
350,87.574,1.4329,-0.2714
351,87.623,1.4339,-0.272
352,87.746,1.4349,-0.2724
353,87.918,1.4359,-0.2728
354,88.090,1.4369,-0.2734
355,88.164,1.4379,-0.2737
356,88.287,1.4389,-0.2743
357,88.484,1.4399,-0.2744
358,88.558,1.4409,-0.2749
359,88.656,1.4418,-0.2753
360,88.877,1.4429,-0.2757
361,88.951,1.4438,-0.2759
362,89.099,1.4448,-0.2765
363,89.222,1.4458,-0.2768
364,89.345,1.4468,-0.2771
365,89.517,1.4478,-0.2776
366,89.615,1.4487,-0.2781
367,89.689,1.4497,-0.2784
368,89.861,1.4507,-0.279
369,89.935,1.4517,-0.2793
370,90.132,1.4526,-0.2796
371,90.181,1.4536,-0.2802
372,90.304,1.4546,-0.2803
373,90.427,1.4556,-0.2806
374,90.476,1.4565,-0.2811
375,90.697,1.4575,-0.2812
376,90.845,1.4585,-0.2817
377,90.919,1.4594,-0.282
378,91.042,1.4604,-0.2825
379,91.189,1.4613,-0.283
380,91.263,1.4623,-0.2834
381,91.410,1.4632,-0.2838
382,91.509,1.4641,-0.2843
383,91.656,1.4651,-0.2846
384,91.779,1.4661,-0.2848
385,91.878,1.4670,-0.2851
386,92.001,1.4679,-0.2853
387,92.025,1.4689,-0.2855
388,92.222,1.4698,-0.2859
389,92.320,1.4707,-0.2862
390,92.443,1.4717,-0.2868
391,92.566,1.4727,-0.287
392,92.640,1.4735,-0.2875
393,92.738,1.4745,-0.288
394,92.861,1.4754,-0.2885
395,92.935,1.4763,-0.2887
396,93.058,1.4773,-0.2892
397,93.157,1.4782,-0.2893
398,93.230,1.4791,-0.2895
399,93.427,1.4800,-0.2897
400,93.476,1.4809,-0.2901
401,93.550,1.4818,-0.2902
402,93.673,1.4828,-0.2906
403,93.747,1.4836,-0.291
404,93.919,1.4846,-0.2915
405,94.017,1.4854,-0.292
406,94.042,1.4863,-0.2923
407,94.189,1.4873,-0.2928
408,94.288,1.4882,-0.293
409,94.386,1.4890,-0.2932
410,94.509,1.4900,-0.2933
411,94.607,1.4909,-0.2936
412,94.632,1.4917,-0.2937
413,94.853,1.4926,-0.2941
414,94.952,1.4935,-0.2943
415,94.976,1.4944,-0.2946
416,95.099,1.4953,-0.2953
417,95.148,1.4962,-0.2954
418,95.296,1.4971,-0.296
419,95.419,1.4979,-0.2961
420,95.419,1.4988,-0.2966
421,95.567,1.4997,-0.2967
422,95.714,1.5006,-0.2969
423,95.739,1.5015,-0.2969
424,95.763,1.5023,-0.2973
425,95.960,1.5032,-0.2976
426,96.009,1.5040,-0.2977
427,96.157,1.5049,-0.2982
428,96.157,1.5058,-0.2986
429,96.231,1.5066,-0.299
430,96.354,1.5075,-0.2994
431,96.427,1.5084,-0.2995
432,96.501,1.5092,-0.2998
433,96.649,1.5101,-0.3002
434,96.698,1.5109,-0.3001
435,96.772,1.5118,-0.3005
436,96.919,1.5126,-0.3006
437,96.944,1.5135,-0.3007
438,97.042,1.5143,-0.3012
439,97.165,1.5152,-0.3014
440,97.165,1.5160,-0.3018
441,97.263,1.5169,-0.3022
442,97.411,1.5177,-0.3025
443,97.436,1.5186,-0.3028
444,97.583,1.5194,-0.3029
445,97.583,1.5203,-0.3029
446,97.706,1.5211,-0.3034
447,97.755,1.5219,-0.3033
448,97.805,1.5227,-0.3037
449,97.878,1.5235,-0.3038
450,97.977,1.5243,-0.3042
451,98.026,1.5252,-0.3045
452,98.149,1.5260,-0.3047
453,98.198,1.5268,-0.3051
454,98.272,1.5276,-0.3055
455,98.395,1.5285,-0.3055
456,98.469,1.5293,-0.3058
457,98.518,1.5301,-0.3058
458,98.591,1.5309,-0.3059
459,98.690,1.5317,-0.3062
460,98.665,1.5326,-0.3062
461,98.788,1.5334,-0.3066
462,98.862,1.5341,-0.3069
463,98.887,1.5350,-0.3072
464,98.985,1.5358,-0.3076
465,99.083,1.5365,-0.3077
466,99.157,1.5373,-0.308
467,99.157,1.5382,-0.308
468,99.305,1.5389,-0.3082
469,99.329,1.5398,-0.3084
470,99.403,1.5405,-0.3085
471,99.428,1.5413,-0.3086
472,99.501,1.5421,-0.3089
473,99.575,1.5429,-0.3091
474,99.649,1.5437,-0.3094
475,99.674,1.5445,-0.3098
476,99.772,1.5453,-0.31
477,99.846,1.5460,-0.3103
478,99.919,1.5468,-0.3103
479,99.969,1.5476,-0.3105
480,100.018,1.5484,-0.3105
481,100.092,1.5492,-0.3106
482,100.141,1.5499,-0.3107
483,100.215,1.5507,-0.3109
484,100.239,1.5515,-0.3112
485,100.288,1.5522,-0.3113
486,100.337,1.5530,-0.3116
487,100.460,1.5538,-0.3119
488,100.510,1.5545,-0.3122
489,100.584,1.5553,-0.3123
490,100.608,1.5561,-0.3126
491,100.633,1.5568,-0.3123
492,100.706,1.5576,-0.3126
493,100.706,1.5583,-0.3126
494,100.780,1.5591,-0.3128
495,100.903,1.5598,-0.3129
496,100.854,1.5606,-0.313
497,100.952,1.5613,-0.3134
498,101.026,1.5621,-0.3138
499,101.100,1.5628,-0.3137
500,101.124,1.5636,-0.3141
