current[mA],power[mW],voltage[V],mpd_current[mA]
1,-0.025,0.7627,-8.497e-05
2,0.025,0.7799,-0.0001021
3,-0.000,0.7923,-0.0001189
4,-0.049,0.8025,-0.0001345
5,-0.025,0.8113,-0.0001497
6,-0.025,0.8187,-0.0001649
7,-0.000,0.8257,-0.0001806
8,0.025,0.8318,-0.0001974
9,0.049,0.8376,-0.0002151
10,0.025,0.8432,-0.0002345
11,0.025,0.8484,-0.0002551
12,0.025,0.8532,-0.0002775
13,0.074,0.8578,-0.0003021
14,0.074,0.8622,-0.0003311
15,0.049,0.8665,-0.0003639
16,0.123,0.8705,-0.0004485
17,0.393,0.8735,-0.001101
18,0.787,0.8761,-0.001958
19,1.205,0.8787,-0.002835
20,1.648,0.8814,-0.003697
21,1.992,0.8839,-0.004532
22,2.410,0.8865,-0.005345
23,2.803,0.8891,-0.006153
24,3.222,0.8917,-0.006943
25,3.640,0.8943,-0.007709
26,3.910,0.8969,-0.008484
27,4.377,0.8995,-0.009223
28,4.673,0.9021,-0.009947
29,5.066,0.9046,-0.01068
30,5.459,0.9072,-0.01137
31,5.804,0.9098,-0.01204
32,6.173,0.9123,-0.01269
33,6.468,0.9149,-0.01297
34,6.910,0.9170,-0.01389
35,7.427,0.9191,-0.01494
36,7.919,0.9212,-0.01598
37,8.484,0.9233,-0.01701
38,8.902,0.9254,-0.01801
39,9.320,0.9276,-0.01904
40,9.837,0.9297,-0.02002
41,10.230,0.9318,-0.02102
42,10.673,0.9340,-0.02202
43,11.116,0.9362,-0.02299
44,11.583,0.9383,-0.02394
45,12.026,0.9404,-0.02493
46,12.444,0.9426,-0.02594
47,12.862,0.9448,-0.02686
48,13.329,0.9469,-0.02783
49,13.796,0.9491,-0.02875
50,14.190,0.9512,-0.02972
51,14.632,0.9533,-0.03066
52,15.051,0.9555,-0.0316
53,15.469,0.9576,-0.03253
54,15.862,0.9597,-0.03349
55,16.354,0.9619,-0.03442
56,16.723,0.9640,-0.03535
57,17.067,0.9661,-0.03629
58,17.485,0.9683,-0.0372
59,17.928,0.9703,-0.0381
60,18.346,0.9724,-0.03904
61,18.690,0.9745,-0.03995
62,19.133,0.9766,-0.04087
63,19.576,0.9787,-0.04181
64,19.944,0.9808,-0.04272
65,20.338,0.9829,-0.0436
66,20.731,0.9849,-0.0445
67,21.150,0.9870,-0.04544
68,21.543,0.9890,-0.04631
69,21.936,0.9911,-0.0472
70,22.355,0.9932,-0.04809
71,22.723,0.9952,-0.04899
72,23.117,0.9972,-0.04989
73,23.510,0.9992,-0.05075
74,23.855,1.0014,-0.05166
75,24.297,1.0034,-0.05257
76,24.642,1.0054,-0.05342
77,25.035,1.0074,-0.0543
78,25.429,1.0094,-0.05521
79,25.773,1.0114,-0.05605
80,26.166,1.0134,-0.05688
81,26.584,1.0153,-0.05782
82,26.904,1.0173,-0.05865
83,27.347,1.0193,-0.05956
84,27.716,1.0213,-0.06046
85,28.035,1.0232,-0.06129
86,28.454,1.0252,-0.06215
87,28.847,1.0272,-0.06305
88,29.216,1.0291,-0.06386
89,29.585,1.0310,-0.06472
90,29.978,1.0330,-0.06561
91,30.298,1.0349,-0.06646
92,30.691,1.0368,-0.06736
93,31.134,1.0387,-0.06816
94,31.454,1.0406,-0.06907
95,31.823,1.0425,-0.06983
96,32.192,1.0445,-0.07073
97,32.536,1.0463,-0.07154
98,32.905,1.0482,-0.07234
99,33.323,1.0502,-0.07324
