current[mA],power[mW],voltage[V],mpd_current[mA]
1,0.025,0.7626,-7.673e-05
2,-0.025,0.7803,-9.112e-05
3,0.025,0.7924,-0.0001036
4,-0.000,0.8028,-0.0001174
5,0.025,0.8115,-0.0001306
6,0.049,0.8190,-0.0001433
7,-0.000,0.8261,-0.000157
8,-0.025,0.8323,-0.0001719
9,0.049,0.8381,-0.0001869
10,0.049,0.8436,-0.0002046
11,0.049,0.8489,-0.0002248
12,0.025,0.8538,-0.000249
13,0.123,0.8580,-0.0005374
14,0.590,0.8607,-0.001696
15,0.959,0.8631,-0.002936
16,1.402,0.8657,-0.00417
17,1.771,0.8683,-0.005437
18,2.213,0.8709,-0.006639
19,2.656,0.8734,-0.007898
20,3.123,0.8760,-0.009127
21,3.492,0.8784,-0.01037
22,3.935,0.8810,-0.01161
23,4.328,0.8835,-0.01279
24,4.697,0.8860,-0.01401
25,5.140,0.8885,-0.01523
26,5.558,0.8909,-0.01644
27,5.951,0.8933,-0.01762
28,6.369,0.8959,-0.01882
29,6.763,0.8983,-0.02002
30,7.181,0.9007,-0.02118
31,7.574,0.9031,-0.0224
32,7.919,0.9056,-0.02359
33,8.361,0.9080,-0.02478
34,8.755,0.9104,-0.02595
35,9.124,0.9129,-0.02712
36,9.566,0.9152,-0.0283
37,9.960,0.9176,-0.02949
38,10.329,0.9199,-0.0306
39,10.722,0.9223,-0.03182
40,11.091,0.9248,-0.03298
41,11.558,0.9271,-0.03413
42,11.878,0.9295,-0.03531
43,12.296,0.9318,-0.03648
44,12.714,0.9341,-0.03764
45,13.059,0.9364,-0.03878
46,13.477,0.9387,-0.03995
47,13.846,0.9410,-0.04109
48,14.288,0.9433,-0.0422
49,14.682,0.9457,-0.04337
50,15.100,0.9479,-0.04447
51,15.370,0.9502,-0.04566
52,15.764,0.9525,-0.04676
53,16.182,0.9547,-0.04792
54,16.600,0.9569,-0.04902
55,16.944,0.9593,-0.05017
56,17.411,0.9615,-0.05126
57,17.756,0.9637,-0.05235
58,18.125,0.9660,-0.0535
59,18.494,0.9681,-0.05464
60,18.838,0.9704,-0.05576
61,19.280,0.9726,-0.05695
62,19.625,0.9748,-0.05797
63,20.018,0.9770,-0.0591
64,20.387,0.9791,-0.06019
65,20.756,0.9813,-0.06129
66,21.125,0.9834,-0.06238
67,21.518,0.9856,-0.06349
68,21.887,0.9877,-0.0646
69,22.281,0.9899,-0.06574
70,22.674,0.9921,-0.06682
71,23.068,0.9942,-0.06788
72,23.387,0.9963,-0.06894
73,23.732,0.9984,-0.07006
74,24.125,1.0006,-0.07111
75,24.494,1.0027,-0.0722
76,24.863,1.0048,-0.07326
77,25.256,1.0069,-0.07434
78,25.576,1.0090,-0.07536
79,25.920,1.0110,-0.07647
80,26.363,1.0131,-0.07752
81,26.658,1.0152,-0.07858
82,27.052,1.0172,-0.07968
83,27.470,1.0193,-0.08065
84,27.790,1.0213,-0.08174
85,28.158,1.0233,-0.08275
86,28.527,1.0254,-0.08384
87,28.896,1.0274,-0.08489
88,29.240,1.0294,-0.08591
89,29.634,1.0314,-0.08691
90,29.954,1.0334,-0.08802
91,30.372,1.0354,-0.08904
92,30.716,1.0375,-0.09011
93,31.036,1.0395,-0.0911
94,31.429,1.0415,-0.09212
95,31.774,1.0434,-0.09313
96,32.118,1.0454,-0.09414
97,32.511,1.0473,-0.0952
98,32.856,1.0493,-0.09628
99,33.200,1.0513,-0.09721
100,33.544,1.0532,-0.09822
101,33.864,1.0552,-0.09925
102,34.307,1.0572,-0.1003
103,34.626,1.0590,-0.1013
104,34.971,1.0610,-0.1023
105,35.364,1.0629,-0.1033
106,35.684,1.0648,-0.1043
107,36.028,1.0667,-0.1053
108,36.372,1.0686,-0.1062
109,36.692,1.0704,-0.1072
110,37.036,1.0724,-0.1081
111,37.405,1.0742,-0.1091
112,37.725,1.0761,-0.1102
113,38.118,1.0780,-0.1111
114,38.438,1.0798,-0.1121
115,38.807,1.0817,-0.1131
116,39.077,1.0836,-0.114
117,39.446,1.0854,-0.1149
118,39.840,1.0872,-0.116
119,40.160,1.0891,-0.1169
120,40.455,1.0909,-0.1179
121,40.824,1.0928,-0.1188
122,41.192,1.0946,-0.1198
123,41.537,1.0964,-0.1207
124,41.807,1.0982,-0.1216
125,42.225,1.1001,-0.1226
126,42.520,1.1019,-0.1235
127,42.889,1.1037,-0.1245
128,43.184,1.1055,-0.1254
129,43.529,1.1073,-0.1264
130,43.873,1.1090,-0.1274
131,44.193,1.1108,-0.1284
132,44.537,1.1126,-0.1291
133,44.857,1.1144,-0.1301
134,45.201,1.1162,-0.131
135,45.447,1.1179,-0.132
136,45.840,1.1196,-0.1329
137,46.160,1.1214,-0.1338
138,46.455,1.1231,-0.1347
139,46.824,1.1249,-0.1356
140,47.144,1.1266,-0.1365
141,47.439,1.1283,-0.1375
142,47.808,1.1300,-0.1383
143,48.029,1.1317,-0.1391
144,48.423,1.1334,-0.1399
145,48.718,1.1351,-0.1409
146,49.037,1.1368,-0.1417
147,49.431,1.1385,-0.1426
148,49.726,1.1402,-0.1435
149,50.021,1.1419,-0.1444
150,50.341,1.1436,-0.1453
151,50.636,1.1453,-0.1461
152,50.956,1.1470,-0.147
153,51.300,1.1486,-0.1478
154,51.669,1.1503,-0.1488
155,51.890,1.1520,-0.1496
156,52.284,1.1536,-0.1504
157,52.554,1.1553,-0.1513
158,52.874,1.1569,-0.1521
159,53.218,1.1585,-0.1529
160,53.464,1.1602,-0.1539
161,53.858,1.1618,-0.1547
162,54.079,1.1634,-0.1555
163,54.423,1.1651,-0.1564
164,54.743,1.1667,-0.1572
165,54.989,1.1683,-0.158
166,55.333,1.1700,-0.1588
167,55.653,1.1715,-0.1596
168,55.923,1.1731,-0.1605
169,56.243,1.1748,-0.1613
170,56.514,1.1763,-0.162
171,56.883,1.1780,-0.1628
172,57.153,1.1795,-0.1636
173,57.448,1.1811,-0.1645
174,57.719,1.1827,-0.1652
175,57.989,1.1843,-0.166
176,58.309,1.1858,-0.1668
177,58.629,1.1874,-0.1676
178,58.997,1.1890,-0.1684
179,59.219,1.1905,-0.1692
180,59.514,1.1921,-0.1699
181,59.809,1.1936,-0.1708
182,60.080,1.1951,-0.1716
183,60.399,1.1967,-0.1724
184,60.645,1.1982,-0.1732
185,60.989,1.1998,-0.1739
186,61.309,1.2013,-0.1747
187,61.580,1.2028,-0.1753
188,61.826,1.2044,-0.1762
189,62.096,1.2059,-0.1767
190,62.391,1.2073,-0.1776
191,62.711,1.2088,-0.1784
192,63.031,1.2104,-0.179
193,63.301,1.2119,-0.1798
194,63.596,1.2134,-0.1806
195,63.818,1.2149,-0.1814
196,64.113,1.2164,-0.1819
197,64.383,1.2179,-0.1828
198,64.728,1.2194,-0.1835
199,65.023,1.2208,-0.1844
200,65.219,1.2223,-0.1849
201,65.564,1.2238,-0.1857
202,65.810,1.2252,-0.1865
203,66.105,1.2267,-0.1871
204,66.400,1.2282,-0.1878
205,66.695,1.2296,-0.1885
206,66.941,1.2311,-0.1892
207,67.236,1.2325,-0.19
208,67.433,1.2340,-0.1907
209,67.752,1.2354,-0.1914
210,68.072,1.2368,-0.1919
211,68.293,1.2382,-0.1927
212,68.589,1.2397,-0.1933
213,68.884,1.2411,-0.194
214,69.130,1.2426,-0.1947
215,69.400,1.2440,-0.1954
216,69.671,1.2454,-0.1961
217,69.892,1.2468,-0.1967
218,70.187,1.2483,-0.1973
219,70.433,1.2496,-0.198
220,70.728,1.2510,-0.1986
221,71.023,1.2525,-0.1992
222,71.294,1.2539,-0.1998
223,71.490,1.2552,-0.2006
224,71.736,1.2566,-0.2012
225,72.056,1.2580,-0.2018
226,72.327,1.2595,-0.2024
227,72.573,1.2608,-0.203
228,72.843,1.2622,-0.2037
229,73.114,1.2635,-0.2042
230,73.409,1.2649,-0.2048
231,73.605,1.2663,-0.2055
232,73.876,1.2677,-0.2061
233,74.146,1.2690,-0.2067
234,74.319,1.2703,-0.2073
235,74.688,1.2717,-0.2078
236,74.909,1.2731,-0.2082
237,75.179,1.2744,-0.2089
238,75.376,1.2758,-0.2096
239,75.696,1.2771,-0.2101
240,75.942,1.2785,-0.2106
241,76.261,1.2798,-0.2113
242,76.483,1.2812,-0.2117
243,76.655,1.2825,-0.2123
244,76.975,1.2838,-0.2129
245,77.196,1.2851,-0.2133
246,77.417,1.2864,-0.2139
247,77.712,1.2878,-0.2145
248,77.983,1.2891,-0.2147
249,78.180,1.2904,-0.2152
250,78.450,1.2917,-0.2156
251,78.721,1.2930,-0.2163
252,78.942,1.2943,-0.2167
253,79.286,1.2956,-0.217
254,79.458,1.2969,-0.2177
255,79.704,1.2982,-0.218
256,79.901,1.2995,-0.2184
257,80.196,1.3007,-0.2186
258,80.442,1.3020,-0.219
259,80.688,1.3033,-0.2194
260,81.008,1.3046,-0.2195
261,81.205,1.3059,-0.2196
262,81.426,1.3072,-0.2202
263,81.032,1.3084,-0.1708
264,81.155,1.3087,-0.1714
265,81.401,1.3099,-0.1718
266,81.598,1.3112,-0.1723
267,81.893,1.3124,-0.1728
268,82.065,1.3137,-0.1733
269,82.311,1.3149,-0.1739
270,82.533,1.3161,-0.1743
271,82.778,1.3174,-0.1748
272,83.024,1.3186,-0.1752
273,83.221,1.3199,-0.1758
274,83.442,1.3211,-0.1763
275,83.713,1.3223,-0.1766
276,83.910,1.3236,-0.1774
277,84.082,1.3248,-0.1777
278,84.328,1.3260,-0.1782
279,84.574,1.3272,-0.1786
280,84.672,1.3284,-0.179
281,84.943,1.3296,-0.1796
282,85.189,1.3309,-0.1801
283,85.410,1.3321,-0.1804
284,85.582,1.3333,-0.1808
285,85.803,1.3344,-0.1814
286,86.074,1.3357,-0.1818
287,86.271,1.3368,-0.1823
288,86.443,1.3380,-0.1828
289,86.639,1.3393,-0.1832
290,86.910,1.3404,-0.1835
291,87.033,1.3417,-0.1841
292,87.328,1.3428,-0.1847
293,87.525,1.3440,-0.1851
294,87.746,1.3453,-0.1854
295,87.992,1.3464,-0.186
296,88.115,1.3476,-0.1864
297,88.336,1.3487,-0.1868
298,88.558,1.3499,-0.1871
299,88.681,1.3511,-0.1876
300,88.877,1.3523,-0.188
301,89.148,1.3534,-0.1884
302,89.369,1.3546,-0.1888
303,89.517,1.3558,-0.1894
304,89.738,1.3569,-0.1897
305,89.984,1.3581,-0.1901
306,90.181,1.3592,-0.1907
307,90.279,1.3604,-0.191
308,90.599,1.3615,-0.1914
309,90.722,1.3627,-0.1919
310,90.919,1.3638,-0.1924
311,91.091,1.3650,-0.1928
312,91.361,1.3662,-0.1933
313,91.460,1.3673,-0.1937
314,91.730,1.3684,-0.1941
315,91.902,1.3696,-0.1944
316,92.025,1.3707,-0.1949
