current[mA],power[mW],voltage[V],mpd_current[mA]
1,-0.025,0.7644,-9.119e-05
2,-0.000,0.7810,-0.0001087
3,-0.025,0.7928,-0.0001262
4,-0.000,0.8027,-0.0001426
5,0.025,0.8113,-0.0001583
6,-0.000,0.8186,-0.0001735
7,0.049,0.8254,-0.0001896
8,0.025,0.8316,-0.0002064
9,-0.000,0.8372,-0.0002233
10,-0.000,0.8425,-0.0002418
11,0.025,0.8475,-0.0002617
12,-0.000,0.8522,-0.0002828
13,-0.000,0.8567,-0.0003062
14,0.049,0.8611,-0.0003317
15,0.098,0.8652,-0.0003596
16,0.098,0.8692,-0.0003905
17,0.074,0.8731,-0.0004267
18,0.147,0.8768,-0.0004733
19,0.320,0.8798,-0.0008503
20,0.861,0.8817,-0.001841
21,1.426,0.8836,-0.002837
22,1.967,0.8855,-0.003816
23,2.459,0.8875,-0.004807
24,2.902,0.8896,-0.005737
25,3.418,0.8917,-0.006673
26,3.886,0.8938,-0.007577
27,4.402,0.8958,-0.008453
28,4.771,0.8979,-0.009368
29,5.164,0.9000,-0.0103
30,5.607,0.9022,-0.01115
31,6.050,0.9043,-0.01202
32,6.517,0.9065,-0.0129
33,6.910,0.9086,-0.01375
34,7.279,0.9107,-0.01462
35,7.722,0.9129,-0.01547
36,8.091,0.9150,-0.01632
37,8.509,0.9172,-0.01715
38,8.902,0.9193,-0.01798
39,9.296,0.9214,-0.01885
40,9.739,0.9236,-0.01969
41,10.181,0.9257,-0.02054
42,10.526,0.9279,-0.02138
43,10.919,0.9301,-0.02221
44,11.288,0.9322,-0.02304
45,11.681,0.9343,-0.02387
46,12.099,0.9364,-0.02467
47,12.444,0.9385,-0.02546
48,12.837,0.9406,-0.0263
49,13.206,0.9428,-0.02712
50,13.600,0.9448,-0.02792
51,13.993,0.9470,-0.02876
52,14.313,0.9491,-0.02956
53,14.731,0.9511,-0.03034
54,15.051,0.9532,-0.03117
55,15.444,0.9553,-0.03197
56,15.813,0.9573,-0.03276
57,16.182,0.9594,-0.03358
58,16.600,0.9615,-0.03438
59,16.920,0.9635,-0.03519
60,17.313,0.9655,-0.03597
61,17.682,0.9676,-0.03683
62,18.026,0.9696,-0.0376
63,18.346,0.9717,-0.03839
64,18.764,0.9737,-0.03917
65,19.108,0.9757,-0.03998
66,19.502,0.9777,-0.04079
67,19.871,0.9798,-0.04154
68,20.215,0.9817,-0.04234
69,20.584,0.9837,-0.04312
