current[mA],power[mW],voltage[V],mpd_current[mA]
133,40.701,1.1790,-0.09434
134,40.971,1.1808,-0.095
135,41.242,1.1825,-0.09562
136,41.488,1.1842,-0.09629
137,41.856,1.1859,-0.09697
138,42.078,1.1875,-0.09766
139,42.348,1.1892,-0.09832
140,42.693,1.1909,-0.09895
141,42.914,1.1925,-0.09955
142,43.184,1.1942,-0.1001
143,43.455,1.1958,-0.1007
144,43.701,1.1974,-0.1014
145,43.996,1.1990,-0.1021
146,44.217,1.2007,-0.1026
147,44.537,1.2023,-0.1032
148,44.734,1.2039,-0.1038
149,45.053,1.2055,-0.1044
150,45.324,1.2071,-0.105
151,45.595,1.2087,-0.1056
152,45.840,1.2103,-0.1062
153,46.111,1.2118,-0.1069
154,46.357,1.2134,-0.1075
155,46.627,1.2149,-0.108
156,46.947,1.2165,-0.1087
157,47.168,1.2180,-0.1093
158,47.439,1.2195,-0.11
159,47.660,1.2210,-0.1106
160,47.931,1.2226,-0.1111
161,48.226,1.2241,-0.1118
162,48.447,1.2256,-0.1124
163,48.718,1.2271,-0.1129
164,48.939,1.2286,-0.1135
165,49.185,1.2301,-0.114
166,49.456,1.2316,-0.1146
167,49.701,1.2330,-0.1151
168,50.046,1.2345,-0.1156
169,50.218,1.2359,-0.1162
170,50.464,1.2374,-0.1167
171,50.759,1.2389,-0.1174
172,50.931,1.2404,-0.1179
173,51.251,1.2418,-0.1186
174,51.472,1.2432,-0.1191
175,51.693,1.2447,-0.1198
176,51.939,1.2460,-0.1203
177,52.235,1.2474,-0.1208
178,52.431,1.2489,-0.1215
179,52.653,1.2503,-0.122
180,52.948,1.2517,-0.1226
181,53.144,1.2530,-0.123
182,53.415,1.2545,-0.1236
183,53.612,1.2559,-0.1242
184,53.882,1.2572,-0.1247
185,54.104,1.2586,-0.1252
186,54.399,1.2600,-0.1258
187,54.645,1.2613,-0.1263
188,54.866,1.2627,-0.1268
189,55.063,1.2641,-0.1273
190,55.309,1.2654,-0.1277
191,55.530,1.2668,-0.1284
192,55.800,1.2681,-0.1289
193,56.022,1.2694,-0.1295
194,56.169,1.2708,-0.13
195,56.391,1.2721,-0.1306
196,56.637,1.2734,-0.131
197,56.907,1.2747,-0.1316
198,57.153,1.2761,-0.1322
199,57.325,1.2773,-0.1326
200,57.596,1.2787,-0.1332
201,57.792,1.2799,-0.1336
202,58.014,1.2812,-0.1342
203,58.235,1.2825,-0.1346
204,58.456,1.2838,-0.1351
205,58.653,1.2851,-0.1356
206,58.899,1.2864,-0.136
207,59.170,1.2876,-0.1366
208,59.366,1.2889,-0.137
209,59.612,1.2901,-0.1375
210,59.834,1.2914,-0.138
211,59.981,1.2926,-0.1385
212,60.227,1.2939,-0.139
213,60.424,1.2952,-0.1395
214,60.621,1.2964,-0.14
215,60.866,1.2976,-0.1406
216,61.063,1.2989,-0.141
217,61.285,1.3001,-0.1415
218,61.481,1.3013,-0.142
219,61.776,1.3025,-0.1425
220,61.899,1.3037,-0.1428
221,62.121,1.3050,-0.1434
222,62.391,1.3061,-0.1438
223,62.539,1.3074,-0.1443
224,62.785,1.3086,-0.1447
225,62.957,1.3097,-0.1451
226,63.227,1.3110,-0.1457
227,63.375,1.3122,-0.1461
228,63.621,1.3133,-0.1464
229,63.842,1.3146,-0.1471
230,64.064,1.3158,-0.1475
231,64.186,1.3169,-0.148
232,64.408,1.3181,-0.1484
233,64.580,1.3193,-0.1489
234,64.728,1.3204,-0.1493
235,64.998,1.3216,-0.1498
236,65.219,1.3227,-0.1502
237,65.392,1.3239,-0.1507
238,65.613,1.3250,-0.1511
239,65.810,1.3262,-0.1516
240,65.957,1.3274,-0.1519
241,66.228,1.3285,-0.1524
242,66.400,1.3297,-0.1528
243,66.572,1.3308,-0.1532
244,66.793,1.3319,-0.1537
245,67.039,1.3330,-0.154
246,67.162,1.3341,-0.1546
247,67.359,1.3353,-0.1549
248,67.556,1.3364,-0.1553
249,67.752,1.3375,-0.1558
250,67.900,1.3386,-0.1564
251,68.097,1.3397,-0.1567
252,68.318,1.3408,-0.1571
253,68.515,1.3419,-0.1576
254,68.662,1.3430,-0.1579
255,68.859,1.3441,-0.1583
256,69.105,1.3453,-0.1589
257,69.253,1.3463,-0.1592
258,69.449,1.3475,-0.1596
259,69.597,1.3485,-0.1598
260,69.843,1.3496,-0.1603
261,69.941,1.3507,-0.1607
262,70.212,1.3518,-0.1611
263,70.310,1.3528,-0.1615
264,70.531,1.3539,-0.1618
265,70.679,1.3550,-0.1623
266,70.949,1.3560,-0.1626
267,71.072,1.3571,-0.1632
268,71.220,1.3582,-0.1636
269,71.417,1.3592,-0.164
270,71.564,1.3603,-0.1644
271,71.736,1.3614,-0.1648
272,71.982,1.3624,-0.1652
273,72.130,1.3635,-0.1656
274,72.277,1.3645,-0.166
275,72.425,1.3655,-0.1662
276,72.671,1.3666,-0.1666
277,72.818,1.3677,-0.167
278,72.966,1.3687,-0.1673
279,73.187,1.3697,-0.1678
280,73.384,1.3707,-0.168
281,73.507,1.3718,-0.1684
282,73.679,1.3728,-0.1688
283,73.851,1.3738,-0.1692
284,74.024,1.3748,-0.1695
285,74.196,1.3759,-0.1699
286,74.368,1.3768,-0.1703
287,74.540,1.3779,-0.1707
288,74.688,1.3789,-0.1709
289,74.860,1.3799,-0.1714
290,75.007,1.3809,-0.1718
291,75.155,1.3819,-0.1721
292,75.302,1.3829,-0.1725
293,75.499,1.3839,-0.1727
294,75.647,1.3849,-0.1731
295,75.794,1.3859,-0.1735
296,75.942,1.3869,-0.1737
297,76.188,1.3879,-0.1742
298,76.286,1.3889,-0.1744
299,76.507,1.3899,-0.1748
300,76.630,1.3908,-0.1752
301,76.778,1.3918,-0.1754
302,76.901,1.3928,-0.1759
303,77.073,1.3938,-0.1762
304,77.245,1.3947,-0.1766
305,77.343,1.3957,-0.177
306,77.516,1.3967,-0.1772
307,77.663,1.3977,-0.1776
308,77.835,1.3987,-0.1781
309,77.958,1.3996,-0.1782
310,78.155,1.4006,-0.1786
311,78.229,1.4015,-0.1789
312,78.450,1.4025,-0.1791
313,78.647,1.4034,-0.1794
314,78.844,1.4044,-0.1797
315,78.893,1.4054,-0.1802
316,79.065,1.4063,-0.1806
317,79.237,1.4072,-0.1808
318,79.409,1.4082,-0.1812
319,79.483,1.4091,-0.1816
320,79.704,1.4101,-0.182
321,79.778,1.4110,-0.1823
322,79.950,1.4119,-0.1826
323,80.024,1.4129,-0.1829
324,80.270,1.4138,-0.1831
325,80.393,1.4147,-0.1835
326,80.565,1.4157,-0.1837
327,80.688,1.4165,-0.1839
328,80.836,1.4175,-0.1842
329,80.959,1.4184,-0.1845
330,81.082,1.4193,-0.1848
331,81.155,1.4203,-0.1852
332,81.377,1.4212,-0.1854
333,81.524,1.4221,-0.1858
334,81.647,1.4230,-0.186
335,81.795,1.4239,-0.1863
336,81.918,1.4248,-0.1867
337,82.016,1.4257,-0.1871
338,82.164,1.4266,-0.1873
339,82.311,1.4275,-0.1876
340,82.459,1.4284,-0.1878
341,82.582,1.4293,-0.1881
342,82.705,1.4302,-0.1883
343,82.877,1.4311,-0.1887
344,83.024,1.4320,-0.1888
345,83.098,1.4329,-0.1891
346,83.221,1.4338,-0.1895
347,83.393,1.4347,-0.1897
348,83.467,1.4356,-0.19
349,83.713,1.4365,-0.1903
350,83.762,1.4373,-0.1907
351,83.910,1.4382,-0.1909
352,84.033,1.4391,-0.1912
353,84.156,1.4400,-0.1914
354,84.279,1.4408,-0.1916
355,84.377,1.4417,-0.192
356,84.475,1.4425,-0.1922
357,84.598,1.4434,-0.1924
358,84.746,1.4443,-0.1926
359,84.918,1.4451,-0.1929
360,85.016,1.4460,-0.1931
361,85.115,1.4469,-0.1935
362,85.287,1.4478,-0.1938
363,85.336,1.4486,-0.194
364,85.533,1.4494,-0.1943
365,85.680,1.4503,-0.1945
366,85.754,1.4512,-0.1947
367,85.853,1.4520,-0.1952
368,86.000,1.4529,-0.1953
369,86.098,1.4538,-0.1957
370,86.197,1.4546,-0.1958
371,86.369,1.4554,-0.1959
372,86.467,1.4563,-0.1964
373,86.615,1.4571,-0.1966
374,86.689,1.4580,-0.1968
375,86.812,1.4588,-0.197
376,86.935,1.4596,-0.1972
377,87.008,1.4605,-0.1974
378,87.131,1.4613,-0.1978
379,87.254,1.4622,-0.1981
380,87.402,1.4629,-0.1982
381,87.476,1.4638,-0.1986
382,87.574,1.4646,-0.1988
383,87.697,1.4654,-0.1989
384,87.845,1.4663,-0.1993
385,87.918,1.4671,-0.1994
386,88.041,1.4679,-0.1997
387,88.189,1.4688,-0.1997
388,88.287,1.4695,-0.2
389,88.361,1.4704,-0.2002
390,88.459,1.4712,-0.2004
391,88.582,1.4720,-0.2006
392,88.705,1.4728,-0.2009
393,88.754,1.4736,-0.201
394,88.902,1.4744,-0.2014
395,89.025,1.4752,-0.2015
396,89.099,1.4761,-0.2019
397,89.222,1.4768,-0.202
398,89.345,1.4776,-0.2023
399,89.468,1.4784,-0.2025
400,89.492,1.4792,-0.2027
401,89.591,1.4801,-0.2029
402,89.763,1.4808,-0.2033
403,89.812,1.4816,-0.2033
404,89.959,1.4824,-0.2036
405,90.033,1.4832,-0.2037
406,90.156,1.4840,-0.2038
407,90.230,1.4848,-0.2041
408,90.279,1.4856,-0.2044
409,90.402,1.4863,-0.2044
410,90.476,1.4871,-0.2048
411,90.599,1.4879,-0.205
412,90.722,1.4887,-0.2051
413,90.722,1.4895,-0.2053
414,90.894,1.4902,-0.2055
415,91.017,1.4910,-0.2057
416,91.091,1.4918,-0.2059
417,91.214,1.4926,-0.2061
418,91.287,1.4933,-0.2063
419,91.361,1.4941,-0.2065
420,91.435,1.4949,-0.2067
421,91.558,1.4956,-0.2069
422,91.681,1.4964,-0.2071
423,91.730,1.4972,-0.2071
424,91.779,1.4979,-0.2075
425,91.902,1.4987,-0.2076
426,91.976,1.4995,-0.2078
427,92.025,1.5002,-0.2079
428,92.148,1.5009,-0.2081
429,92.271,1.5017,-0.2082
430,92.320,1.5025,-0.2086
431,92.468,1.5032,-0.2087
432,92.517,1.5040,-0.2088
433,92.591,1.5047,-0.2091
434,92.665,1.5055,-0.2091
435,92.738,1.5062,-0.2094
436,92.861,1.5070,-0.2096
437,92.886,1.5077,-0.2098
438,93.034,1.5084,-0.2099
439,93.206,1.5092,-0.21
440,93.181,1.5099,-0.2102
441,93.255,1.5107,-0.2104
442,93.329,1.5114,-0.2105
443,93.452,1.5121,-0.2106
444,93.501,1.5129,-0.211
445,93.599,1.5136,-0.2111
446,93.673,1.5144,-0.2112
447,93.722,1.5151,-0.2114
448,93.796,1.5158,-0.2115
449,93.919,1.5165,-0.2118
450,93.943,1.5172,-0.2117
451,94.017,1.5180,-0.212
452,94.140,1.5187,-0.2121
453,94.214,1.5194,-0.2124
454,94.312,1.5201,-0.2125
455,94.386,1.5209,-0.2126
456,94.411,1.5216,-0.2127
457,94.534,1.5223,-0.213
458,94.583,1.5230,-0.2131
459,94.681,1.5237,-0.213
460,94.706,1.5244,-0.2133
461,94.804,1.5251,-0.2134
462,94.878,1.5258,-0.2137
463,94.927,1.5265,-0.2138
464,95.026,1.5272,-0.2139
465,95.050,1.5279,-0.2141
466,95.075,1.5286,-0.2142
467,95.222,1.5293,-0.2143
468,95.321,1.5300,-0.2144
469,95.370,1.5307,-0.2146
470,95.394,1.5314,-0.2147
471,95.444,1.5321,-0.2147
472,95.542,1.5328,-0.2149
473,95.616,1.5335,-0.2152
474,95.665,1.5342,-0.2152
475,95.763,1.5349,-0.2154
476,95.837,1.5356,-0.2157
477,95.911,1.5363,-0.2159
478,95.985,1.5370,-0.2158
479,95.985,1.5377,-0.2159
480,96.058,1.5384,-0.216
481,96.108,1.5390,-0.2162
482,96.206,1.5397,-0.2163
483,96.255,1.5404,-0.2164
484,96.280,1.5411,-0.2165
485,96.329,1.5418,-0.2167
486,96.452,1.5424,-0.2167
487,96.501,1.5431,-0.217
488,96.526,1.5438,-0.217
489,96.599,1.5445,-0.2172
490,96.649,1.5451,-0.2172
491,96.722,1.5458,-0.2174
492,96.698,1.5465,-0.2175
493,96.772,1.5472,-0.2175
494,96.870,1.5478,-0.2177
495,96.919,1.5485,-0.2177
496,97.018,1.5492,-0.2179
497,97.042,1.5498,-0.218
498,97.091,1.5505,-0.218
499,97.214,1.5512,-0.2184
500,97.214,1.5518,-0.2184
