current[mA],power[mW],voltage[V],mpd_current[mA]
1,-0.000,0.7624,-7.643e-05
2,-0.000,0.7796,-9.126e-05
3,0.049,0.7918,-0.000104
4,-0.025,0.8021,-0.0001179
5,-0.000,0.8105,-0.0001308
6,0.025,0.8179,-0.0001435
7,0.025,0.8247,-0.0001565
8,0.025,0.8311,-0.0001707
9,-0.000,0.8366,-0.000186
10,0.049,0.8421,-0.0002032
11,0.025,0.8471,-0.0002216
12,0.049,0.8518,-0.0002414
13,0.025,0.8563,-0.0002652
14,0.049,0.8609,-0.0002918
15,0.098,0.8650,-0.0003195
16,0.098,0.8690,-0.0003523
17,0.123,0.8730,-0.0004
18,0.344,0.8759,-0.0008822
19,0.885,0.8780,-0.001843
20,1.426,0.8801,-0.002822
21,1.894,0.8821,-0.003762
22,2.435,0.8843,-0.004717
23,2.853,0.8864,-0.005659
24,3.320,0.8885,-0.006568
25,3.787,0.8907,-0.007492
26,4.230,0.8929,-0.008406
27,4.673,0.8950,-0.00932
28,5.140,0.8972,-0.01025
29,5.558,0.8994,-0.01114
30,5.976,0.9015,-0.01203
31,6.443,0.9037,-0.0129
32,6.886,0.9059,-0.01382
33,7.304,0.9081,-0.01466
34,7.747,0.9103,-0.01555
35,8.115,0.9125,-0.01644
36,8.632,0.9147,-0.0173
37,8.976,0.9169,-0.01816
38,9.419,0.9190,-0.01903
39,9.911,0.9212,-0.01989
40,10.206,0.9234,-0.02076
41,10.624,0.9255,-0.02161
42,11.067,0.9277,-0.02246
43,11.435,0.9299,-0.02332
44,11.804,0.9320,-0.02416
45,12.247,0.9341,-0.02503
46,12.690,0.9363,-0.02589
47,13.083,0.9384,-0.02675
48,13.403,0.9406,-0.02759
49,13.846,0.9427,-0.02844
50,14.264,0.9448,-0.02925
51,14.608,0.9470,-0.03009
52,15.026,0.9491,-0.03093
53,15.419,0.9511,-0.03176
54,15.813,0.9533,-0.03262
55,16.206,0.9554,-0.03344
56,16.551,0.9575,-0.03427
57,16.944,0.9595,-0.03509
58,17.338,0.9616,-0.03591
59,17.731,0.9636,-0.03675
60,18.125,0.9657,-0.03756
61,18.494,0.9678,-0.03839
62,18.936,0.9699,-0.03923
63,19.305,0.9719,-0.04003
64,19.649,0.9740,-0.04086
65,20.018,0.9760,-0.04167
66,20.412,0.9780,-0.04247
67,20.781,0.9801,-0.04333
68,21.150,0.9821,-0.04411
69,21.518,0.9841,-0.04488
70,21.887,0.9861,-0.04574
71,22.256,0.9881,-0.04653
72,22.650,0.9901,-0.04731
73,22.994,0.9920,-0.04809
74,23.387,0.9941,-0.04894
75,23.756,0.9961,-0.04973
76,24.150,0.9980,-0.05053
77,24.494,1.0000,-0.05133
78,24.838,1.0021,-0.05213
79,25.158,1.0040,-0.05289
80,25.527,1.0060,-0.05374
81,25.970,1.0079,-0.05452
82,26.339,1.0099,-0.05532
83,26.683,1.0118,-0.05609
84,27.003,1.0137,-0.0569
85,27.396,1.0156,-0.05764
86,27.765,1.0175,-0.05846
87,28.158,1.0194,-0.05924
88,28.478,1.0213,-0.06004
89,28.798,1.0233,-0.06079
90,29.191,1.0252,-0.06161
91,29.511,1.0271,-0.06239
92,29.880,1.0290,-0.06311
93,30.273,1.0308,-0.06394
94,30.618,1.0327,-0.06473
95,30.987,1.0346,-0.06549
96,31.355,1.0365,-0.06631
97,31.651,1.0383,-0.06701
98,32.069,1.0402,-0.06781
99,32.388,1.0421,-0.06856
100,32.782,1.0439,-0.0693
101,33.052,1.0457,-0.07009
102,33.470,1.0476,-0.07081
103,33.765,1.0494,-0.07158
104,34.110,1.0512,-0.0723
105,34.454,1.0530,-0.07309
106,34.749,1.0548,-0.07386
107,35.167,1.0567,-0.07464
108,35.487,1.0584,-0.07536
109,35.807,1.0602,-0.07612
110,36.176,1.0621,-0.07686
111,36.544,1.0639,-0.07761
112,36.840,1.0656,-0.07835
113,37.233,1.0674,-0.07915
