current[mA],power[mW],voltage[V],mpd_current[mA]
64,19.944,1.0244,-0.04865
65,20.313,1.0271,-0.04957
66,20.682,1.0298,-0.05051
67,21.002,1.0324,-0.05146
68,21.395,1.0349,-0.05239
69,21.740,1.0376,-0.05335
70,22.182,1.0402,-0.05429
71,22.502,1.0428,-0.05525
72,22.822,1.0454,-0.05611
73,23.240,1.0478,-0.05709
74,23.658,1.0504,-0.05801
75,23.978,1.0530,-0.05891
76,24.322,1.0555,-0.05986
77,24.765,1.0581,-0.06074
78,25.109,1.0606,-0.06169
79,25.453,1.0631,-0.06256
80,25.822,1.0656,-0.06355
81,26.216,1.0681,-0.0644
82,26.511,1.0705,-0.06524
83,26.880,1.0730,-0.06617
84,27.273,1.0755,-0.067
85,27.593,1.0778,-0.06795
86,27.962,1.0803,-0.0688
87,28.281,1.0827,-0.06974
88,28.650,1.0850,-0.07061
89,29.019,1.0875,-0.07145
90,29.314,1.0899,-0.07241
91,29.732,1.0923,-0.07326
92,30.052,1.0946,-0.07421
93,30.445,1.0970,-0.07505
94,30.765,1.0993,-0.07595
95,31.109,1.1017,-0.07684
96,31.478,1.1040,-0.07767
97,31.798,1.1062,-0.07856
98,32.142,1.1086,-0.07948
99,32.511,1.1109,-0.08035
100,32.831,1.1132,-0.08118
101,33.200,1.1155,-0.08203
102,33.544,1.1178,-0.08287
103,33.864,1.1201,-0.0837
104,34.257,1.1223,-0.08461
105,34.552,1.1247,-0.08539
106,34.921,1.1269,-0.08623
107,35.241,1.1291,-0.08713
108,35.585,1.1313,-0.08796
109,35.930,1.1335,-0.08885
110,36.249,1.1357,-0.0897
111,36.594,1.1379,-0.09048
112,36.889,1.1401,-0.09139
113,37.258,1.1423,-0.09225
114,37.577,1.1444,-0.09304
115,37.922,1.1466,-0.09386
116,38.217,1.1488,-0.0947
117,38.561,1.1508,-0.09554
118,38.930,1.1530,-0.09636
119,39.299,1.1552,-0.09708
120,39.594,1.1573,-0.09801
121,39.864,1.1594,-0.09884
122,40.233,1.1614,-0.09964
123,40.578,1.1635,-0.1004
124,40.873,1.1656,-0.1012
125,41.168,1.1677,-0.102
126,41.512,1.1697,-0.1028
127,41.856,1.1718,-0.1036
128,42.176,1.1738,-0.1043
129,42.447,1.1758,-0.1052
130,42.840,1.1779,-0.1059
131,43.135,1.1799,-0.1068
132,43.381,1.1818,-0.1075
133,43.750,1.1839,-0.1084
134,44.094,1.1859,-0.1092
135,44.389,1.1879,-0.11
136,44.734,1.1899,-0.1108
137,44.980,1.1919,-0.1115
138,45.349,1.1938,-0.1123
139,45.595,1.1958,-0.113
140,45.914,1.1977,-0.1138
141,46.283,1.1997,-0.1145
142,46.603,1.2016,-0.1153
143,46.923,1.2036,-0.116
144,47.168,1.2055,-0.1168
145,47.513,1.2074,-0.1176
146,47.734,1.2092,-0.1183
147,48.054,1.2112,-0.1191
148,48.398,1.2131,-0.1198
149,48.693,1.2149,-0.1206
150,48.988,1.2168,-0.1214
151,49.308,1.2187,-0.1221
152,49.579,1.2206,-0.1229
153,49.923,1.2224,-0.1237
154,50.243,1.2243,-0.1242
155,50.488,1.2261,-0.1251
156,50.833,1.2280,-0.1259
157,51.103,1.2298,-0.1265
158,51.398,1.2316,-0.1272
159,51.693,1.2334,-0.128
160,51.939,1.2352,-0.1287
161,52.259,1.2371,-0.1294
162,52.554,1.2389,-0.1301
163,52.849,1.2407,-0.131
164,53.120,1.2424,-0.1316
165,53.464,1.2442,-0.1324
166,53.710,1.2460,-0.1331
167,54.005,1.2477,-0.1337
168,54.300,1.2495,-0.1344
169,54.522,1.2513,-0.1352
170,54.841,1.2531,-0.1359
171,55.161,1.2548,-0.1366
172,55.530,1.2566,-0.1371
173,55.727,1.2583,-0.1379
174,56.022,1.2600,-0.1386
175,56.292,1.2617,-0.1393
176,56.563,1.2634,-0.14
177,56.858,1.2651,-0.1407
178,57.079,1.2668,-0.1414
179,57.399,1.2685,-0.1421
180,57.669,1.2702,-0.1428
181,57.989,1.2719,-0.1434
182,58.284,1.2736,-0.1441
183,58.481,1.2753,-0.1449
184,58.776,1.2769,-0.1455
185,58.997,1.2786,-0.1461
186,59.268,1.2803,-0.1468
187,59.538,1.2819,-0.1475
188,59.834,1.2836,-0.148
189,60.104,1.2852,-0.1487
190,60.375,1.2868,-0.1494
191,60.645,1.2885,-0.15
192,61.039,1.2901,-0.1507
193,61.211,1.2917,-0.1514
194,61.481,1.2933,-0.1521
195,61.776,1.2950,-0.1527
196,62.047,1.2966,-0.1534
197,62.293,1.2981,-0.1541
198,62.539,1.2998,-0.1547
199,62.809,1.3013,-0.1554
200,63.080,1.3029,-0.1559
201,63.301,1.3045,-0.1565
202,63.596,1.3061,-0.1571
203,63.842,1.3077,-0.1578
204,64.064,1.3093,-0.1584
205,64.359,1.3108,-0.1588
206,64.629,1.3123,-0.1596
207,64.875,1.3139,-0.1603
208,65.072,1.3154,-0.1609
209,65.367,1.3170,-0.1614
210,65.613,1.3186,-0.1621
211,65.859,1.3200,-0.1628
212,66.105,1.3216,-0.1634
213,66.400,1.3232,-0.1639
214,66.597,1.3246,-0.1646
215,66.892,1.3262,-0.1652
216,67.064,1.3277,-0.1659
217,67.433,1.3292,-0.1663
218,67.605,1.3307,-0.1669
219,67.826,1.3322,-0.1675
220,68.072,1.3337,-0.1681
221,68.367,1.3352,-0.1686
222,68.589,1.3367,-0.1693
223,68.859,1.3382,-0.1697
224,69.105,1.3396,-0.1705
225,69.302,1.3411,-0.1711
226,69.597,1.3426,-0.1716
227,69.892,1.3441,-0.1724
228,70.064,1.3455,-0.1728
229,70.310,1.3470,-0.1734
230,70.531,1.3484,-0.174
231,70.728,1.3499,-0.1745
232,70.974,1.3513,-0.1752
233,71.269,1.3527,-0.1756
234,71.441,1.3542,-0.1762
235,71.687,1.3556,-0.1767
236,71.884,1.3571,-0.1772
237,72.179,1.3585,-0.1778
238,72.450,1.3599,-0.1785
239,72.622,1.3613,-0.1791
240,72.892,1.3628,-0.1795
241,73.114,1.3642,-0.1802
242,73.310,1.3656,-0.1807
243,73.532,1.3670,-0.1813
244,73.753,1.3684,-0.1818
245,74.024,1.3698,-0.1823
246,74.245,1.3712,-0.1828
247,74.515,1.3726,-0.1834
248,74.688,1.3740,-0.1839
249,74.958,1.3754,-0.1843
250,75.106,1.3768,-0.185
251,75.401,1.3781,-0.1856
252,75.524,1.3795,-0.186
253,75.794,1.3809,-0.1866
254,75.991,1.3823,-0.1871
255,76.237,1.3836,-0.1876
256,76.434,1.3850,-0.1881
257,76.655,1.3863,-0.1886
258,76.901,1.3877,-0.1892
259,77.147,1.3890,-0.1898
260,77.270,1.3903,-0.1902
261,77.565,1.3917,-0.1908
262,77.712,1.3931,-0.1912
263,77.958,1.3944,-0.1917
264,78.180,1.3957,-0.1922
265,78.327,1.3971,-0.1927
266,78.573,1.3983,-0.1933
267,78.770,1.3997,-0.1938
268,79.040,1.4010,-0.1943
269,79.262,1.4023,-0.1949
270,79.385,1.4037,-0.1953
271,79.532,1.4050,-0.1958
272,79.803,1.4063,-0.1964
273,79.975,1.4076,-0.1968
274,80.196,1.4089,-0.1973
275,80.393,1.4102,-0.1978
276,80.663,1.4115,-0.1982
277,80.885,1.4128,-0.1987
278,80.959,1.4141,-0.1991
279,81.229,1.4153,-0.1997
280,81.426,1.4166,-0.2001
281,81.647,1.4179,-0.2005
282,81.869,1.4192,-0.201
283,82.016,1.4205,-0.2016
284,82.188,1.4217,-0.2021
285,82.410,1.4230,-0.2025
286,82.606,1.4242,-0.2031
287,82.803,1.4255,-0.2035
288,82.975,1.4268,-0.2039
289,83.221,1.4280,-0.2046
290,83.344,1.4293,-0.2048
291,83.516,1.4305,-0.2052
292,83.738,1.4318,-0.2056
293,83.910,1.4330,-0.2061
294,84.156,1.4343,-0.2065
295,84.352,1.4355,-0.2071
296,84.475,1.4368,-0.2075
297,84.697,1.4380,-0.2079
298,84.967,1.4392,-0.2084
299,85.090,1.4405,-0.209
300,85.213,1.4417,-0.2095
301,85.434,1.4430,-0.2098
302,85.607,1.4442,-0.2101
303,85.754,1.4454,-0.2107
304,85.975,1.4466,-0.211
305,86.172,1.4478,-0.2115
306,86.344,1.4491,-0.2119
307,86.566,1.4502,-0.2123
308,86.738,1.4514,-0.2126
309,86.861,1.4526,-0.2131
310,87.107,1.4538,-0.2135
311,87.205,1.4550,-0.214
312,87.402,1.4562,-0.2145
313,87.574,1.4574,-0.2149
314,87.771,1.4586,-0.2154
315,87.943,1.4598,-0.2158
316,88.115,1.4610,-0.2162
317,88.312,1.4622,-0.2165
318,88.484,1.4634,-0.2169
319,88.607,1.4645,-0.2174
320,88.779,1.4657,-0.2177
321,88.951,1.4669,-0.2179
322,89.099,1.4681,-0.2185
323,89.295,1.4692,-0.2189
324,89.468,1.4704,-0.2192
325,89.640,1.4715,-0.2197
326,89.812,1.4727,-0.2202
327,89.910,1.4739,-0.2205
328,90.107,1.4750,-0.221
329,90.279,1.4762,-0.2215
330,90.501,1.4773,-0.2217
331,90.574,1.4785,-0.2221
332,90.845,1.4796,-0.2225
333,90.919,1.4808,-0.2229
334,91.091,1.4819,-0.2232
335,91.263,1.4831,-0.2235
336,91.361,1.4842,-0.224
337,91.558,1.4853,-0.2245
338,91.804,1.4864,-0.2249
339,91.853,1.4876,-0.2252
340,92.050,1.4887,-0.2255
341,92.173,1.4898,-0.226
342,92.345,1.4909,-0.2263
343,92.517,1.4921,-0.2266
344,92.591,1.4932,-0.227
345,92.788,1.4943,-0.2274
346,92.935,1.4954,-0.2277
347,93.058,1.4965,-0.2279
348,93.181,1.4976,-0.2284
349,93.378,1.4987,-0.2288
350,93.525,1.4998,-0.2291
351,93.673,1.5009,-0.2297
352,93.821,1.5020,-0.2299
353,93.993,1.5031,-0.2302
354,94.116,1.5042,-0.2306
355,94.312,1.5053,-0.2309
356,94.362,1.5064,-0.2312
357,94.485,1.5075,-0.2316
358,94.681,1.5086,-0.2319
359,94.829,1.5097,-0.2322
360,95.001,1.5107,-0.2327
361,95.075,1.5118,-0.233
362,95.271,1.5129,-0.2334
363,95.370,1.5140,-0.2337
364,95.493,1.5151,-0.2339
365,95.640,1.5162,-0.2343
366,95.837,1.5172,-0.2345
367,95.862,1.5183,-0.235
368,95.985,1.5193,-0.2352
369,96.206,1.5204,-0.2356
370,96.329,1.5215,-0.236
371,96.477,1.5225,-0.2362
372,96.649,1.5236,-0.2367
373,96.722,1.5247,-0.237
374,96.772,1.5257,-0.2373
375,97.018,1.5268,-0.2375
376,97.116,1.5278,-0.238
377,97.239,1.5288,-0.2382
378,97.386,1.5298,-0.2384
379,97.485,1.5309,-0.2387
380,97.657,1.5319,-0.2389
381,97.731,1.5330,-0.2394
382,97.878,1.5340,-0.2397
383,97.952,1.5350,-0.2401
384,98.124,1.5361,-0.2404
385,98.272,1.5371,-0.2406
386,98.370,1.5381,-0.241
387,98.493,1.5392,-0.2412
388,98.567,1.5402,-0.2415
389,98.714,1.5412,-0.2418
390,98.813,1.5422,-0.2419
391,98.936,1.5432,-0.2424
392,99.133,1.5442,-0.2425
393,99.280,1.5453,-0.243
394,99.280,1.5463,-0.2432
395,99.452,1.5473,-0.2436
396,99.526,1.5483,-0.2438
397,99.600,1.5493,-0.2441
398,99.698,1.5502,-0.2444
399,99.846,1.5513,-0.2447
400,99.993,1.5522,-0.2449
401,100.141,1.5533,-0.2451
402,100.239,1.5543,-0.2454
403,100.313,1.5552,-0.2456
404,100.387,1.5562,-0.2458
405,100.534,1.5572,-0.2464
406,100.657,1.5582,-0.2466
407,100.756,1.5592,-0.2468
408,100.879,1.5602,-0.2473
409,100.952,1.5611,-0.2474
410,101.075,1.5621,-0.2476
411,101.174,1.5631,-0.2477
412,101.248,1.5641,-0.2479
413,101.370,1.5650,-0.2481
414,101.518,1.5660,-0.2484
415,101.518,1.5670,-0.2488
416,101.666,1.5679,-0.249
417,101.813,1.5689,-0.2493
418,101.862,1.5699,-0.2497
419,101.961,1.5709,-0.25
420,102.108,1.5718,-0.2502
421,102.133,1.5728,-0.2503
422,102.256,1.5737,-0.2505
423,102.305,1.5747,-0.2506
424,102.403,1.5756,-0.2507
425,102.526,1.5766,-0.2512
426,102.600,1.5775,-0.2512
427,102.748,1.5784,-0.2518
428,102.821,1.5794,-0.2521
429,102.920,1.5803,-0.2522
430,103.043,1.5813,-0.2525
431,103.067,1.5822,-0.2527
432,103.166,1.5831,-0.2529
433,103.289,1.5841,-0.253
434,103.338,1.5850,-0.2531
435,103.461,1.5859,-0.2534
436,103.535,1.5869,-0.2535
437,103.657,1.5878,-0.2539
438,103.780,1.5887,-0.254
439,103.854,1.5896,-0.2545
440,103.854,1.5906,-0.2546
441,103.953,1.5915,-0.255
442,104.026,1.5924,-0.2551
443,104.125,1.5933,-0.2553
444,104.199,1.5942,-0.2554
445,104.371,1.5951,-0.2555
446,104.420,1.5960,-0.2557
447,104.469,1.5969,-0.2558
448,104.567,1.5978,-0.2562
449,104.641,1.5987,-0.2564
450,104.666,1.5996,-0.2566
451,104.813,1.6005,-0.257
452,104.887,1.6014,-0.257
453,104.985,1.6023,-0.2574
454,104.961,1.6032,-0.2574
455,105.084,1.6041,-0.2576
456,105.108,1.6050,-0.2577
457,105.207,1.6059,-0.2578
458,105.281,1.6068,-0.2578
459,105.379,1.6076,-0.2582
460,105.453,1.6085,-0.2584
461,105.527,1.6094,-0.2587
462,105.551,1.6102,-0.2589
463,105.649,1.6111,-0.2592
464,105.723,1.6120,-0.2594
465,105.797,1.6128,-0.2594
466,105.822,1.6137,-0.2595
467,105.920,1.6146,-0.2596
468,106.043,1.6155,-0.2597
469,106.117,1.6163,-0.2599
470,106.166,1.6172,-0.2601
471,106.191,1.6180,-0.2603
472,106.215,1.6189,-0.2606
473,106.314,1.6197,-0.2607
474,106.387,1.6206,-0.261
475,106.461,1.6215,-0.261
476,106.510,1.6223,-0.2613
477,106.535,1.6232,-0.2611
478,106.584,1.6240,-0.2613
479,106.658,1.6248,-0.2614
480,106.756,1.6257,-0.2616
481,106.805,1.6265,-0.262
482,106.855,1.6274,-0.262
483,106.879,1.6282,-0.2624
484,106.928,1.6291,-0.2625
485,106.978,1.6299,-0.2627
486,107.051,1.6307,-0.2626
487,107.051,1.6316,-0.2628
488,107.174,1.6323,-0.2628
489,107.248,1.6332,-0.2629
490,107.273,1.6340,-0.2629
491,107.346,1.6348,-0.2632
492,107.445,1.6356,-0.2634
493,107.469,1.6365,-0.2636
494,107.420,1.6373,-0.2638
495,107.568,1.6381,-0.264
496,107.592,1.6389,-0.2639
497,107.691,1.6398,-0.2639
498,107.740,1.6406,-0.264
499,107.789,1.6414,-0.264
500,107.764,1.6422,-0.2642
