current[mA],power[mW],voltage[V],mpd_current[mA]
1,-0.000,0.7668,-8.197e-05
2,-0.025,0.7854,-9.901e-05
3,-0.000,0.7987,-0.0001139
4,-0.000,0.8098,-0.0001297
5,-0.000,0.8196,-0.0001447
6,0.025,0.8279,-0.000159
7,-0.025,0.8358,-0.0001742
8,-0.000,0.8432,-0.00019
9,-0.000,0.8496,-0.0002069
10,0.025,0.8561,-0.0002251
11,0.025,0.8621,-0.0002448
12,0.049,0.8676,-0.000268
13,0.074,0.8728,-0.0004581
14,0.393,0.8765,-0.001525
15,0.836,0.8798,-0.002713
16,1.205,0.8833,-0.003962
17,1.598,0.8867,-0.00519
18,1.943,0.8901,-0.006401
19,2.336,0.8934,-0.007645
20,2.730,0.8968,-0.008858
21,3.074,0.9001,-0.01007
22,3.467,0.9034,-0.01131
23,3.812,0.9067,-0.01252
24,4.205,0.9100,-0.01371
25,4.525,0.9133,-0.01491
26,4.918,0.9165,-0.01617
27,5.263,0.9198,-0.01733
28,5.632,0.9230,-0.01853
29,6.025,0.9263,-0.01972
30,6.394,0.9294,-0.02088
31,6.738,0.9326,-0.02207
32,7.083,0.9357,-0.02325
33,7.451,0.9389,-0.02441
34,7.796,0.9420,-0.02557
35,8.140,0.9450,-0.02675
36,8.484,0.9481,-0.02788
37,8.829,0.9512,-0.02905
38,9.198,0.9542,-0.03019
39,9.542,0.9572,-0.03136
40,9.911,0.9603,-0.03251
41,10.255,0.9633,-0.0336
42,10.550,0.9663,-0.03474
43,10.894,0.9692,-0.03587
44,11.263,0.9720,-0.03699
45,11.608,0.9750,-0.03812
46,11.952,0.9779,-0.03923
47,12.272,0.9806,-0.04031
48,12.616,0.9836,-0.0414
49,12.960,0.9864,-0.04254
50,13.231,0.9892,-0.04366
51,13.600,0.9921,-0.04474
52,13.919,0.9949,-0.04587
53,14.214,0.9976,-0.04694
54,14.583,1.0005,-0.04803
55,14.928,1.0032,-0.04916
56,15.272,1.0059,-0.05022
57,15.616,1.0087,-0.05131
58,15.911,1.0114,-0.05244
59,16.182,1.0141,-0.05348
60,16.526,1.0168,-0.05453
61,16.870,1.0194,-0.05558
62,17.190,1.0220,-0.0566
63,17.510,1.0246,-0.05763
64,17.805,1.0272,-0.05874
65,18.198,1.0298,-0.05978
66,18.469,1.0324,-0.0608
67,18.813,1.0350,-0.06187
68,19.133,1.0375,-0.06284
69,19.403,1.0401,-0.06384
70,19.772,1.0426,-0.0649
71,20.018,1.0451,-0.0659
72,20.338,1.0476,-0.06687
73,20.682,1.0500,-0.06792
74,20.977,1.0525,-0.06889
75,21.272,1.0549,-0.06991
76,21.568,1.0573,-0.07088
77,21.887,1.0598,-0.0719
78,22.207,1.0622,-0.07287
79,22.453,1.0645,-0.07385
80,22.797,1.0670,-0.07486
81,23.068,1.0692,-0.07588
82,23.387,1.0716,-0.07687
83,23.732,1.0740,-0.07782
84,24.002,1.0764,-0.07883
85,24.273,1.0786,-0.07978
86,24.568,1.0809,-0.08075
87,24.863,1.0832,-0.08172
88,25.134,1.0854,-0.08267
89,25.429,1.0877,-0.0836
90,25.724,1.0900,-0.08453
91,25.994,1.0922,-0.08552
92,26.314,1.0945,-0.0864
93,26.634,1.0967,-0.08733
94,26.880,1.0989,-0.08817
95,27.175,1.1011,-0.08916
96,27.421,1.1033,-0.09009
97,27.740,1.1054,-0.09097
98,28.035,1.1076,-0.09184
99,28.306,1.1098,-0.09277
100,28.576,1.1119,-0.09362
101,28.847,1.1140,-0.09455
102,29.167,1.1161,-0.09544
103,29.363,1.1182,-0.09627
104,29.659,1.1203,-0.09724
105,29.954,1.1224,-0.09817
106,30.224,1.1245,-0.09908
107,30.470,1.1266,-0.09994
108,30.814,1.1286,-0.1008
109,31.060,1.1307,-0.1017
110,31.306,1.1327,-0.1026
111,31.577,1.1347,-0.1035
112,31.872,1.1367,-0.1043
113,32.093,1.1387,-0.1052
114,32.388,1.1407,-0.106
115,32.634,1.1427,-0.1069
116,32.905,1.1447,-0.1077
