current[mA],power[mW],voltage[V],mpd_current[mA]
363,95.345,1.5071,-0.2248
364,95.567,1.5082,-0.2253
365,95.640,1.5092,-0.2256
366,95.788,1.5103,-0.2261
367,95.911,1.5113,-0.2264
368,96.083,1.5124,-0.2267
369,96.206,1.5134,-0.2272
370,96.304,1.5145,-0.2275
371,96.477,1.5156,-0.2276
372,96.575,1.5166,-0.2281
373,96.747,1.5177,-0.2283
374,96.845,1.5187,-0.2288
375,97.018,1.5197,-0.229
376,97.116,1.5208,-0.2294
377,97.263,1.5218,-0.2298
378,97.411,1.5229,-0.2302
379,97.534,1.5240,-0.2305
380,97.632,1.5250,-0.2309
381,97.829,1.5260,-0.2313
382,97.952,1.5271,-0.2315
383,98.026,1.5280,-0.2318
384,98.173,1.5291,-0.232
385,98.346,1.5301,-0.2325
386,98.444,1.5311,-0.2327
387,98.542,1.5321,-0.2331
388,98.616,1.5332,-0.2335
389,98.837,1.5342,-0.2338
390,98.936,1.5352,-0.234
391,99.059,1.5362,-0.2345
392,99.133,1.5372,-0.2348
393,99.329,1.5382,-0.2351
394,99.428,1.5392,-0.2353
395,99.551,1.5402,-0.2357
396,99.624,1.5413,-0.2359
397,99.796,1.5423,-0.2362
398,99.895,1.5433,-0.2365
399,100.018,1.5443,-0.2368
400,100.190,1.5452,-0.2371
401,100.215,1.5462,-0.2374
402,100.337,1.5472,-0.2378
403,100.460,1.5482,-0.238
404,100.559,1.5492,-0.2385
405,100.657,1.5502,-0.2388
406,100.829,1.5512,-0.239
407,100.903,1.5522,-0.2394
408,101.100,1.5532,-0.2396
409,101.100,1.5541,-0.2397
410,101.248,1.5551,-0.2401
411,101.370,1.5561,-0.2404
412,101.469,1.5571,-0.2407
413,101.592,1.5580,-0.2409
414,101.690,1.5590,-0.2413
415,101.838,1.5599,-0.2415
416,101.862,1.5609,-0.2417
417,102.010,1.5619,-0.2423
418,102.157,1.5628,-0.2425
419,102.207,1.5638,-0.2428
420,102.329,1.5648,-0.2431
421,102.403,1.5657,-0.2434
422,102.551,1.5667,-0.2434
423,102.698,1.5676,-0.2437
424,102.748,1.5686,-0.244
425,102.821,1.5695,-0.2443
426,102.969,1.5705,-0.2445
427,103.067,1.5714,-0.2448
428,103.117,1.5724,-0.2452
429,103.289,1.5733,-0.2453
430,103.362,1.5742,-0.2456
431,103.510,1.5752,-0.2461
432,103.584,1.5761,-0.2462
433,103.657,1.5771,-0.2465
434,103.756,1.5780,-0.2468
435,103.805,1.5789,-0.2469
436,103.903,1.5798,-0.2471
437,104.051,1.5808,-0.2472
438,104.149,1.5817,-0.2475
439,104.199,1.5826,-0.2479
440,104.272,1.5835,-0.248
441,104.371,1.5844,-0.2484
442,104.518,1.5854,-0.2486
443,104.494,1.5863,-0.2492
444,104.666,1.5872,-0.2493
445,104.740,1.5881,-0.2495
446,104.838,1.5890,-0.2496
447,104.912,1.5899,-0.2497
448,105.035,1.5908,-0.25
449,105.108,1.5917,-0.2503
450,105.256,1.5926,-0.2504
451,105.281,1.5936,-0.2506
452,105.330,1.5944,-0.2509
453,105.453,1.5953,-0.2513
454,105.551,1.5962,-0.2516
455,105.600,1.5971,-0.2518
456,105.773,1.5980,-0.2521
457,105.773,1.5989,-0.2522
458,105.822,1.5998,-0.2522
459,105.945,1.6007,-0.2526
460,105.994,1.6016,-0.2527
461,106.117,1.6025,-0.2529
462,106.191,1.6033,-0.253
463,106.289,1.6042,-0.2531
464,106.314,1.6051,-0.2535
465,106.363,1.6060,-0.2537
466,106.436,1.6068,-0.254
467,106.584,1.6077,-0.2542
468,106.633,1.6086,-0.2545
469,106.756,1.6095,-0.2546
470,106.781,1.6103,-0.2549
471,106.830,1.6112,-0.2549
472,106.904,1.6121,-0.2551
473,107.002,1.6129,-0.2551
474,107.051,1.6138,-0.2553
475,107.100,1.6146,-0.2557
476,107.174,1.6155,-0.256
477,107.297,1.6164,-0.2561
478,107.371,1.6172,-0.2565
479,107.469,1.6181,-0.2567
480,107.494,1.6189,-0.2569
481,107.519,1.6198,-0.2568
482,107.543,1.6206,-0.2569
483,107.666,1.6215,-0.2571
484,107.715,1.6223,-0.2571
485,107.838,1.6231,-0.2572
486,107.863,1.6239,-0.2575
487,107.912,1.6248,-0.2577
488,107.961,1.6256,-0.258
489,108.084,1.6264,-0.2582
490,108.133,1.6273,-0.2584
491,108.158,1.6281,-0.2585
492,108.305,1.6290,-0.2587
493,108.330,1.6298,-0.2589
494,108.379,1.6306,-0.2588
495,108.478,1.6314,-0.2591
496,108.478,1.6323,-0.2592
497,108.502,1.6331,-0.2594
498,108.650,1.6339,-0.2596
499,108.699,1.6347,-0.2599
500,108.724,1.6355,-0.26
