current[mA],power[mW],voltage[V],mpd_current[mA]
1,-0.000,0.7606,-7.927e-05
2,0.025,0.7786,-9.509e-05
3,-0.000,0.7912,-0.0001091
4,-0.000,0.8017,-0.000124
5,-0.025,0.8105,-0.000138
6,-0.025,0.8181,-0.0001515
7,0.025,0.8251,-0.0001659
8,-0.000,0.8315,-0.0001806
9,0.025,0.8371,-0.0001963
10,0.025,0.8426,-0.0002131
11,0.025,0.8477,-0.0002316
12,0.049,0.8525,-0.0002519
13,0.025,0.8573,-0.000274
14,0.025,0.8618,-0.000299
15,0.098,0.8660,-0.0003245
16,0.098,0.8701,-0.000355
17,0.098,0.8741,-0.0003872
18,0.123,0.8779,-0.0004227
19,0.147,0.8816,-0.0004645
20,0.197,0.8853,-0.0005157
21,0.295,0.8885,-0.0006722
22,0.541,0.8913,-0.001274
23,0.934,0.8938,-0.001987
24,1.279,0.8963,-0.002671
25,1.648,0.8988,-0.003353
26,1.967,0.9013,-0.004009
27,2.312,0.9038,-0.004626
28,2.681,0.9063,-0.005262
29,3.049,0.9089,-0.00582
30,3.492,0.9112,-0.006449
31,3.984,0.9131,-0.007454
32,4.451,0.9151,-0.008445
33,5.017,0.9171,-0.009414
34,5.459,0.9191,-0.01042
35,5.951,0.9212,-0.01139
36,6.468,0.9232,-0.0123
37,6.910,0.9253,-0.01323
38,7.402,0.9273,-0.01415
39,7.796,0.9295,-0.01505
40,8.361,0.9315,-0.01599
41,8.755,0.9336,-0.01688
42,9.198,0.9357,-0.01776
43,9.640,0.9378,-0.01868
44,10.034,0.9399,-0.01952
45,10.550,0.9420,-0.0204
46,10.919,0.9442,-0.02128
47,11.362,0.9462,-0.02212
48,11.731,0.9483,-0.02301
49,12.222,0.9504,-0.02388
50,12.591,0.9525,-0.0247
51,12.960,0.9546,-0.02557
52,13.427,0.9567,-0.02643
53,13.796,0.9587,-0.02725
54,14.190,0.9608,-0.02811
55,14.608,0.9629,-0.02897
56,15.001,0.9650,-0.02977
57,15.419,0.9671,-0.03062
58,15.788,0.9691,-0.03147
59,16.182,0.9712,-0.03224
60,16.600,0.9732,-0.03309
61,16.969,0.9753,-0.03391
62,17.411,0.9773,-0.03475
63,17.756,0.9794,-0.03556
64,18.100,0.9814,-0.03638
65,18.592,0.9835,-0.03721
66,18.936,0.9856,-0.03802
67,19.305,0.9876,-0.03884
68,19.723,0.9896,-0.03966
69,20.117,0.9917,-0.04048
70,20.486,0.9937,-0.04132
71,20.879,0.9957,-0.04209
72,21.248,0.9977,-0.04291
73,21.617,0.9997,-0.0437
74,22.010,1.0018,-0.04453
75,22.355,1.0038,-0.04533
76,22.699,1.0057,-0.0461
77,23.092,1.0077,-0.04689
78,23.461,1.0097,-0.04767
79,23.806,1.0116,-0.04848
80,24.199,1.0136,-0.04924
81,24.519,1.0156,-0.05006
82,24.888,1.0175,-0.05083
83,25.256,1.0195,-0.05161
84,25.625,1.0214,-0.05241
85,26.043,1.0233,-0.05315
86,26.363,1.0253,-0.05397
87,26.707,1.0272,-0.05476
88,27.101,1.0291,-0.05556
89,27.445,1.0311,-0.05631
90,27.814,1.0330,-0.05704
91,28.183,1.0348,-0.05782
92,28.552,1.0368,-0.05861
93,28.872,1.0387,-0.05941
94,29.216,1.0406,-0.06016
95,29.609,1.0425,-0.0609
96,29.929,1.0444,-0.06171
97,30.249,1.0462,-0.0625
98,30.691,1.0481,-0.06322
99,30.962,1.0500,-0.06399
100,31.355,1.0518,-0.06475
101,31.700,1.0537,-0.06553
102,32.093,1.0555,-0.06626
103,32.413,1.0574,-0.06697
104,32.757,1.0592,-0.06769
105,33.077,1.0611,-0.06846
106,33.446,1.0629,-0.06922
107,33.765,1.0647,-0.06999
108,34.110,1.0665,-0.07071
109,34.528,1.0683,-0.0714
110,34.798,1.0701,-0.07213
111,35.118,1.0719,-0.07289
112,35.512,1.0737,-0.07366
113,35.807,1.0755,-0.07438
114,36.151,1.0773,-0.07507
115,36.471,1.0791,-0.07579
116,36.864,1.0809,-0.07658
117,37.135,1.0827,-0.07736
118,37.504,1.0844,-0.07805
119,37.872,1.0862,-0.07874
120,38.143,1.0879,-0.07953
121,38.463,1.0897,-0.08027
122,38.832,1.0915,-0.081
123,39.200,1.0932,-0.08164
124,39.520,1.0949,-0.08241
125,39.840,1.0967,-0.0831
126,40.160,1.0984,-0.08383
127,40.455,1.1002,-0.08452
128,40.824,1.1019,-0.08525
129,41.168,1.1036,-0.08598
130,41.512,1.1054,-0.08667
131,41.783,1.1071,-0.0874
132,42.078,1.1087,-0.08804
133,42.471,1.1104,-0.08873
134,42.766,1.1121,-0.08945
135,43.012,1.1138,-0.0901
136,43.381,1.1155,-0.09089
137,43.701,1.1172,-0.09157
138,44.070,1.1188,-0.09224
139,44.365,1.1205,-0.09294
140,44.660,1.1222,-0.0937
141,45.029,1.1239,-0.0943
142,45.299,1.1255,-0.09507
143,45.595,1.1272,-0.09572
144,45.988,1.1289,-0.09648
145,46.259,1.1305,-0.09711
146,46.529,1.1321,-0.09783
147,46.873,1.1338,-0.09852
148,47.193,1.1355,-0.09917
149,47.513,1.1370,-0.0998
150,47.808,1.1387,-0.1004
151,48.128,1.1403,-0.1011
152,48.423,1.1419,-0.1018
153,48.767,1.1435,-0.1025
154,49.062,1.1452,-0.1032
155,49.283,1.1467,-0.1038
156,49.652,1.1483,-0.1044
157,49.898,1.1500,-0.1051
158,50.193,1.1515,-0.1058
159,50.562,1.1531,-0.1065
160,50.833,1.1547,-0.1071
161,51.128,1.1563,-0.1077
162,51.472,1.1579,-0.1084
163,51.743,1.1594,-0.1091
164,52.013,1.1610,-0.1097
165,52.333,1.1625,-0.1103
166,52.628,1.1641,-0.111
167,52.874,1.1656,-0.1117
168,53.267,1.1672,-0.1123
169,53.538,1.1688,-0.1129
170,53.784,1.1703,-0.1136
171,54.079,1.1718,-0.1142
172,54.423,1.1733,-0.1149
173,54.694,1.1749,-0.1155
174,54.940,1.1764,-0.1161
175,55.210,1.1780,-0.1168
176,55.505,1.1795,-0.1174
177,55.800,1.1810,-0.118
178,56.169,1.1826,-0.1187
