current[mA],power[mW],voltage[V],mpd_current[mA]
226,69.720,1.3489,-0.1732
227,69.941,1.3503,-0.1739
228,70.212,1.3518,-0.1745
229,70.433,1.3533,-0.175
230,70.704,1.3548,-0.1756
231,70.999,1.3562,-0.1761
232,71.195,1.3577,-0.1766
233,71.417,1.3591,-0.1773
234,71.613,1.3606,-0.1778
235,71.884,1.3620,-0.1784
236,72.154,1.3635,-0.179
237,72.327,1.3650,-0.1796
238,72.573,1.3663,-0.1802
239,72.868,1.3678,-0.1809
240,73.040,1.3692,-0.1814
241,73.237,1.3706,-0.182
242,73.532,1.3721,-0.1828
243,73.778,1.3735,-0.1831
244,73.974,1.3749,-0.1837
245,74.220,1.3763,-0.1842
246,74.442,1.3777,-0.1848
247,74.638,1.3791,-0.1854
248,74.933,1.3805,-0.1859
249,75.056,1.3819,-0.1864
250,75.352,1.3833,-0.187
251,75.597,1.3847,-0.1875
252,75.794,1.3861,-0.1881
253,76.040,1.3875,-0.1886
254,76.261,1.3889,-0.1892
255,76.458,1.3903,-0.1897
256,76.680,1.3917,-0.1903
257,76.925,1.3930,-0.1908
258,77.122,1.3943,-0.1914
259,77.368,1.3957,-0.1919
260,77.565,1.3971,-0.1924
261,77.786,1.3984,-0.1928
262,77.958,1.3998,-0.1935
263,78.204,1.4011,-0.1939
264,78.426,1.4024,-0.1945
265,78.647,1.4038,-0.195
266,78.917,1.4051,-0.1955
267,79.016,1.4065,-0.1961
268,79.262,1.4078,-0.1965
269,79.483,1.4091,-0.1973
270,79.680,1.4104,-0.1978
271,79.950,1.4118,-0.1982
272,80.122,1.4131,-0.1987
273,80.319,1.4144,-0.1993
274,80.541,1.4157,-0.1997
275,80.713,1.4170,-0.2001
276,80.934,1.4183,-0.2006
277,81.205,1.4197,-0.2012
278,81.328,1.4209,-0.2015
279,81.549,1.4223,-0.2021
280,81.770,1.4236,-0.2026
281,81.991,1.4248,-0.2032
282,82.139,1.4261,-0.2037
283,82.385,1.4274,-0.2042
284,82.582,1.4287,-0.2047
285,82.778,1.4300,-0.2053
286,82.926,1.4312,-0.2056
287,83.172,1.4325,-0.2062
288,83.295,1.4338,-0.2065
289,83.565,1.4351,-0.207
290,83.738,1.4363,-0.2074
291,83.959,1.4376,-0.2079
292,84.156,1.4388,-0.2085
293,84.303,1.4401,-0.2089
294,84.549,1.4414,-0.2094
295,84.746,1.4426,-0.2098
296,84.918,1.4439,-0.2104
297,85.066,1.4451,-0.2109
298,85.238,1.4464,-0.2114
299,85.484,1.4476,-0.2117
300,85.705,1.4488,-0.2121
301,85.853,1.4501,-0.2127
302,86.025,1.4513,-0.2132
303,86.221,1.4526,-0.2134
304,86.443,1.4538,-0.214
305,86.615,1.4550,-0.2145
306,86.812,1.4563,-0.2148
307,86.935,1.4575,-0.2153
308,87.205,1.4587,-0.2157
309,87.303,1.4599,-0.2163
310,87.500,1.4611,-0.2167
311,87.672,1.4623,-0.2171
312,87.845,1.4635,-0.2176
313,88.017,1.4647,-0.218
314,88.213,1.4659,-0.2184
315,88.386,1.4671,-0.2188
316,88.558,1.4683,-0.2192
317,88.730,1.4695,-0.2198
318,88.927,1.4707,-0.2202
319,89.074,1.4719,-0.2206
320,89.246,1.4731,-0.221
321,89.468,1.4742,-0.2214
322,89.591,1.4754,-0.2219
323,89.738,1.4766,-0.2223
324,89.959,1.4778,-0.2227
325,90.132,1.4790,-0.223
326,90.328,1.4802,-0.2234
327,90.501,1.4813,-0.2238
328,90.623,1.4825,-0.2243
329,90.796,1.4837,-0.2246
330,90.968,1.4848,-0.2251
331,91.091,1.4859,-0.2255
332,91.263,1.4871,-0.226
333,91.435,1.4883,-0.2263
334,91.583,1.4895,-0.2268
335,91.804,1.4906,-0.2271
336,91.976,1.4917,-0.2274
337,92.074,1.4929,-0.2279
338,92.222,1.4941,-0.2281
339,92.419,1.4951,-0.2287
340,92.591,1.4963,-0.2289
341,92.714,1.4975,-0.2294
342,92.935,1.4986,-0.2298
343,93.034,1.4997,-0.2302
344,93.206,1.5009,-0.2306
345,93.378,1.5019,-0.231
346,93.550,1.5031,-0.2313
347,93.673,1.5042,-0.2317
348,93.870,1.5053,-0.232
349,94.017,1.5064,-0.2323
350,94.140,1.5076,-0.2328
351,94.263,1.5086,-0.233
352,94.435,1.5098,-0.2334
353,94.534,1.5109,-0.2338
354,94.730,1.5119,-0.2342
355,94.878,1.5131,-0.2347
356,95.050,1.5142,-0.235
357,95.198,1.5152,-0.2352
358,95.370,1.5164,-0.2359
359,95.468,1.5174,-0.2361
360,95.616,1.5185,-0.2365
361,95.739,1.5196,-0.2368
362,95.886,1.5207,-0.237
363,95.985,1.5218,-0.2373
364,96.206,1.5229,-0.2377
365,96.329,1.5240,-0.238
366,96.477,1.5251,-0.2383
367,96.649,1.5261,-0.2388
368,96.747,1.5272,-0.2391
369,96.895,1.5283,-0.2395
370,97.042,1.5293,-0.2399
371,97.190,1.5305,-0.2402
372,97.337,1.5315,-0.2403
373,97.411,1.5326,-0.2408
374,97.534,1.5336,-0.241
375,97.731,1.5347,-0.2413
376,97.854,1.5358,-0.2416
377,98.026,1.5368,-0.2419
378,98.149,1.5379,-0.2423
379,98.247,1.5389,-0.2427
380,98.370,1.5399,-0.2431
381,98.493,1.5410,-0.2434
382,98.641,1.5421,-0.2438
383,98.788,1.5431,-0.2442
384,98.887,1.5441,-0.2444
385,98.960,1.5452,-0.2447
386,99.108,1.5462,-0.2449
387,99.280,1.5473,-0.2452
388,99.378,1.5483,-0.2454
389,99.551,1.5493,-0.2457
390,99.600,1.5503,-0.246
391,99.747,1.5514,-0.2464
392,99.895,1.5524,-0.2468
393,100.018,1.5534,-0.2473
394,100.116,1.5544,-0.2474
395,100.215,1.5555,-0.2475
396,100.387,1.5565,-0.248
397,100.559,1.5575,-0.2482
398,100.584,1.5585,-0.2484
399,100.805,1.5595,-0.2487
400,100.854,1.5605,-0.2489
401,101.026,1.5615,-0.2493
402,101.100,1.5625,-0.2495
403,101.198,1.5635,-0.2497
404,101.321,1.5645,-0.2501
405,101.444,1.5655,-0.2504
406,101.567,1.5665,-0.2509
407,101.690,1.5675,-0.2511
408,101.788,1.5686,-0.2514
409,101.936,1.5695,-0.2516
410,101.985,1.5705,-0.2518
411,102.133,1.5715,-0.2519
412,102.231,1.5725,-0.2521
413,102.329,1.5735,-0.2525
414,102.428,1.5744,-0.2527
415,102.551,1.5754,-0.253
416,102.625,1.5764,-0.2533
417,102.748,1.5774,-0.2536
418,102.846,1.5783,-0.2539
419,102.969,1.5793,-0.2541
420,103.043,1.5803,-0.2542
421,103.190,1.5813,-0.2547
422,103.289,1.5822,-0.2547
423,103.387,1.5832,-0.255
424,103.485,1.5841,-0.2553
425,103.633,1.5851,-0.2554
426,103.682,1.5861,-0.2558
427,103.854,1.5870,-0.2561
428,103.903,1.5880,-0.2564
429,104.026,1.5889,-0.2565
430,104.076,1.5899,-0.2567
431,104.223,1.5908,-0.257
432,104.248,1.5917,-0.2571
433,104.420,1.5927,-0.2572
434,104.469,1.5936,-0.2576
435,104.617,1.5945,-0.2579
436,104.641,1.5955,-0.258
437,104.690,1.5964,-0.2583
438,104.789,1.5974,-0.2585
439,104.961,1.5983,-0.2588
440,105.059,1.5993,-0.2589
441,105.084,1.6002,-0.2594
442,105.182,1.6011,-0.2594
443,105.305,1.6020,-0.2594
444,105.379,1.6029,-0.2596
445,105.477,1.6039,-0.2599
446,105.551,1.6048,-0.2603
447,105.699,1.6057,-0.2602
448,105.773,1.6066,-0.2605
449,105.895,1.6076,-0.2609
450,105.871,1.6084,-0.261
451,106.043,1.6094,-0.2613
452,106.117,1.6103,-0.2614
453,106.215,1.6112,-0.2617
454,106.264,1.6121,-0.2617
455,106.314,1.6130,-0.2618
456,106.436,1.6138,-0.262
457,106.486,1.6147,-0.2622
458,106.584,1.6157,-0.2625
459,106.682,1.6165,-0.2627
460,106.732,1.6174,-0.2629
461,106.830,1.6183,-0.2631
462,106.855,1.6192,-0.2633
463,106.978,1.6201,-0.2635
464,107.051,1.6210,-0.2635
465,107.150,1.6219,-0.2635
466,107.174,1.6228,-0.2638
467,107.248,1.6236,-0.2642
468,107.297,1.6245,-0.2642
469,107.371,1.6254,-0.2643
470,107.469,1.6262,-0.2645
471,107.519,1.6271,-0.2647
472,107.691,1.6280,-0.2649
473,107.666,1.6288,-0.2652
474,107.740,1.6297,-0.2653
475,107.764,1.6306,-0.2654
476,107.814,1.6315,-0.2654
477,107.961,1.6323,-0.2656
478,108.109,1.6332,-0.2657
479,108.158,1.6340,-0.266
480,108.183,1.6349,-0.2661
481,108.207,1.6358,-0.2663
482,108.330,1.6366,-0.2664
483,108.404,1.6375,-0.2667
484,108.453,1.6383,-0.2667
485,108.527,1.6392,-0.2669
486,108.551,1.6400,-0.267
487,108.650,1.6409,-0.2672
488,108.650,1.6417,-0.2672
489,108.773,1.6425,-0.2675
490,108.724,1.6434,-0.2676
491,108.871,1.6442,-0.2677
492,108.871,1.6451,-0.268
493,109.043,1.6459,-0.2681
494,109.043,1.6467,-0.2682
495,109.092,1.6475,-0.2684
496,109.092,1.6484,-0.2685
497,109.166,1.6492,-0.2685
498,109.289,1.6500,-0.2685
499,109.338,1.6508,-0.2686
500,109.363,1.6517,-0.2688
