current[mA],power[mW],voltage[V],mpd_current[mA]
230,64.260,1.2873,-0.1597
231,64.408,1.2885,-0.1603
232,64.580,1.2897,-0.1606
233,64.777,1.2909,-0.1611
234,64.973,1.2921,-0.1616
235,65.170,1.2932,-0.1621
236,65.367,1.2944,-0.1626
237,65.539,1.2955,-0.163
238,65.760,1.2967,-0.1635
239,65.908,1.2978,-0.164
240,66.154,1.2990,-0.1646
241,66.301,1.3001,-0.1651
242,66.498,1.3012,-0.1656
243,66.646,1.3024,-0.166
244,66.842,1.3035,-0.1665
245,67.039,1.3046,-0.1669
246,67.211,1.3058,-0.1675
247,67.408,1.3069,-0.1678
248,67.629,1.3080,-0.1682
249,67.752,1.3091,-0.1685
250,67.949,1.3102,-0.169
251,68.170,1.3113,-0.1693
252,68.293,1.3124,-0.1698
253,68.539,1.3135,-0.1703
254,68.687,1.3146,-0.1706
255,68.859,1.3157,-0.1712
256,69.007,1.3168,-0.1717
257,69.179,1.3179,-0.1721
258,69.376,1.3190,-0.1725
259,69.548,1.3201,-0.173
260,69.769,1.3212,-0.1735
261,69.843,1.3222,-0.174
262,70.040,1.3233,-0.1745
263,70.236,1.3244,-0.1748
264,70.433,1.3255,-0.1752
265,70.581,1.3265,-0.1756
266,70.753,1.3276,-0.1761
267,70.900,1.3287,-0.1762
268,71.072,1.3297,-0.1768
269,71.220,1.3308,-0.1771
270,71.368,1.3318,-0.1775
271,71.589,1.3329,-0.1778
272,71.712,1.3339,-0.1782
273,71.909,1.3350,-0.1786
274,72.056,1.3360,-0.1791
275,72.228,1.3370,-0.1794
276,72.400,1.3381,-0.1799
277,72.499,1.3391,-0.1805
278,72.745,1.3401,-0.181
279,72.892,1.3412,-0.1812
280,73.064,1.3422,-0.1817
281,73.212,1.3432,-0.1821
282,73.384,1.3443,-0.1824
283,73.581,1.3453,-0.1828
284,73.704,1.3463,-0.1833
285,73.802,1.3474,-0.1835
286,74.073,1.3483,-0.184
287,74.122,1.3493,-0.1843
288,74.294,1.3504,-0.1845
289,74.442,1.3514,-0.185
290,74.663,1.3524,-0.1853
291,74.810,1.3534,-0.1858
292,74.933,1.3544,-0.1861
293,75.106,1.3554,-0.1866
294,75.204,1.3564,-0.187
295,75.327,1.3573,-0.1873
296,75.548,1.3583,-0.1876
297,75.671,1.3593,-0.1881
298,75.819,1.3603,-0.1886
299,76.016,1.3613,-0.1889
300,76.138,1.3623,-0.1891
301,76.311,1.3632,-0.1895
302,76.483,1.3642,-0.19
303,76.581,1.3652,-0.1903
304,76.704,1.3661,-0.1905
305,76.901,1.3671,-0.191
306,77.024,1.3681,-0.1913
307,77.245,1.3690,-0.1916
308,77.343,1.3700,-0.1919
309,77.466,1.3709,-0.1923
310,77.565,1.3719,-0.1927
311,77.712,1.3728,-0.193
312,77.885,1.3738,-0.1934
313,78.007,1.3747,-0.1938
314,78.180,1.3757,-0.1939
315,78.376,1.3767,-0.1944
316,78.475,1.3776,-0.1948
317,78.598,1.3785,-0.1952
318,78.745,1.3795,-0.1956
319,78.893,1.3804,-0.1959
320,78.991,1.3813,-0.1962
321,79.163,1.3822,-0.1965
322,79.237,1.3832,-0.1969
323,79.360,1.3841,-0.1971
324,79.508,1.3850,-0.1974
325,79.680,1.3859,-0.1977
326,79.803,1.3869,-0.198
327,79.926,1.3878,-0.1984
328,80.049,1.3887,-0.1986
329,80.196,1.3896,-0.1991
330,80.319,1.3905,-0.1994
331,80.491,1.3915,-0.1997
332,80.590,1.3924,-0.2002
333,80.688,1.3933,-0.2004
334,80.860,1.3942,-0.2006
335,80.983,1.3951,-0.2012
336,81.082,1.3960,-0.2015
337,81.229,1.3969,-0.2016
338,81.377,1.3978,-0.2021
339,81.500,1.3987,-0.2024
340,81.647,1.3996,-0.2026
341,81.721,1.4004,-0.203
342,81.869,1.4013,-0.2033
343,82.016,1.4022,-0.2035
344,82.114,1.4031,-0.2038
345,82.237,1.4040,-0.204
346,82.360,1.4049,-0.2044
347,82.508,1.4058,-0.2047
348,82.631,1.4066,-0.2049
349,82.680,1.4075,-0.2053
350,82.803,1.4083,-0.2056
351,82.951,1.4092,-0.2058
352,83.098,1.4101,-0.2062
353,83.172,1.4110,-0.2066
354,83.369,1.4118,-0.2068
355,83.442,1.4127,-0.2072
356,83.565,1.4136,-0.2074
357,83.664,1.4144,-0.2076
358,83.787,1.4153,-0.2079
359,83.885,1.4161,-0.2082
360,84.033,1.4170,-0.2085
361,84.180,1.4179,-0.2087
362,84.229,1.4187,-0.2089
363,84.402,1.4195,-0.2092
364,84.475,1.4204,-0.2094
365,84.574,1.4212,-0.2097
366,84.647,1.4221,-0.2101
367,84.820,1.4229,-0.2103
368,84.992,1.4237,-0.2106
369,85.016,1.4246,-0.211
370,85.164,1.4254,-0.2113
371,85.262,1.4263,-0.2116
372,85.361,1.4271,-0.2119
373,85.508,1.4279,-0.2121
374,85.557,1.4287,-0.2126
375,85.730,1.4296,-0.2128
376,85.803,1.4304,-0.2129
377,85.877,1.4312,-0.2131
378,86.025,1.4321,-0.2132
379,86.148,1.4328,-0.2135
380,86.271,1.4336,-0.2138
381,86.369,1.4345,-0.2139
382,86.418,1.4353,-0.2142
383,86.590,1.4361,-0.2145
384,86.689,1.4369,-0.2148
385,86.713,1.4377,-0.2151
386,86.812,1.4385,-0.2154
387,86.984,1.4393,-0.2157
388,87.033,1.4401,-0.2158
389,87.107,1.4409,-0.2163
390,87.353,1.4417,-0.2165
391,87.377,1.4425,-0.2167
392,87.476,1.4433,-0.2169
393,87.549,1.4441,-0.2171
394,87.648,1.4449,-0.2172
395,87.722,1.4457,-0.2174
396,87.894,1.4465,-0.2176
397,87.967,1.4473,-0.2178
398,88.041,1.4481,-0.2181
399,88.090,1.4488,-0.2184
400,88.287,1.4496,-0.2186
401,88.312,1.4504,-0.2189
402,88.386,1.4512,-0.2191
403,88.533,1.4519,-0.2195
404,88.705,1.4527,-0.2198
405,88.730,1.4535,-0.22
406,88.828,1.4543,-0.2203
407,88.877,1.4551,-0.2204
408,89.050,1.4559,-0.2205
409,89.123,1.4566,-0.2207
410,89.222,1.4574,-0.2209
411,89.271,1.4582,-0.221
412,89.320,1.4589,-0.2212
413,89.468,1.4597,-0.2216
414,89.541,1.4605,-0.2216
415,89.664,1.4612,-0.2217
416,89.738,1.4620,-0.2221
417,89.812,1.4627,-0.2225
418,89.910,1.4635,-0.2227
419,90.009,1.4642,-0.2229
420,90.058,1.4650,-0.2231
421,90.107,1.4657,-0.2234
422,90.255,1.4665,-0.2235
423,90.353,1.4672,-0.2238
424,90.402,1.4680,-0.224
425,90.525,1.4688,-0.2241
426,90.623,1.4695,-0.2242
427,90.648,1.4702,-0.2243
428,90.722,1.4710,-0.2245
429,90.845,1.4717,-0.2246
430,90.894,1.4724,-0.2251
431,90.992,1.4732,-0.2251
432,91.091,1.4739,-0.2254
433,91.189,1.4746,-0.2256
434,91.263,1.4754,-0.2257
435,91.312,1.4761,-0.226
436,91.386,1.4768,-0.2263
437,91.460,1.4775,-0.2263
438,91.558,1.4783,-0.2265
439,91.632,1.4790,-0.2266
440,91.730,1.4797,-0.2268
441,91.779,1.4804,-0.227
442,91.779,1.4812,-0.2273
443,91.951,1.4819,-0.2273
444,92.050,1.4826,-0.2276
445,92.050,1.4833,-0.2277
446,92.173,1.4841,-0.2279
447,92.247,1.4847,-0.228
448,92.370,1.4854,-0.2281
449,92.370,1.4861,-0.2284
450,92.468,1.4869,-0.2286
451,92.542,1.4876,-0.2287
452,92.566,1.4883,-0.229
453,92.640,1.4890,-0.229
454,92.738,1.4897,-0.2292
455,92.837,1.4904,-0.2294
456,92.960,1.4911,-0.2297
457,92.984,1.4918,-0.2297
458,93.058,1.4925,-0.23
459,93.132,1.4932,-0.2301
460,93.181,1.4939,-0.2303
461,93.230,1.4946,-0.2305
462,93.329,1.4953,-0.2307
463,93.402,1.4959,-0.2307
464,93.452,1.4966,-0.2308
465,93.575,1.4973,-0.231
466,93.648,1.4980,-0.2311
467,93.698,1.4987,-0.2312
468,93.698,1.4994,-0.2314
469,93.845,1.5001,-0.2315
470,93.845,1.5008,-0.2317
471,93.894,1.5014,-0.2319
472,93.943,1.5021,-0.2321
473,94.066,1.5028,-0.2323
474,94.140,1.5035,-0.2324
475,94.214,1.5042,-0.2325
476,94.214,1.5048,-0.2327
477,94.337,1.5055,-0.2327
478,94.386,1.5062,-0.2329
479,94.435,1.5069,-0.233
480,94.534,1.5075,-0.2332
481,94.607,1.5082,-0.2332
482,94.657,1.5088,-0.2333
483,94.681,1.5095,-0.2335
484,94.755,1.5102,-0.2337
485,94.804,1.5108,-0.2339
486,94.829,1.5115,-0.2339
487,94.952,1.5121,-0.2341
488,94.927,1.5128,-0.2342
489,95.001,1.5134,-0.2343
490,95.124,1.5141,-0.2346
491,95.099,1.5148,-0.2347
492,95.148,1.5154,-0.2348
493,95.247,1.5161,-0.2348
494,95.271,1.5167,-0.2349
495,95.394,1.5174,-0.235
496,95.419,1.5180,-0.2352
497,95.444,1.5187,-0.2352
498,95.542,1.5193,-0.2353
499,95.616,1.5199,-0.2354
500,95.665,1.5206,-0.2356
