current[mA],power[mW],voltage[V],mpd_current[mA]
1,-0.025,0.7637,-7.886e-05
2,0.025,0.7809,-9.37e-05
3,-0.000,0.7927,-0.0001067
4,0.025,0.8031,-0.0001206
5,0.025,0.8117,-0.0001335
6,0.025,0.8189,-0.0001469
7,0.025,0.8261,-0.000161
8,0.049,0.8323,-0.0001758
9,0.025,0.8381,-0.0001914
10,0.025,0.8435,-0.0002077
11,0.074,0.8486,-0.0002267
12,0.025,0.8534,-0.0002471
13,0.074,0.8580,-0.000271
14,0.074,0.8624,-0.0003003
15,0.147,0.8664,-0.0004757
16,0.516,0.8691,-0.00142
17,1.008,0.8714,-0.002548
18,1.402,0.8738,-0.003624
19,1.844,0.8761,-0.004738
20,2.312,0.8785,-0.005821
21,2.730,0.8809,-0.006873
22,3.197,0.8832,-0.00799
23,3.590,0.8856,-0.00903
24,4.033,0.8879,-0.01012
25,4.402,0.8903,-0.01118
26,4.894,0.8927,-0.01227
27,5.214,0.8950,-0.01331
28,5.607,0.8973,-0.01439
29,6.074,0.8997,-0.01544
30,6.468,0.9019,-0.01645
31,6.837,0.9043,-0.01752
32,7.230,0.9067,-0.0186
33,7.673,0.9090,-0.01962
34,8.042,0.9113,-0.02068
35,8.484,0.9136,-0.02172
36,8.853,0.9159,-0.02272
37,9.198,0.9181,-0.02376
38,9.616,0.9204,-0.02481
39,10.034,0.9227,-0.02587
40,10.427,0.9251,-0.0269
41,10.821,0.9273,-0.02786
42,11.165,0.9295,-0.02891
43,11.583,0.9318,-0.02994
44,11.976,0.9341,-0.03099
45,12.296,0.9363,-0.03199
46,12.739,0.9385,-0.03302
47,13.132,0.9407,-0.03401
48,13.501,0.9430,-0.03504
49,13.895,0.9453,-0.03604
50,14.264,0.9474,-0.03704
51,14.632,0.9497,-0.03806
52,15.001,0.9519,-0.03911
53,15.346,0.9541,-0.04009
54,15.813,0.9563,-0.04109
55,16.133,0.9585,-0.0421
56,16.502,0.9607,-0.04311
57,16.846,0.9629,-0.04409
58,17.338,0.9650,-0.04508
59,17.633,0.9672,-0.04604
60,17.952,0.9693,-0.04709
61,18.395,0.9715,-0.04805
62,18.739,0.9735,-0.04904
63,19.084,0.9757,-0.05005
64,19.477,0.9778,-0.051
65,19.846,0.9799,-0.05201
66,20.215,0.9820,-0.05301
67,20.584,0.9842,-0.05401
68,21.002,0.9862,-0.055
69,21.346,0.9883,-0.05599
70,21.691,0.9904,-0.05696
71,21.961,0.9925,-0.05792
72,22.428,0.9946,-0.05892
73,22.773,0.9966,-0.05988
74,23.142,0.9986,-0.06081
75,23.510,1.0009,-0.06177
76,23.879,1.0029,-0.06274
77,24.248,1.0049,-0.06375
78,24.592,1.0070,-0.06471
79,24.888,1.0090,-0.06569
80,25.281,1.0110,-0.06655
81,25.601,1.0130,-0.06753
82,25.945,1.0150,-0.06849
83,26.363,1.0171,-0.06946
84,26.658,1.0191,-0.07037
85,27.052,1.0210,-0.07129
86,27.371,1.0230,-0.07226
87,27.740,1.0250,-0.07318
88,28.109,1.0270,-0.07407
89,28.429,1.0290,-0.07502
90,28.749,1.0309,-0.07595
91,29.142,1.0329,-0.07691
92,29.486,1.0349,-0.07784
93,29.904,1.0368,-0.07877
94,30.200,1.0387,-0.07972
95,30.544,1.0407,-0.08067
96,30.913,1.0426,-0.08169
97,31.257,1.0445,-0.08257
98,31.528,1.0464,-0.08345
99,31.896,1.0483,-0.0844
100,32.265,1.0502,-0.08533
101,32.585,1.0522,-0.08626
102,32.954,1.0541,-0.08723
103,33.274,1.0559,-0.08806
104,33.618,1.0578,-0.08895
105,33.913,1.0597,-0.0898
106,34.307,1.0615,-0.09073
107,34.577,1.0634,-0.09159
108,34.971,1.0652,-0.0925
109,35.266,1.0671,-0.09335
110,35.610,1.0690,-0.09431
111,35.954,1.0708,-0.09514
112,36.249,1.0727,-0.096
113,36.618,1.0745,-0.09689
114,36.938,1.0763,-0.09775
115,37.258,1.0781,-0.09864
116,37.602,1.0799,-0.09961
117,37.897,1.0817,-0.1005
118,38.217,1.0836,-0.1012
119,38.586,1.0853,-0.1022
120,38.905,1.0871,-0.1031
121,39.250,1.0889,-0.104
122,39.545,1.0907,-0.1049
123,39.889,1.0925,-0.1058
124,40.209,1.0943,-0.1066
125,40.504,1.0961,-0.1076
126,40.824,1.0978,-0.1084
127,41.168,1.0996,-0.1093
128,41.438,1.1014,-0.1101
129,41.758,1.1031,-0.1109
130,42.102,1.1049,-0.1118
131,42.447,1.1066,-0.1126
132,42.742,1.1083,-0.1135
133,43.086,1.1101,-0.1143
134,43.406,1.1118,-0.1151
135,43.676,1.1135,-0.1159
136,44.021,1.1152,-0.1167
137,44.291,1.1170,-0.1177
138,44.611,1.1186,-0.1185
139,44.980,1.1204,-0.1193
140,45.275,1.1221,-0.1202
141,45.570,1.1237,-0.1211
142,45.865,1.1255,-0.122
143,46.136,1.1271,-0.1226
144,46.504,1.1288,-0.1236
145,46.775,1.1305,-0.1244
146,47.144,1.1322,-0.1252
147,47.464,1.1339,-0.1261
148,47.709,1.1355,-0.1268
149,48.005,1.1372,-0.1276
150,48.324,1.1388,-0.1285
151,48.644,1.1405,-0.1293
152,48.964,1.1421,-0.13
153,49.210,1.1438,-0.1308
154,49.554,1.1454,-0.1316
155,49.824,1.1470,-0.1324
156,50.169,1.1486,-0.1332
157,50.439,1.1503,-0.134
158,50.734,1.1519,-0.1348
159,51.005,1.1535,-0.1357
160,51.349,1.1551,-0.1364
161,51.595,1.1567,-0.1372
162,51.915,1.1583,-0.138
163,52.185,1.1599,-0.1388
164,52.480,1.1615,-0.1396
165,52.776,1.1631,-0.1404
166,53.095,1.1647,-0.1412
167,53.317,1.1663,-0.142
168,53.612,1.1678,-0.1428
169,53.907,1.1694,-0.1436
170,54.177,1.1710,-0.1443
171,54.497,1.1725,-0.1451
172,54.792,1.1741,-0.1458
173,55.038,1.1756,-0.1465
174,55.309,1.1772,-0.1473
175,55.653,1.1787,-0.1481
176,55.874,1.1803,-0.1488
177,56.169,1.1818,-0.1495
178,56.464,1.1834,-0.1502
179,56.784,1.1849,-0.151
180,57.055,1.1864,-0.1518
181,57.301,1.1879,-0.1526
182,57.547,1.1894,-0.1532
183,57.817,1.1909,-0.154
184,58.137,1.1925,-0.1548
185,58.358,1.1940,-0.1556
186,58.678,1.1955,-0.1562
187,58.973,1.1970,-0.1571
188,59.219,1.1985,-0.1578
189,59.514,1.2000,-0.1585
190,59.809,1.2014,-0.1592
191,60.080,1.2029,-0.1599
192,60.325,1.2045,-0.1607
193,60.596,1.2059,-0.1613
194,60.842,1.2074,-0.1619
195,61.039,1.2089,-0.1627
196,61.358,1.2103,-0.1634
197,61.629,1.2118,-0.1641
198,61.875,1.2132,-0.1648
199,62.170,1.2147,-0.1656
200,62.416,1.2162,-0.1663
201,62.686,1.2176,-0.167
202,63.006,1.2191,-0.1677
203,63.203,1.2205,-0.1685
204,63.547,1.2220,-0.1692
205,63.744,1.2234,-0.1699
206,63.990,1.2248,-0.1706
207,64.260,1.2262,-0.1712
208,64.605,1.2277,-0.1719
209,64.801,1.2291,-0.1727
210,64.998,1.2305,-0.1734
211,65.269,1.2320,-0.1739
212,65.539,1.2334,-0.1746
213,65.810,1.2348,-0.1752
214,66.080,1.2362,-0.176
215,66.228,1.2375,-0.1766
216,66.523,1.2389,-0.1772
217,66.793,1.2403,-0.1779
218,67.064,1.2417,-0.1786
219,67.334,1.2431,-0.1793
220,67.531,1.2445,-0.18
221,67.802,1.2459,-0.1806
222,67.974,1.2472,-0.1814
223,68.293,1.2486,-0.1821
224,68.589,1.2501,-0.1827
225,68.810,1.2514,-0.1834
226,69.080,1.2527,-0.1839
227,69.228,1.2541,-0.1846
228,69.548,1.2555,-0.1853
229,69.744,1.2568,-0.1858
230,69.966,1.2581,-0.1866
231,70.236,1.2595,-0.1871
232,70.482,1.2609,-0.1878
233,70.704,1.2622,-0.1883
234,70.974,1.2635,-0.1891
235,71.245,1.2649,-0.1897
236,71.441,1.2662,-0.1903
237,71.687,1.2675,-0.1909
238,71.909,1.2688,-0.1916
239,72.154,1.2702,-0.1923
240,72.376,1.2715,-0.1929
241,72.573,1.2728,-0.1936
242,72.818,1.2742,-0.1942
243,73.064,1.2754,-0.1947
244,73.237,1.2767,-0.1953
245,73.556,1.2781,-0.196
246,73.728,1.2794,-0.1966
247,73.999,1.2807,-0.1972
248,74.196,1.2820,-0.1978
249,74.392,1.2833,-0.1984
250,74.638,1.2846,-0.199
251,74.884,1.2858,-0.1995
252,75.179,1.2872,-0.2002
253,75.327,1.2885,-0.2008
254,75.573,1.2897,-0.2013
255,75.819,1.2910,-0.2021
256,76.016,1.2923,-0.2027
257,76.261,1.2935,-0.2033
258,76.458,1.2948,-0.2038
259,76.680,1.2961,-0.2045
260,76.852,1.2973,-0.205
261,77.098,1.2986,-0.2056
262,77.319,1.2998,-0.2061
263,77.491,1.3011,-0.2068
264,77.737,1.3023,-0.2072
265,77.958,1.3036,-0.2077
266,78.180,1.3049,-0.2085
267,78.426,1.3061,-0.2089
268,78.598,1.3074,-0.2095
269,78.794,1.3086,-0.2101
270,79.040,1.3098,-0.2106
271,79.262,1.3111,-0.2113
272,79.434,1.3123,-0.2118
273,79.631,1.3136,-0.2124
274,79.852,1.3148,-0.213
275,80.098,1.3160,-0.2136
276,80.295,1.3173,-0.214
277,80.491,1.3185,-0.2148
278,80.663,1.3197,-0.2152
279,80.959,1.3209,-0.2156
280,81.155,1.3221,-0.2162
281,81.229,1.3233,-0.2168
282,81.475,1.3245,-0.2173
283,81.770,1.3258,-0.2179
284,81.918,1.3270,-0.2183
285,82.164,1.3282,-0.2189
286,82.311,1.3294,-0.2196
287,82.533,1.3305,-0.22
288,82.631,1.3317,-0.2205
289,82.877,1.3329,-0.2211
290,83.123,1.3341,-0.2215
291,83.344,1.3353,-0.2223
292,83.467,1.3365,-0.2227
293,83.738,1.3377,-0.2231
294,83.861,1.3389,-0.2237
295,84.156,1.3400,-0.2242
296,84.279,1.3412,-0.2248
297,84.475,1.3424,-0.2254
298,84.672,1.3436,-0.2258
299,84.869,1.3447,-0.2262
300,85.041,1.3459,-0.2269
301,85.238,1.3470,-0.2273
302,85.459,1.3482,-0.2277
303,85.582,1.3494,-0.2283
304,85.828,1.3505,-0.2288
305,85.951,1.3517,-0.2292
306,86.172,1.3529,-0.2298
307,86.369,1.3540,-0.2302
308,86.566,1.3551,-0.2306
309,86.738,1.3563,-0.231
310,86.935,1.3574,-0.2318
311,87.082,1.3586,-0.2323
312,87.303,1.3597,-0.2327
313,87.500,1.3608,-0.2332
314,87.623,1.3620,-0.2337
315,87.845,1.3631,-0.2343
316,87.967,1.3642,-0.2347
317,88.140,1.3654,-0.2352
318,88.361,1.3665,-0.2357
319,88.509,1.3676,-0.236
320,88.730,1.3687,-0.2365
321,88.902,1.3699,-0.2369
322,89.074,1.3710,-0.2374
323,89.197,1.3721,-0.2378
324,89.394,1.3732,-0.2382
325,89.615,1.3743,-0.2387
326,89.787,1.3754,-0.2393
327,89.959,1.3765,-0.2396
328,90.107,1.3776,-0.2402
329,90.304,1.3788,-0.2408
330,90.427,1.3799,-0.2413
331,90.574,1.3809,-0.2416
332,90.796,1.3821,-0.2422
333,90.894,1.3832,-0.2426
334,91.066,1.3842,-0.2429
335,91.287,1.3853,-0.2435
336,91.435,1.3864,-0.2438
337,91.607,1.3875,-0.2442
338,91.730,1.3886,-0.2445
339,91.902,1.3897,-0.245
340,92.124,1.3908,-0.2454
341,92.320,1.3919,-0.246
342,92.394,1.3929,-0.2464
343,92.566,1.3940,-0.2468
344,92.714,1.3951,-0.2473
345,92.960,1.3961,-0.2479
346,93.058,1.3972,-0.2482
347,93.255,1.3983,-0.2487
348,93.378,1.3993,-0.2492
349,93.550,1.4004,-0.2493
350,93.722,1.4014,-0.2499
351,93.870,1.4025,-0.2502
352,93.968,1.4036,-0.2504
353,94.116,1.4046,-0.2509
354,94.288,1.4057,-0.2513
355,94.460,1.4067,-0.2516
356,94.607,1.4078,-0.2521
357,94.730,1.4088,-0.2526
358,94.952,1.4099,-0.2529
359,95.075,1.4109,-0.2536
360,95.198,1.4119,-0.2539
361,95.394,1.4130,-0.2545
362,95.493,1.4140,-0.2548
363,95.690,1.4151,-0.2554
364,95.837,1.4161,-0.2554
365,95.935,1.4171,-0.2558
366,96.132,1.4182,-0.2562
367,96.231,1.4192,-0.2565
368,96.427,1.4202,-0.2569
369,96.501,1.4212,-0.2574
370,96.673,1.4223,-0.2574
371,96.821,1.4233,-0.2581
372,96.968,1.4243,-0.2586
373,97.091,1.4253,-0.2588
374,97.239,1.4263,-0.2593
375,97.460,1.4274,-0.2598
376,97.559,1.4284,-0.2601
377,97.657,1.4294,-0.2606
378,97.854,1.4304,-0.261
379,97.977,1.4314,-0.2612
380,98.100,1.4324,-0.2615
381,98.296,1.4334,-0.262
382,98.395,1.4344,-0.2621
383,98.493,1.4354,-0.2626
384,98.641,1.4364,-0.2628
385,98.764,1.4374,-0.2632
386,98.960,1.4384,-0.2637
387,99.059,1.4394,-0.264
388,99.133,1.4404,-0.2644
389,99.305,1.4414,-0.2649
390,99.452,1.4424,-0.2653
391,99.600,1.4434,-0.2656
392,99.674,1.4444,-0.2659
393,99.796,1.4454,-0.2661
394,99.969,1.4463,-0.2664
395,100.042,1.4473,-0.2669
396,100.190,1.4483,-0.2671
397,100.337,1.4493,-0.2675
398,100.460,1.4503,-0.2678
399,100.608,1.4512,-0.2681
400,100.657,1.4522,-0.2684
401,100.854,1.4531,-0.2687
402,101.001,1.4541,-0.2691
403,101.051,1.4551,-0.2695
404,101.124,1.4560,-0.2698
405,101.321,1.4570,-0.2702
406,101.469,1.4580,-0.2706
407,101.543,1.4590,-0.271
408,101.715,1.4599,-0.2711
409,101.838,1.4609,-0.2715
410,101.887,1.4618,-0.2719
411,102.059,1.4628,-0.2721
412,102.157,1.4637,-0.2723
413,102.280,1.4647,-0.2726
414,102.428,1.4656,-0.2728
415,102.551,1.4666,-0.2732
416,102.625,1.4675,-0.2734
417,102.821,1.4685,-0.2739
418,102.871,1.4694,-0.2741
419,102.993,1.4704,-0.2747
420,103.141,1.4713,-0.2749
421,103.215,1.4723,-0.2753
422,103.338,1.4732,-0.2756
423,103.461,1.4741,-0.2758
424,103.608,1.4751,-0.2761
425,103.633,1.4760,-0.2764
426,103.756,1.4769,-0.2767
427,103.928,1.4779,-0.2767
428,104.026,1.4788,-0.2771
429,104.100,1.4797,-0.2772
430,104.199,1.4807,-0.2776
431,104.297,1.4816,-0.278
432,104.371,1.4825,-0.2782
433,104.518,1.4834,-0.2785
434,104.690,1.4843,-0.2787
435,104.764,1.4852,-0.2792
436,104.838,1.4862,-0.2795
437,105.035,1.4871,-0.2798
438,104.985,1.4880,-0.2801
439,105.158,1.4889,-0.2802
440,105.281,1.4898,-0.2805
441,105.379,1.4907,-0.2807
442,105.477,1.4916,-0.2809
443,105.600,1.4925,-0.2809
444,105.649,1.4934,-0.2813
445,105.773,1.4943,-0.2815
446,105.822,1.4952,-0.2817
447,105.969,1.4961,-0.2822
448,106.043,1.4970,-0.2824
449,106.166,1.4979,-0.2828
450,106.240,1.4988,-0.2831
451,106.338,1.4997,-0.2834
452,106.412,1.5006,-0.2836
453,106.559,1.5015,-0.2838
454,106.633,1.5024,-0.2839
455,106.707,1.5033,-0.2841
456,106.732,1.5041,-0.2843
457,106.855,1.5050,-0.2844
458,107.002,1.5059,-0.2847
459,107.076,1.5068,-0.2851
460,107.224,1.5077,-0.2852
461,107.199,1.5086,-0.2857
462,107.322,1.5094,-0.2859
463,107.420,1.5103,-0.2863
464,107.494,1.5111,-0.2865
465,107.617,1.5120,-0.2869
466,107.691,1.5129,-0.2869
467,107.764,1.5138,-0.2871
468,107.838,1.5147,-0.2872
469,107.961,1.5155,-0.2873
470,108.035,1.5164,-0.2874
471,108.133,1.5172,-0.2876
472,108.232,1.5181,-0.288
473,108.330,1.5189,-0.2882
