current[mA],power[mW],voltage[V],mpd_current[mA]
85,26.388,1.0482,-0.0839
86,26.707,1.0504,-0.08501
87,27.076,1.0526,-0.08606
88,27.322,1.0547,-0.08706
89,27.790,1.0568,-0.08807
90,28.035,1.0589,-0.08918
91,28.380,1.0610,-0.09017
92,28.626,1.0631,-0.09112
93,29.019,1.0652,-0.09213
94,29.314,1.0673,-0.0932
95,29.659,1.0694,-0.09428
96,30.003,1.0715,-0.09527
97,30.273,1.0735,-0.09624
98,30.667,1.0755,-0.09728
99,30.937,1.0776,-0.09831
100,31.232,1.0796,-0.09929
101,31.577,1.0817,-0.1003
102,31.872,1.0837,-0.1013
103,32.192,1.0857,-0.1023
104,32.536,1.0877,-0.1033
105,32.831,1.0898,-0.1043
106,33.102,1.0917,-0.1053
107,33.446,1.0937,-0.1063
108,33.765,1.0957,-0.1073
109,34.085,1.0977,-0.1083
110,34.380,1.0996,-0.1093
111,34.725,1.1015,-0.1102
112,34.995,1.1034,-0.1112
113,35.266,1.1053,-0.1121
114,35.585,1.1073,-0.1131
115,35.930,1.1092,-0.1141
116,36.225,1.1111,-0.1151
117,36.520,1.1130,-0.116
118,36.815,1.1149,-0.117
119,37.159,1.1168,-0.118
120,37.479,1.1186,-0.1188
121,37.725,1.1204,-0.1199
122,38.069,1.1223,-0.1208
123,38.266,1.1241,-0.1217
124,38.610,1.1260,-0.1226
125,38.930,1.1279,-0.1236
126,39.250,1.1297,-0.1245
127,39.520,1.1315,-0.1255
128,39.815,1.1333,-0.1264
129,40.135,1.1351,-0.1274
130,40.405,1.1369,-0.1283
131,40.725,1.1388,-0.1293
132,40.996,1.1405,-0.1301
133,41.242,1.1423,-0.1311
134,41.537,1.1441,-0.1319
135,41.881,1.1458,-0.1329
136,42.102,1.1476,-0.1338
137,42.422,1.1494,-0.1348
138,42.742,1.1511,-0.1356
139,42.963,1.1529,-0.1366
140,43.283,1.1546,-0.1374
141,43.529,1.1563,-0.1384
142,43.848,1.1581,-0.1392
143,44.119,1.1597,-0.1401
144,44.389,1.1614,-0.1409
145,44.709,1.1632,-0.142
146,44.955,1.1649,-0.1429
147,45.226,1.1666,-0.1437
148,45.545,1.1683,-0.1446
149,45.767,1.1699,-0.1454
150,46.111,1.1716,-0.1463
151,46.381,1.1733,-0.1471
152,46.677,1.1749,-0.148
153,46.923,1.1766,-0.1489
154,47.218,1.1782,-0.1497
155,47.439,1.1799,-0.1506
156,47.709,1.1815,-0.1515
157,47.980,1.1831,-0.1524
158,48.275,1.1848,-0.1532
159,48.472,1.1864,-0.1541
160,48.792,1.1880,-0.155
161,49.037,1.1896,-0.1558
162,49.333,1.1912,-0.1567
163,49.579,1.1928,-0.1574
164,49.849,1.1944,-0.1583
165,50.120,1.1960,-0.1592
166,50.341,1.1976,-0.16
167,50.661,1.1991,-0.1608
168,50.956,1.2007,-0.1616
169,51.152,1.2023,-0.1625
170,51.398,1.2039,-0.1632
171,51.693,1.2054,-0.164
172,51.964,1.2070,-0.1648
173,52.210,1.2085,-0.1657
174,52.456,1.2101,-0.1665
175,52.702,1.2116,-0.1674
176,52.972,1.2131,-0.1682
177,53.218,1.2147,-0.1691
178,53.464,1.2162,-0.1699
179,53.735,1.2177,-0.1707
180,53.981,1.2192,-0.1715
181,54.202,1.2207,-0.1723
182,54.423,1.2222,-0.1731
183,54.718,1.2237,-0.1738
184,54.964,1.2251,-0.1745
185,55.161,1.2267,-0.1753
186,55.505,1.2282,-0.176
187,55.702,1.2296,-0.1768
188,55.948,1.2311,-0.1777
189,56.243,1.2326,-0.1784
190,56.440,1.2341,-0.1793
191,56.661,1.2355,-0.18
192,56.932,1.2370,-0.1809
193,57.202,1.2384,-0.1815
194,57.399,1.2399,-0.1824
195,57.645,1.2414,-0.1833
196,57.915,1.2428,-0.1841
197,58.137,1.2442,-0.1849
198,58.383,1.2456,-0.1855
199,58.579,1.2470,-0.1862
200,58.825,1.2485,-0.1871
201,59.022,1.2499,-0.1877
202,59.293,1.2513,-0.1884
203,59.563,1.2527,-0.1891
204,59.858,1.2541,-0.1898
205,59.981,1.2555,-0.1906
206,60.202,1.2569,-0.1913
207,60.473,1.2583,-0.192
208,60.670,1.2597,-0.1928
209,60.916,1.2611,-0.1937
210,61.137,1.2625,-0.1945
211,61.334,1.2638,-0.1953
212,61.629,1.2652,-0.196
213,61.875,1.2666,-0.1967
214,62.072,1.2679,-0.1975
215,62.293,1.2693,-0.1981
216,62.490,1.2706,-0.1988
217,62.686,1.2720,-0.1995
218,63.006,1.2734,-0.2002
219,63.178,1.2747,-0.2008
220,63.400,1.2760,-0.2014
221,63.645,1.2774,-0.2021
222,63.818,1.2788,-0.2028
223,64.039,1.2801,-0.2035
224,64.285,1.2814,-0.2042
225,64.482,1.2827,-0.205
226,64.703,1.2840,-0.2059
227,64.875,1.2854,-0.2067
228,65.170,1.2867,-0.2074
229,65.318,1.2880,-0.208
230,65.514,1.2893,-0.2088
231,65.810,1.2906,-0.2094
232,66.006,1.2920,-0.21
233,66.228,1.2933,-0.2106
234,66.400,1.2946,-0.2113
235,66.621,1.2959,-0.2118
236,66.793,1.2971,-0.2125
237,67.039,1.2984,-0.2131
238,67.162,1.2997,-0.2137
239,67.506,1.3010,-0.2144
240,67.679,1.3023,-0.2151
241,67.826,1.3035,-0.2159
242,68.121,1.3048,-0.2167
243,68.343,1.3060,-0.2174
244,68.490,1.3073,-0.2181
245,68.687,1.3086,-0.2188
246,68.908,1.3098,-0.2194
247,69.130,1.3111,-0.2202
248,69.326,1.3124,-0.2206
249,69.548,1.3136,-0.2211
250,69.744,1.3149,-0.2218
251,69.917,1.3161,-0.2223
252,70.089,1.3174,-0.223
253,70.335,1.3186,-0.2235
254,70.507,1.3198,-0.2242
255,70.728,1.3210,-0.225
256,70.876,1.3223,-0.2256
257,71.072,1.3235,-0.2263
258,71.294,1.3247,-0.227
259,71.466,1.3259,-0.2277
260,71.712,1.3271,-0.2284
261,71.884,1.3283,-0.229
262,72.056,1.3296,-0.2295
263,72.228,1.3308,-0.2301
264,72.523,1.3319,-0.2306
265,72.622,1.3332,-0.2312
266,72.843,1.3343,-0.2318
267,72.966,1.3356,-0.2323
268,73.163,1.3368,-0.233
269,73.335,1.3380,-0.2336
270,73.605,1.3391,-0.2341
271,73.753,1.3403,-0.2349
272,73.950,1.3415,-0.2355
273,74.122,1.3427,-0.2363
274,74.343,1.3439,-0.2368
275,74.491,1.3450,-0.2374
276,74.663,1.3462,-0.238
277,74.860,1.3474,-0.2384
278,75.032,1.3485,-0.2392
279,75.204,1.3497,-0.2396
280,75.352,1.3509,-0.2401
281,75.548,1.3520,-0.2406
282,75.720,1.3532,-0.2412
283,75.942,1.3544,-0.2418
284,76.040,1.3555,-0.2424
285,76.237,1.3566,-0.243
286,76.507,1.3578,-0.2437
287,76.581,1.3589,-0.2443
288,76.778,1.3600,-0.2449
289,76.975,1.3612,-0.2455
290,77.122,1.3623,-0.2459
291,77.294,1.3635,-0.2465
292,77.491,1.3646,-0.247
293,77.688,1.3657,-0.2475
294,77.835,1.3669,-0.2481
295,78.007,1.3680,-0.2486
296,78.106,1.3691,-0.2494
297,78.376,1.3702,-0.2498
298,78.499,1.3713,-0.2503
299,78.721,1.3725,-0.251
300,78.868,1.3736,-0.2515
301,79.016,1.3747,-0.2519
302,79.163,1.3758,-0.2525
303,79.335,1.3769,-0.2531
304,79.483,1.3780,-0.2535
305,79.655,1.3791,-0.2541
306,79.803,1.3802,-0.2545
307,80.024,1.3813,-0.255
308,80.147,1.3824,-0.2556
309,80.344,1.3835,-0.256
310,80.491,1.3845,-0.2567
311,80.590,1.3857,-0.2573
312,80.762,1.3868,-0.2579
313,80.909,1.3878,-0.2585
314,81.057,1.3889,-0.2589
315,81.303,1.3900,-0.2593
316,81.450,1.3911,-0.2599
317,81.573,1.3922,-0.2603
318,81.721,1.3933,-0.2607
319,81.844,1.3943,-0.2611
320,82.065,1.3954,-0.2618
321,82.213,1.3964,-0.262
322,82.311,1.3975,-0.2628
323,82.483,1.3985,-0.2633
324,82.631,1.3996,-0.2638
325,82.705,1.4006,-0.2646
326,83.000,1.4017,-0.2649
327,83.024,1.4027,-0.2654
328,83.221,1.4038,-0.2659
329,83.418,1.4048,-0.2664
330,83.516,1.4059,-0.2667
331,83.713,1.4069,-0.267
332,83.811,1.4080,-0.2675
333,83.984,1.4090,-0.2679
334,84.106,1.4100,-0.2685
335,84.229,1.4111,-0.2689
336,84.451,1.4121,-0.2696
337,84.549,1.4131,-0.2701
338,84.697,1.4142,-0.2708
339,84.820,1.4152,-0.2713
340,85.066,1.4162,-0.2719
341,85.066,1.4172,-0.2722
342,85.287,1.4183,-0.2726
343,85.361,1.4193,-0.2729
344,85.533,1.4203,-0.2732
345,85.656,1.4213,-0.2735
346,85.779,1.4223,-0.274
347,85.951,1.4233,-0.2744
348,86.074,1.4244,-0.2749
349,86.221,1.4254,-0.2755
350,86.344,1.4264,-0.276
351,86.467,1.4273,-0.2766
352,86.639,1.4284,-0.2771
353,86.738,1.4294,-0.2776
354,86.836,1.4304,-0.2782
355,86.984,1.4314,-0.2785
356,87.107,1.4324,-0.2786
357,87.230,1.4333,-0.2792
358,87.402,1.4344,-0.2794
359,87.525,1.4353,-0.2797
360,87.648,1.4363,-0.28
361,87.795,1.4373,-0.2805
362,87.992,1.4383,-0.2808
363,88.041,1.4393,-0.2815
364,88.213,1.4403,-0.2819
365,88.263,1.4412,-0.2826
366,88.484,1.4422,-0.2831
367,88.582,1.4431,-0.2834
368,88.656,1.4441,-0.2839
369,88.804,1.4451,-0.2843
370,88.927,1.4460,-0.2844
371,89.050,1.4470,-0.2848
372,89.222,1.4480,-0.285
373,89.271,1.4489,-0.2854
374,89.369,1.4499,-0.2858
375,89.492,1.4509,-0.2863
376,89.664,1.4518,-0.2868
377,89.763,1.4527,-0.2873
378,89.886,1.4537,-0.2877
379,90.058,1.4547,-0.2882
380,90.132,1.4556,-0.2887
381,90.205,1.4565,-0.2889
382,90.328,1.4575,-0.2894
383,90.451,1.4584,-0.2896
384,90.550,1.4594,-0.2898
385,90.673,1.4603,-0.2901
386,90.796,1.4612,-0.2903
387,90.919,1.4622,-0.2907
388,91.017,1.4631,-0.2911
389,91.165,1.4640,-0.2917
390,91.214,1.4650,-0.2922
391,91.386,1.4659,-0.2927
392,91.509,1.4668,-0.2931
393,91.607,1.4677,-0.2935
394,91.730,1.4687,-0.2938
395,91.804,1.4696,-0.2941
396,91.878,1.4705,-0.2943
397,92.001,1.4714,-0.2945
398,92.074,1.4723,-0.2948
399,92.173,1.4732,-0.2951
400,92.320,1.4741,-0.2954
401,92.419,1.4750,-0.2959
402,92.517,1.4760,-0.2963
403,92.615,1.4768,-0.2968
404,92.689,1.4777,-0.2973
405,92.788,1.4787,-0.2976
406,92.911,1.4795,-0.298
407,93.058,1.4805,-0.2982
408,93.107,1.4813,-0.2985
409,93.255,1.4822,-0.2987
410,93.329,1.4831,-0.299
411,93.427,1.4840,-0.2993
412,93.501,1.4849,-0.2997
413,93.599,1.4858,-0.2999
414,93.722,1.4867,-0.3003
415,93.771,1.4876,-0.3008
416,93.943,1.4884,-0.301
417,93.993,1.4893,-0.3013
418,94.116,1.4902,-0.3017
419,94.140,1.4911,-0.3019
420,94.312,1.4920,-0.3023
421,94.411,1.4928,-0.3025
422,94.509,1.4937,-0.3027
423,94.534,1.4945,-0.303
424,94.681,1.4954,-0.3032
425,94.755,1.4963,-0.3036
426,94.903,1.4971,-0.304
427,94.952,1.4980,-0.3045
428,95.026,1.4989,-0.3047
429,95.148,1.4997,-0.305
430,95.222,1.5006,-0.3053
431,95.321,1.5015,-0.3055
432,95.394,1.5023,-0.3058
433,95.493,1.5032,-0.3061
434,95.591,1.5040,-0.3063
435,95.665,1.5049,-0.3065
436,95.763,1.5057,-0.3071
437,95.813,1.5066,-0.3072
438,95.862,1.5074,-0.3076
439,96.009,1.5083,-0.3077
440,96.108,1.5091,-0.3081
441,96.206,1.5099,-0.3083
442,96.304,1.5108,-0.3085
443,96.280,1.5116,-0.3088
444,96.403,1.5125,-0.309
445,96.452,1.5133,-0.3093
446,96.575,1.5141,-0.3096
447,96.673,1.5149,-0.3097
448,96.698,1.5157,-0.3102
449,96.870,1.5166,-0.3106
450,96.870,1.5174,-0.3108
451,96.944,1.5183,-0.3112
452,97.042,1.5191,-0.3113
453,97.091,1.5199,-0.3115
454,97.165,1.5207,-0.3116
455,97.214,1.5215,-0.3119
456,97.337,1.5223,-0.3122
457,97.436,1.5232,-0.3123
458,97.460,1.5239,-0.3126
459,97.534,1.5247,-0.313
460,97.657,1.5256,-0.3133
461,97.731,1.5264,-0.3135
462,97.780,1.5272,-0.3138
463,97.805,1.5280,-0.314
464,97.952,1.5287,-0.3144
465,98.001,1.5295,-0.3144
466,97.977,1.5304,-0.3146
467,98.149,1.5311,-0.3147
468,98.149,1.5319,-0.3149
469,98.247,1.5327,-0.315
470,98.272,1.5335,-0.3155
471,98.370,1.5343,-0.3156
472,98.469,1.5351,-0.316
473,98.493,1.5359,-0.3162
474,98.542,1.5367,-0.3164
475,98.591,1.5375,-0.3168
476,98.665,1.5382,-0.3169
477,98.788,1.5390,-0.317
478,98.837,1.5398,-0.3173
479,98.911,1.5406,-0.3172
480,98.936,1.5413,-0.3173
481,99.034,1.5421,-0.3176
482,99.034,1.5429,-0.3179
483,99.059,1.5436,-0.318
484,99.182,1.5444,-0.3184
485,99.280,1.5452,-0.3186
486,99.305,1.5459,-0.3188
487,99.354,1.5467,-0.3192
488,99.477,1.5475,-0.3191
489,99.526,1.5482,-0.3193
490,99.624,1.5490,-0.3194
491,99.600,1.5497,-0.3196
492,99.649,1.5505,-0.3198
493,99.698,1.5513,-0.3198
494,99.698,1.5520,-0.32
495,99.796,1.5528,-0.3203
496,99.846,1.5535,-0.3207
497,99.919,1.5543,-0.3207
498,99.993,1.5550,-0.3211
499,100.018,1.5557,-0.3211
500,100.042,1.5565,-0.3213
