current[mA],power[mW],voltage[V],mpd_current[mA]
1,-0.000,0.7634,-8.084e-05
2,-0.025,0.7822,-9.842e-05
3,-0.000,0.7952,-0.000113
4,0.025,0.8060,-0.000129
5,-0.000,0.8153,-0.0001437
6,-0.000,0.8232,-0.0001582
7,-0.000,0.8305,-0.0001733
8,0.049,0.8374,-0.0001898
9,0.049,0.8438,-0.0002066
10,0.025,0.8497,-0.0002265
11,0.049,0.8552,-0.0002925
12,0.369,0.8590,-0.00141
13,0.713,0.8622,-0.002813
14,1.131,0.8654,-0.00425
15,1.426,0.8686,-0.005665
16,1.918,0.8719,-0.007095
17,2.287,0.8752,-0.008503
18,2.656,0.8782,-0.00991
19,3.049,0.8814,-0.01134
20,3.443,0.8845,-0.01279
21,3.787,0.8876,-0.01413
22,4.230,0.8906,-0.01553
23,4.525,0.8937,-0.0169
24,4.918,0.8967,-0.0183
25,5.312,0.8998,-0.0197
26,5.730,0.9028,-0.0211
27,6.099,0.9058,-0.02245
28,6.468,0.9088,-0.0238
29,6.837,0.9116,-0.0252
30,7.206,0.9146,-0.02656
31,7.599,0.9175,-0.02792
32,8.042,0.9205,-0.0293
33,8.411,0.9233,-0.03062
34,8.804,0.9263,-0.03202
35,9.173,0.9291,-0.03335
36,9.542,0.9319,-0.03471
37,9.886,0.9348,-0.03604
38,10.304,0.9376,-0.03735
39,10.698,0.9404,-0.03868
40,11.017,0.9432,-0.04003
41,11.411,0.9459,-0.04138
42,11.804,0.9487,-0.04268
43,12.149,0.9515,-0.04402
44,12.542,0.9541,-0.04534
45,12.911,0.9569,-0.0467
46,13.231,0.9596,-0.04801
47,13.649,0.9623,-0.04935
48,14.018,0.9649,-0.05067
49,14.362,0.9677,-0.05199
50,14.780,0.9703,-0.05332
51,15.051,0.9730,-0.05463
52,15.469,0.9756,-0.05593
53,15.813,0.9782,-0.05719
54,16.182,0.9808,-0.0585
55,16.526,0.9834,-0.05984
56,16.920,0.9859,-0.06111
57,17.288,0.9885,-0.06238
58,17.584,0.9911,-0.06368
59,17.928,0.9936,-0.06495
60,18.420,0.9962,-0.06614
61,18.690,0.9986,-0.06746
62,19.084,1.0012,-0.06874
63,19.453,1.0037,-0.06997
64,19.797,1.0062,-0.07121
65,20.117,1.0086,-0.07247
66,20.510,1.0111,-0.07371
67,20.904,1.0136,-0.07498
68,21.199,1.0160,-0.07619
69,21.592,1.0185,-0.07743
70,21.912,1.0209,-0.07869
71,22.281,1.0232,-0.07992
72,22.650,1.0256,-0.0812
73,22.994,1.0280,-0.08243
74,23.289,1.0304,-0.08368
75,23.707,1.0328,-0.08492
76,24.002,1.0351,-0.08615
77,24.371,1.0375,-0.08737
78,24.715,1.0398,-0.08865
79,25.035,1.0420,-0.08989
80,25.404,1.0444,-0.09112
81,25.675,1.0467,-0.09231
82,26.043,1.0490,-0.09348
83,26.412,1.0512,-0.09471
84,26.781,1.0535,-0.09592
85,27.126,1.0558,-0.09701
86,27.470,1.0580,-0.09819
87,27.740,1.0602,-0.09932
88,28.085,1.0624,-0.1006
89,28.478,1.0647,-0.1017
90,28.822,1.0669,-0.1029
91,29.117,1.0691,-0.104
92,29.437,1.0713,-0.1051
93,29.806,1.0735,-0.1064
94,30.126,1.0756,-0.1075
95,30.396,1.0778,-0.1087
96,30.765,1.0799,-0.1099
97,31.109,1.0820,-0.1111
98,31.454,1.0842,-0.1122
99,31.724,1.0863,-0.1134
100,32.069,1.0884,-0.1146
101,32.413,1.0905,-0.1158
102,32.708,1.0926,-0.1169
103,33.052,1.0947,-0.1181
104,33.323,1.0968,-0.1192
105,33.643,1.0989,-0.1203
106,33.987,1.1009,-0.1214
107,34.282,1.1030,-0.1226
108,34.626,1.1049,-0.1236
109,34.946,1.1070,-0.1248
110,35.266,1.1091,-0.1258
111,35.585,1.1110,-0.1269
112,35.831,1.1131,-0.128
113,36.249,1.1151,-0.129
114,36.520,1.1171,-0.1301
115,36.815,1.1191,-0.1312
116,37.159,1.1211,-0.1323
117,37.430,1.1230,-0.1335
118,37.774,1.1250,-0.1346
119,38.118,1.1270,-0.1357
120,38.413,1.1289,-0.1368
121,38.659,1.1308,-0.138
122,39.028,1.1327,-0.1391
123,39.250,1.1346,-0.1401
124,39.594,1.1365,-0.1412
125,39.914,1.1385,-0.1422
126,40.258,1.1403,-0.1432
127,40.504,1.1422,-0.1443
128,40.848,1.1441,-0.1453
129,41.045,1.1460,-0.1463
130,41.414,1.1479,-0.1474
131,41.684,1.1497,-0.1484
132,41.979,1.1516,-0.1494
133,42.324,1.1534,-0.1505
134,42.594,1.1553,-0.1515
135,42.889,1.1571,-0.1524
136,43.184,1.1590,-0.1534
137,43.504,1.1607,-0.1546
138,43.725,1.1625,-0.1556
139,44.094,1.1643,-0.1567
140,44.316,1.1662,-0.1577
141,44.660,1.1679,-0.1588
142,44.906,1.1697,-0.1598
143,45.201,1.1715,-0.1608
144,45.521,1.1732,-0.1619
145,45.816,1.1750,-0.1629
146,46.013,1.1768,-0.1638
147,46.406,1.1785,-0.1648
148,46.603,1.1802,-0.1657
149,46.898,1.1820,-0.1667
150,47.242,1.1837,-0.1676
151,47.513,1.1855,-0.1687
152,47.759,1.1872,-0.1695
153,48.103,1.1889,-0.1705
154,48.349,1.1906,-0.1715
155,48.595,1.1923,-0.1724
156,48.890,1.1940,-0.1735
157,49.160,1.1957,-0.1745
158,49.406,1.1973,-0.1755
159,49.677,1.1990,-0.1765
160,49.997,1.2007,-0.1774
161,50.243,1.2024,-0.1784
162,50.488,1.2040,-0.1794
163,50.808,1.2057,-0.1803
164,51.079,1.2073,-0.1812
165,51.374,1.2089,-0.1821
166,51.570,1.2106,-0.183
167,51.890,1.2122,-0.1839
168,52.112,1.2138,-0.1849
169,52.431,1.2155,-0.1857
170,52.653,1.2170,-0.1866
171,52.898,1.2187,-0.1875
172,53.169,1.2203,-0.1885
173,53.440,1.2219,-0.1895
174,53.710,1.2235,-0.1904
175,53.956,1.2250,-0.1913
176,54.202,1.2266,-0.1922
177,54.522,1.2282,-0.1932
178,54.743,1.2298,-0.1941
179,55.013,1.2313,-0.195
180,55.235,1.2329,-0.1958
181,55.505,1.2344,-0.1968
182,55.727,1.2360,-0.1976
183,56.071,1.2375,-0.1985
184,56.268,1.2390,-0.1994
185,56.514,1.2406,-0.2002
186,56.784,1.2421,-0.2011
187,56.956,1.2436,-0.2019
188,57.276,1.2452,-0.2028
189,57.473,1.2467,-0.2037
190,57.743,1.2482,-0.2045
191,57.989,1.2497,-0.2055
192,58.235,1.2512,-0.2063
193,58.530,1.2527,-0.2072
194,58.752,1.2542,-0.2081
195,59.022,1.2556,-0.2088
196,59.194,1.2571,-0.2097
197,59.440,1.2586,-0.2105
198,59.760,1.2600,-0.2113
199,59.981,1.2615,-0.2123
200,60.202,1.2630,-0.2131
201,60.424,1.2644,-0.2138
202,60.670,1.2659,-0.2147
203,60.916,1.2673,-0.2155
204,61.186,1.2688,-0.2163
205,61.358,1.2702,-0.2172
206,61.678,1.2717,-0.2179
207,61.899,1.2731,-0.2188
208,62.096,1.2745,-0.2196
209,62.367,1.2760,-0.2205
210,62.588,1.2773,-0.2214
211,62.809,1.2788,-0.2221
212,63.006,1.2802,-0.2229
213,63.252,1.2816,-0.2236
214,63.522,1.2830,-0.2243
215,63.744,1.2844,-0.2252
216,63.965,1.2858,-0.226
217,64.162,1.2872,-0.2268
218,64.359,1.2886,-0.2275
219,64.629,1.2899,-0.2282
220,64.850,1.2913,-0.2291
221,65.072,1.2927,-0.2299
222,65.293,1.2941,-0.2306
223,65.490,1.2954,-0.2315
224,65.711,1.2968,-0.2323
225,66.006,1.2981,-0.2331
