current[mA],power[mW],voltage[V],mpd_current[mA]
1,-0.025,0.7676,-7.807e-05
2,-0.000,0.7857,-9.329e-05
3,-0.000,0.7986,-0.0001069
4,0.025,0.8100,-0.0001213
5,0.025,0.8196,-0.0001347
6,-0.000,0.8278,-0.0001483
7,0.025,0.8357,-0.0001627
8,0.025,0.8428,-0.0001779
9,0.025,0.8496,-0.0001939
10,0.025,0.8558,-0.0002109
11,0.049,0.8617,-0.0002303
12,0.025,0.8674,-0.0002508
13,0.025,0.8728,-0.0002739
14,0.074,0.8780,-0.0003004
15,0.098,0.8830,-0.0003293
16,0.123,0.8879,-0.0003657
17,0.123,0.8926,-0.0004471
18,0.393,0.8963,-0.00112
19,0.787,0.8996,-0.002031
20,1.205,0.9030,-0.002929
21,1.500,0.9063,-0.003706
22,1.992,0.9094,-0.004274
23,2.435,0.9125,-0.005268
24,2.828,0.9155,-0.0062
25,3.345,0.9186,-0.007176
26,3.713,0.9217,-0.00813
27,4.131,0.9246,-0.009055
28,4.574,0.9277,-0.01003
29,4.968,0.9307,-0.01099
30,5.337,0.9338,-0.01191
31,5.755,0.9368,-0.01281
32,6.197,0.9397,-0.01373
33,6.615,0.9427,-0.01464
34,7.009,0.9457,-0.01556
35,7.451,0.9487,-0.01644
36,7.820,0.9516,-0.01732
37,8.189,0.9545,-0.01823
38,8.558,0.9574,-0.01911
39,8.902,0.9603,-0.01998
40,9.271,0.9632,-0.02087
41,9.665,0.9660,-0.02175
42,10.083,0.9690,-0.02261
43,10.427,0.9717,-0.02348
44,10.845,0.9745,-0.02435
45,11.239,0.9774,-0.02522
46,11.583,0.9802,-0.02608
47,11.952,0.9829,-0.02691
48,12.272,0.9857,-0.02777
49,12.665,0.9884,-0.02864
50,12.985,0.9912,-0.02947
51,13.403,0.9939,-0.03032
52,13.772,0.9966,-0.03119
53,14.116,0.9993,-0.03201
54,14.411,1.0021,-0.03284
55,14.805,1.0048,-0.03368
56,15.149,1.0073,-0.03452
57,15.518,1.0100,-0.03533
58,15.838,1.0127,-0.0362
59,16.182,1.0152,-0.03699
60,16.600,1.0179,-0.03783
61,16.920,1.0205,-0.03865
62,17.239,1.0230,-0.03942
63,17.559,1.0255,-0.04024
64,17.928,1.0281,-0.04105
65,18.223,1.0306,-0.04187
66,18.616,1.0331,-0.04262
67,19.010,1.0356,-0.04344
68,19.280,1.0381,-0.04423
69,19.625,1.0406,-0.04504
70,19.944,1.0431,-0.04584
71,20.313,1.0454,-0.04661
72,20.633,1.0479,-0.04741
73,20.928,1.0502,-0.04817
74,21.297,1.0527,-0.04895
75,21.641,1.0551,-0.04976
76,21.936,1.0575,-0.05053
77,22.232,1.0598,-0.05131
78,22.576,1.0622,-0.05208
79,22.920,1.0645,-0.05283
80,23.264,1.0668,-0.05365
81,23.584,1.0692,-0.05439
82,23.855,1.0715,-0.05514
83,24.248,1.0738,-0.05591
84,24.494,1.0761,-0.05666
85,24.838,1.0784,-0.0574
86,25.134,1.0806,-0.05814
87,25.429,1.0829,-0.05888
88,25.773,1.0850,-0.05961
89,26.093,1.0873,-0.06032
90,26.339,1.0895,-0.06106
91,26.683,1.0916,-0.06177
