filename,lotID,SN,tempC,current,power,voltage,group_id
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.149,0,1.09753,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.15,0,1.09988,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.151,0,1.09946,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.152,0,1.09993,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.153,0,1.10062,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.154,0,1.10955,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.155,0,1.11063,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.156,0,1.11538,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.157,0,1.10243,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.158,0,1.10491,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.159,0,1.10293,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.16,0,1.10655,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.161,0,1.11238,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.162,0,1.11219,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.163,0,1.11374,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.164,0,1.11823,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.165,0,1.12176,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.166,0,1.11832,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.167,0,1.12833,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.168,0,1.14278,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.169,0,1.14762,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.17,0,1.15072,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.171,0,1.15375,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.172,0,1.13969,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.173,0,1.13979,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.174,0,1.13898,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.175,0,1.13183,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.176,0,1.1373,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.177,0,1.13583,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.178,0,1.13773,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.179,0,1.1442,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.18,0,1.14171,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.181,0,1.14315,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.182,0,1.14892,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.183,0,1.15258,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.184,0,1.15213,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.185,0,1.15587,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.186,0,1.15715,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.187,0,1.15367,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.188,0,1.15665,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.189,0,1.15924,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.19,0,1.16616,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.191,0,1.16908,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.192,0,1.16804,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.193,0,1.17838,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.194,0,1.18365,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.195,0,1.18407,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.196,0,1.18442,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.197,0,1.19007,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.198,0,1.18703,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.199,0,1.18056,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.2,0,1.18621,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.201,0,1.18624,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.202,0,1.18571,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.203,0,1.1946,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.204,0,1.18685,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.205,0,1.18895,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.206,0,1.18798,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.207,0,1.187,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.208,0,1.19165,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.209,0,1.19118,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.21,0,1.19362,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.211,0,1.19515,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.212,0,1.19804,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.213,0,1.19776,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.214,0,1.19796,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.215,0,1.19656,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.216,0,1.20061,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.217,0,1.20139,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.218,0,1.20465,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.219,0,1.20728,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.22,0,1.21201,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.221,0,1.21335,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.222,0,1.21577,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.223,0,1.21887,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.224,0,1.2233,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.225,0,1.22552,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.226,0,1.22897,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.227,0,1.23225,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.228,0,1.23657,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.229,0,1.23933,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.23,0,1.24115,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.231,0,1.24449,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.232,0,1.24509,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.233,0,1.24791,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.234,0,1.25117,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.235,0,1.25496,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.236,0,1.25817,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.237,0,1.26083,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.238,0,1.26288,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.239,0,1.26531,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.24,0,1.26824,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.241,0,1.27049,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.242,0,1.27429,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.243,0,1.27785,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.244,0,1.28029,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.245,0,1.28364,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.246,0,1.28694,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.247,0,1.28824,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.248,0,1.29024,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.249,0,1.29557,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.25,0,1.2976,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.251,0,1.30204,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.252,0,1.30334,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.253,0,1.30618,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.254,0,1.3093,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.255,0,1.31176,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.256,0,1.3143,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.257,0,1.31629,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.258,0,1.3195,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.259,0,1.3216,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.26,0,1.32754,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.261,0,1.32867,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.262,0,1.33155,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.263,0,1.33508,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.264,0,1.33876,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.265,0,1.33934,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.266,0,1.34338,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.267,0,1.34528,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.268,0,1.34964,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.269,0,1.35134,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.27,0,1.35508,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.271,0,1.35781,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.272,0,1.36061,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.273,0,1.36235,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.274,0,1.36624,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.275,0,1.36902,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.276,0,1.37052,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.277,0,1.37531,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.278,0,1.37762,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.279,0,1.37963,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.28,0,1.38217,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.281,0,1.38327,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.282,0,1.38833,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.283,0,1.39,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.284,0,1.39278,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.285,0,1.3942,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.286,0,1.39681,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.287,0,1.40159,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.288,0,1.40395,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.289,0,1.405,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.29,0,1.40924,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.291,0,1.41095,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.292,0,1.41417,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.293,0,1.41679,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.294,0,1.42066,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.295,0,1.42388,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.296,0,1.42472,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.297,0,1.42938,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.298,0,1.43024,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.299,0,1.43452,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.3,0,1.4364,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.301,0,1.43955,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.302,0,1.44106,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.303,0,1.44473,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.304,0,1.44735,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.305,0,1.44963,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.306,0,1.45182,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.307,0,1.45437,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.308,0,1.4577,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.309,0,1.45973,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.31,0,1.4636,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.311,0,1.46448,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.312,0,1.46738,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.313,0,1.47103,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.314,0,1.47386,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.315,0,1.47499,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.316,0,1.47833,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.317,0,1.48082,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.318,0,1.48276,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.319,0,1.48672,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.32,0,1.48894,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.321,0,1.491,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.322,0,1.49294,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.323,0,1.4974,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.324,0,1.49869,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.325,0,1.50095,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.326,0,1.50472,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.327,0,1.50735,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.328,0,1.50958,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.329,0,1.51208,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.33,0,1.51426,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.331,0,1.51778,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.332,0,1.52181,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.333,0,1.52346,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.334,0,1.52545,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.335,0,1.52818,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.336,0,1.53068,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.337,0,1.53297,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.338,0,1.53603,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.339,0,1.53845,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.34,0,1.54157,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.341,0,1.54472,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.342,0,1.54766,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.343,0,1.54894,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.344,0,1.55118,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.345,0,1.55294,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.346,0,1.55635,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.347,0,1.5578,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.348,0,1.56193,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.349,0,1.56452,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.35,0,1.56774,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.351,0,1.56893,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.352,0,1.57166,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.353,0,1.57388,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.354,0,1.57691,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.355,0,1.57894,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.356,0,1.58178,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.357,0,1.58485,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.358,0,1.58623,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.359,0,1.59061,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.36,0,1.59161,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.361,0,1.59404,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.362,0,1.59698,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.363,0,1.59888,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.364,0,1.60262,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.365,0,1.60298,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.366,0,1.60681,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.367,0,1.6091,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.368,0,1.6115,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.369,0,1.61409,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.37,0,1.61657,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.371,0,1.61926,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.372,0,1.6213,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.373,0,1.62363,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.374,0,1.62453,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.375,0,1.62767,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.376,0,1.62999,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.377,0,1.63391,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.378,0,1.63485,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.379,0,1.63844,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.38,0,1.64016,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.381,0,1.6432,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.382,0,1.64409,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.383,0,1.64753,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.384,0,1.65036,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.385,0,1.65289,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.386,0,1.65386,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.387,0,1.65892,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.388,0,1.65985,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.389,0,1.66199,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.39,0,1.66441,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.391,0,1.66679,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.392,0,1.6704,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.393,0,1.67242,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.394,0,1.67395,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.395,0,1.67832,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.396,0,1.68044,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.397,0,1.68272,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.398,0,1.68374,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.399,0,1.68729,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.4,0,1.69095,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.401,0,1.69289,27
P10514-1_767&768_74L_GP03_dat.xls,P10514-1,71635_30-23-74-82,50,0.402,0,1.69434,27
