lotID,SN,tempC,If,wavelength,power
P11032-3,71638_20-22-28-94,50,0.4,1527,-87.58454
P11032-3,71638_20-22-28-94,50,0.4,1527.02,-120
P11032-3,71638_20-22-28-94,50,0.4,1527.04,-77.00711
P11032-3,71638_20-22-28-94,50,0.4,1527.06,-120
P11032-3,71638_20-22-28-94,50,0.4,1527.08,-120
P11032-3,71638_20-22-28-94,50,0.4,1527.1,-78.04377
P11032-3,71638_20-22-28-94,50,0.4,1527.12,-120
P11032-3,71638_20-22-28-94,50,0.4,1527.14,-81.09579
P11032-3,71638_20-22-28-94,50,0.4,1527.16,-83.15244
P11032-3,71638_20-22-28-94,50,0.4,1527.18,-82.64082
P11032-3,71638_20-22-28-94,50,0.4,1527.2,-84.05497
P11032-3,71638_20-22-28-94,50,0.4,1527.22,-120
P11032-3,71638_20-22-28-94,50,0.4,1527.24,-76.35637
P11032-3,71638_20-22-28-94,50,0.4,1527.26,-120
P11032-3,71638_20-22-28-94,50,0.4,1527.28,-78.80414
P11032-3,71638_20-22-28-94,50,0.4,1527.3,-120
P11032-3,71638_20-22-28-94,50,0.4,1527.32,-82.63205
P11032-3,71638_20-22-28-94,50,0.4,1527.34,-120
P11032-3,71638_20-22-28-94,50,0.4,1527.36,-80.62783
P11032-3,71638_20-22-28-94,50,0.4,1527.38,-78.50473
P11032-3,71638_20-22-28-94,50,0.4,1527.4,-120
P11032-3,71638_20-22-28-94,50,0.4,1527.42,-81.30182
P11032-3,71638_20-22-28-94,50,0.4,1527.44,-120
P11032-3,71638_20-22-28-94,50,0.4,1527.46,-77.60701
P11032-3,71638_20-22-28-94,50,0.4,1527.48,-78.32387
P11032-3,71638_20-22-28-94,50,0.4,1527.5,-120
P11032-3,71638_20-22-28-94,50,0.4,1527.52,-120
P11032-3,71638_20-22-28-94,50,0.4,1527.54,-82.58612
P11032-3,71638_20-22-28-94,50,0.4,1527.56,-120
P11032-3,71638_20-22-28-94,50,0.4,1527.58,-79.63371
P11032-3,71638_20-22-28-94,50,0.4,1527.6,-76.94434
P11032-3,71638_20-22-28-94,50,0.4,1527.62,-120
P11032-3,71638_20-22-28-94,50,0.4,1527.64,-120
P11032-3,71638_20-22-28-94,50,0.4,1527.66,-120
P11032-3,71638_20-22-28-94,50,0.4,1527.68,-83.39989
P11032-3,71638_20-22-28-94,50,0.4,1527.7,-82.25045
P11032-3,71638_20-22-28-94,50,0.4,1527.72,-81.55461
P11032-3,71638_20-22-28-94,50,0.4,1527.74,-120
P11032-3,71638_20-22-28-94,50,0.4,1527.76,-97.58454
P11032-3,71638_20-22-28-94,50,0.4,1527.78,-79.75514
P11032-3,71638_20-22-28-94,50,0.4,1527.8,-120
P11032-3,71638_20-22-28-94,50,0.4,1527.82,-83.34513
P11032-3,71638_20-22-28-94,50,0.4,1527.84,-120
P11032-3,71638_20-22-28-94,50,0.4,1527.86,-120
P11032-3,71638_20-22-28-94,50,0.4,1527.88,-120
P11032-3,71638_20-22-28-94,50,0.4,1527.9,-97.30487
P11032-3,71638_20-22-28-94,50,0.4,1527.92,-85.5424
P11032-3,71638_20-22-28-94,50,0.4,1527.94,-120
P11032-3,71638_20-22-28-94,50,0.4,1527.96,-91.0824
P11032-3,71638_20-22-28-94,50,0.4,1527.98,-120
P11032-3,71638_20-22-28-94,50,0.4,1528,-78.90759
P11032-3,71638_20-22-28-94,50,0.4,1528.02,-120
P11032-3,71638_20-22-28-94,50,0.4,1528.04,-120
P11032-3,71638_20-22-28-94,50,0.4,1528.06,-84.42132
P11032-3,71638_20-22-28-94,50,0.4,1528.08,-82.40181
P11032-3,71638_20-22-28-94,50,0.4,1528.1,-120
P11032-3,71638_20-22-28-94,50,0.4,1528.12,-77.70574
P11032-3,71638_20-22-28-94,50,0.4,1528.14,-83.65422
P11032-3,71638_20-22-28-94,50,0.4,1528.16,-87.47632
P11032-3,71638_20-22-28-94,50,0.4,1528.18,-86.12788
P11032-3,71638_20-22-28-94,50,0.4,1528.2,-120
P11032-3,71638_20-22-28-94,50,0.4,1528.22,-79.30332
P11032-3,71638_20-22-28-94,50,0.4,1528.24,-120
P11032-3,71638_20-22-28-94,50,0.4,1528.26,-77.77024
P11032-3,71638_20-22-28-94,50,0.4,1528.28,-83.82057
P11032-3,71638_20-22-28-94,50,0.4,1528.3,-120
P11032-3,71638_20-22-28-94,50,0.4,1528.32,-80.48274
P11032-3,71638_20-22-28-94,50,0.4,1528.34,-120
P11032-3,71638_20-22-28-94,50,0.4,1528.36,-84.57673
P11032-3,71638_20-22-28-94,50,0.4,1528.38,-82.13817
P11032-3,71638_20-22-28-94,50,0.4,1528.4,-85.75118
P11032-3,71638_20-22-28-94,50,0.4,1528.42,-120
P11032-3,71638_20-22-28-94,50,0.4,1528.44,-77.95066
P11032-3,71638_20-22-28-94,50,0.4,1528.46,-120
P11032-3,71638_20-22-28-94,50,0.4,1528.48,-81.27261
P11032-3,71638_20-22-28-94,50,0.4,1528.5,-80.94042
P11032-3,71638_20-22-28-94,50,0.4,1528.52,-120
P11032-3,71638_20-22-28-94,50,0.4,1528.54,-86.33764
P11032-3,71638_20-22-28-94,50,0.4,1528.56,-77.59201
P11032-3,71638_20-22-28-94,50,0.4,1528.58,-120
P11032-3,71638_20-22-28-94,50,0.4,1528.6,-120
P11032-3,71638_20-22-28-94,50,0.4,1528.62,-79.66979
P11032-3,71638_20-22-28-94,50,0.4,1528.64,-120
P11032-3,71638_20-22-28-94,50,0.4,1528.66,-78.41939
P11032-3,71638_20-22-28-94,50,0.4,1528.68,-75.59721
P11032-3,71638_20-22-28-94,50,0.4,1528.7,-84.16348
P11032-3,71638_20-22-28-94,50,0.4,1528.72,-79.08685
P11032-3,71638_20-22-28-94,50,0.4,1528.74,-120
P11032-3,71638_20-22-28-94,50,0.4,1528.76,-120
P11032-3,71638_20-22-28-94,50,0.4,1528.78,-120
P11032-3,71638_20-22-28-94,50,0.4,1528.8,-120
P11032-3,71638_20-22-28-94,50,0.4,1528.82,-120
P11032-3,71638_20-22-28-94,50,0.4,1528.84,-86.00499
P11032-3,71638_20-22-28-94,50,0.4,1528.86,-75.89223
P11032-3,71638_20-22-28-94,50,0.4,1528.88,-90.48274
P11032-3,71638_20-22-28-94,50,0.4,1528.9,-120
P11032-3,71638_20-22-28-94,50,0.4,1528.92,-75.91421
P11032-3,71638_20-22-28-94,50,0.4,1528.94,-120
P11032-3,71638_20-22-28-94,50,0.4,1528.96,-79.09037
P11032-3,71638_20-22-28-94,50,0.4,1528.98,-120
P11032-3,71638_20-22-28-94,50,0.4,1529,-120
P11032-3,71638_20-22-28-94,50,0.4,1529.02,-120
P11032-3,71638_20-22-28-94,50,0.4,1529.04,-77.9833
P11032-3,71638_20-22-28-94,50,0.4,1529.06,-79.50007
P11032-3,71638_20-22-28-94,50,0.4,1529.08,-82.48182
P11032-3,71638_20-22-28-94,50,0.4,1529.1,-84.36519
P11032-3,71638_20-22-28-94,50,0.4,1529.12,-85.2491
P11032-3,71638_20-22-28-94,50,0.4,1529.14,-120
P11032-3,71638_20-22-28-94,50,0.4,1529.16,-80.86769
P11032-3,71638_20-22-28-94,50,0.4,1529.18,-120
P11032-3,71638_20-22-28-94,50,0.4,1529.2,-86.12254
P11032-3,71638_20-22-28-94,50,0.4,1529.22,-81.68706
P11032-3,71638_20-22-28-94,50,0.4,1529.24,-80.48954
P11032-3,71638_20-22-28-94,50,0.4,1529.26,-97.58454
P11032-3,71638_20-22-28-94,50,0.4,1529.28,-81.20789
P11032-3,71638_20-22-28-94,50,0.4,1529.3,-83.66128
P11032-3,71638_20-22-28-94,50,0.4,1529.32,-120
P11032-3,71638_20-22-28-94,50,0.4,1529.34,-83.91581
P11032-3,71638_20-22-28-94,50,0.4,1529.36,-76.8382
P11032-3,71638_20-22-28-94,50,0.4,1529.38,-120
P11032-3,71638_20-22-28-94,50,0.4,1529.4,-120
P11032-3,71638_20-22-28-94,50,0.4,1529.42,-79.6457
P11032-3,71638_20-22-28-94,50,0.4,1529.44,-87.97784
P11032-3,71638_20-22-28-94,50,0.4,1529.46,-83.04956
P11032-3,71638_20-22-28-94,50,0.4,1529.48,-86.76748
P11032-3,71638_20-22-28-94,50,0.4,1529.5,-86.29117
P11032-3,71638_20-22-28-94,50,0.4,1529.52,-120
P11032-3,71638_20-22-28-94,50,0.4,1529.54,-120
P11032-3,71638_20-22-28-94,50,0.4,1529.56,-120
P11032-3,71638_20-22-28-94,50,0.4,1529.58,-79.88007
P11032-3,71638_20-22-28-94,50,0.4,1529.6,-81.49783
P11032-3,71638_20-22-28-94,50,0.4,1529.62,-120
P11032-3,71638_20-22-28-94,50,0.4,1529.64,-80.22139
P11032-3,71638_20-22-28-94,50,0.4,1529.66,-80.16329
P11032-3,71638_20-22-28-94,50,0.4,1529.68,-78.60751
P11032-3,71638_20-22-28-94,50,0.4,1529.7,-120
P11032-3,71638_20-22-28-94,50,0.4,1529.72,-76.80478
P11032-3,71638_20-22-28-94,50,0.4,1529.74,-120
P11032-3,71638_20-22-28-94,50,0.4,1529.76,-80.86133
P11032-3,71638_20-22-28-94,50,0.4,1529.78,-120
P11032-3,71638_20-22-28-94,50,0.4,1529.8,-81.20102
P11032-3,71638_20-22-28-94,50,0.4,1529.82,-82.37997
P11032-3,71638_20-22-28-94,50,0.4,1529.84,-120
P11032-3,71638_20-22-28-94,50,0.4,1529.86,-120
P11032-3,71638_20-22-28-94,50,0.4,1529.88,-76.45124
P11032-3,71638_20-22-28-94,50,0.4,1529.9,-77.97239
P11032-3,71638_20-22-28-94,50,0.4,1529.92,-120
P11032-3,71638_20-22-28-94,50,0.4,1529.94,-76.29302
P11032-3,71638_20-22-28-94,50,0.4,1529.96,-120
P11032-3,71638_20-22-28-94,50,0.4,1529.98,-78.89074
P11032-3,71638_20-22-28-94,50,0.4,1530,-82.74987
P11032-3,71638_20-22-28-94,50,0.4,1530.02,-79.26648
P11032-3,71638_20-22-28-94,50,0.4,1530.04,-120
P11032-3,71638_20-22-28-94,50,0.4,1530.06,-120
P11032-3,71638_20-22-28-94,50,0.4,1530.08,-88.20161
P11032-3,71638_20-22-28-94,50,0.4,1530.1,-77.01802
P11032-3,71638_20-22-28-94,50,0.4,1530.12,-82.96451
P11032-3,71638_20-22-28-94,50,0.4,1530.14,-95.53774
P11032-3,71638_20-22-28-94,50,0.4,1530.16,-77.13993
P11032-3,71638_20-22-28-94,50,0.4,1530.18,-94.02524
P11032-3,71638_20-22-28-94,50,0.4,1530.2,-91.48619
P11032-3,71638_20-22-28-94,50,0.4,1530.22,-120
P11032-3,71638_20-22-28-94,50,0.4,1530.24,-78.21599
P11032-3,71638_20-22-28-94,50,0.4,1530.26,-80.55369
P11032-3,71638_20-22-28-94,50,0.4,1530.28,-120
P11032-3,71638_20-22-28-94,50,0.4,1530.3,-80.25995
P11032-3,71638_20-22-28-94,50,0.4,1530.32,-120
P11032-3,71638_20-22-28-94,50,0.4,1530.34,-82.26433
P11032-3,71638_20-22-28-94,50,0.4,1530.36,-120
P11032-3,71638_20-22-28-94,50,0.4,1530.38,-80.36401
P11032-3,71638_20-22-28-94,50,0.4,1530.4,-120
P11032-3,71638_20-22-28-94,50,0.4,1530.42,-120
P11032-3,71638_20-22-28-94,50,0.4,1530.44,-120
P11032-3,71638_20-22-28-94,50,0.4,1530.46,-81.055179999999993
P11032-3,71638_20-22-28-94,50,0.4,1530.48,-82.74578
P11032-3,71638_20-22-28-94,50,0.4,1530.5,-120
P11032-3,71638_20-22-28-94,50,0.4,1530.52,-81.50335
P11032-3,71638_20-22-28-94,50,0.4,1530.54,-120
P11032-3,71638_20-22-28-94,50,0.4,1530.56,-82.2856
P11032-3,71638_20-22-28-94,50,0.4,1530.58,-83.20845
P11032-3,71638_20-22-28-94,50,0.4,1530.6,-81.59016
P11032-3,71638_20-22-28-94,50,0.4,1530.62,-84.40452
P11032-3,71638_20-22-28-94,50,0.4,1530.64,-78.39832
P11032-3,71638_20-22-28-94,50,0.4,1530.66,-78.21311
P11032-3,71638_20-22-28-94,50,0.4,1530.68,-85.58462
P11032-3,71638_20-22-28-94,50,0.4,1530.7,-78.23909
P11032-3,71638_20-22-28-94,50,0.4,1530.72,-82.09644
P11032-3,71638_20-22-28-94,50,0.4,1530.74,-78.42241
P11032-3,71638_20-22-28-94,50,0.4,1530.76,-120
P11032-3,71638_20-22-28-94,50,0.4,1530.78,-120
P11032-3,71638_20-22-28-94,50,0.4,1530.8,-80.75772
P11032-3,71638_20-22-28-94,50,0.4,1530.82,-120
P11032-3,71638_20-22-28-94,50,0.4,1530.84,-76.04848
P11032-3,71638_20-22-28-94,50,0.4,1530.86,-90.18907
P11032-3,71638_20-22-28-94,50,0.4,1530.88,-120
P11032-3,71638_20-22-28-94,50,0.4,1530.9,-98.53872
P11032-3,71638_20-22-28-94,50,0.4,1530.92,-82.1254
P11032-3,71638_20-22-28-94,50,0.4,1530.94,-82.85419
P11032-3,71638_20-22-28-94,50,0.4,1530.96,-120
P11032-3,71638_20-22-28-94,50,0.4,1530.98,-80.65199
P11032-3,71638_20-22-28-94,50,0.4,1531,-120
P11032-3,71638_20-22-28-94,50,0.4,1531.02,-78.14175
P11032-3,71638_20-22-28-94,50,0.4,1531.04,-120
P11032-3,71638_20-22-28-94,50,0.4,1531.06,-120
P11032-3,71638_20-22-28-94,50,0.4,1531.08,-83.75202
P11032-3,71638_20-22-28-94,50,0.4,1531.1,-120
P11032-3,71638_20-22-28-94,50,0.4,1531.12,-83.04956
P11032-3,71638_20-22-28-94,50,0.4,1531.14,-80.77378
P11032-3,71638_20-22-28-94,50,0.4,1531.16,-79.08333
P11032-3,71638_20-22-28-94,50,0.4,1531.18,-120
P11032-3,71638_20-22-28-94,50,0.4,1531.2,-120
P11032-3,71638_20-22-28-94,50,0.4,1531.22,-120
P11032-3,71638_20-22-28-94,50,0.4,1531.24,-83.52519
P11032-3,71638_20-22-28-94,50,0.4,1531.26,-120
P11032-3,71638_20-22-28-94,50,0.4,1531.28,-120
P11032-3,71638_20-22-28-94,50,0.4,1531.3,-120
P11032-3,71638_20-22-28-94,50,0.4,1531.32,-120
P11032-3,71638_20-22-28-94,50,0.4,1531.34,-76.12254
P11032-3,71638_20-22-28-94,50,0.4,1531.36,-86.18163
P11032-3,71638_20-22-28-94,50,0.4,1531.38,-77.78064
P11032-3,71638_20-22-28-94,50,0.4,1531.4,-120
P11032-3,71638_20-22-28-94,50,0.4,1531.42,-83.14886
P11032-3,71638_20-22-28-94,50,0.4,1531.44,-120
P11032-3,71638_20-22-28-94,50,0.4,1531.46,-120
P11032-3,71638_20-22-28-94,50,0.4,1531.48,-76.89094
P11032-3,71638_20-22-28-94,50,0.4,1531.5,-120
P11032-3,71638_20-22-28-94,50,0.4,1531.52,-120
P11032-3,71638_20-22-28-94,50,0.4,1531.54,-88.8706
P11032-3,71638_20-22-28-94,50,0.4,1531.56,-120
P11032-3,71638_20-22-28-94,50,0.4,1531.58,-79.63371
P11032-3,71638_20-22-28-94,50,0.4,1531.6,-120
P11032-3,71638_20-22-28-94,50,0.4,1531.62,-120
P11032-3,71638_20-22-28-94,50,0.4,1531.64,-80.51783
P11032-3,71638_20-22-28-94,50,0.4,1531.66,-120
P11032-3,71638_20-22-28-94,50,0.4,1531.68,-120
P11032-3,71638_20-22-28-94,50,0.4,1531.7,-80.17141
P11032-3,71638_20-22-28-94,50,0.4,1531.72,-77.69551
P11032-3,71638_20-22-28-94,50,0.4,1531.74,-86.37141
P11032-3,71638_20-22-28-94,50,0.4,1531.76,-82.80172
P11032-3,71638_20-22-28-94,50,0.4,1531.78,-79.68592
P11032-3,71638_20-22-28-94,50,0.4,1531.8,-83.30125
P11032-3,71638_20-22-28-94,50,0.4,1531.82,-85.36704
P11032-3,71638_20-22-28-94,50,0.4,1531.84,-120
P11032-3,71638_20-22-28-94,50,0.4,1531.86,-77.5995
P11032-3,71638_20-22-28-94,50,0.4,1531.88,-120
P11032-3,71638_20-22-28-94,50,0.4,1531.9,-86.04674
P11032-3,71638_20-22-28-94,50,0.4,1531.92,-79.0101
P11032-3,71638_20-22-28-94,50,0.4,1531.94,-120
P11032-3,71638_20-22-28-94,50,0.4,1531.96,-120
P11032-3,71638_20-22-28-94,50,0.4,1531.98,-80.81655
P11032-3,71638_20-22-28-94,50,0.4,1532,-120
P11032-3,71638_20-22-28-94,50,0.4,1532.02,-120
P11032-3,71638_20-22-28-94,50,0.4,1532.04,-83.94156
P11032-3,71638_20-22-28-94,50,0.4,1532.06,-77.00275
P11032-3,71638_20-22-28-94,50,0.4,1532.08,-80.0842
P11032-3,71638_20-22-28-94,50,0.4,1532.1,-78.16445
P11032-3,71638_20-22-28-94,50,0.4,1532.12,-120
P11032-3,71638_20-22-28-94,50,0.4,1532.14,-86.00326
P11032-3,71638_20-22-28-94,50,0.4,1532.16,-80.05859
P11032-3,71638_20-22-28-94,50,0.4,1532.18,-120
P11032-3,71638_20-22-28-94,50,0.4,1532.2,-77.8728
P11032-3,71638_20-22-28-94,50,0.4,1532.22,-89.66979
P11032-3,71638_20-22-28-94,50,0.4,1532.24,-120
P11032-3,71638_20-22-28-94,50,0.4,1532.26,-77.63463
P11032-3,71638_20-22-28-94,50,0.4,1532.28,-79.65773
P11032-3,71638_20-22-28-94,50,0.4,1532.3,-91.74379
P11032-3,71638_20-22-28-94,50,0.4,1532.32,-82.63763
P11032-3,71638_20-22-28-94,50,0.4,1532.34,-85.08778
P11032-3,71638_20-22-28-94,50,0.4,1532.36,-120
P11032-3,71638_20-22-28-94,50,0.4,1532.38,-120
