lotID,SN,tempC,If,wavelength,power
P11032-3,71638_20-53-76-Q5,50,0.05,1527,-120
P11032-3,71638_20-53-76-Q5,50,0.05,1527.02,-80.97399
P11032-3,71638_20-53-76-Q5,50,0.05,1527.04,-81.31532
P11032-3,71638_20-53-76-Q5,50,0.05,1527.06,-75.6928
P11032-3,71638_20-53-76-Q5,50,0.05,1527.08,-120
P11032-3,71638_20-53-76-Q5,50,0.05,1527.1,-79.94819
P11032-3,71638_20-53-76-Q5,50,0.05,1527.12,-78.01068
P11032-3,71638_20-53-76-Q5,50,0.05,1527.14,-79.68188
P11032-3,71638_20-53-76-Q5,50,0.05,1527.16,-120
P11032-3,71638_20-53-76-Q5,50,0.05,1527.18,-120
P11032-3,71638_20-53-76-Q5,50,0.05,1527.2,-81.1154
P11032-3,71638_20-53-76-Q5,50,0.05,1527.22,-78.11916
P11032-3,71638_20-53-76-Q5,50,0.05,1527.24,-85.12862
P11032-3,71638_20-53-76-Q5,50,0.05,1527.26,-78.77456
P11032-3,71638_20-53-76-Q5,50,0.05,1527.28,-77.15795
P11032-3,71638_20-53-76-Q5,50,0.05,1527.3,-120
P11032-3,71638_20-53-76-Q5,50,0.05,1527.32,-120
P11032-3,71638_20-53-76-Q5,50,0.05,1527.34,-78.20161
P11032-3,71638_20-53-76-Q5,50,0.05,1527.36,-77.24228
P11032-3,71638_20-53-76-Q5,50,0.05,1527.38,-120
P11032-3,71638_20-53-76-Q5,50,0.05,1527.4,-77.87014
P11032-3,71638_20-53-76-Q5,50,0.05,1527.42,-93.78097
P11032-3,71638_20-53-76-Q5,50,0.05,1527.44,-76.3339
P11032-3,71638_20-53-76-Q5,50,0.05,1527.46,-77.99697
P11032-3,71638_20-53-76-Q5,50,0.05,1527.48,-120
P11032-3,71638_20-53-76-Q5,50,0.05,1527.5,-79.67381
P11032-3,71638_20-53-76-Q5,50,0.05,1527.52,-86.39975
P11032-3,71638_20-53-76-Q5,50,0.05,1527.54,-82.8408
P11032-3,71638_20-53-76-Q5,50,0.05,1527.56,-76.57972
P11032-3,71638_20-53-76-Q5,50,0.05,1527.58,-120
P11032-3,71638_20-53-76-Q5,50,0.05,1527.6,-120
P11032-3,71638_20-53-76-Q5,50,0.05,1527.62,-80.4115
P11032-3,71638_20-53-76-Q5,50,0.05,1527.64,-76.05723
P11032-3,71638_20-53-76-Q5,50,0.05,1527.66,-76.38272
P11032-3,71638_20-53-76-Q5,50,0.05,1527.68,-79.65773
P11032-3,71638_20-53-76-Q5,50,0.05,1527.7,-81.67938
P11032-3,71638_20-53-76-Q5,50,0.05,1527.72,-79.30332
P11032-3,71638_20-53-76-Q5,50,0.05,1527.74,-80.28029
P11032-3,71638_20-53-76-Q5,50,0.05,1527.76,-77.81202
P11032-3,71638_20-53-76-Q5,50,0.05,1527.78,-77.1287
P11032-3,71638_20-53-76-Q5,50,0.05,1527.8,-79.77984
P11032-3,71638_20-53-76-Q5,50,0.05,1527.82,-84.23774
P11032-3,71638_20-53-76-Q5,50,0.05,1527.84,-79.04134
P11032-3,71638_20-53-76-Q5,50,0.05,1527.86,-76.4859
P11032-3,71638_20-53-76-Q5,50,0.05,1527.88,-120
P11032-3,71638_20-53-76-Q5,50,0.05,1527.9,-85.6336
P11032-3,71638_20-53-76-Q5,50,0.05,1527.92,-80.62181
P11032-3,71638_20-53-76-Q5,50,0.05,1527.94,-78.31797
P11032-3,71638_20-53-76-Q5,50,0.05,1527.96,-120
P11032-3,71638_20-53-76-Q5,50,0.05,1527.98,-81.65007
P11032-3,71638_20-53-76-Q5,50,0.05,1528,-88.17871
P11032-3,71638_20-53-76-Q5,50,0.05,1528.02,-79.09742
P11032-3,71638_20-53-76-Q5,50,0.05,1528.04,-120
P11032-3,71638_20-53-76-Q5,50,0.05,1528.06,-75.29296
P11032-3,71638_20-53-76-Q5,50,0.05,1528.08,-79.8843
P11032-3,71638_20-53-76-Q5,50,0.05,1528.1,-76.41304
P11032-3,71638_20-53-76-Q5,50,0.05,1528.12,-80.01261
P11032-3,71638_20-53-76-Q5,50,0.05,1528.14,-77.7237
P11032-3,71638_20-53-76-Q5,50,0.05,1528.16,-78.12197
P11032-3,71638_20-53-76-Q5,50,0.05,1528.18,-86.02408
P11032-3,71638_20-53-76-Q5,50,0.05,1528.2,-85.90574
P11032-3,71638_20-53-76-Q5,50,0.05,1528.22,-77.13544
P11032-3,71638_20-53-76-Q5,50,0.05,1528.24,-120
P11032-3,71638_20-53-76-Q5,50,0.05,1528.26,-76.48397
P11032-3,71638_20-53-76-Q5,50,0.05,1528.28,-87.2538
P11032-3,71638_20-53-76-Q5,50,0.05,1528.3,-75.65431
P11032-3,71638_20-53-76-Q5,50,0.05,1528.32,-120
P11032-3,71638_20-53-76-Q5,50,0.05,1528.34,-88.89747
P11032-3,71638_20-53-76-Q5,50,0.05,1528.36,-79.91826
P11032-3,71638_20-53-76-Q5,50,0.05,1528.38,-73.8279
P11032-3,71638_20-53-76-Q5,50,0.05,1528.4,-120
P11032-3,71638_20-53-76-Q5,50,0.05,1528.42,-75.59721
P11032-3,71638_20-53-76-Q5,50,0.05,1528.44,-120
P11032-3,71638_20-53-76-Q5,50,0.05,1528.46,-120
P11032-3,71638_20-53-76-Q5,50,0.05,1528.48,-75.61933
P11032-3,71638_20-53-76-Q5,50,0.05,1528.5,-78.91773
P11032-3,71638_20-53-76-Q5,50,0.05,1528.52,-78.91097
P11032-3,71638_20-53-76-Q5,50,0.05,1528.54,-120
P11032-3,71638_20-53-76-Q5,50,0.05,1528.56,-120
P11032-3,71638_20-53-76-Q5,50,0.05,1528.58,-120
P11032-3,71638_20-53-76-Q5,50,0.05,1528.6,-78.52015
P11032-3,71638_20-53-76-Q5,50,0.05,1528.62,-77.38499
P11032-3,71638_20-53-76-Q5,50,0.05,1528.64,-82.95249
P11032-3,71638_20-53-76-Q5,50,0.05,1528.66,-79.77159
P11032-3,71638_20-53-76-Q5,50,0.05,1528.68,-92.02386
P11032-3,71638_20-53-76-Q5,50,0.05,1528.7,-81.83494
