lotID,SN,tempC,If,wavelength,power
P11032-3,71638_20-32-42-B6,50,0.2,1527,-91.86152
P11032-3,71638_20-32-42-B6,50,0.2,1527.02,-78.99285
P11032-3,71638_20-32-42-B6,50,0.2,1527.04,-120
P11032-3,71638_20-32-42-B6,50,0.2,1527.06,-80.69866
P11032-3,71638_20-32-42-B6,50,0.2,1527.08,-120
P11032-3,71638_20-32-42-B6,50,0.2,1527.1,-78.09949
P11032-3,71638_20-32-42-B6,50,0.2,1527.12,-120
P11032-3,71638_20-32-42-B6,50,0.2,1527.14,-77.51536
P11032-3,71638_20-32-42-B6,50,0.2,1527.16,-83.21664
P11032-3,71638_20-32-42-B6,50,0.2,1527.18,-120
P11032-3,71638_20-32-42-B6,50,0.2,1527.2,-120
P11032-3,71638_20-32-42-B6,50,0.2,1527.22,-79.65773
P11032-3,71638_20-32-42-B6,50,0.2,1527.24,-120
P11032-3,71638_20-32-42-B6,50,0.2,1527.26,-85.14563
P11032-3,71638_20-32-42-B6,50,0.2,1527.28,-77.26304
P11032-3,71638_20-32-42-B6,50,0.2,1527.3,-120
P11032-3,71638_20-32-42-B6,50,0.2,1527.32,-120
P11032-3,71638_20-32-42-B6,50,0.2,1527.34,-120
P11032-3,71638_20-32-42-B6,50,0.2,1527.36,-120
P11032-3,71638_20-32-42-B6,50,0.2,1527.38,-83.51152
P11032-3,71638_20-32-42-B6,50,0.2,1527.4,-120
P11032-3,71638_20-32-42-B6,50,0.2,1527.42,-120
P11032-3,71638_20-32-42-B6,50,0.2,1527.44,-120
P11032-3,71638_20-32-42-B6,50,0.2,1527.46,-120
P11032-3,71638_20-32-42-B6,50,0.2,1527.48,-77.44727
P11032-3,71638_20-32-42-B6,50,0.2,1527.5,-82.87014
P11032-3,71638_20-32-42-B6,50,0.2,1527.52,-120
P11032-3,71638_20-32-42-B6,50,0.2,1527.54,-120
P11032-3,71638_20-32-42-B6,50,0.2,1527.56,-90.77015
P11032-3,71638_20-32-42-B6,50,0.2,1527.58,-80.75204
P11032-3,71638_20-32-42-B6,50,0.2,1527.6,-120
P11032-3,71638_20-32-42-B6,50,0.2,1527.62,-90.71041
P11032-3,71638_20-32-42-B6,50,0.2,1527.64,-120
P11032-3,71638_20-32-42-B6,50,0.2,1527.66,-89.21906
P11032-3,71638_20-32-42-B6,50,0.2,1527.68,-86.0206
P11032-3,71638_20-32-42-B6,50,0.2,1527.7,-120
P11032-3,71638_20-32-42-B6,50,0.2,1527.72,-78.74194
P11032-3,71638_20-32-42-B6,50,0.2,1527.74,-98.20736
P11032-3,71638_20-32-42-B6,50,0.2,1527.76,-84.675
P11032-3,71638_20-32-42-B6,50,0.2,1527.78,-120
P11032-3,71638_20-32-42-B6,50,0.2,1527.8,-120
P11032-3,71638_20-32-42-B6,50,0.2,1527.82,-78.59178
P11032-3,71638_20-32-42-B6,50,0.2,1527.84,-83.04956
P11032-3,71638_20-32-42-B6,50,0.2,1527.86,-77.29554
P11032-3,71638_20-32-42-B6,50,0.2,1527.88,-120
P11032-3,71638_20-32-42-B6,50,0.2,1527.9,-120
P11032-3,71638_20-32-42-B6,50,0.2,1527.92,-120
P11032-3,71638_20-32-42-B6,50,0.2,1527.94,-81.35726
P11032-3,71638_20-32-42-B6,50,0.2,1527.96,-120
P11032-3,71638_20-32-42-B6,50,0.2,1527.98,-120
P11032-3,71638_20-32-42-B6,50,0.2,1528,-120
P11032-3,71638_20-32-42-B6,50,0.2,1528.02,-120
P11032-3,71638_20-32-42-B6,50,0.2,1528.04,-120
P11032-3,71638_20-32-42-B6,50,0.2,1528.06,-120
P11032-3,71638_20-32-42-B6,50,0.2,1528.08,-89.17933
P11032-3,71638_20-32-42-B6,50,0.2,1528.1,-120
P11032-3,71638_20-32-42-B6,50,0.2,1528.12,-78.79426
P11032-3,71638_20-32-42-B6,50,0.2,1528.14,-120
P11032-3,71638_20-32-42-B6,50,0.2,1528.16,-75.89223
