FixtureName,Position,SN,InsertDateRounded,Burn In,tempC,current,pd_current,voltage
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.015747,4.2168999999999996e-5,1.052
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.015992000000000003,4.3431e-5,1.055
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.016236999999999998,4.4686999999999994e-5,1.057
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.016604,4.5948e-5,1.058
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.016725999999999998,4.7215e-5,1.06
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.016971,4.8487e-5,1.062
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.017277,4.9763e-5,1.063
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.01746,5.1049999999999994e-5,1.066
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.017705,5.2337000000000004e-5,1.068
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.018011,5.3624e-5,1.069
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.018255,5.4915999999999994e-5,1.072
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.018439,5.6209000000000003e-5,1.073
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.018684000000000003,5.7501e-5,1.075
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.018928,5.8798e-5,1.077
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.019173,6.009499999999999e-5,1.079
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.019418,6.1392e-5,1.081
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.019662,6.2689e-5,1.082
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.019907,6.399199999999999e-5,1.084
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.020152,6.5289e-5,1.086
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.020458,6.658599999999999e-5,1.088
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.020641,6.788299999999999e-5,1.09
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.020947,6.9181e-5,1.092
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.021192,7.047799999999998e-5,1.093
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.021375,7.1775e-5,1.094
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.021681000000000002,7.3072e-5,1.097
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.021925999999999998,7.436899999999999e-5,1.099
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.022170000000000002,7.566699999999999e-5,1.1
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.022354,7.696399999999999e-5,1.102
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.022598,7.825100000000001e-5,1.104
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.022904,7.9533e-5,1.106
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.023088,8.080899999999999e-5,1.108
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.023333,8.2081e-5,1.109
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.023638000000000003,8.334799999999999e-5,1.111
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.023761,8.4614e-5,1.113
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.024067,8.5876e-5,1.114
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.024311,8.7132e-5,1.117
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.024556,8.8383e-5,1.118
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.024801,8.9634e-5,1.12
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.025045,9.0886e-5,1.121
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.02529,9.214199999999999e-5,1.123
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.025535000000000002,9.3403e-5,1.125
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.025841000000000003,9.467e-5,1.127
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.026024000000000002,9.594199999999998e-5,1.128
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.026268999999999997,9.7218e-5,1.13
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.026513000000000002,9.848999999999999e-5,1.132
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.026758,9.9767e-5,1.133
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.027003,1.01049e-4,1.135
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.027247,1.0233599999999999e-4,1.137
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.027492000000000003,1.03618e-4,1.138
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.027676,1.04894e-4,1.14
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.028043,1.0616599999999999e-4,1.142
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.028226,1.07433e-4,1.143
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.02841,1.08694e-4,1.144
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.028716000000000002,1.0995e-4,1.147
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.028899,1.11202e-4,1.148
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.029205,1.12453e-4,1.149
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.029388,1.13699e-4,1.151
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.029633,1.1494e-4,1.153
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.03,1.16176e-4,1.154
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.030184000000000002,1.1741200000000001e-4,1.157
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.030367,1.1864799999999999e-4,1.158
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.030612,1.1988399999999999e-4,1.159
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.030856,1.2111999999999999e-4,1.161
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.031101,1.22355e-4,1.162
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.031346,1.23591e-4,1.165
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.031591,1.24827e-4,1.166
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.031835,1.26063e-4,1.167
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.03208,1.27299e-4,1.169
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.032386000000000005,1.28535e-4,1.171
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.032569,1.29771e-4,1.172
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.032936,1.31007e-4,1.174
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.03312,1.3224799999999998e-4,1.176
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.033303,1.33494e-4,1.177
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.033609,1.3474e-4,1.179
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.033793,1.35986e-4,1.18
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.034099,1.37232e-4,1.182
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.034343000000000005,1.38479e-4,1.183
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.034588,1.3973e-4,1.185
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.034832999999999996,1.4098099999999998e-4,1.187
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.035016,1.42232e-4,1.188
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.035261,1.43483e-4,1.189
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.035505,1.44735e-4,1.191
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.035750000000000004,1.45976e-4,1.193
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.035995,1.4720699999999997e-4,1.195
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.036239,1.4843700000000002e-4,1.196
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.036484,1.49668e-4,1.197
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.036729,1.50899e-4,1.199
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.037035,1.5213e-4,1.2
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.037218,1.5335e-4,1.202
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.037463,1.54571e-4,1.203
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.037708,1.55792e-4,1.205
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.037891,1.57012e-4,1.207
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.038197,1.58228e-4,1.208
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.038380000000000004,1.59443e-4,1.209
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.038625,1.6065899999999998e-4,1.211
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.038869999999999995,1.61869e-4,1.212
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.039176,1.63074e-4,1.214
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.039420000000000004,1.64274e-4,1.216
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.039604,1.6546899999999998e-4,1.217
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.039971,1.6666499999999998e-4,1.219
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.040216,1.6784899999999997e-4,1.22
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.040338,1.6902899999999998e-4,1.222
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.040644,1.70204e-4,1.223
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.040827,1.71383e-4,1.224
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.041072000000000004,1.7256299999999998e-4,1.226
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.041317,1.73743e-4,1.227
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.041561,1.74923e-4,1.229
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.041867,1.76102e-4,1.23
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.042051000000000005,1.7728200000000001e-4,1.232
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.042295,1.7846199999999997e-4,1.233
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.04254,1.7964199999999999e-4,1.235
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.042785,1.80832e-4,1.236
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.043029000000000005,1.8202199999999997e-4,1.237
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.043274,1.83211e-4,1.238
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.043519,1.8439099999999998e-4,1.241
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.043825,1.85571e-4,1.242
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.044008000000000005,1.86751e-4,1.243
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.044253,1.8793e-4,1.245
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.044497,1.8911e-4,1.246
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.044742,1.9029e-4,1.248
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.044987000000000006,1.9146999999999998e-4,1.249
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.045232,1.92644e-4,1.251
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.045476,1.93809e-4,1.252
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.045721,1.9496799999999998e-4,1.254
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.045966,1.9612200000000002e-4,1.255
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.046149,1.97282e-4,1.257
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.046394,1.98441e-4,1.258
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.046638,1.9959999999999997e-4,1.259
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.04694400000000001,2.0075399999999998e-4,1.26
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.047128,2.01903e-4,1.262
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.047372,2.0304699999999998e-4,1.263
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.047740000000000005,2.04186e-4,1.265
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.047923,2.0533000000000001e-4,1.267
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.048168,2.06479e-4,1.268
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.048412,2.0762799999999998e-4,1.269
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.048596,2.0878299999999998e-4,1.27
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.048841,2.0993199999999997e-4,1.271
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.049146,2.1107599999999998e-4,1.273
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.04933,2.12215e-4,1.275
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.049575,2.13359e-4,1.275
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.049819,2.14508e-4,1.277
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.050064000000000004,2.15662e-4,1.279
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.05037,2.16821e-4,1.28
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.050553,2.1797499999999997e-4,1.282
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.050798,2.1912399999999998e-4,1.283
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.051043,2.2027899999999998e-4,1.284
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.051287,2.21428e-4,1.285
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.051531999999999994,2.2258199999999998e-4,1.287
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.051838,2.23741e-4,1.288
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.052021000000000005,2.24901e-4,1.29
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.052327,2.26055e-4,1.292
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.052572,2.27204e-4,1.293
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.052755,2.28348e-4,1.294
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.053,2.2948199999999998e-4,1.295
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.053245,2.30615e-4,1.296
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.05349,2.3174899999999998e-4,1.298
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.053795,0.00023287799999999997,1.299
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.053979,2.34007e-4,1.301
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.054223999999999994,2.3512999999999998e-4,1.302
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.054468,2.36243e-4,1.303
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.054713000000000005,2.37357e-4,1.305
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.054958,2.3846999999999999e-4,1.306
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.055202,2.39583e-4,1.308
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.055508,2.40697e-4,1.309
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.055692,2.41815e-4,1.31
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.055936,2.42934e-4,1.312
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.056181,2.4405199999999997e-4,1.313
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.056426000000000004,2.45171e-4,1.315
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.056670000000000005,2.46284e-4,1.316
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.056915,2.47392e-4,1.317
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.057159999999999996,2.48506e-4,1.319
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.057404000000000004,2.49614e-4,1.32
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.057649,2.50717e-4,1.321
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.057894,2.5181499999999996e-4,1.322
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.058138,2.52908e-4,1.323
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.058383000000000004,2.54001e-4,1.325
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.058567,2.55089e-4,1.326
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.058811,2.5617099999999997e-4,1.327
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.059056,2.5724900000000003e-4,1.329
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.059362000000000005,2.58326e-4,1.33
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.059668,2.5940399999999997e-4,1.332
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.059851,2.6047699999999995e-4,1.333
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.060096,2.6155399999999994e-4,1.334
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.060341000000000006,2.62632e-4,1.336
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.060524,2.63709e-4,1.337
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.06083,2.6478699999999994e-4,1.338
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.061075000000000004,2.6585899999999996e-4,1.339
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.061319000000000005,2.66932e-4,1.341
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.061564,2.68004e-4,1.343
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.061748,2.69077e-4,1.343
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.061992,2.7014899999999996e-4,1.345
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.062298000000000006,2.7122199999999995e-4,1.346
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.062482,2.72289e-4,1.347
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.062726,2.73346e-4,1.349
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.062971,2.74404e-4,1.35
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.063277,2.75461e-4,1.352
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.06352100000000001,2.76513e-4,1.353
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.063705,2.7756e-4,1.354
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.064011,2.78607e-4,1.355
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.064317,2.79649e-4,1.357
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.0645,2.80685e-4,1.358
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.064684,2.81722e-4,1.359
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.064928,2.82754e-4,1.36
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.06517300000000001,2.8379e-4,1.361
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.065479,2.84832e-4,1.363
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.065724,2.8587400000000003e-4,1.364
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.065907,2.86911e-4,1.366
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.066152,2.8795299999999997e-4,1.367
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.066396,2.88994e-4,1.368
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.066702,2.90031e-4,1.369
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.066886,2.91073e-4,1.371
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.06713,2.9212e-4,1.372
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.067375,2.9316699999999994e-4,1.373
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.06762,2.9421899999999997e-4,1.374
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.067865,2.95271e-4,1.376
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.068109,2.9631799999999995e-4,1.377
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.068293,2.9736e-4,1.378
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.06859900000000001,2.98407e-4,1.38
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.068782,2.9944899999999997e-4,1.381
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.069088,3.00496e-4,1.382
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.069271,3.01548e-4,1.383
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.06951600000000001,3.02595e-4,1.384
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.069761,3.03637e-4,1.386
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.070006,3.04673e-4,1.387
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.07025,3.05705e-4,1.388
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.070495,3.06731e-4,1.39
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.07074,3.07758e-4,1.39
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.07098399999999999,3.08784e-4,1.391
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.07129,3.09806e-4,1.392
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.071535,3.10827e-4,1.394
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.071779,3.11844e-4,1.395
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.072024,3.12855e-4,1.397
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.072208,3.13866e-4,1.398
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.07251300000000001,3.14877e-4,1.399
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.072697,3.15883e-4,1.4
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.07294199999999999,3.16889e-4,1.401
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.07318600000000001,3.1789499999999995e-4,1.403
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.073431,3.18902e-4,1.404
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.073676,3.19908e-4,1.405
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.07392,3.20914e-4,1.407
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.07416500000000001,3.2192e-4,1.408
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.07441,3.2292599999999996e-4,1.409
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.074654,3.23927e-4,1.41
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.07489900000000001,3.24928e-4,1.411
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.075144,3.25929e-4,1.413
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.07545,3.26935e-4,1.414
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.075694,3.2794099999999994e-4,1.415
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.076,3.28942e-4,1.416
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.076184,3.2994299999999997e-4,1.417
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.07649,3.30944e-4,1.418
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.076735,3.3193999999999997e-4,1.419
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.076979,3.32936e-4,1.421
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.077224,3.3392700000000003e-4,1.422
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.077408,3.3492200000000003e-4,1.424
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.077652,3.35913e-4,1.425
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.07789700000000001,3.36899e-4,1.426
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.078142,3.37879e-4,1.427
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.078386,3.38855e-4,1.428
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.078631,3.3982999999999995e-4,1.429
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.078876,3.4080099999999995e-4,1.431
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.079121,3.41761e-4,1.432
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.07942700000000001,3.42721e-4,1.433
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.07961,3.43671e-4,1.435
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.07985500000000001,3.44621e-4,1.435
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.080161,3.4556599999999995e-4,1.436
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.080344,3.4650999999999996e-4,1.438
Fixture2,2,XP-1182,2024-05-08T17:00:00Z,0,40,0.080589,3.47455e-4,1.439
