FixtureName,Position,XP,InsertDateRounded,current,voltage,pd_current,tempC,soak,SN
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.067922,1.229,2.16709e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.068166,1.23,2.17485e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.068411,1.231,2.1826099999999998e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.06865600000000001,1.232,2.19038e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.068901,1.233,2.1981899999999998e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.069146,1.234,2.20595e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.06939000000000001,1.235,2.21372e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.069574,1.236,2.2215299999999997e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.06988,1.237,2.2294499999999997e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.070064,1.239,2.23736e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.07030800000000001,1.24,2.24528e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.070553,1.241,2.2530899999999998e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.070798,1.242,2.26085e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.07104300000000001,1.242,2.2686199999999998e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.07134900000000001,1.244,2.27638e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.071532,1.245,2.2841399999999997e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.07177700000000001,1.246,2.2919599999999998e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.072022,1.247,2.29972e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.072267,1.247,2.30743e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.07251200000000001,1.249,2.3149899999999997e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.072756,1.25,2.3224499999999998e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.07300100000000001,1.251,2.3297999999999998e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.073307,1.252,2.3371499999999998e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.073491,1.253,2.34451e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.073797,1.254,2.3517599999999997e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.074042,1.255,2.3589099999999998e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.074225,1.256,2.36596e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.07447,1.258,2.3728999999999997e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.074776,1.258,2.37985e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.075021,1.259,2.3867999999999998e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.075082,1.259,2.3937899999999999e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.075265,1.26,2.40084e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.075632,1.262,2.40794e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.075877,1.263,2.4149899999999997e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.076121,1.263,2.42198e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.076365,1.265,2.42903e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.07661,1.266,2.43613e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.076854,1.267,2.44328e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.077099,1.268,2.45048e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.07734300000000001,1.269,2.4576299999999997e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.07758799999999999,1.27,2.46473e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.077832,1.271,2.4717799999999997e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.07807599999999999,1.272,2.47882e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.078321,1.273,2.48587e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.078565,1.274,2.49297e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.078749,1.275,2.50012e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.079054,1.276,2.50722e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.07929900000000001,1.277,2.51432e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.079543,1.278,2.5214199999999996e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.07978700000000001,1.279,2.5285199999999997e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.08003199999999999,1.28,2.53567e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.080276,1.28,2.54287e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.08052100000000001,1.282,2.5501699999999996e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.080765,1.283,2.55747e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.08094799999999999,1.284,2.56478e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.081254,1.285,2.5720800000000004e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.081437,1.286,2.57938e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.081682,1.287,2.5867899999999994e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.081926,1.288,2.5941399999999997e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.08217100000000001,1.288,2.6014999999999995e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.082415,1.29,2.6088e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.08266,1.291,2.6161e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.08290399999999999,1.292,2.62341e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.083148,1.293,2.63061e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.083454,1.294,2.63776e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.083698,1.294,2.64486e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.08388200000000001,1.296,2.6519e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.084187,1.297,2.6588999999999996e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.08443200000000001,1.298,2.6658e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.084615,1.299,2.6727399999999996e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.08492100000000001,1.3,2.67964e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.085104,1.301,2.68658e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.08534800000000001,1.302,2.69353e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.085654,1.303,2.7004199999999996e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.08583700000000001,1.304,2.7073200000000004e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.086143,1.305,2.71421e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.086387,1.306,2.72116e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.086632,1.307,2.72815e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.08687600000000001,1.308,2.73515e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.08712099999999999,1.309,2.7421499999999996e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.087365,1.31,2.74909e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.08760899999999999,1.311,2.75604e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.087854,1.312,2.76293e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.088098,1.312,2.7697199999999995e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.088343,1.313,2.77652e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.088587,1.315,2.78331e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.088832,1.316,2.7901499999999997e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.08907599999999999,1.317,2.79695e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.08932,1.317,2.8036900000000004e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.089565,1.318,2.81048e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.089809,1.32,2.8172699999999995e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.09005400000000001,1.32,2.82406e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.090298,1.322,2.83086e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.09054300000000001,1.323,2.8377e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.090787,1.323,2.84459e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.09103100000000001,1.324,2.85149e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.091337,1.325,2.85843e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.09158100000000001,1.326,2.86533e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.09182599999999999,1.327,2.8722199999999995e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.09207,1.328,2.87912e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.092254,1.329,2.88596e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.092559,1.33,2.8927999999999994e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.092804,1.331,2.8996499999999994e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.093048,1.332,2.90649e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.09329300000000001,1.333,2.9132299999999996e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.093476,1.334,2.91997e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.09372,1.335,2.92672e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.094026,1.336,2.93336e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.09426999999999999,1.337,2.93994e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.094515,1.337,2.94648e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.094759,1.339,2.95302e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.094942,1.34,2.95955e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.09524800000000001,1.34,2.96609e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.09549200000000001,1.341,2.97263e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.095676,1.342,2.97917e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.095981,1.344,2.98575e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.09616500000000001,1.344,2.9923399999999995e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.09647,1.345,2.9989299999999997e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.09671500000000001,1.346,3.00557e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.096959,1.347,3.01231e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.09720300000000001,1.348,3.0191e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.09744799999999999,1.349,3.0259e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.097692,1.35,3.03264e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.097937,1.351,3.03933e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.098181,1.352,3.04597e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.098426,1.353,3.0526100000000003e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.09867000000000001,1.354,3.05919e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.098915,1.355,3.0657799999999995e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.09915900000000001,1.355,3.07237e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.099403,1.356,3.07891e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.099709,1.357,3.08529e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.099953,1.358,3.0916699999999995e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.100137,1.359,3.0980099999999996e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.100381,1.36,3.10434e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.100687,1.361,3.11067e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.10093099999999999,1.362,3.11701e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.101176,1.363,3.12324e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.10142000000000001,1.364,3.12947e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.101603,1.364,3.1356e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.10184800000000001,1.365,3.1416699999999996e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.102092,1.367,3.1477999999999996e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.102398,1.367,3.15403e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.102581,1.368,3.16016e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.102825,1.369,3.16624e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.103131,1.37,3.1723200000000003e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.10337500000000001,1.371,3.17839e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.103559,1.372,3.1844699999999997e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.10386400000000001,1.373,3.1905999999999997e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.104109,1.374,3.19673e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.104353,1.375,3.20291e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.104598,1.375,3.20904e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.104842,1.377,3.2150099999999997e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.105086,1.378,3.22088e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.10533100000000001,1.378,3.22676e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.105514,1.379,3.2326299999999996e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.10582,1.38,3.23845e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.10606399999999999,1.38,3.24422e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.106309,1.382,3.24999e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.106553,1.383,3.2557100000000003e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.106798,1.384,3.2613799999999996e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.10698099999999999,1.384,3.2669999999999997e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.107286,1.386,3.27262e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.107531,1.387,3.27834e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.10777500000000001,1.387,3.28406e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.10802,1.388,3.28983e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.108264,1.389,3.29565e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.10850900000000001,1.39,3.3015199999999995e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.108753,1.391,3.3074499999999996e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.108997,1.392,3.3132699999999997e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.109242,1.393,3.31914e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.109486,1.393,3.32502e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.109731,1.394,3.33089e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.109975,1.395,3.33676e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.11022,1.396,3.34259e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.110464,1.397,3.34841e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.110708,1.398,3.35418e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.11095300000000001,1.399,3.3599e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.111197,1.399,3.36557e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.111442,1.401,3.3711900000000004e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.11168600000000001,1.402,3.3769099999999994e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.111931,1.402,3.38257e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.112175,1.403,3.38829e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.11242,1.404,3.3940699999999996e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.112664,1.405,3.3998899999999996e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.11290800000000001,1.406,3.40576e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.113153,1.407,3.41163e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.11339700000000001,1.408,3.4175099999999995e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.11364199999999999,1.408,3.4233800000000003e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.113886,1.41,3.42925e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.114131,1.41,3.4351299999999993e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.114375,1.411,3.44095e-4,40,72,HL13B5CP00_L3-53-DH-HB
Fixture2,8,XP-1184,2024-05-17T19:00:00Z,0.114619,1.411,3.44677e-4,40,72,HL13B5CP00_L3-53-DH-HB
